GT,Result
175681 431298 160501 113066 109847 47739 65793 764358 296478 381462 ,175681 431298 160501 113066 109847 47739 65793 764358 296478 381462 
92179 404991 758535 479743 596578 518147 327904 475569 847222 787563 ,92179 404991 758535 479743 596578 518147 327904 475569 847222 787563 
393247 258252 995970 976696 109847 381462 993814 764358 730157 843668 ,393247 258252 995970 976696 109847 381462 993814 764358 730157 843668 
102771 323860 846667 249857 169845 830198 242180 265968 673244 511265 ,102771 323860 846667 249857 169845 830198 242180 265968 673244 511265 
102771 323860 249857 846667 242180 830198 265968 673244 169845 429603 ,102771 323860 249857 846667 242180 830198 265968 673244 169845 429603 
418866 734347 171917 862231 177868 268440 682518 741822 422295 423079 ,418866 734347 171917 862231 177868 268440 682518 741822 422295 423079 
558127 992929 873571 841283 168639 168640 218771 655227 655228 655229 ,558127 992929 873571 841283 168639 168640 218771 655227 655228 655229 
842988 745400 930546 724828 262009 395513 174150 83235 556088 136677 ,842988 745400 930546 724828 262009 395513 174150 83235 556088 136677 
312631 321255 479035 123187 242342 56127 951695 330460 86592 760616 ,312631 321255 479035 123187 242342 56127 951695 330460 86592 760616 
868536 126132 941258 275134 545073 82488 381582 302009 680961 926514 ,868536 126132 941258 275134 545073 82488 381582 302009 680961 926514 
703739 449579 752338 902281 87162 256110 171267 171268 571455 125238 ,703739 449579 752338 902281 87162 256110 171267 171268 571455 125238 
465202 487794 760150 556566 614267 449787 469128 682396 638667 762815 ,465202 487794 760150 556566 614267 449787 469128 682396 638667 762815 
944203 691530 556306 445430 734113 925275 887915 132456 401364 395370 ,944203 691530 556306 445430 734113 925275 887915 132456 401364 395370 
868369 711167 968638 151848 476388 787256 554974 329582 981328 774822 ,868369 711167 968638 151848 476388 787256 554974 329582 981328 774822 
732798 227777 305578 101915 633814 360651 210296 210297 528658 165330 ,732798 227777 305578 101915 633814 360651 210296 210297 528658 165330 
423496 17178 789843 189935 147235 881761 713340 138921 538495 538496 ,423496 17178 789843 189935 147235 881761 713340 138921 538495 538496 
