GT,Result
394649 218910 447261 388317 906816 907174 903284 381686 436251 388543 ,394649 218910 447261 388317 906816 907174 903284 388543 436679 437061 
597486 596415 442450 387780 381064 383738 446913 903871 436310 392659 ,597486 442450 387780 381064 383738 446913 903871 436310 392659 906956 
440333 606677 390392 437982 900895 429663 386208 598693 896844 445293 ,440333 606677 429663 896844 434395 388617 444989 596860 903921 379313 
995438 386679 599010 382144 591853 595131 439637 446434 598105 885633 ,591853 595131 598105 436165 435749 600261 438420 605542 383770 438983 
988063 392443 388242 606419 910986 594313 382874 435707 447822 444865 ,388242 910986 447822 444865 898754 595572 599122 431834 384659 390341 
442615 379944 445973 378950 896906 430212 387444 382144 430999 907538 ,382144 430999 907538 904011 384572 912515 382448 604939 442252 393134 
382104 608470 392396 911192 382358 386720 909507 607211 905176 908235 ,608470 392396 911192 382358 607211 905176 908235 378763 896732 392108 
709980 516579 884993 704037 456532 775216 513815 960449 914611 446341 ,456532 607358 390339 602247 608797 377483 604633 429630 608896 593956 
533065 435674 438863 434399 446819 601027 600138 387152 440372 598777 ,438863 601027 387152 440372 598777 376680 600140 430477 431505 897932 
16488 910937 444729 433473 655151 907156 439537 905362 429582 897354 ,16488 910937 907156 905362 429582 897354 382127 911854 907415 381041 
935128 514748 834406 839566 875760 770374 897074 745928 140676 866752 ,714709 607365 377308 433864 975818 901318 602731 904626 430877 899412 
597888 911339 379657 447693 909285 607098 608628 608882 609103 386596 ,597888 607098 387191 592858 388989 901401 904717 392477 595120 900582 
658272 36680 996550 304051 63748 800881 592858 447764 439909 434469 ,592858 434469 447675 911349 444751 598107 598676 900301 384627 592782 
594753 913631 440963 600205 379912 447290 444087 901374 905520 602706 ,594753 913631 440963 600205 447290 901374 602706 433876 899412 596779 
559639 545311 385490 378966 695796 608858 431938 607032 907418 433965 ,385490 378966 608858 431938 433965 393027 391740 608696 880814 392449 
384149 940836 472134 964455 820752 976659 612940 518928 805896 787849 ,594847 388633 594227 908001 381716 911240 904633 429657 905673 388646 
540372 383288 593649 904834 443438 378184 384289 911957 906060 381893 ,383288 593649 443438 378184 911957 381893 433018 376631 436128 908706 
906060 731092 387926 436662 600570 435768 906547 444910 433491 910084 ,906060 600570 444910 910084 447249 605692 381893 443958 445704 443573 
905477 393946 383318 603487 382120 382446 437063 390369 438093 593649 ,603487 593649 435646 387913 378468 607662 912980 898000 378184 390766 
603289 387457 382449 594678 441160 443958 447696 383883 379311 905748 ,387457 594678 443958 447696 383883 435646 443573 390579 609183 384320 
729142 929388 624381 738458 574379 390308 592585 605621 601093 609860 ,729142 605621 593649 908996 393958 444099 904237 391733 911201 900358 
437996 911245 376702 597368 443573 382832 390083 899703 906060 389447 ,437996 597368 443573 390083 389447 914026 606397 376597 911201 608750 
429928 385486 906547 598543 380148 594749 609826 901246 598727 432911 ,385486 906547 598543 380148 594749 598727 376631 603535 387457 595896 
578672 951879 221589 522147 518490 467361 540700 846995 675119 801047 ,467361 675119 672142 442191 593553 901838 906900 604923 606362 534151 
541682 437710 698445 951896 502650 960100 892779 820053 552159 652093 ,552159 658788 618252 781537 832162 592771 444762 393958 897565 596233 
532835 473400 494590 873437 863891 427239 585282 385947 729404 877234 ,532835 873437 863891 585282 877234 255061 989695 159998 378892 598150 
435034 908706 447249 592771 910153 429928 913054 899730 383318 599459 ,908706 447249 592771 383318 599459 602774 390766 593752 605638 904911 
389430 910867 436248 384640 594837 378193 389765 905455 606658 444844 ,436248 594837 378193 389765 905455 444844 594830 443320 902910 909293 
725470 830561 867414 723813 392065 424162 901239 535591 378268 902889 ,901239 902889 914650 604674 604317 596938 431421 434392 444844 380871 
393223 692984 174260 156183 283176 227718 105305 165630 56228 311295 ,900236 388241 605461 389729 905788 606079 594830 379976 909595 381116 
392658 383250 444893 387701 901794 434497 908976 604671 908455 392095 ,383250 604671 908455 914553 385473 597553 443977 897943 904777 436370 
388770 438939 389491 445287 375803 597574 388733 440422 604973 607156 ,375803 440422 598639 600540 593751 906867 593613 900935 439864 435254 
404237 731991 793526 389888 435108 647586 881379 786708 379149 979474 ,647586 881379 812539 152901 636534 642890 595943 382889 443925 430488 
792590 800899 565338 840359 616897 415884 689926 386654 902172 595932 ,386654 902172 607434 445658 382095 379632 432411 909998 608734 901858 
810875 601531 533898 712747 655945 600990 455259 899052 598719 386220 ,600990 899052 598719 386220 911362 377917 387931 432979 900317 389495 
950772 520234 658498 575158 847848 676211 616558 588623 761526 663997 ,598183 387175 447393 594367 377415 900848 389034 593240 433182 438364 
679657 672597 883340 438002 603474 385798 594323 390004 440427 376710 ,594323 437559 908463 906891 901321 911371 599456 596131 601418 599548 
705163 440435 605975 455258 460482 897703 429373 899121 591465 889794 ,705163 388465 556733 432999 438351 383256 386199 900056 914432 905486 
574383 940317 696298 492351 917086 106120 711263 767483 758895 304810 ,991412 989845 441984 903462 605647 901296 905486 441940 913649 906891 
555196 908465 393911 901278 602851 903248 913857 379595 598670 914416 ,913857 379595 598670 593942 441984 607707 596130 910040 443590 595123 
