GT,Result
394649 218910 447261 388317 906816 907174 903284 381686 436251 388543 ,394649 218910 447261 388317 906816 903284 388543 436679 437061 382454 
597486 596415 442450 387780 381064 383738 446913 903871 436310 392659 ,597486 596415 442450 387780 381064 383738 446913 903871 436310 392659 
440333 606677 390392 437982 900895 429663 386208 598693 896844 445293 ,440333 606677 429663 896844 900220 434395 388617 600974 444989 596860 
995438 386679 599010 382144 591853 595131 439637 446434 598105 885633 ,382144 591853 595131 439637 598105 436165 896945 591956 437073 435749 
988063 392443 388242 606419 910986 594313 382874 435707 447822 444865 ,388242 606419 910986 447822 444865 898754 595572 599122 431834 384659 
442615 379944 445973 378950 896906 430212 387444 382144 430999 907538 ,379944 382144 430999 907538 904011 384572 912515 382448 391165 604939 
382104 608470 392396 911192 382358 386720 909507 607211 905176 908235 ,608470 392396 911192 382358 386720 607211 905176 908235 378763 896732 
709980 516579 884993 704037 456532 775216 513815 960449 914611 446341 ,456532 607358 602192 390339 602247 900906 608797 904869 377483 604633 
533065 435674 438863 434399 446819 601027 600138 387152 440372 598777 ,533065 435674 438863 434399 446819 601027 600138 387152 440372 598777 
16488 910937 444729 433473 655151 907156 439537 905362 429582 897354 ,16488 910937 907156 905362 429582 897354 382127 911854 907415 381041 
935128 514748 834406 839566 875760 770374 897074 745928 140676 866752 ,514748 140676 714709 812026 607365 377308 433864 975818 901318 907431 
597888 911339 379657 447693 909285 607098 608628 608882 609103 386596 ,597888 911339 607098 386596 387191 592858 388989 908646 599845 901401 
658272 36680 996550 304051 63748 800881 592858 447764 439909 434469 ,592858 447764 434469 447675 911349 444751 598107 598676 900301 384627 
594753 913631 440963 600205 379912 447290 444087 901374 905520 602706 ,594753 913631 440963 600205 379912 447290 444087 901374 905520 602706 
559639 545311 385490 378966 695796 608858 431938 607032 907418 433965 ,385490 378966 608858 431938 607032 433965 393027 391740 608696 914013 
384149 940836 472134 964455 820752 976659 612940 518928 805896 787849 ,384149 964455 612940 787849 520043 672741 888108 898273 594847 388633 
540372 383288 593649 904834 443438 378184 384289 911957 906060 381893 ,383288 593649 443438 378184 911957 906060 381893 433018 376631 436128 
906060 731092 387926 436662 600570 435768 906547 444910 433491 910084 ,436662 600570 906547 444910 910084 447249 605692 381893 443958 445704 
905477 393946 383318 603487 382120 382446 437063 390369 438093 593649 ,603487 593649 435646 387913 606630 378468 607662 595896 912980 898000 
603289 387457 382449 594678 441160 443958 447696 383883 379311 905748 ,387457 382449 594678 441160 443958 447696 383883 435646 443573 390579 
729142 929388 624381 738458 574379 390308 592585 605621 601093 609860 ,729142 390308 592585 605621 393202 593649 908996 393958 444099 904237 
437996 911245 376702 597368 443573 382832 390083 899703 906060 389447 ,437996 376702 597368 443573 382832 390083 906060 389447 914026 606397 
429928 385486 906547 598543 380148 594749 609826 901246 598727 432911 ,906547 598543 380148 594749 901246 393202 910650 376631 603535 376702 
578672 951879 221589 522147 518490 467361 540700 846995 675119 801047 ,467361 675119 672142 442191 593553 383643 901838 902574 906900 604923 
541682 437710 698445 951896 502650 960100 892779 820053 552159 652093 ,552159 703122 915116 658788 680211 419398 618252 890173 781537 624582 
532835 473400 494590 873437 863891 427239 585282 385947 729404 877234 ,532835 873437 863891 585282 877234 255061 989695 25902 159998 384255 
435034 908706 447249 592771 910153 429928 913054 899730 383318 599459 ,908706 447249 592771 383318 599459 377472 602774 390766 391368 593752 
389430 910867 436248 384640 594837 378193 389765 905455 606658 444844 ,910867 436248 594837 378193 389765 905455 444844 594830 446413 443320 
725470 830561 867414 723813 392065 424162 901239 535591 378268 902889 ,830561 901239 535591 902889 914650 604674 604317 596938 914083 431421 
393223 692984 174260 156183 283176 227718 105305 165630 56228 311295 ,156183 227718 105305 311295 62025 65159 900236 388241 605461 389729 
392658 383250 444893 387701 901794 434497 908976 604671 908455 392095 ,383250 604671 908455 914553 897443 903920 391219 385473 597553 443977 
388770 438939 389491 445287 375803 597574 388733 440422 604973 607156 ,375803 440422 379632 598639 896843 600540 442521 593751 380040 906867 
404237 731991 793526 389888 435108 647586 881379 786708 379149 979474 ,731991 647586 881379 780394 964324 672376 812539 152901 636534 642890 
792590 800899 565338 840359 616897 415884 689926 386654 902172 595932 ,689926 386654 902172 385812 607434 445658 380112 382095 380825 383776 
810875 601531 533898 712747 655945 600990 455259 899052 598719 386220 ,600990 899052 598719 386220 911362 377917 593503 387931 432979 900317 
950772 520234 658498 575158 847848 676211 616558 588623 761526 663997 ,658498 847848 432979 598183 604517 597367 387175 447393 594367 377415 
679657 672597 883340 438002 603474 385798 594323 390004 440427 376710 ,594323 380456 383846 437559 908463 906891 441984 898532 442922 901321 
705163 440435 605975 455258 460482 897703 429373 899121 591465 889794 ,705163 388465 556733 432999 438351 383256 386199 900056 914432 447341 
574383 940317 696298 492351 917086 106120 711263 767483 758895 304810 ,991412 402135 441984 903462 605647 901296 905486 905701 441940 913649 
555196 908465 393911 901278 602851 903248 913857 379595 598670 914416 ,913857 379595 598670 593942 441984 607707 596130 380036 910040 443590 
