GT,Result
178697 843086 227567 240483 722442 16850 24197 967253 410443 317690 ,178697 843086 227567 240483 722442 16850 967253 410443 317690 340770 
987925 295424 88806 246123 636814 553261 645129 342333 146297 44066 ,342333 146297 877623 738612 712031 585766 267846 399006 127941 605796 
977012 244647 87194 383576 567743 604319 824949 241706 476630 828931 ,241706 273102 141843 514562 571228 78587 256377 85583 728359 466504 
505771 874179 37177 760690 537823 110162 8243 949365 583009 435442 ,760690 537823 949365 589246 40209 9182 844963 841144 289354 676231 
848274 30678 3150 422918 276705 641308 681997 18376 127385 912967 ,3150 689692 813898 295527 484354 357650 94024 853749 479612 759454 
186376 538719 981469 725659 529040 183615 490653 217014 707320 308109 ,725659 529040 707320 28914 422087 182454 660727 638735 164817 33600 
82181 178047 380706 494975 18512 951830 864925 738815 878033 480262 ,178047 380706 494975 864925 878033 165170 304319 853478 795742 554617 
117311 32672 472215 716148 732180 336584 997007 606835 682544 868385 ,117311 997007 682544 883432 971166 999707 754624 15911 450670 176410 
760260 126805 576255 374943 443264 500017 549528 844467 345053 302096 ,576255 374943 443264 500017 549528 345053 302096 484832 839706 77252 
680957 162119 411310 91621 245945 279826 132610 332200 551466 565299 ,162119 91621 245945 132610 551466 565299 450121 211662 940480 243510 
49596 450448 900349 319093 615239 450201 311020 172851 863237 853650 ,49596 450448 900349 319093 615239 450201 172851 531441 109277 157657 
777144 383211 280823 647138 257719 766402 279826 257397 75245 265009 ,257397 265009 301727 216681 470029 456951 78541 692775 395922 994721 
18584 994078 267666 960393 91665 984000 260719 642625 763447 106174 ,18584 994078 984000 39764 856935 395217 217122 702167 749105 813431 
367106 881459 20192 257287 925290 47210 24635 207519 847669 798459 ,346953 145753 614142 834092 783995 279114 59335 395953 401396 109991 
672983 838315 53246 488796 429170 904938 17913 198636 613714 402973 ,488796 402973 470445 122895 320385 136885 982154 603243 372002 711266 
500889 147526 779075 134031 135169 507446 316000 940407 390808 477261 ,147526 661306 447441 767467 569541 465441 687306 740645 578608 550968 
