GT,Result
966892 966893 241844 45164 857530 184560 195956 608096 891425 440757 ,153694 241844 857530 891425 961168 523183 387079 367401 992330 599778 
634054 637516 908703 960451 73179 318843 250929 882870 307183 455883 ,953126 634054 637516 908703 205229 960451 318843 928167 928168 250929 
930751 28698 204261 30364 946134 362760 495468 267457 148731 148732 ,930751 30364 946134 362760 495468 267457 823472 115243 638946 222813 
429941 799390 323508 438276 357953 981428 444063 535923 681235 599047 ,437523 17223 603768 709414 655380 395119 807169 807170 251204 501079 
813482 394051 362356 413381 59105 830579 2538 494350 188948 884900 ,813482 394051 362356 413381 59105 830579 2538 188948 884900 355366 
682290 296021 270944 769297 824804 250232 191697 320919 666946 776287 ,682290 296021 270944 769297 824804 250232 191697 320919 666946 776287 
40503 864616 238073 237784 402256 488419 522332 225424 780765 810381 ,864616 402256 488419 522332 780765 810381 381404 248532 678858 678859 
611447 428547 876259 321680 321681 663344 52072 31346 563371 698844 ,611447 428547 876259 371403 321680 321681 663344 52072 31346 239233 
132286 472307 475795 570457 21561 388399 259073 137140 517825 658542 ,475795 517825 105736 537960 138299 138300 739622 597857 385146 606722 
931076 931077 71831 38204 766683 51141 385524 404630 222889 512646 ,766683 222889 554452 64901 647956 705469 705470 819654 453272 654859 
519231 519232 993010 360881 660036 700681 127874 414243 417707 33401 ,700681 674215 418349 361836 699947 539193 539194 534235 769298 566818 
608655 486910 873314 205586 425844 519485 798488 962994 710008 109688 ,873314 425844 710008 109688 875508 875509 773787 773788 850403 887817 
63312 955191 188572 132425 995919 271520 493594 596622 563272 501207 ,63312 955191 188572 132425 995919 271520 493594 596622 563272 501207 
8511 222631 220377 54088 875148 409209 409210 69157 42414 52162 ,54088 875148 52162 551833 735788 452073 712383 15108 949777 908788 
797739 44739 366894 447984 120202 75197 694370 16711 16712 16713 ,447984 75197 344044 344045 74252 88079 479815 333633 200672 854483 
635662 290143 502185 284757 967676 532354 532355 575072 199113 278175 ,278175 269427 813004 275342 262008 596120 572684 378334 973399 948881 
206101 206102 73353 151927 352753 614936 260652 690466 652571 686022 ,151927 352753 614936 260652 749136 283686 423871 360852 567134 567135 
353665 948806 306924 678481 949922 783030 208246 15436 452694 831082 ,678481 452694 831082 965520 889493 971397 754245 408243 908834 786744 
361845 841027 909207 762515 907581 915791 965778 317282 323302 323303 ,361845 907581 317282 323302 323303 688714 283740 667410 318402 318403 
607443 855587 946182 624967 323520 316143 823283 67424 385921 705647 ,624967 823283 790805 355950 679074 285334 866340 627450 957812 2425 
129215 713687 295095 213587 662087 923284 953246 896893 887903 652482 ,713687 662087 923284 652482 192544 4994 103677 865043 939377 498150 
15663 85263 639538 287819 105365 905813 434741 599861 422667 603636 ,15663 287819 434741 493941 511015 489831 112118 837866 836614 883144 
349078 5188 181193 760652 780990 105601 133318 51584 721996 830570 ,349078 5188 181193 760652 780990 105601 133318 51584 721996 830570 
