GT,Result
4683204 4683202 4683209 4683210 4683205 4683206 4683208 4683203 4683207 4683201 ,4683204 4683202 4683209 4683210 4683205 4683206 4683208 4683203 4683207 4683201 
4683202 4683203 4683206 4683210 4683208 4683209 4683204 4683201 4683205 4683207 ,4683202 4683203 4683206 4683210 4683208 4683209 4683204 4683201 4683205 4683207 
4683203 4683210 4683202 4683204 4683206 4683201 4683205 4683209 4683208 4683207 ,4683203 4683210 4683202 4683204 4683206 4683201 4683205 4683209 4683208 4683207 
4521227 4521225 4521223 4521224 4521231 4521222 4521226 4521228 4521230 4521229 ,4521227 4521225 4521223 4521224 4521231 4521222 4521226 4521228 4521230 4521229 
2292097 2292096 2292095 2292102 2292101 2292098 2292103 2292099 2292104 2292100 ,2292097 2292096 2292095 2292102 2292101 2292098 2292103 2292099 2292104 2292100 
4521225 4521224 4521231 4521228 4521226 4521229 4521223 4521227 4521230 4521222 ,4521225 4521224 4521231 4521228 4521226 4521229 4521223 4521227 4521230 4521222 
4397542 4397536 4397545 4397544 4397535 4397543 4397540 4397541 4397538 4397539 ,4397542 4397536 4397545 4397544 4397535 4397543 4397540 4397541 4397538 4397539 
4872819 4872818 4872820 4872812 4872809 4872813 4872810 4872817 4872811 4872815 ,4872819 4872818 4872820 4872812 4872809 4872813 4872810 4872817 4872811 4872815 
2788231 2788229 2788224 2788232 2788233 2788235 2788228 2788225 2788227 2788230 ,2788231 2788229 2788224 2788232 2788233 2788235 2788228 2788225 2788227 2788230 
3059083 3059085 3059084 3059092 3059091 3059086 3059087 3059090 3059089 3059088 ,3059083 3059085 3059084 3059092 3059091 3059086 3059087 3059090 3059089 3059088 
3844861 3844866 3844859 2831261 3844862 3844867 3844864 2831260 3844860 3844863 ,3844861 3844866 3844859 2831261 3844862 3844867 3844864 2831260 3844860 3844863 
2030737 2030732 2030735 2030738 2030730 2030731 2030727 2030734 2030728 2030736 ,2030737 2030732 2030735 2030738 2030730 2030731 2030727 2030734 2030728 2030736 
3283610 3283609 3283614 3283615 3283613 3283611 3283612 3283603 3283604 3283608 ,3283610 3283609 3283614 3283615 3283613 3283611 3283612 3283603 3283604 3283608 
3283608 3283607 3283606 3283612 3283611 3283613 3283614 3283605 3283609 3283604 ,3283608 3283607 3283606 3283612 3283611 3283613 3283614 3283605 3283609 3283604 
3283605 3283604 3283614 3283610 3283615 3283603 3283606 3283612 3283609 3283613 ,3283605 3283604 3283614 3283610 3283615 3283603 3283606 3283612 3283609 3283613 
2431179 2431180 2431170 2431177 2431176 2431171 2431173 2431178 2431172 2431181 ,2431179 2431180 2431170 2431177 2431176 2431171 2431173 2431178 2431172 2431181 
3283614 3283604 3283605 3283612 3283610 3283615 3283613 3283611 3283603 3283607 ,3283614 3283604 3283605 3283612 3283610 3283615 3283613 3283611 3283603 3283607 
3283611 3283614 3283612 3283608 3283605 3283606 3283607 3283609 3283604 3283603 ,3283611 3283614 3283612 3283608 3283605 3283606 3283607 3283609 3283604 3283603 
3283606 3283605 3283608 3283609 3283607 3283611 3283610 3283603 3283614 3283615 ,3283606 3283605 3283608 3283609 3283607 3283611 3283610 3283603 3283614 3283615 
3283610 3283613 3283612 3283615 3283603 3283611 3283609 3283607 3283614 3283605 ,3283610 3283613 3283612 3283615 3283603 3283611 3283609 3283607 3283614 3283605 
3283606 3283612 3283615 3283614 3283611 3283603 3283613 3283608 3283605 3283604 ,3283606 3283612 3283615 3283614 3283611 3283603 3283613 3283608 3283605 3283604 
3205977 4941196 3205976 3205978 4941194 3205975 4984569 4941195 4941197 4984568 ,3205977 4941196 3205976 3205978 4941194 3205975 4984569 4941195 4941197 4984568 
3283604 3283614 3283610 3283609 3283615 3283611 3283605 3283613 3283612 3283607 ,3283604 3283614 3283610 3283609 3283615 3283611 3283605 3283613 3283612 3283607 
2769940 2769931 2769928 2769935 2769930 2769932 2769938 2769936 2769939 2769934 ,2769940 2769931 2769928 2769935 2769930 2769932 2769938 2769936 2769939 2769934 
2061165 2061166 2805588 2061167 2805589 2061168 2805586 2061159 2805590 2061163 ,2061165 2061166 2805588 2061167 2805589 2061168 2805586 2061159 2805590 2061163 
3670398 3670397 3670390 3670393 3670389 3670392 3670394 3670391 3670396 3670400 ,3670398 3670397 3670390 3670393 3670389 3670392 3670394 3670391 3670396 3670400 
4547680 4547682 4547685 4547683 4547671 4547672 4547684 4547679 4547675 4547686 ,4547680 4547682 4547685 4547683 4547671 4547672 4547684 4547679 4547675 4547686 
1666648 1666651 1666642 1666650 3457293 1666646 3457291 3457294 1666649 1666652 ,1666648 1666651 1666642 1666650 3457293 1666646 3457291 3457294 1666649 1666652 
4547681 4547683 4547671 4547677 4547675 4547679 4547685 4547686 4547676 4547674 ,4547681 4547683 4547671 4547677 4547675 4547679 4547685 4547686 4547676 4547674 
4439397 4439405 4439402 4439411 4439395 4439401 4439400 4439404 4439396 4439408 ,4439397 4439405 4439402 4439411 4439395 4439401 4439400 4439404 4439396 4439408 
4439400 4439411 4439397 4439403 4439396 4439398 4439402 4439401 4439399 4439404 ,4439400 4439411 4439397 4439403 4439396 4439398 4439402 4439401 4439399 4439404 
4206892 2174753 4206893 3697200 2174755 3697201 2174751 1474355 2174752 2174754 ,4206892 2174753 4206893 3697200 2174755 3697201 2174751 1474355 2174752 2174754 
4439411 4439409 4439407 4439405 4439408 4439397 4439398 4439396 4439402 4439410 ,4439411 4439409 4439407 4439405 4439408 4439397 4439398 4439396 4439402 4439410 
4439408 4439395 4439398 4439396 4439406 4439403 4439400 4439411 4439399 4439409 ,4439408 4439395 4439398 4439396 4439406 4439403 4439400 4439411 4439399 4439409 
4439410 4439408 4439401 4439398 4439400 4439409 4439406 4439399 4439395 4439411 ,4439410 4439408 4439401 4439398 4439400 4439409 4439406 4439399 4439395 4439411 
1500515 1500529 1500530 1500519 1500522 1500520 1500516 1500517 1500526 1500518 ,1500515 1500529 1500530 1500519 1500522 1500520 1500516 1500517 1500526 1500518 
4439402 4439401 4439403 4439409 4439399 4439404 4439396 4439405 4439407 4439397 ,4439402 4439401 4439403 4439409 4439399 4439404 4439396 4439405 4439407 4439397 
2174754 2174752 3697201 2174755 2174753 4206890 4206892 3697199 3697200 2174751 ,2174754 2174752 3697201 2174755 2174753 4206890 4206892 3697199 3697200 2174751 
4439402 4439401 4439403 4439404 4439399 4439406 4439395 4439400 4439407 4439398 ,4439402 4439401 4439403 4439404 4439399 4439406 4439395 4439400 4439407 4439398 
4397539 4397545 3746885 4397538 4397541 3746886 3746881 4397535 4397543 4397540 ,4397539 4397545 3746885 4397538 4397541 3746886 3746881 4397535 4397543 4397540 
4397541 4397544 4397538 4397542 4397543 4397539 4397540 4397535 4397537 3746882 ,4397541 4397544 4397538 4397542 4397543 4397539 4397540 4397535 4397537 3746882 
4397538 3746881 4397536 4397545 4397540 4397544 4397539 4397543 4397542 4397535 ,4397538 3746881 4397536 4397545 4397540 4397544 4397539 4397543 4397542 4397535 
3746886 3746885 3746880 3746883 3746884 4397535 3746881 4397543 3746882 4397536 ,3746886 3746885 3746880 3746883 3746884 4397535 3746881 4397543 3746882 4397536 
4397540 3746882 4397538 3746880 4397539 4397535 4397545 3746883 3746885 4397536 ,4397540 3746882 4397538 3746880 4397539 4397535 4397545 3746883 3746885 4397536 
4397536 3746882 4397541 3746884 3746886 4397545 4397540 4397535 4397544 4397543 ,4397536 3746882 4397541 3746884 3746886 4397545 4397540 4397535 4397544 4397543 
