GT,Result
630571 66771 144865 527448 306188 69194 247880 434885 813236 726420 ,630571 66771 144865 527448 306188 69194 247880 434885 813236 726420 
806623 681504 435287 530327 461115 376248 230267 95246 116346 71572 ,806623 681504 435287 530327 461115 376248 230267 95246 116346 71572 
98406 194743 273559 831198 651231 260640 223744 241384 629302 512438 ,98406 273559 194743 831198 651231 260640 223744 241384 629302 512438 
3136 338314 15930 210883 394640 546425 13716 913667 991683 726783 ,3136 338314 15930 210883 394640 546425 13716 913667 991683 726783 
659507 994474 318963 200754 569600 726792 245176 188778 514427 905338 ,659507 994474 318963 200754 569600 726792 245176 188778 514427 905338 
313410 107795 356684 884852 691731 128539 228005 620239 784726 488695 ,313410 107795 356684 884852 691731 128539 228005 620239 784726 488695 
423577 757176 186614 641999 657320 422891 442332 775639 425379 756934 ,423577 757176 186614 641999 657320 422891 442332 775639 425379 756934 
245178 191475 749261 852305 201301 963403 121779 678594 971758 120473 ,245178 191475 749261 852305 201301 963403 121779 678594 971758 120473 
428214 661755 428283 752447 397463 249430 667646 455967 994323 342721 ,293994 207073 139969 130952 448128 970955 541355 207608 791185 938705 
817611 632737 897799 596199 648346 121100 632434 539506 120250 657250 ,817611 897799 596199 648346 121100 632434 539506 120250 657250 580928 
257033 343459 437691 486946 247059 844891 289058 136217 502766 360402 ,257033 343459 437691 486946 247059 844891 289058 136217 502766 360402 
249454 930075 833145 516086 17970 718417 19054 859952 17110 908841 ,249454 930075 833145 516086 17970 718417 19054 859952 17110 908841 
674731 355753 907763 358942 617766 327967 534546 646345 941439 611147 ,674731 355753 907763 358942 617766 327967 534546 646345 941439 611147 
839479 947885 489897 483439 55202 50853 728173 886379 153256 409766 ,839479 947885 489897 483439 55202 50853 728173 886379 153256 409766 
90579 400468 692020 904193 320501 339788 304481 11964 232759 806527 ,90579 400468 692020 904193 320501 339788 304481 11964 232759 806527 
463833 919561 278056 801568 392887 853796 399427 268227 453953 998040 ,463833 919561 278056 801568 392887 853796 399427 268227 453953 998040 
575588 546093 79320 263868 976587 897267 92016 688474 419100 803090 ,575588 546093 79320 263868 976587 897267 92016 688474 419100 803090 
706162 735719 628201 753839 735258 367065 865001 297015 747473 328289 ,706162 735719 628201 753839 735258 367065 865001 297015 747473 328289 
69131 247272 923942 107087 312960 69110 607568 431042 636148 461085 ,69131 247272 923942 107087 312960 69110 607568 431042 636148 461085 
262243 80181 496970 62146 94429 424155 684572 705605 817883 497591 ,262243 80181 496970 62146 94429 424155 684572 705605 817883 497591 
380305 392147 432528 71814 796264 872955 888599 796906 842086 224691 ,380305 392147 432528 71814 796264 872955 888599 796906 842086 224691 
929489 390009 432124 512785 706531 706872 725467 601123 549012 176319 ,929489 390009 432124 512785 706531 706872 725467 601123 549012 176319 
248297 39386 389664 41004 604134 39115 38114 39534 887772 542788 ,248297 39386 389664 41004 604134 39115 38114 39534 887772 542788 
874481 239134 687999 712821 244205 631282 109186 957219 798668 634085 ,874481 239134 687999 712821 244205 631282 109186 957219 798668 634085 
655913 653514 649832 647575 647210 647221 800835 795760 716628 653465 ,655913 653514 649832 647575 647210 647221 800835 795760 716628 653465 
295566 201302 776584 176149 41976 407553 3225 878200 975936 982785 ,295566 201302 776584 176149 41976 407553 3225 878200 975936 982785 
51072 51881 506825 303505 639919 258625 207461 56539 475675 51789 ,51072 51881 506825 303505 639919 258625 207461 56539 475675 51789 
655296 937914 938027 781548 773028 184453 442700 553345 568359 148577 ,655296 937914 938027 781548 773028 184453 442700 553345 568359 148577 
829185 824900 852772 853146 447339 190708 446462 113234 952858 443139 ,829185 824900 852772 853146 447339 190708 446462 113234 952858 443139 
324605 439418 354974 525286 750503 410915 831152 468258 411117 987604 ,324605 439418 354974 525286 750503 410915 831152 468258 411117 987604 
707488 275650 865905 197538 482345 204828 224134 199535 746565 865924 ,707488 275650 865905 197538 482345 204828 224134 199535 746565 865924 
59456 90780 233197 409624 656577 6352 593727 82200 711688 5133 ,59456 90780 233197 409624 656577 6352 593727 82200 711688 5133 
773259 945875 395670 143370 155846 588079 115447 345646 174161 368771 ,773259 945875 395670 143370 155846 588079 115447 345646 174161 368771 
586094 157408 388689 886113 604193 947225 433452 174068 439271 695522 ,586094 157408 388689 886113 604193 947225 433452 174068 439271 695522 
92849 85392 740641 84813 614878 29943 982417 638079 815392 638028 ,92849 85392 740641 84813 614878 29943 982417 638079 815392 638028 
488699 16650 916009 869122 667838 702993 688337 20322 13424 929647 ,488699 16650 916009 869122 667838 702993 688337 20322 13424 929647 
