filter_type,ef,query_id,selectivity,selectivity_bucket,top_layer,total_visited,bottom_visited,bottom_visited_frac,layer_0_visited,layer_1_visited,layer_2_visited,layer_3_visited,layer_4_visited,layer_5_visited,layer_6_visited,layer_7_visited,layer_8_visited,layer_0_candidates,layer_1_candidates,layer_2_candidates,layer_3_candidates,layer_4_candidates,layer_5_candidates,layer_6_candidates,layer_7_candidates,layer_8_candidates
overlap,1000,167,0.885709,[0.5,1.0],8,15538,1875,0.120672,1875,0,0,0,461,2013,2480,4200,4509,34,0,0,0,6,54,103,277,526
overlap,1000,168,0.831012,[0.5,1.0],8,13441,2935,0.218362,2935,0,0,1,916,2610,2176,2547,2256,51,0,0,0,6,54,105,360,424
overlap,1000,169,0.785722,[0.5,1.0],8,14215,2509,0.176504,2509,0,0,0,656,2369,2498,3063,3120,59,0,0,0,1,70,142,326,402
overlap,1000,170,0.79282,[0.5,1.0],8,15868,1484,0.0935216,1484,0,0,5,449,2024,2690,4427,4789,43,0,0,0,2,47,109,291,508
overlap,1000,171,0.0898338,[0.01,0.1),8,14111,3151,0.223301,3151,0,0,7,1506,3483,2594,2592,778,96,0,0,0,43,197,235,354,75
overlap,1000,172,0.722501,[0.5,1.0],8,15552,2656,0.170782,2656,0,0,0,895,3225,3020,3157,2599,81,0,0,0,10,102,163,277,367
overlap,1000,173,0.794624,[0.5,1.0],8,14733,2587,0.175592,2587,0,0,0,1035,3072,2728,2781,2530,48,0,0,0,6,61,152,294,439
overlap,1000,174,0.794624,[0.5,1.0],8,16007,1345,0.0840257,1345,0,0,0,469,2420,3232,4400,4141,41,0,0,0,4,64,150,311,430
overlap,1000,175,0.806238,[0.5,1.0],8,15966,1547,0.0968934,1547,0,0,0,485,2441,3071,4254,4168,34,0,0,0,4,49,96,286,531
overlap,1000,176,0.771307,[0.5,1.0],8,14528,2756,0.189703,2756,0,0,0,683,2330,2357,3181,3221,79,0,0,0,7,81,148,291,394
overlap,1000,177,0.841312,[0.5,1.0],8,13743,3052,0.222077,3052,0,0,4,1133,2993,2341,2292,1928,59,0,0,0,7,72,162,301,399
overlap,1000,178,0.840296,[0.5,1.0],8,15440,2012,0.130311,2012,0,0,0,642,2548,2799,3806,3633,36,0,0,0,5,48,111,308,492
overlap,1000,179,0.831012,[0.5,1.0],8,16201,1251,0.0772175,1251,0,0,0,386,2121,3014,4704,4725,31,0,0,0,4,38,110,329,488
overlap,1000,180,0.839819,[0.5,1.0],8,14027,2889,0.20596,2889,0,0,0,879,2917,2346,2682,2314,67,0,0,0,5,72,128,326,402
overlap,1000,181,0.731227,[0.5,1.0],8,14273,2912,0.204022,2912,0,0,1,915,2964,2439,2799,2243,67,0,0,0,11,93,166,331,332
overlap,1000,182,0.909431,[0.5,1.0],8,14571,2813,0.193055,2813,0,0,0,660,2219,2195,3345,3339,52,0,0,0,7,39,90,279,533
overlap,1000,183,0.147005,[0.1,0.5),8,13060,3952,0.302603,3952,0,0,2,1283,2945,2010,1775,1093,173,0,0,0,47,180,204,224,172
overlap,1000,184,0.788119,[0.5,1.0],8,14255,3240,0.227289,3240,0,0,0,871,2858,2419,2576,2291,117,0,0,0,27,93,157,287,319
overlap,1000,185,0.722501,[0.5,1.0],8,15141,2254,0.148867,2254,0,0,1,701,2579,2701,3659,3246,64,0,0,0,15,74,128,297,422
overlap,1000,186,0.889011,[0.5,1.0],8,15861,1547,0.0975348,1547,0,0,0,469,2142,2807,4603,4293,28,0,0,0,0,50,110,331,481
overlap,1000,187,0.738054,[0.5,1.0],8,14866,2592,0.174358,2592,0,0,0,825,3134,2558,2970,2787,46,0,0,0,6,81,149,281,437
overlap,1000,188,0.782385,[0.5,1.0],8,13661,2922,0.213894,2922,0,0,4,792,2481,2220,2715,2527,41,0,0,0,9,71,160,321,398
overlap,1000,189,0.858581,[0.5,1.0],8,16167,1359,0.0840601,1359,0,0,1,368,2065,2932,4666,4776,39,0,0,0,5,48,133,298,477
overlap,1000,190,0.722501,[0.5,1.0],8,14924,2384,0.159743,2384,0,0,0,890,2691,2614,3294,3051,44,0,0,0,4,66,143,314,429
overlap,1000,191,0.776328,[0.5,1.0],8,15761,1655,0.105006,1655,0,0,0,544,2507,2883,4302,3870,28,0,0,0,3,52,117,296,504
overlap,1000,192,0.831012,[0.5,1.0],8,15639,2075,0.132681,2075,0,0,3,587,2710,3012,3802,3450,52,0,0,0,3,60,137,309,439
overlap,1000,193,0.816593,[0.5,1.0],8,14134,2647,0.187279,2647,0,0,6,904,2668,2431,2856,2622,47,0,0,0,9,60,131,296,457
overlap,1000,194,0.493221,[0.1,0.5),8,15019,2856,0.190159,2856,0,0,0,1097,3256,2591,3016,2203,69,0,0,0,12,122,148,324,325
overlap,1000,195,0.870018,[0.5,1.0],8,11533,3417,0.29628,3417,0,0,2,953,2440,1675,1655,1391,103,0,0,0,4,100,163,305,325
overlap,1000,196,0.877245,[0.5,1.0],8,14471,2892,0.199848,2892,0,0,0,891,2571,2434,3085,2598,83,0,0,0,9,92,157,284,375
overlap,1000,197,0.769726,[0.5,1.0],8,15731,1971,0.125294,1971,0,0,0,552,2349,2955,4103,3801,63,0,0,0,4,67,120,288,458
overlap,1000,198,0.877805,[0.5,1.0],8,13366,3611,0.270163,3611,0,0,0,1106,3098,2174,1984,1393,89,0,0,0,8,101,161,303,338
overlap,1000,199,0.450391,[0.1,0.5),8,15534,2206,0.142011,2206,0,0,2,1177,3412,3034,3446,2257,65,0,0,0,9,89,152,304,381
overlap,1000,200,0.103168,[0.1,0.5),8,13897,3619,0.260416,3619,0,0,5,1596,3480,2188,2057,952,114,0,0,0,46,203,226,282,129
overlap,1000,201,0.361036,[0.1,0.5),8,13720,3445,0.251093,3445,0,0,5,1171,2986,2276,2366,1471,103,0,0,0,30,141,200,277,249
overlap,1000,202,0.475031,[0.1,0.5),8,13106,4113,0.313826,4113,0,0,3,1527,3072,1788,1634,969,136,0,0,0,41,170,182,246,225
overlap,1000,203,0.744045,[0.5,1.0],8,14505,2681,0.184833,2681,0,0,2,1165,3557,2663,2558,1879,45,0,0,0,3,82,171,361,338
overlap,1000,204,0.361036,[0.1,0.5),8,13911,3231,0.232262,3231,0,0,5,1269,2972,2285,2586,1563,96,0,0,0,29,130,186,323,236
overlap,1000,205,0.567131,[0.5,1.0],8,15015,2623,0.174692,2623,0,0,0,783,2637,2657,3316,2999,69,0,0,0,17,84,168,286,376
overlap,1000,206,0.835902,[0.5,1.0],8,14144,3267,0.230981,3267,0,0,3,742,2593,2326,2681,2532,79,0,0,0,10,78,162,295,376
overlap,1000,207,0.811102,[0.5,1.0],8,15811,1632,0.103219,1632,0,0,1,527,2176,2549,4195,4731,59,0,0,0,3,42,89,278,529
overlap,1000,208,0.873838,[0.5,1.0],8,16190,1100,0.0679432,1100,0,0,0,328,2068,3164,4845,4685,24,0,0,0,2,40,109,330,495
overlap,1000,209,0.403551,[0.1,0.5),8,15671,2005,0.127943,2005,0,0,5,1116,3498,3070,3648,2329,55,0,0,0,15,121,165,324,320
overlap,1000,210,0.302235,[0.1,0.5),8,11053,4453,0.402877,4453,0,0,1,1341,2238,1189,1014,817,131,0,0,0,43,203,201,244,178
overlap,1000,211,0.384557,[0.1,0.5),8,10137,3532,0.348427,3532,0,0,2,1142,2024,1181,1215,1041,108,0,0,0,24,150,162,309,247
overlap,1000,212,0.831012,[0.5,1.0],8,16103,1253,0.0778116,1253,0,0,0,304,1875,2851,4903,4917,44,0,0,0,2,23,90,306,535
overlap,1000,213,0.819486,[0.5,1.0],8,14925,1898,0.127169,1898,0,0,0,993,3422,3163,3014,2435,113,0,0,0,10,93,177,262,345
overlap,1000,214,0.180685,[0.1,0.5),8,13765,3546,0.25761,3546,0,0,13,1599,3085,2349,2078,1095,87,0,0,0,35,156,239,306,177
overlap,1000,215,0.553053,[0.5,1.0],8,14613,2711,0.18552,2711,0,0,1,1047,2709,2462,3114,2569,64,0,0,0,11,77,140,292,416
overlap,1000,216,0.864225,[0.5,1.0],8,13794,3140,0.227635,3140,0,0,2,1247,3710,2471,1860,1364,49,0,0,0,3,54,143,309,442
overlap,1000,217,0.79282,[0.5,1.0],8,15889,1582,0.0995657,1582,0,0,0,468,2203,3040,4415,4181,42,0,0,0,6,68,118,325,441
overlap,1000,218,0.749334,[0.5,1.0],8,14304,3388,0.236857,3388,0,0,0,1071,3189,2285,2461,1910,168,0,0,0,11,107,142,283,289
overlap,1000,219,0.908289,[0.5,1.0],8,13654,3288,0.240809,3288,0,0,0,1068,3199,2244,2214,1641,77,0,0,0,9,71,108,319,416
overlap,1000,220,0.740555,[0.5,1.0],8,13706,3054,0.222822,3054,0,0,2,836,2592,2087,2729,2406,69,0,0,0,14,95,155,331,336
overlap,1000,221,0.0909812,[0.01,0.1),8,12316,4084,0.331601,4084,0,0,6,1412,2685,1658,1596,875,157,0,0,0,62,190,177,268,146
overlap,1000,222,0.240857,[0.1,0.5),8,13156,3673,0.279188,3673,0,0,11,1462,3088,1991,1838,1093,93,0,0,0,32,149,202,339,185
overlap,1000,223,0.794096,[0.5,1.0],8,14568,3042,0.208814,3042,0,0,0,938,3069,2544,2742,2233,80,0,0,0,10,90,153,319,348
overlap,1000,224,0.103168,[0.1,0.5),8,11985,3980,0.332082,3980,0,0,8,1679,2962,1542,1132,682,129,0,0,0,72,227,234,247,91
overlap,1000,225,0.240857,[0.1,0.5),8,15247,2590,0.169869,2590,0,0,1,1185,3785,3061,2928,1697,77,0,0,0,33,156,211,312,211
overlap,1000,226,0.757538,[0.5,1.0],8,14911,1437,0.0963718,1437,0,0,0,1026,3300,3033,3392,2723,39,0,0,0,16,99,195,314,337
overlap,1000,227,0.361036,[0.1,0.5),8,14074,3339,0.237246,3339,0,0,1,1464,3249,2222,2292,1507,76,0,0,0,19,144,194,315,252
overlap,1000,228,0.831012,[0.5,1.0],8,15768,1762,0.111745,1762,0,0,0,406,2202,2888,4318,4192,65,0,0,0,1,36,112,292,494
overlap,1000,229,0.254094,[0.1,0.5),8,13270,3949,0.297589,3949,0,0,9,1370,2874,1875,1741,1452,141,0,0,0,47,127,164,230,291
overlap,1000,230,0.732429,[0.5,1.0],8,11874,3903,0.328701,3903,0,0,0,1050,2659,1506,1428,1328,97,0,0,0,17,96,169,307,314
overlap,1000,231,0.722501,[0.5,1.0],8,15398,2048,0.133004,2048,0,0,1,592,2296,2728,4016,3717,59,0,0,0,8,44,133,304,452
overlap,1000,232,0.801272,[0.5,1.0],8,14324,2885,0.20141,2885,0,0,0,894,2869,2407,2815,2454,70,0,0,0,7,55,129,304,435
overlap,1000,233,0.877805,[0.5,1.0],8,15994,1339,0.0837189,1339,0,0,0,400,2195,3052,4610,4398,27,0,0,0,2,60,113,295,503
overlap,1000,234,0.836758,[0.5,1.0],8,15316,2045,0.133521,2045,0,0,1,571,2381,2660,3869,3789,48,0,0,0,6,53,104,289,500
overlap,1000,235,0.876193,[0.5,1.0],8,15302,2437,0.15926,2437,0,0,0,666,2247,2403,3649,3900,60,0,0,0,5,45,94,256,540
overlap,1000,236,0.79388,[0.5,1.0],8,14676,2876,0.195966,2876,0,0,0,814,2713,2518,2988,2767,60,0,0,0,9,55,120,321,435
overlap,1000,237,0.869831,[0.5,1.0],8,15314,2209,0.144247,2209,0,0,0,623,2564,2523,3688,3707,57,0,0,0,4,43,112,289,495
overlap,1000,238,0.789771,[0.5,1.0],8,14584,2702,0.185272,2702,0,0,4,849,2816,2619,2916,2678,44,0,0,0,8,49,147,304,448
overlap,1000,239,0.0288861,[0.01,0.1),8,8957,3407,0.380373,3407,0,0,2,1143,1824,1145,864,572,173,0,0,0,71,218,229,256,53
overlap,1000,240,0.722501,[0.5,1.0],8,15726,1876,0.119293,1876,0,0,0,696,3070,3165,3621,3298,33,0,0,0,3,47,126,325,466
overlap,1000,241,0.409607,[0.1,0.5),8,15054,2774,0.18427,2774,0,0,2,945,3033,2736,3185,2379,83,0,0,0,22,109,202,298,286
overlap,1000,242,0.47847,[0.1,0.5),8,13176,3940,0.299029,3940,0,0,6,1538,3176,2023,1544,949,110,0,0,0,29,143,221,287,210
overlap,1000,243,0.037942,[0.01,0.1),8,9747,3682,0.377757,3682,0,0,2,1221,2121,1113,1021,587,179,0,0,0,86,209,203,249,74
overlap,1000,244,0.840544,[0.5,1.0],8,15361,2067,0.134562,2067,0,0,0,646,2767,2884,3631,3366,37,0,0,0,3,36,124,312,488
overlap,1000,245,0.545406,[0.5,1.0],8,15222,2333,0.153265,2333,0,0,1,915,2938,2918,3436,2681,62,0,0,0,12,90,138,325,373
overlap,1000,246,0.120423,[0.1,0.5),8,12476,4066,0.325906,4066,0,0,6,1404,2829,1893,1433,845,133,0,0,0,56,215,247,229,120
overlap,1000,247,0.722501,[0.5,1.0],8,15832,1674,0.105735,1674,0,0,0,584,2820,3139,4040,3575,47,0,0,0,10,71,131,301,440
overlap,1000,248,0.877805,[0.5,1.0],8,14065,2696,0.191681,2696,0,0,0,814,2749,2447,2793,2566,61,0,0,0,6,39,120,283,491
overlap,1000,249,0.831012,[0.5,1.0],8,15269,2230,0.146048,2230,0,0,1,611,2469,2689,3630,3639,57,0,0,0,7,73,91,294,478
overlap,1000,250,0.786459,[0.5,1.0],8,14209,3117,0.219368,3117,0,0,0,953,2899,2320,2638,2282,69,0,0,0,13,65,161,316,376
overlap,1000,251,0.0654817,[0.01,0.1),8,12042,3984,0.330842,3984,0,0,3,1241,2482,1741,1837,754,167,0,0,0,34,184,216,300,99
overlap,1000,252,0.722501,[0.5,1.0],8,15141,2567,0.16954,2567,0,0,1,885,3298,2680,3111,2599,75,0,0,0,9,89,150,305,372
overlap,1000,253,0.895778,[0.5,1.0],8,15829,1601,0.101143,1601,0,0,0,458,2126,2660,4352,4632,42,0,0,0,2,54,113,288,501
overlap,1000,254,0.26758,[0.1,0.5),8,15198,2345,0.154297,2345,0,0,3,1394,3727,3337,2967,1425,54,0,0,0,33,141,224,314,234
overlap,1000,255,0.874258,[0.5,1.0],8,14628,2704,0.184851,2704,0,0,2,782,2860,2675,3001,2604,49,0,0,0,5,54,148,315,429
overlap,1000,256,0.888587,[0.5,1.0],8,14355,2640,0.183908,2640,0,0,0,838,2680,2558,3028,2611,64,0,0,0,8,72,119,306,431
overlap,1000,257,0.882527,[0.5,1.0],8,16027,1348,0.0841081,1348,0,0,1,345,1554,2295,4838,5646,44,0,0,0,3,31,82,250,590
overlap,1000,258,0.758637,[0.5,1.0],8,12112,4264,0.352048,4264,0,0,0,1329,2962,1562,1150,845,171,0,0,0,35,147,191,270,186
overlap,1000,259,0.042505,[0.01,0.1),8,10294,3626,0.352244,3626,0,0,2,1125,2022,1368,1537,614,156,0,0,0,56,178,217,337,56
overlap,1000,260,0.722501,[0.5,1.0],8,12035,3782,0.31425,3782,0,0,0,1073,2571,1702,1506,1401,75,0,0,0,18,87,190,312,318
overlap,1000,261,0.853444,[0.5,1.0],8,14985,2479,0.165432,2479,0,0,0,680,2506,2495,3456,3369,41,0,0,0,9,44,135,335,436
overlap,1000,262,0.388823,[0.1,0.5),8,15038,2519,0.167509,2519,0,0,4,1363,3586,3005,2883,1678,103,0,0,0,24,154,188,284,247
overlap,1000,263,0.113153,[0.1,0.5),8,11086,3607,0.325365,3607,0,0,9,1117,2203,1578,1817,755,100,0,0,0,37,137,216,409,101
overlap,1000,264,0.722501,[0.5,1.0],8,15105,2339,0.154849,2339,0,0,2,787,3094,2759,3334,2790,62,0,0,0,14,84,147,297,396
overlap,1000,265,0.783482,[0.5,1.0],8,15603,1734,0.111132,1734,0,0,1,512,2397,2875,4105,3979,51,0,0,0,5,64,144,324,412
overlap,1000,266,0.722501,[0.5,1.0],8,14935,2480,0.166053,2480,0,0,5,984,3246,2807,2870,2543,52,0,0,0,12,89,160,316,371
overlap,1000,267,0.722501,[0.5,1.0],8,13971,3047,0.218095,3047,0,0,3,860,2584,2349,2703,2425,71,0,0,0,11,86,202,292,338
overlap,1000,268,0.361036,[0.1,0.5),8,12957,3879,0.299375,3879,0,0,2,1492,2982,1746,1758,1098,124,0,0,0,26,145,182,313,210
overlap,1000,269,0.794624,[0.5,1.0],8,14257,2945,0.206565,2945,0,0,1,942,2961,2393,2702,2313,69,0,0,0,13,87,138,293,400
overlap,1000,270,0.103168,[0.1,0.5),8,11391,4048,0.355368,4048,0,0,11,1610,2610,1366,1066,680,136,0,0,0,44,226,243,254,97
overlap,1000,271,0.37929,[0.1,0.5),8,13581,3231,0.237906,3231,0,0,0,1057,2797,2301,2438,1757,84,0,0,0,27,126,184,275,304
overlap,1000,272,0.760672,[0.5,1.0],8,12437,3661,0.294364,3661,0,0,0,1108,2659,1751,1779,1479,84,0,0,0,11,87,139,358,321
overlap,1000,273,0.835902,[0.5,1.0],8,16253,827,0.0508829,827,0,0,0,384,2090,3182,4838,4932,22,0,0,0,6,41,104,287,540
overlap,1000,274,0.86591,[0.5,1.0],8,15356,2253,0.146718,2253,0,0,0,738,3021,2846,3527,2971,43,0,0,0,9,61,128,297,462
overlap,1000,275,0.805615,[0.5,1.0],8,13389,3576,0.267085,3576,0,0,0,1232,3302,2033,1750,1496,60,0,0,0,4,72,165,315,384
overlap,1000,276,0.851156,[0.5,1.0],8,15458,2121,0.137211,2121,0,0,0,549,2420,2654,3773,3941,49,0,0,0,4,41,104,288,514
overlap,1000,277,0.863072,[0.5,1.0],8,15619,1917,0.122735,1917,0,0,0,473,2175,2608,4181,4265,48,0,0,0,3,55,93,312,489
overlap,1000,278,0.7715,[0.5,1.0],8,15402,2143,0.139138,2143,0,0,6,797,3051,2953,3400,3052,44,0,0,0,4,51,150,308,443
overlap,1000,279,0.831012,[0.5,1.0],8,13901,2818,0.202719,2818,0,0,2,888,2829,2326,2598,2440,47,0,0,0,5,63,120,305,460
overlap,1000,280,0.811911,[0.5,1.0],8,14684,2608,0.177608,2608,0,0,3,718,2222,2286,3376,3471,68,0,0,0,14,68,124,303,423
overlap,1000,281,0.804956,[0.5,1.0],8,15929,1649,0.103522,1649,0,0,0,453,2058,2615,4453,4701,51,0,0,0,1,46,93,286,523
overlap,1000,282,0.850186,[0.5,1.0],8,14845,2771,0.186662,2771,0,0,0,703,2611,2474,3213,3073,79,0,0,0,3,66,120,290,442
overlap,1000,283,0.835902,[0.5,1.0],8,15688,1704,0.108618,1704,0,0,0,477,2441,2898,4219,3949,39,0,0,0,4,51,114,316,476
overlap,1000,284,0.0654817,[0.01,0.1),8,11012,3757,0.341173,3757,0,0,10,1296,2352,1471,1440,686,126,0,0,0,47,191,233,302,101
overlap,1000,285,0.848488,[0.5,1.0],8,15321,2024,0.132106,2024,0,0,0,579,2295,2813,3899,3711,54,0,0,0,6,48,125,327,440
overlap,1000,286,0.811221,[0.5,1.0],8,14347,2786,0.194187,2786,0,0,0,996,3279,2440,2534,2312,32,0,0,0,7,76,145,305,435
overlap,1000,287,0.749323,[0.5,1.0],8,15140,2553,0.168626,2553,0,0,0,923,3484,2862,3026,2292,68,0,0,0,11,94,165,319,343
overlap,1000,288,0.831012,[0.5,1.0],8,11994,3210,0.267634,3210,0,0,7,996,2407,1743,1948,1683,52,0,0,0,9,72,177,330,360
overlap,1000,289,0.776328,[0.5,1.0],8,13743,3236,0.235465,3236,0,0,1,1215,3201,2186,2097,1807,71,0,0,0,14,74,175,325,341
overlap,1000,290,0.86954,[0.5,1.0],8,15383,1931,0.125528,1931,0,0,4,589,2619,2791,3884,3565,43,0,0,0,2,54,108,297,496
overlap,1000,291,0.834667,[0.5,1.0],8,15962,1472,0.092219,1472,0,0,0,502,2439,3338,4430,3781,47,0,0,0,10,54,148,303,438
overlap,1000,292,0.83385,[0.5,1.0],8,13936,3494,0.250718,3494,0,0,0,1079,2953,2264,2291,1855,111,0,0,0,19,103,171,299,297
overlap,1000,293,0.831012,[0.5,1.0],8,13612,3190,0.234352,3190,0,0,2,973,2739,2303,2360,2045,71,0,0,0,4,74,140,325,386
overlap,1000,294,0.776328,[0.5,1.0],8,14224,3189,0.224199,3189,0,0,1,962,2983,2440,2512,2137,75,0,0,0,8,70,163,305,379
overlap,1000,295,0.394938,[0.1,0.5),8,15029,3167,0.210726,3167,0,0,4,1357,3642,2602,2476,1781,63,0,0,0,9,132,182,294,320
overlap,1000,296,0.922303,[0.5,1.0],8,15104,2333,0.154462,2333,0,0,1,473,1705,2058,3676,4858,63,0,0,0,5,46,87,243,556
overlap,1000,297,0.792225,[0.5,1.0],8,15283,2105,0.137735,2105,0,0,0,588,2624,2720,3621,3625,58,0,0,0,7,64,118,311,442
overlap,1000,298,0.818394,[0.5,1.0],8,16087,1399,0.0869646,1399,0,0,0,408,2410,3110,4336,4424,51,0,0,0,1,39,123,291,495
overlap,1000,299,0.722501,[0.5,1.0],8,15383,2156,0.140155,2156,0,0,0,640,2879,2726,3694,3288,58,0,0,0,7,72,129,319,415
overlap,1000,300,0.81208,[0.5,1.0],8,12421,3412,0.274696,3412,0,0,0,1027,2364,1743,1958,1917,48,0,0,0,10,85,106,294,457
overlap,1000,301,0.722501,[0.5,1.0],8,13598,3519,0.258788,3519,0,0,4,1263,3560,2130,1710,1412,118,0,0,0,8,105,149,299,321
overlap,1000,302,0.279662,[0.1,0.5),8,13758,3432,0.249455,3432,0,0,7,1639,3435,2161,1783,1301,70,0,0,0,30,161,195,267,277
overlap,1000,303,0.77916,[0.5,1.0],8,14582,2661,0.182485,2661,0,0,2,1096,3343,2663,2567,2250,54,0,0,0,10,72,160,269,435
overlap,1000,304,0.722501,[0.5,1.0],8,14618,2987,0.204337,2987,0,0,0,868,2894,2489,2921,2459,69,0,0,0,9,76,149,329,368
overlap,1000,305,0.864723,[0.5,1.0],8,14757,2769,0.18764,2769,0,0,0,640,2370,2527,3153,3298,57,0,0,0,11,63,127,289,453
overlap,1000,306,0.791365,[0.5,1.0],8,12898,3674,0.28485,3674,0,0,3,1191,3011,1884,1786,1349,118,0,0,0,17,109,137,299,320
overlap,1000,307,0.119425,[0.1,0.5),8,13456,3638,0.270363,3638,0,0,3,1393,2944,2163,2209,1106,134,0,0,0,50,156,205,275,180
overlap,1000,308,0.742336,[0.5,1.0],8,14710,2723,0.185112,2723,0,0,0,698,2420,2380,3303,3186,77,0,0,0,4,58,110,286,465
overlap,1000,309,0.845619,[0.5,1.0],8,14114,2767,0.196046,2767,0,0,0,614,2409,2244,3086,2994,60,0,0,0,5,60,128,301,446
overlap,1000,310,0.838452,[0.5,1.0],8,15073,2342,0.155377,2342,0,0,0,650,2706,2629,3520,3226,58,0,0,0,4,51,129,308,450
overlap,1000,311,0.844991,[0.5,1.0],8,13663,2951,0.215985,2951,0,0,1,810,2652,2295,2679,2275,74,0,0,0,3,73,155,315,380
overlap,1000,312,0.831012,[0.5,1.0],8,14072,3120,0.221717,3120,0,0,5,1211,3437,2516,2133,1650,54,0,0,0,1,79,153,326,387
overlap,1000,313,0.806535,[0.5,1.0],8,14784,2534,0.171402,2534,0,0,5,780,3021,2732,3058,2654,52,0,0,0,4,66,146,305,427
overlap,1000,314,0.729687,[0.5,1.0],8,15235,2181,0.143157,2181,0,0,0,856,2995,2776,3339,3088,53,0,0,0,11,77,142,293,424
overlap,1000,315,0.562508,[0.5,1.0],8,15101,2598,0.172042,2598,0,0,5,984,2919,2618,3276,2701,52,0,0,0,17,85,138,303,405
overlap,1000,316,0.827318,[0.5,1.0],8,16153,1003,0.0620937,1003,0,0,0,318,2111,2975,4662,5084,32,0,0,0,1,43,106,306,512
overlap,1000,317,0.0516179,[0.01,0.1),8,10086,4036,0.400159,4036,0,0,8,1340,2081,1152,865,604,196,0,0,0,75,242,208,202,77
overlap,1000,318,0.831012,[0.5,1.0],8,14197,3012,0.212157,3012,0,0,1,812,2703,2434,2796,2439,73,0,0,0,6,73,185,304,359
overlap,1000,319,0.735997,[0.5,1.0],8,12423,3605,0.290188,3605,0,0,2,930,2355,1730,2071,1730,100,0,0,0,17,97,146,336,304
overlap,1000,320,0.864723,[0.5,1.0],8,14902,2678,0.179707,2678,0,0,1,975,3395,2887,2759,2207,66,0,0,0,4,78,147,308,397
overlap,1000,321,0.0898338,[0.01,0.1),8,10580,3797,0.358885,3797,0,0,10,1298,2328,1317,1213,617,123,0,0,0,47,206,239,319,66
overlap,1000,322,0.739756,[0.5,1.0],8,12216,3591,0.293959,3591,0,0,1,1169,2818,1637,1512,1488,84,0,0,0,15,70,157,295,379
overlap,1000,323,0.835902,[0.5,1.0],8,14848,2779,0.187163,2779,0,0,1,844,2967,2566,3047,2644,80,0,0,0,11,92,138,289,390
overlap,1000,324,0.204281,[0.1,0.5),8,14283,3306,0.231464,3306,0,0,6,1232,3195,2535,2558,1451,101,0,0,0,39,138,191,279,252
overlap,1000,325,0.788119,[0.5,1.0],8,15664,2003,0.127873,2003,0,0,0,661,2723,2884,3839,3554,52,0,0,0,5,44,140,286,473
overlap,1000,326,0.247998,[0.1,0.5),8,14497,3485,0.240395,3485,0,0,4,1614,3544,2354,2061,1435,90,0,0,0,30,141,180,280,279
overlap,1000,327,0.522822,[0.5,1.0],8,16323,1672,0.102432,1672,0,0,0,1119,3546,3475,3763,2748,57,0,0,0,18,120,171,283,351
overlap,1000,328,0.722501,[0.5,1.0],8,15715,1830,0.116449,1830,0,0,1,542,2756,3291,4048,3247,67,0,0,0,10,74,127,351,371
overlap,1000,329,0.825027,[0.5,1.0],8,15669,1645,0.104984,1645,0,0,0,397,2131,2688,4360,4448,48,0,0,0,4,55,130,278,485
overlap,1000,330,0.103168,[0.1,0.5),8,11321,3913,0.345641,3913,0,0,16,1547,2597,1439,1107,702,123,0,0,0,55,224,235,252,111
overlap,1000,331,0.880379,[0.5,1.0],8,15122,2322,0.153551,2322,0,0,0,612,2316,2705,3633,3534,68,0,0,0,11,59,146,292,424
overlap,1000,332,0.117343,[0.1,0.5),8,11908,3554,0.298455,3554,0,0,8,1398,2554,1733,1866,795,118,0,0,0,42,152,207,338,143
overlap,1000,333,0.831012,[0.5,1.0],8,15117,2420,0.160085,2420,0,0,3,661,2402,2658,3592,3381,53,0,0,0,7,57,127,296,460
overlap,1000,334,0.61287,[0.5,1.0],8,12023,3605,0.299842,3605,0,0,3,1132,2393,1806,1680,1404,64,0,0,0,16,104,165,303,348
overlap,1000,335,0.455008,[0.1,0.5),8,14433,3205,0.222061,3205,0,0,1,1365,3428,2538,2297,1599,75,0,0,0,15,124,203,290,293
overlap,1000,336,0.722501,[0.5,1.0],8,13755,3141,0.228353,3141,0,0,1,1289,3364,2263,2027,1670,74,0,0,0,11,104,187,311,313
overlap,1000,337,0.762332,[0.5,1.0],8,15241,2249,0.147562,2249,0,0,0,841,2952,2770,3381,3048,83,0,0,0,9,62,128,300,418
overlap,1000,338,0.909836,[0.5,1.0],8,14108,3020,0.214063,3020,0,0,3,1098,3187,2531,2350,1919,52,0,0,0,3,56,116,303,470
overlap,1000,339,0.779703,[0.5,1.0],8,12281,4242,0.345412,4242,0,0,0,1261,2952,1633,1274,919,132,0,0,0,18,127,170,320,233
overlap,1000,340,0.47847,[0.1,0.5),8,14611,2731,0.186914,2731,0,0,0,958,3058,2701,2975,2188,82,0,0,0,15,108,159,309,327
overlap,1000,341,0.838196,[0.5,1.0],8,14724,2515,0.17081,2515,0,0,1,601,2083,2102,3638,3784,58,0,0,0,6,39,95,264,538
overlap,1000,342,0.777602,[0.5,1.0],8,12113,4216,0.348056,4216,0,0,0,1235,2945,1614,1235,868,169,0,0,0,19,128,190,280,214
overlap,1000,343,0.886832,[0.5,1.0],8,16007,1372,0.0857125,1372,0,0,0,413,1945,2785,4714,4778,32,0,0,0,4,36,105,295,528
overlap,1000,344,0.584243,[0.5,1.0],8,13861,3114,0.224659,3114,0,0,0,1020,2701,2290,2580,2156,62,0,0,0,18,102,149,292,377
