GT,Result
313525 408729 333099 443038 341928 385935 384575 379763 352736 400908 ,313525 408729 333099 443038 341928 385935 384575 379763 352736 400908 
469683 935835 233862 439872 282730 227846 558767 233861 427969 991061 ,469683 935835 233862 439872 282730 227846 558767 233861 427969 991061 
983489 502586 909087 811095 52793 898682 49809 108157 156173 54731 ,983489 502586 909087 811095 52793 898682 49809 108157 156173 54731 
542068 256325 180708 66298 107252 161742 919493 131771 51199 66177 ,542068 256325 180708 66298 161742 919493 131771 51199 66177 161734 
1002333 461087 924641 196608 230347 210955 836733 567246 679472 993786 ,1002333 461087 924641 196608 230347 210955 836733 567246 679472 993786 
704106 812622 33710 1013252 34126 846216 213562 62375 843936 188571 ,704106 812622 33710 1013252 34126 846216 213562 62375 843936 188571 
287006 334357 313969 545459 287909 62137 176410 220079 1024249 340769 ,287006 334357 313969 545459 287909 62137 176410 220079 1024249 340769 
824704 816034 627566 830599 663517 759729 216591 835424 917457 878102 ,824704 816034 627566 830599 663517 759729 216591 835424 917457 878102 
396842 395556 380002 311804 510956 404127 341846 383445 399249 358053 ,396842 395556 380002 311804 510956 404127 341846 383445 399249 358053 
327927 311352 248116 1052974 361517 330031 357496 446823 907370 315193 ,327927 311352 248116 1052974 361517 330031 357496 446823 907370 315193 
580983 444905 859515 655577 595007 246007 507038 593065 1002984 861512 ,580983 444905 859515 655577 595007 246007 507038 593065 1002984 861512 
868383 1005095 566237 540767 1034653 1045423 669222 572210 947969 180401 ,868383 1005095 566237 540767 1034653 1045423 669222 572210 947969 180401 
245896 269005 350892 951491 560365 445418 251694 78024 333538 629979 ,245896 269005 350892 951491 560365 445418 251694 78024 333538 629979 
883103 701243 700816 910817 701725 148930 680853 1017466 787702 1046877 ,883103 701243 700816 910817 701725 148930 680853 1017466 787702 1046877 
47484 47957 1037077 36190 47448 459557 458602 302100 311292 412195 ,47484 47957 1037077 36190 47448 459557 458602 302100 311292 412195 
610307 755867 803624 407895 347502 624717 64233 4492 46989 43037 ,610307 755867 803624 407895 347502 624717 64233 4492 46989 43037 
118540 6070 983422 42470 120758 880574 698805 311539 709819 60021 ,118540 6070 983422 120758 880574 698805 311539 709819 60021 61119 
62137 735233 454261 201049 113312 106506 75356 256029 361647 68223 ,62137 735233 454261 201049 113312 106506 75356 256029 361647 68223 
382706 276593 180876 508468 269137 371798 48972 900688 366401 921564 ,382706 276593 180876 508468 269137 371798 900688 366401 921564 1018802 
313329 490233 327131 262831 88276 516920 524397 329569 960497 819758 ,313329 490233 327131 262831 88276 516920 524397 329569 960497 819758 
789456 781820 106623 838602 167542 778594 613996 527105 108618 620876 ,789456 781820 106623 838602 167542 778594 613996 527105 108618 620876 
347401 247266 890226 262651 246686 694473 859437 962261 992411 981590 ,347401 247266 890226 262651 246686 694473 859437 962261 992411 981590 
332643 790943 803422 811883 330350 780623 812255 188456 808080 812258 ,332643 790943 803422 811883 330350 780623 812255 188456 808080 812258 
910658 515007 708503 884014 162798 1004805 710210 198705 1035396 809071 ,910658 515007 708503 884014 162798 1004805 710210 198705 1035396 809071 
664883 668724 39951 666915 821320 668316 790086 83717 14056 124546 ,664883 668724 39951 666915 821320 668316 790086 83717 14056 124546 
340992 381867 433211 376447 196202 49630 507354 356616 86365 388002 ,340992 381867 433211 376447 196202 49630 507354 356616 86365 388002 
715793 715768 628511 715528 936808 715627 146667 526494 924412 64980 ,715793 715768 628511 715528 936808 715627 146667 526494 924412 64980 
518444 574139 1049839 341808 347538 334372 340197 313419 488504 248661 ,518444 574139 1049839 341808 347538 334372 340197 313419 488504 248661 
290066 11907 339901 97597 719760 38965 11533 413468 745502 227734 ,290066 11907 339901 719760 11533 413468 745502 227734 597285 238230 
368361 450477 94047 491800 319755 528780 1011061 732690 965769 262572 ,368361 450477 94047 491800 319755 528780 1011061 732690 965769 262572 
488873 281169 329276 362288 376834 329627 348751 345537 453653 388757 ,488873 281169 329276 362288 376834 329627 348751 345537 453653 388757 
936089 606754 122137 501313 212819 624179 499305 748380 621649 191198 ,936089 606754 122137 501313 212819 624179 499305 748380 621649 191198 
55823 339198 561402 996159 634369 1039548 654424 545575 750988 703122 ,55823 339198 561402 996159 634369 1039548 654424 545575 750988 703122 
179756 953845 372408 4952 234776 92950 342509 433462 361526 760560 ,179756 953845 372408 4952 234776 92950 342509 433462 361526 760560 
694233 631463 1011361 881101 690383 705802 694990 708360 113322 705828 ,694233 631463 1011361 881101 690383 705802 694990 708360 113322 705828 
719629 804651 132177 604633 910158 914495 841428 662156 622318 467758 ,719629 804651 132177 604633 910158 914495 841428 662156 622318 467758 
229787 945750 124495 174843 983982 103517 55351 92497 738585 876474 ,229787 945750 124495 174843 983982 103517 55351 92497 738585 876474 
679549 471308 469117 995470 64541 1012899 687701 45813 121823 688123 ,679549 471308 469117 995470 64541 1012899 687701 45813 121823 688123 
968097 913872 707895 46666 825177 78616 768127 682348 536600 603699 ,968097 913872 707895 46666 825177 78616 768127 682348 536600 603699 
360404 320842 269249 155325 80876 84507 42540 156151 871379 751216 ,360404 320842 269249 80876 84507 42540 156151 871379 751216 624441 
217322 973959 206823 1046163 772130 460167 569601 243999 999786 912650 ,217322 973959 206823 1046163 772130 460167 569601 243999 999786 912650 
383133 382395 535764 320984 954288 342985 276280 373643 104112 399131 ,383133 382395 535764 320984 954288 342985 276280 373643 104112 399131 
544275 766752 529745 95397 721145 350019 324933 866890 948227 269288 ,544275 766752 529745 95397 721145 350019 324933 866890 948227 269288 
789320 465316 787207 632259 200415 584729 91797 756434 749019 806038 ,789320 465316 787207 632259 200415 584729 91797 756434 749019 806038 
556882 584697 95497 784500 558473 316727 449301 412409 678651 320202 ,556882 584697 95497 784500 558473 316727 449301 412409 678651 320202 
294677 954151 772391 505291 366644 456942 249376 389762 511801 293943 ,294677 954151 772391 505291 366644 456942 249376 389762 511801 293943 
293360 539818 890139 544554 556122 877095 1049871 948988 92960 388124 ,293360 539818 890139 544554 556122 877095 1049871 948988 92960 388124 
274765 199349 426741 295737 637503 405977 514398 313818 687423 671772 ,274765 199349 426741 295737 637503 405977 514398 313818 687423 671772 
416734 1022117 474109 458402 481224 989233 200886 87720 562674 97247 ,416734 1022117 474109 458402 481224 989233 200886 87720 562674 97247 
341941 996917 249393 29028 353746 56929 1023661 1051998 523779 929423 ,341941 996917 249393 29028 353746 56929 1023661 1051998 523779 929423 
948207 291557 269285 266309 976074 441085 518387 249347 401053 385556 ,948207 291557 269285 266309 976074 441085 518387 249347 401053 385556 
317891 541322 335564 726710 323411 313602 541374 329217 302651 257632 ,317891 541322 335564 726710 323411 313602 541374 329217 302651 257632 
705316 439111 219390 419789 509977 112786 653331 467232 176135 407634 ,705316 439111 219390 419789 509977 112786 653331 467232 176135 407634 
112401 470637 238433 112082 543209 894058 210067 543213 152648 669293 ,112401 470637 238433 112082 543209 894058 210067 543213 152648 669293 
706948 707486 949062 551040 706528 259529 706856 707360 1017619 835494 ,706948 707486 949062 551040 706528 259529 706856 707360 1017619 835494 
904051 966459 879130 1020938 440938 1016760 540761 1052056 940434 982100 ,904051 966459 879130 1020938 440938 1016760 540761 1052056 940434 982100 
154956 73690 745425 425809 954147 647080 888194 763314 226463 748469 ,154956 73690 745425 425809 954147 647080 888194 763314 226463 748469 
418870 134727 1034920 701015 123298 861857 42463 131795 190566 175170 ,418870 134727 1034920 701015 123298 861857 42463 131795 190566 175170 
686185 161938 882093 627983 198844 964074 554308 933306 559766 58528 ,686185 161938 882093 627983 198844 964074 554308 933306 559766 58528 
891704 879904 998049 554348 869522 77586 156560 913692 265301 244247 ,891704 879904 998049 554348 869522 77586 156560 913692 265301 244247 
36359 833552 378902 423797 386347 36485 331971 236934 727664 37419 ,36359 833552 378902 423797 386347 36485 331971 236934 727664 37419 
183053 97048 321637 122339 347254 364329 48098 123422 47930 577798 ,183053 97048 321637 122339 347254 364329 48098 123422 47930 577798 
916664 539213 758038 580706 54539 498357 898386 219949 719401 463669 ,916664 539213 758038 580706 54539 498357 898386 219949 719401 463669 
737319 872646 484613 577531 507818 488324 13238 68727 93034 375320 ,737319 872646 484613 577531 507818 488324 13238 68727 93034 375320 
775361 346110 9149 173293 7668 1007152 564346 430157 7687 239407 ,775361 346110 9149 173293 7668 1007152 564346 430157 7687 239407 
301740 196323 171622 432038 76987 460136 690258 155905 114638 377914 ,301740 196323 171622 432038 76987 460136 690258 114638 377914 735233 
736406 732732 491622 798090 717067 619928 807579 194632 622054 765154 ,736406 732732 491622 798090 717067 619928 807579 194632 622054 765154 
261197 289879 518132 859212 731543 206822 1017224 457288 126878 183053 ,261197 289879 518132 859212 731543 206822 1017224 457288 126878 183053 
32190 45809 88756 42376 378856 107915 42817 63663 227241 681240 ,32190 45809 88756 42376 378856 107915 42817 63663 227241 681240 
959679 552038 125880 77965 430414 678967 956537 727215 625692 85652 ,959679 552038 125880 77965 430414 678967 956537 727215 625692 85652 
305571 302598 336773 833508 465229 983 638394 41839 46360 520708 ,305571 302598 336773 833508 465229 983 638394 41839 46360 520708 
