GT,Result
313525 408729 333099 443038 341928 385935 384575 379763 352736 400908 ,313525 408729 333099 443038 341928 385935 384575 379763 400908 404157 
469683 935835 233862 439872 282730 227846 558767 233861 427969 991061 ,233862 558767 200096 253152 463468 132727 700972 881504 171941 898056 
983489 502586 909087 811095 52793 898682 49809 108157 156173 54731 ,983489 502586 54731 273654 503834 626083 109460 429856 939691 26809 
542068 256325 180708 66298 107252 161742 919493 131771 51199 66177 ,542068 161742 919493 131771 51199 161734 459817 539495 1046250 92481 
1002333 461087 924641 196608 230347 210955 836733 567246 679472 993786 ,1002333 461087 924641 196608 230347 210955 836733 567246 679472 993786 
704106 812622 33710 1013252 34126 846216 213562 62375 843936 188571 ,704106 812622 1013252 34126 846216 213562 62375 843936 188571 1054762 
287006 334357 313969 545459 287909 62137 176410 220079 1024249 340769 ,287006 334357 313969 545459 287909 62137 220079 1024249 340769 78789 
824704 816034 627566 830599 663517 759729 216591 835424 917457 878102 ,824704 816034 627566 830599 663517 759729 216591 835424 917457 878102 
396842 395556 380002 311804 510956 404127 341846 383445 399249 358053 ,396842 395556 380002 311804 510956 404127 341846 399249 358053 393681 
327927 311352 248116 1052974 361517 330031 357496 446823 907370 315193 ,327927 311352 248116 1052974 361517 330031 357496 446823 907370 315193 
580983 444905 859515 655577 595007 246007 507038 593065 1002984 861512 ,580983 444905 859515 655577 595007 246007 507038 593065 1002984 861512 
868383 1005095 566237 540767 1034653 1045423 669222 572210 947969 180401 ,868383 1005095 566237 1034653 1045423 669222 572210 180401 933279 581905 
245896 269005 350892 951491 560365 445418 251694 78024 333538 629979 ,251694 222169 237383 875180 637536 976121 344020 876260 449850 473894 
883103 701243 700816 910817 701725 148930 680853 1017466 787702 1046877 ,883103 701243 700816 910817 701725 148930 680853 1017466 787702 1046877 
47484 47957 1037077 36190 47448 459557 458602 302100 311292 412195 ,47484 47957 1037077 36190 47448 459557 458602 311292 75950 96574 
610307 755867 803624 407895 347502 624717 64233 4492 46989 43037 ,755867 803624 407895 624717 4492 363382 68787 624823 400982 760918 
118540 6070 983422 42470 120758 880574 698805 311539 709819 60021 ,118540 983422 880574 698805 709819 61119 55494 581690 882290 782778 
62137 735233 454261 201049 113312 106506 75356 256029 361647 68223 ,62137 735233 454261 201049 113312 75356 256029 361647 68223 896678 
382706 276593 180876 508468 269137 371798 48972 900688 366401 921564 ,382706 276593 180876 508468 269137 371798 900688 366401 921564 1018802 
313329 490233 327131 262831 88276 516920 524397 329569 960497 819758 ,313329 490233 327131 262831 88276 516920 524397 329569 960497 819758 
789456 781820 106623 838602 167542 778594 613996 527105 108618 620876 ,789456 781820 838602 778594 527105 108618 620876 110946 607053 847297 
347401 247266 890226 262651 246686 694473 859437 962261 992411 981590 ,347401 247266 890226 262651 246686 694473 962261 981590 430213 694622 
332643 790943 803422 811883 330350 780623 812255 188456 808080 812258 ,332643 790943 803422 811883 330350 780623 812255 188456 808080 812258 
910658 515007 708503 884014 162798 1004805 710210 198705 1035396 809071 ,515007 884014 710210 1035396 809071 380496 536426 194774 722159 358746 
664883 668724 39951 666915 821320 668316 790086 83717 14056 124546 ,664883 668724 666915 821320 668316 790086 124546 804778 847204 664084 
340992 381867 433211 376447 196202 49630 507354 356616 86365 388002 ,340992 381867 376447 196202 49630 507354 99490 432043 343128 345838 
715793 715768 628511 715528 936808 715627 146667 526494 924412 64980 ,715793 715768 628511 715528 936808 715627 146667 526494 924412 64980 
518444 574139 1049839 341808 347538 334372 340197 313419 488504 248661 ,518444 1049839 347538 334372 340197 313419 488504 248661 993272 294848 
290066 11907 339901 97597 719760 38965 11533 413468 745502 227734 ,290066 11907 719760 413468 745502 227734 238230 74465 11827 831398 
368361 450477 94047 491800 319755 528780 1011061 732690 965769 262572 ,368361 450477 491800 319755 528780 1011061 732690 965769 262572 639448 
488873 281169 329276 362288 376834 329627 348751 345537 453653 388757 ,488873 281169 329276 362288 376834 348751 345537 453653 456153 359996 
936089 606754 122137 501313 212819 624179 499305 748380 621649 191198 ,936089 606754 122137 501313 212819 624179 499305 748380 799177 216554 
55823 339198 561402 996159 634369 1039548 654424 545575 750988 703122 ,55823 339198 561402 996159 1039548 654424 545575 612945 669820 59702 
179756 953845 372408 4952 234776 92950 342509 433462 361526 760560 ,234776 334674 386978 388855 117368 275564 383946 276280 299165 610154 
694233 631463 1011361 881101 690383 705802 694990 708360 113322 705828 ,694233 631463 1011361 690383 705802 694990 708360 113322 705828 969429 
