GT,Result
437355 265633 265586 437354 1273897 4934652 265494 265596 3557526 265529 ,3320657 280440 3193119 1587428 3969199 4482697 1389107 4482685 3966880 4082179 
3522032 1820636 2389105 411431 4444472 4497812 3569412 1507926 1685943 2241459 ,3522032 411431 3569412 834431 3240299 2043701 1255363 756861 3027603 2112751 
3576076 1198192 86757 4500897 2053864 10000 4375526 463959 668478 1373705 ,82512 4677370 1476806 4677368 4874497 4677364 4874498 1476802 3526578 1476817 
1373767 1373771 1373773 1373787 1373779 1373769 1373760 1373776 668476 4764178 ,1447403 841769 2746933 580913 580914 1329556 2938695 316158 2938764 1665084 
4047499 4047500 1921308 1619928 2526430 1619960 3594318 144402 1619964 2517626 ,1619928 1619960 144402 1619964 2517626 4165822 144368 2781209 857647 4849621 
4520740 310491 3213184 1446898 2937822 1782446 1352364 1446900 1819250 1446918 ,4520740 2937822 1782446 2664948 1782443 4413219 626186 124485 1148508 3673823 
182293 3388358 2944929 3266646 3266624 95403 3576560 589828 1240495 3648856 ,182293 3388358 3266624 3576560 589828 1240495 3648856 3388337 182292 591159 
369396 1418505 2579932 3346226 2496933 1265155 1265156 2800817 2547951 434558 ,2232814 876501 2836287 1304087 425193 2974075 3416016 1677369 2974101 2821471 
4947198 4947199 4947197 2080109 3203554 2788886 2788883 4195336 2788909 2754883 ,4947198 4947199 4947197 2080109 4195336 4947194 1660214 2918799 4195331 3863758 
3180262 1608795 232271 1812175 1608793 838022 2574614 2982420 4339282 252397 ,381902 1360133 934645 4826058 3083752 2542073 3756339 3844598 2942989 880550 
3922101 1064208 751590 4020130 794214 751589 4071829 3272294 2626933 1193492 ,519787 276877 237894 873716 4550602 519751 2515472 3052558 237942 873715 
614555 614473 1568729 1072475 1072510 3173541 2624836 614564 614558 1072476 ,614555 614473 614564 614558 614472 614500 614504 614556 614470 614535 
959568 959570 3545180 4456925 4761825 1406643 3840881 3270825 959578 959583 ,4456925 3840881 1621634 390083 3311731 2758776 390081 390117 4021522 2001930 
2485095 2485079 1539581 2485091 2485097 330817 2485101 4873885 2485076 3624 ,1975867 852218 610871 89021 1975864 89029 78435 954362 76692 181650 
3965730 2415706 182098 182099 182206 182195 2415732 182192 182204 182207 ,209175 209187 209232 209235 209113 209271 209275 209179 209167 209244 
1902306 2009383 2130892 4750840 1902281 2290570 2349978 3209234 1724648 2700434 ,2290570 4552221 4552222 3254910 490291 611730 2813504 611710 611644 4546403 
