GT,Result
375148 354282 339721 365714 45191 527959 951251 381833 324036 537179 ,375148 354282 339721 365714 45191 527959 951251 381833 324036 537179 
852956 218426 156769 538860 122358 579144 21411 215927 837731 55645 ,852956 218426 156769 538860 122358 579144 21411 215927 837731 55645 
71839 17009 76995 394404 190231 97435 1019894 91864 312742 21942 ,71839 17009 76995 394404 190231 97435 1019894 91864 312742 101515 
364732 27556 947550 862047 77412 245517 1052040 333550 82389 365714 ,364732 27556 862047 77412 245517 1052040 333550 82389 365714 8364 
1030211 1004577 458304 1039120 873804 84564 173385 683941 64707 416666 ,1030211 1004577 458304 1039120 873804 84564 173385 683941 64707 416666 
567903 92573 82436 173398 898442 147573 702037 686667 1035356 45038 ,567903 92573 82436 173398 898442 702037 686667 1035356 45038 468043 
274634 82389 142709 8035 333550 879719 507698 147482 884040 428615 ,274634 82389 142709 8035 333550 879719 507698 147482 884040 428615 
28548 115727 620620 537683 609036 143003 580932 57761 765381 720728 ,28548 115727 620620 537683 609036 143003 580932 57761 765381 720728 
364732 245517 1052040 333550 88717 8364 576443 392417 895880 77412 ,364732 245517 1052040 333550 88717 8364 576443 392417 895880 77412 
389609 364732 245517 392417 884040 862047 879719 324036 203034 379655 ,389609 364732 245517 392417 884040 862047 879719 324036 203034 379655 
417227 30682 118483 891774 380563 936511 35881 327058 316068 153354 ,417227 30682 118483 891774 380563 936511 35881 327058 316068 153354 
762906 854702 774704 1031047 795102 13094 549936 22918 1001549 166572 ,762906 854702 774704 1031047 795102 13094 549936 22918 1001549 166572 
919022 662099 454216 583349 620276 1032583 931271 497455 421226 741697 ,919022 662099 454216 583349 620276 1032583 931271 497455 421226 741697 
482866 547067 696415 182479 482449 1048747 697238 222102 591380 1003295 ,482866 547067 696415 182479 482449 1048747 697238 222102 591380 1003295 
917485 731756 432908 710861 1003295 139801 527816 160370 913585 738898 ,917485 731756 432908 710861 1003295 139801 527816 160370 913585 738898 
899928 901954 458917 731756 1001549 202145 162934 517017 147333 58348 ,899928 901954 731756 202145 517017 147333 58348 676105 556383 51162 
916166 542446 785214 156469 905428 569539 188704 188923 199904 492142 ,916166 542446 785214 156469 905428 569539 188704 188923 199904 492142 
815522 760212 68222 22985 768991 65713 376450 4275 819773 192255 ,815522 760212 68222 22985 768991 65713 376450 4275 819773 192255 
59998 377631 327599 389432 389136 356962 852556 314208 301647 631919 ,59998 377631 327599 389432 389136 356962 852556 314208 301647 631919 
382176 333133 169247 283540 886854 273118 28627 556605 279958 517256 ,382176 333133 169247 283540 886854 273118 28627 556605 279958 517256 
12281 798760 123152 157381 181417 631919 936655 426658 12119 567266 ,12281 798760 123152 157381 181417 631919 936655 426658 12119 567266 
296355 74826 60798 127127 61199 61287 30705 354772 1021806 1013 ,296355 74826 60798 127127 61199 61287 30705 354772 1021806 1013 
175226 173297 652196 37708 6013 883354 138723 64935 585648 92095 ,175226 173297 652196 37708 6013 883354 64935 585648 92095 128997 
554831 147602 690826 382176 551677 886854 615460 192086 983604 519051 ,554831 147602 690826 382176 551677 886854 615460 192086 983604 519051 
328937 71418 15740 15702 23619 149679 116181 431405 71723 1000255 ,328937 71418 15740 15702 23619 149679 116181 431405 71723 1000255 
734407 551677 488155 962564 728235 690826 1002437 906195 176068 920466 ,734407 551677 488155 962564 728235 690826 1002437 906195 176068 920466 
880211 938233 790611 107266 619744 107667 104632 353141 6184 609477 ,880211 938233 790611 107266 619744 107667 104632 353141 6184 609477 
23438 948184 464100 310806 294562 135534 78967 311910 215136 8070 ,23438 948184 464100 310806 294562 135534 78967 311910 215136 8070 
54331 67076 1027047 716380 169716 592325 520630 292583 225132 676536 ,54331 67076 1027047 716380 169716 520630 292583 225132 676536 135534 
813520 285265 437614 194241 980183 972394 955974 89725 1007185 605441 ,813520 285265 437614 194241 980183 972394 955974 89725 1007185 605441 
657955 805346 6184 588375 763142 189440 310806 700251 360348 758984 ,657955 805346 6184 588375 763142 189440 310806 700251 360348 758984 
180817 27595 213683 159318 722953 30740 205041 276271 94733 99595 ,180817 27595 213683 159318 722953 30740 205041 276271 94733 99595 
277504 353226 674924 464100 285265 315657 352238 955974 308685 360348 ,277504 353226 674924 464100 285265 315657 352238 955974 308685 360348 
588375 1043225 227305 866161 495701 6184 763142 215136 685550 370393 ,588375 1043225 227305 866161 495701 6184 763142 215136 685550 370393 
989172 1004396 927801 919369 715119 575901 884464 483780 240660 566344 ,989172 1004396 927801 919369 715119 575901 884464 483780 240660 566344 
6184 774898 107667 588375 700077 108834 898124 240660 962188 360348 ,6184 774898 107667 588375 700077 108834 898124 240660 962188 360348 
353226 285265 306902 774898 955974 370393 120980 23438 588375 137650 ,353226 306902 774898 955974 370393 120980 23438 588375 137650 341943 
464100 938233 685550 100851 647822 370393 212683 880211 6184 1043225 ,464100 938233 685550 100851 647822 370393 212683 880211 6184 1043225 
290686 567685 306902 253956 319063 352238 308596 116460 1048247 350100 ,290686 567685 306902 253956 319063 352238 308596 116460 1048247 350100 
983453 910512 1043225 143398 6184 938233 137149 353226 34258 948184 ,983453 910512 1043225 143398 6184 938233 137149 353226 34258 948184 
341943 310806 443247 464100 353226 345069 306902 311910 330130 685550 ,341943 310806 443247 464100 353226 345069 306902 311910 330130 685550 
91711 161741 711964 566344 424207 1020025 1054113 522664 184150 71155 ,91711 161741 711964 566344 424207 1020025 1054113 522664 184150 71155 
574769 342286 101274 149368 721965 130651 447605 360953 1008331 161661 ,574769 342286 101274 149368 721965 130651 447605 360953 1008331 161661 
1005752 692579 457277 72192 331019 78884 1023591 93126 993788 707624 ,1005752 692579 457277 72192 331019 78884 1023591 93126 993788 707624 
241307 1020393 90546 295757 173663 170530 11719 138362 360953 130651 ,241307 1020393 90546 295757 173663 170530 11719 360953 130651 103425 
354257 66137 312321 357759 123950 318531 370256 396508 737291 338950 ,354257 66137 312321 357759 123950 318531 370256 396508 737291 338950 
89885 581304 605471 10939 530554 603926 49688 55969 929247 503763 ,89885 581304 605471 10939 530554 603926 49688 55969 929247 503763 
972274 159454 11260 15650 784778 814788 993684 825265 232344 75261 ,972274 159454 11260 15650 784778 814788 993684 825265 232344 75261 
1051713 459502 968953 147344 171602 1003084 690258 692416 216717 891911 ,1051713 459502 968953 147344 171602 1003084 690258 692416 216717 891911 
175243 241293 159454 1008145 617750 861095 95475 74944 771533 47240 ,175243 241293 159454 1008145 617750 861095 95475 74944 771533 47240 
968953 169095 381738 690258 243580 11214 133866 79139 238217 123533 ,968953 169095 381738 690258 243580 11214 133866 79139 238217 123533 
793869 807847 815401 829391 885040 578327 622886 179172 565636 91948 ,793869 807847 815401 829391 885040 578327 622886 179172 565636 91948 
970615 990236 153080 422281 67384 371148 660662 127136 146456 292793 ,970615 990236 153080 422281 67384 371148 660662 127136 146456 292793 
20021 704172 634334 769392 28190 88572 422281 457117 484394 554297 ,20021 704172 634334 769392 28190 88572 422281 457117 484394 554297 
484394 59719 797204 738720 1026675 356282 442620 267327 630902 704172 ,484394 59719 797204 738720 1026675 356282 442620 267327 630902 704172 
698036 625971 693404 522370 797204 1026675 390730 293593 442620 972001 ,698036 625971 693404 522370 797204 1026675 390730 293593 442620 972001 
704067 671712 990236 145028 692585 778326 136003 672678 815168 1016780 ,704067 671712 990236 692585 778326 136003 672678 815168 1016780 826432 
625971 823141 4303 700306 91070 84957 496465 72296 91948 565636 ,625971 823141 4303 700306 91070 84957 496465 72296 91948 565636 
424401 556612 267815 1004580 704650 180105 694514 189328 986935 562615 ,424401 556612 267815 1004580 704650 180105 694514 189328 986935 562615 
80367 436717 312308 139319 103707 435245 103619 28451 86228 71412 ,80367 436717 312308 139319 103707 435245 103619 28451 86228 71412 
1051296 187708 50311 140420 371713 538617 107652 263483 679533 3473 ,1051296 187708 50311 140420 371713 538617 107652 263483 679533 3473 
139319 37989 187708 609750 617985 949913 514478 625482 71412 263483 ,139319 37989 187708 609750 617985 949913 514478 625482 71412 263483 
155141 981415 299355 1049312 94036 65464 257431 107156 942529 7679 ,155141 981415 299355 1049312 94036 65464 257431 107156 942529 7679 
274772 711253 330962 427156 117205 26861 121425 397570 406257 41047 ,274772 711253 330962 427156 117205 26861 121425 397570 406257 41047 
745476 469276 476997 123704 188034 287204 426177 330345 564382 119039 ,745476 469276 476997 123704 188034 287204 426177 330345 564382 119039 
760913 591797 174687 247346 1001386 617757 98306 51124 61280 547168 ,760913 591797 174687 247346 1001386 617757 51124 61280 547168 20673 
169225 702848 160702 138082 426985 688638 1005239 237988 870514 437717 ,169225 702848 160702 138082 426985 688638 1005239 237988 870514 437717 
891126 515955 878220 97033 77253 1013309 726339 52575 1050430 288014 ,891126 515955 878220 97033 77253 1013309 726339 52575 1050430 288014 
603792 641238 30884 193629 59022 15139 896304 84939 798093 47569 ,603792 641238 30884 193629 59022 15139 896304 84939 798093 47569 
729175 483379 59597 641315 343571 248809 425208 453525 143759 307216 ,729175 483379 59597 641315 343571 248809 425208 453525 143759 307216 
41630 278989 986275 451965 364866 913557 358680 875743 283579 863159 ,41630 278989 986275 451965 364866 913557 358680 875743 283579 863159 
426307 150182 116041 553542 101886 140152 904899 504714 939847 39306 ,426307 150182 116041 553542 101886 140152 904899 504714 939847 39306 
991052 89131 158950 131781 940408 1011669 61397 472936 729245 227489 ,991052 89131 158950 131781 940408 1011669 61397 472936 729245 227489 
940408 472936 908645 61397 211884 89131 1011669 42587 114847 147432 ,940408 472936 908645 61397 211884 89131 1011669 42587 114847 147432 
637310 485365 363468 390539 506157 752037 373671 396309 550089 350355 ,637310 485365 363468 390539 506157 752037 373671 396309 550089 350355 
137586 1033359 994399 194491 107494 509183 10650 125162 64853 333504 ,137586 1033359 994399 194491 107494 509183 10650 64853 333504 486631 
520350 736162 1040897 125286 259257 479692 84198 317053 795834 239637 ,520350 736162 1040897 125286 259257 479692 84198 317053 795834 239637 
189732 981863 967648 559517 141850 241437 991981 528379 711109 172970 ,189732 981863 967648 559517 141850 241437 991981 528379 711109 172970 
453052 281834 991750 328884 165589 8469 1035208 679554 7627 597163 ,453052 281834 991750 328884 165589 8469 1035208 679554 7627 597163 
291672 90676 22062 738603 644155 869513 268320 377136 366234 523167 ,291672 90676 22062 738603 644155 869513 268320 377136 366234 523167 
825059 241198 152985 677537 928382 704741 307442 847739 702449 449301 ,825059 241198 152985 677537 928382 704741 307442 702449 449301 686987 
205394 239778 177151 377461 991013 268320 590825 56854 682598 124026 ,205394 239778 177151 377461 991013 268320 56854 682598 124026 203442 
142585 835404 716666 682598 111262 37369 769466 636300 146538 471559 ,142585 835404 716666 682598 111262 37369 769466 636300 146538 471559 
974018 145108 463570 142585 460574 244038 184227 141444 1038552 727586 ,974018 145108 463570 142585 460574 244038 184227 141444 1038552 727586 
151403 25254 847739 666591 205394 898544 268320 857458 679554 27732 ,151403 25254 847739 666591 205394 898544 268320 857458 679554 27732 
121792 103099 176138 213985 90835 429356 125817 263063 39144 29881 ,121792 103099 176138 213985 90835 429356 125817 263063 39144 29881 
226678 382693 61346 451977 943772 788276 304448 472674 72340 952457 ,226678 382693 61346 451977 943772 788276 304448 472674 952457 373478 
740414 627142 962928 648363 145082 675306 829976 944124 827682 67912 ,740414 627142 962928 648363 145082 675306 829976 944124 827682 67912 
556998 59644 985356 603936 867499 692422 322409 46800 934313 199475 ,556998 59644 985356 603936 867499 692422 322409 46800 934313 199475 
716313 43674 372713 747812 632797 790185 307714 309233 383443 3466 ,716313 43674 372713 747812 632797 790185 307714 309233 383443 3466 
813685 463628 809085 203528 868693 496266 382519 673251 700623 983659 ,813685 463628 809085 203528 868693 496266 382519 673251 700623 983659 
203528 339859 620514 632797 830230 129138 122152 183198 344050 272219 ,203528 339859 620514 632797 830230 129138 122152 183198 344050 272219 
340946 314195 43674 291406 577485 199469 19416 687999 149500 142513 ,340946 314195 43674 291406 577485 199469 19416 687999 149500 142513 
111768 505094 1030793 500391 591234 1050984 131363 485096 886414 110794 ,111768 505094 1030793 500391 591234 1050984 131363 485096 886414 110794 
530434 1000433 284807 19416 577485 234039 635216 168255 514281 131363 ,530434 1000433 284807 19416 577485 234039 635216 168255 514281 131363 
683005 175604 38150 170680 129138 48541 313831 371807 10001 223228 ,683005 175604 38150 170680 129138 48541 313831 371807 10001 223228 
506758 40549 967316 1024230 15598 278016 24637 344087 82730 539697 ,506758 40549 967316 15598 278016 24637 344087 82730 539697 340946 
733292 509127 19416 342112 309233 774726 1012628 1055242 261978 886843 ,733292 509127 19416 342112 309233 774726 1012628 1055242 261978 886843 
747812 192671 383443 851459 726710 740078 344797 43674 384082 100163 ,747812 192671 383443 851459 726710 740078 344797 43674 384082 100163 
276547 159611 525818 966551 278668 344087 184256 564918 632797 740794 ,276547 159611 525818 966551 278668 344087 184256 564918 489223 147964 
871837 740761 530319 868693 887187 595113 168270 1039403 569262 976281 ,871837 740761 530319 868693 887187 595113 168270 1039403 569262 976281 
131363 880926 487403 976331 284807 726710 344797 160681 149500 549882 ,131363 880926 487403 976331 284807 726710 344797 149500 549882 282174 
169137 790185 743180 3466 543178 203528 584463 659653 382519 868693 ,169137 790185 743180 3466 543178 203528 584463 659653 382519 868693 
43674 403115 39892 314195 344087 485534 40399 48541 403943 487403 ,43674 403115 39892 314195 344087 485534 40399 48541 403943 487403 
