GT,Result
912980 386586 435259 385828 900821 383318 447696 594876 380399 600570 ,912980 386586 435259 385828 900821 383318 447696 594876 380399 600570 
913973 379896 599435 442479 594338 444951 440664 382458 390006 429608 ,913973 379896 599435 442479 444951 440664 382458 390006 434982 606747 
611044 548326 908466 390807 910976 898771 431013 387060 431933 906748 ,908466 390807 898771 431013 431933 906748 389807 443544 603900 431488 
597000 376691 385249 392957 384629 389807 432409 897555 601051 603900 ,597000 385249 392957 384629 389807 897555 603900 444966 446005 391750 
689178 888978 796389 786243 571106 660628 397007 383668 392997 378804 ,383668 392997 378804 911310 596981 382434 906752 378774 609120 598994 
403183 117913 441186 438060 906752 596202 900875 430977 439000 382450 ,438060 906752 596202 900875 439000 382450 342804 447294 609817 378239 
172026 602384 902294 840317 911310 594271 900875 897510 903554 797285 ,172026 602384 911310 594271 900875 897510 903554 797285 378239 447241 
810687 911194 911963 911810 377452 433131 905806 905112 600594 393890 ,810687 911194 911963 911810 377452 905806 905112 600594 393890 435288 
378795 597430 599024 444798 436658 381737 914076 597356 441882 603815 ,378795 597430 599024 444798 436658 381737 914076 597356 441882 603815 
335824 604935 432923 607697 600063 901165 388334 913080 429895 433975 ,604935 432923 607697 600063 901165 388334 429895 433975 913575 596781 
835320 396843 903170 594022 900226 901807 904306 596781 429910 909563 ,903170 594022 900226 901807 904306 596781 429910 909563 902576 392383 
596507 600611 383741 903711 601106 444843 430003 901156 444375 387836 ,600611 383741 903711 601106 444843 430003 901156 444375 387836 899042 
445683 431665 597450 905968 591894 593312 594817 907438 443400 388980 ,431665 597450 905968 591894 593312 907438 443400 388980 601106 386102 
896888 608659 905959 907119 383295 901909 440398 388332 431674 603370 ,896888 905959 383295 901909 440398 388332 431674 603370 392037 908650 
437626 894992 443884 382388 444317 608428 376132 899459 911236 442901 ,437626 894992 382388 376132 899459 442901 435012 439594 378889 443012 
699263 877291 440963 389058 596779 600490 443596 434714 899780 377308 ,699263 440963 596779 600490 443596 434714 899780 377308 383700 376684 
437156 595529 385502 436124 902848 376684 434714 385299 390799 607365 ,437156 385502 902848 376684 385299 390799 607365 899940 596779 904905 
716819 883422 832059 521731 830770 821083 846070 245839 727592 862034 ,830770 898222 608683 901796 380857 906554 600163 591942 438859 594702 
605510 439520 899790 444952 389440 441967 377355 608861 899054 380432 ,605510 439520 899790 389440 377355 608861 899054 380432 601939 910854 
909022 439238 599820 901716 597311 447788 447299 389712 446472 594021 ,909022 439238 599820 901716 597311 447299 389712 902290 383928 438344 
446234 434426 438344 903667 376311 901716 442522 907521 389530 608924 ,434426 438344 903667 376311 901716 442522 907521 389530 608924 592395 
985569 978234 893371 443793 512809 986287 505428 900465 447299 432925 ,985569 978234 893371 443793 512809 986287 447299 432925 389712 908992 
601838 913385 911907 435322 439881 387870 607402 902851 442983 911839 ,913385 902851 442983 909978 376688 595574 436611 913555 608663 591915 
911347 387414 904251 384268 377405 595101 603351 601795 897603 593308 ,911347 387414 904251 384268 377405 595101 603351 601795 897603 429707 
565416 707904 410116 550298 671359 930245 683661 972473 911785 431786 ,911785 376188 594819 593694 387136 603817 383859 383862 907169 443960 
377950 388302 439337 913673 601445 388550 443962 377415 603288 441991 ,377950 388302 439337 601445 388550 443962 377415 441991 907243 392986 
388302 442456 609172 913562 598104 444077 899060 606101 436677 437957 ,444077 899060 606101 436677 437957 436356 388330 433182 375802 898184 
382148 444073 447272 375722 378784 436356 437443 439337 591983 377515 ,447272 375722 378784 436356 437443 439337 599128 606351 913673 388330 
120387 829504 294632 749593 310090 661813 566352 578654 725624 594284 ,439627 598802 602793 433094 608889 390361 908973 376346 433777 910586 
282119 600199 605174 607123 901389 910156 447836 389437 593530 380835 ,607123 447836 593530 380835 442600 437100 914064 443992 381468 595154 
596880 608390 911915 600023 388614 391835 595112 388624 901118 379705 ,596880 608390 911915 600023 388614 391835 388624 440313 443569 439652 
736076 908973 912474 443461 431044 383665 593720 439652 910866 607123 ,736076 908973 912474 439652 910866 390361 910586 386311 388565 388614 
377574 914629 595154 387348 437258 446849 607387 383665 376881 911950 ,914629 387348 607387 911950 607374 603807 381468 598802 376258 438854 
389090 439666 391835 430935 597477 386311 606434 387901 600061 597871 ,389090 391835 430935 386311 387901 600959 387348 598802 442970 444973 
596880 442970 910156 910866 598802 910122 391835 606434 607387 911950 ,596880 442970 910866 598802 910122 391835 606434 911950 909622 385487 
985565 933185 944525 809727 921178 919744 380747 904975 411982 386083 ,439821 379410 914629 384774 390361 441994 904737 606347 600959 438786 
443569 379653 907412 388565 592785 598802 393017 442701 391835 381841 ,443569 379653 907412 388565 598802 393017 391835 381841 597477 600222 
972575 788651 712535 931467 818310 378716 914036 392040 901761 908927 ,378716 392040 869500 382090 433045 433803 593733 898242 379619 440626 
388997 393994 376150 387627 433045 899774 439591 381427 595846 607636 ,393994 387627 433045 439591 595846 897936 908927 389047 596902 595586 
402088 914319 508985 906001 897936 433045 380781 391317 434029 445311 ,906001 897936 433045 380781 391317 445311 389084 898242 440917 908927 
