GT,Result
668947 529710 454401 510454 548690 377995 726740 70496 982360 232542 ,668947 529710 454401 510454 548690 377995 726740 70496 982360 232542 
161752 274920 268921 123912 469893 89105 129346 757079 790481 318741 ,161752 274920 268921 123912 469893 89105 129346 757079 790481 183761 
144613 803080 587102 832246 680861 522238 727385 885869 535630 941785 ,144613 803080 587102 832246 680861 522238 727385 885869 535630 941785 
483791 195936 145604 639072 49425 733309 145494 78737 993816 163638 ,483791 195936 145604 639072 49425 733309 145494 78737 993816 163638 
19979 416940 224215 663412 373011 706680 12708 72694 561071 702425 ,19979 416940 224215 663412 373011 706680 12708 72694 561071 702425 
604662 906596 718614 830406 46650 97116 906866 681803 452528 448029 ,604662 906596 718614 830406 46650 97116 906866 681803 452528 448029 
475262 399604 519633 733970 71226 351469 965654 331250 679534 683583 ,475262 399604 519633 733970 71226 351469 965654 331250 679534 683583 
7952 797398 574927 236564 171581 390722 637762 541079 497297 829464 ,7952 797398 574927 236564 171581 390722 637762 541079 497297 829464 
510602 487709 752490 419928 397587 699848 15188 390176 698641 826219 ,510602 487709 752490 419928 397587 699848 15188 390176 698641 826219 
599111 748185 227808 848620 964120 527033 516508 418537 616138 476769 ,599111 748185 227808 848620 964120 527033 516508 418537 616138 476769 
322277 943345 236408 941142 752139 864967 234839 824174 137294 762840 ,322277 943345 236408 941142 752139 864967 234839 824174 137294 762840 
966212 551290 829205 385344 292934 834956 654341 395303 789916 391038 ,966212 551290 829205 385344 292934 834956 654341 395303 789916 391038 
842154 505461 509128 865218 873395 231359 499770 272760 714095 208911 ,842154 505461 509128 865218 873395 231359 499770 272760 714095 208911 
648969 419070 257997 223383 939300 951648 389650 467888 21240 163703 ,648969 419070 257997 223383 939300 951648 389650 467888 21240 163703 
550329 405253 273773 72981 65885 544822 203978 926596 117427 682989 ,550329 405253 273773 72981 65885 544822 203978 926596 117427 682989 
280834 790612 172102 813799 957448 534108 342460 430369 64085 66628 ,280834 790612 172102 813799 957448 534108 342460 430369 64085 66628 
713257 520306 575791 232264 407993 325486 92766 363855 368887 214290 ,713257 520306 575791 232264 407993 325486 92766 363855 368887 214290 
193265 120504 693650 251453 640609 668123 965723 996222 372985 738252 ,193265 120504 693650 251453 640609 668123 965723 996222 372985 738252 
187986 53787 67789 581411 415648 43084 824230 298594 641834 251972 ,187986 53787 67789 581411 415648 43084 824230 298594 641834 251972 
997952 496028 474551 344000 441978 641219 946277 906670 442773 901721 ,997952 496028 474551 344000 441978 641219 946277 906670 442773 901721 
504638 347784 271389 209281 901775 584938 505897 266118 15445 21240 ,504638 347784 271389 209281 901775 584938 505897 266118 15445 21240 
51679 498172 413126 471274 973918 757219 872465 384066 209366 128085 ,51679 498172 413126 471274 973918 757219 872465 384066 209366 128085 
919143 113446 881539 268880 579459 186081 422488 214320 537623 146884 ,919143 113446 881539 268880 579459 186081 422488 214320 537623 146884 
529212 918767 2571 224904 999826 316896 300210 960716 572863 705402 ,529212 918767 2571 224904 999826 316896 300210 960716 572863 705402 
956201 46200 929 698321 182610 150315 994290 758063 195477 920252 ,956201 46200 929 698321 182610 150315 994290 758063 195477 920252 
703084 53338 863666 864417 749440 560571 861389 618901 169226 46031 ,703084 53338 863666 864417 749440 560571 861389 618901 169226 46031 
375128 432245 236408 805250 407986 65080 903902 489354 941142 942569 ,375128 432245 236408 805250 407986 65080 903902 489354 941142 942569 
940808 449402 406145 269574 710198 335718 649395 169622 507722 118512 ,940808 449402 406145 269574 710198 335718 649395 169622 507722 118512 
