GT,Result
7958 265539 135522 88712 44789 207418 293202 287250 324565 367403 ,7958 265539 135522 88712 44789 207418 293202 287250 324565 367403 
41446 264069 909985 392974 213243 593616 609420 598173 385358 902939 ,909985 213243 609420 598173 385358 902939 905112 391318 914619 440337 
46140 236851 267700 218670 222907 170739 205339 594061 436155 445249 ,46140 267700 218670 222907 170739 205339 436155 445249 440597 435649 
10808 357107 4336 594048 376412 389727 595937 378798 896830 607113 ,10808 357107 376412 595937 378798 896830 607113 607703 437527 905114 
2075 13740 262752 457741 84237 217593 433090 302000 431007 953170 ,2075 13740 302000 596415 388313 603467 446913 383667 601403 598998 
15866 379575 446913 899823 906808 378973 607440 598178 387780 442733 ,15866 379575 446913 899823 906808 378973 607440 387780 442733 383738 
20125 903960 911417 595172 912492 386181 384306 601425 593296 447162 ,20125 384306 593296 434373 385184 606978 389110 604916 899049 598558 
37410 233057 392377 913017 898734 383241 389547 393659 393130 905186 ,392377 898734 383241 378003 378914 446944 905384 900238 914124 602247 
3526 88013 47741 80338 28276 72513 338372 333609 288912 278213 ,3526 88013 47741 80338 72513 333609 288912 278213 50557 324849 
25468 21854 307442 309748 329369 347314 71220 61715 297600 543844 ,25468 21854 307442 309748 329369 347314 71220 61715 297600 543844 
2073 369276 182312 164290 289648 235738 69642 295776 23108 332715 ,2073 369276 182312 164290 289648 235738 69642 295776 23108 332715 
30775 214987 436619 446944 906862 599824 607705 602894 329028 375758 ,30775 214987 436619 599824 607705 602894 329028 375758 602814 444968 
18946 432311 393629 439624 442485 442471 392096 385448 606621 898027 ,18946 432311 393629 439624 392096 385448 597374 378241 386257 388229 
35008 899495 447239 382857 389442 594748 445986 378877 385841 431043 ,899495 447239 382857 389442 445986 378877 431043 446494 609934 906729 
356 356017 326266 302138 289551 93241 95756 138915 363188 117832 ,356 356017 326266 302138 289551 93241 138915 363188 117832 120838 
32489 218894 47711 309449 41524 215296 83324 173091 300049 38522 ,32489 309449 41524 215296 83324 261581 23992 216254 5333 1812 
794 230009 230534 914001 605508 376597 609470 443870 436128 598986 ,794 605508 376597 609470 436128 598986 382449 376602 904801 902574 
41962 294680 42304 294005 289549 608890 392463 443481 387155 593197 ,41962 294680 289549 608890 443481 908648 442574 898238 601354 902636 
12762 4878 494533 197504 435712 444806 905681 392163 901212 901794 ,444806 392163 901212 901794 598507 734783 607163 603829 377311 591840 
7412 170484 374415 419419 914525 382175 430799 600059 603425 441104 ,7412 170484 374415 419419 382175 603425 913293 384725 599707 908646 
16488 910937 444729 433473 655151 907156 439537 905362 429582 897354 ,16488 910937 444729 907156 905362 429582 897354 382127 911854 907415 
49514 999232 594839 184072 376860 437176 900954 388794 389993 604852 ,49514 594839 184072 900954 388794 389993 252340 601063 912389 605579 
4645 208062 352203 111160 77151 70080 336962 321696 301086 98616 ,4645 208062 352203 111160 77151 70080 336962 321696 98616 82343 
14446 297053 273514 829604 602717 217339 392418 908575 900867 606437 ,14446 297053 829604 217339 900867 606437 907908 597398 431365 388600 
43016 245083 208992 441063 900661 593720 913558 604954 377974 606434 ,245083 208992 593720 604954 606434 434476 596989 595112 442539 379410 
19410 73404 687774 251071 312533 370247 705494 378244 376123 608390 ,73404 378244 608390 433094 439652 445932 439627 390005 911950 381883 
39776 373111 323781 909622 600061 355428 386332 382369 436997 443005 ,909622 600061 355428 386332 382369 436997 443005 379990 902958 600108 
48919 431041 431044 600997 598981 591904 603417 914064 435298 912988 ,431041 431044 600997 598981 591904 914064 435298 912988 598802 908973 
15171 166582 693869 957518 20318 107041 54799 130098 168325 802885 ,802885 599467 388664 603358 907535 597871 604291 607123 605509 382675 
16859 43222 546778 969949 204503 593590 19601 114275 147678 906740 ,204503 906740 440415 441580 598678 383918 440985 389505 598788 437177 
35543 327888 208144 109510 104382 12061 11411 331736 330397 195927 ,35543 327888 109510 104382 11411 331736 330397 70552 285469 446093 
22866 57879 202967 264690 372794 120634 596439 239935 601811 386162 ,596439 902190 384558 442682 608058 598678 390625 605510 433849 441664 
26537 152518 240905 91725 37170 879412 509920 222955 197129 69459 ,26537 152518 240905 91725 37170 879412 222955 197129 69459 141125 
29192 88053 256725 289306 370541 347110 126578 360664 274715 62264 ,29192 88053 256725 289306 370541 347110 126578 360664 274715 62264 
26447 142127 689249 172309 129254 368831 87289 54390 247051 391562 ,87289 223465 26240 211450 251837 511210 77396 47291 94613 180228 
33281 333394 326746 334508 128678 357062 178590 130909 24055 263934 ,511210 26240 131516 430282 377465 593660 904853 438450 390272 380820 
7622 249168 244922 174527 234934 251837 197657 180228 122823 4809 ,249168 244922 174527 234934 251837 197657 180228 122823 4809 178540 
6414 291431 365178 146158 130279 80985 259567 208730 44851 38233 ,6414 291431 365178 146158 130279 80985 259567 208730 44851 38233 
12229 796737 4809 24164 68866 29319 291693 222493 151885 271572 ,12229 4809 24164 68866 29319 291693 222493 151885 271572 234103 
20205 373547 361453 28124 204812 151848 135472 365759 226119 285487 ,20205 373547 361453 28124 204812 151848 135472 365759 226119 285487 
