GT,Result
113009 114561 363678 22259 245727 7443 258306 756783 474570 520735 ,113009 22259 245727 258306 474570 340622 474655 161584 143548 688063 
947172 392609 670847 340292 498972 500695 114797 393158 941114 360457 ,947172 392609 340292 498972 114797 915425 969757 601758 187699 524547 
35647 619930 9556 533051 766066 48142 695329 567941 9570 461003 ,9556 9570 357045 490637 395715 9787 597843 761545 499177 380217 
447472 446270 446623 787948 767846 445887 800814 445241 446194 445454 ,445887 446077 446147 447289 445841 445976 446143 447033 445783 445242 
901897 705937 586365 535585 605445 463537 489672 11327 918216 461941 ,586365 489672 164383 563169 555730 386503 436640 419573 973732 780220 
667651 667701 559418 645029 559285 558965 559294 644086 559289 448253 ,559294 559289 43440 448128 448261 667449 814725 559139 906707 667646 
960275 634816 633116 388638 122999 901005 558987 388957 39246 38289 ,633116 388638 918925 5928 38212 660155 989198 898390 39439 658913 
71535 63688 46901 46951 72068 755026 285888 805098 34444 152611 ,71535 63688 46951 755026 285888 152611 755011 517763 26267 299496 
670579 668767 668514 461239 978713 978936 460253 733052 795766 867396 ,670579 461239 460253 733052 795766 595641 796127 377108 17877 124345 
924211 545400 926525 957553 918921 223943 142280 99172 940907 102317 ,781542 36346 36546 986563 582052 645381 594030 947274 911657 297955 
6321 6413 5989 7094 439221 694080 590708 682414 989396 512491 ,682414 989396 512491 151890 518559 574046 889767 276987 140118 437995 
103864 103793 602677 436863 746541 103801 435988 437464 562110 602785 ,103793 602677 436863 746541 435988 437464 562110 602785 565310 562202 
942737 948841 948977 151143 948529 455590 469592 469523 724036 79992 ,948977 948529 469592 79992 470716 634513 78133 295159 322102 105200 
948381 948062 942713 941274 761543 710333 214013 661085 760791 416402 ,948062 554780 213254 361427 779975 342930 76683 683740 347180 630963 
117755 116763 52491 53642 53667 244712 922721 52573 878156 159369 ,116763 52491 53667 244712 52573 878156 922703 267544 878811 342386 
448667 57922 699496 906834 204614 268892 277568 483587 226993 753746 ,483587 226993 753746 272308 193492 753861 711790 192727 271543 476181 
521864 509399 91507 511338 348283 917854 151818 815670 921034 877032 ,521864 509399 91507 151818 58 995807 79 921888 366797 94260 
116889 927058 948483 275624 627444 927727 668960 354888 208789 61199 ,116889 927058 627444 869024 117413 928292 915657 75131 393055 282125 
932085 934876 561813 708177 706771 435345 701258 455537 36538 562594 ,435345 843384 480497 701919 4009 102903 732473 569837 374617 398306 
704829 704303 139738 878306 778549 550019 440439 664678 209645 647388 ,878306 440439 209645 884633 778952 62594 972440 212817 550523 463879 
87939 628989 998080 969854 113295 288675 44626 44143 234810 681975 ,87939 628989 969854 288675 234810 681975 201410 265688 138537 464233 
626065 626266 257317 124467 422840 734831 152570 180242 668799 156823 ,626266 257317 422840 152570 180242 917435 92946 969550 134028 474687 
934684 934934 780344 695532 483884 962 736632 733216 130609 419499 ,962 854329 854607 468347 968584 282206 496056 630190 100823 239647 
664388 534029 199679 278495 372680 485838 625258 116187 666592 453673 ,534029 199679 485838 453673 820342 141385 19849 333487 753336 324027 
829618 980639 830297 829147 839363 990073 830083 831787 980025 941101 ,941101 974413 857602 103820 851662 509039 839547 948354 541424 909422 
72191 555829 126852 633558 85027 93503 20408 10309 88370 454850 ,72191 555829 633558 20408 10309 88370 454850 571337 839119 391291 
973602 973651 480449 540575 808480 550816 606296 973533 880240 808617 ,973602 973651 480449 540575 808480 606296 973533 880240 808617 670995 
491198 859954 355136 549350 725693 711757 294268 197131 275947 711921 ,859954 355136 275947 91642 6508 525664 366715 464921 384957 528527 
751314 963263 667686 952959 28076 946786 838619 946572 404900 622739 ,751314 838619 946572 404900 622739 963168 469406 158521 990412 136485 
452817 467317 424561 534279 531166 181800 459631 182025 458586 532861 ,424561 534279 181800 459631 305154 554852 528881 490340 419930 397491 
25930 86276 825742 784962 86628 726530 68806 486268 825538 502460 ,825742 784962 86628 535015 88034 615283 663179 247260 95613 516950 
546787 546966 546715 89631 261625 782116 686149 883723 684612 292924 ,546966 546715 89631 261625 686149 684612 809749 589642 673543 673828 
971613 971447 438753 439026 514471 91672 833654 594303 662310 430219 ,971613 971447 438753 439026 662310 225875 198509 594320 77755 694703 
963152 971235 6618 865282 601853 55363 914249 117930 801526 504083 ,963152 601853 801526 533926 472519 686740 476753 252798 536632 790089 
96855 97309 146305 147155 109094 107795 138189 619287 125531 130229 ,146305 147155 107795 130229 116022 128539 576643 224692 265479 127966 
