GT,Result
2685332 209145 182183 2415721 1386901 3768534 2952648 182181 3082889 3693910 ,209145 209225 209146 209216 209270 209149 4081120 2214201 4851914 209150 
1085505 1085508 29590 1085516 3828607 1085515 1085514 29547 29566 2266597 ,3828607 2380550 668358 3828606 1401714 1712910 3828608 280848 247742 3828609 
3653863 2498537 582094 3653862 1323198 223490 223488 446150 1323206 582076 ,3653863 2498537 582094 3653862 1323198 223490 223488 446150 1323206 582076 
2915457 1424344 292869 2900631 4476789 3171268 169562 1604477 3472328 292870 ,3771463 1219829 745641 968920 1811966 571495 1219780 1946499 2356940 1564682 
3466861 1198416 3449237 4683112 1705249 1909835 1242027 3078961 4683111 1676501 ,4215858 4215862 3889358 2883420 2766581 2360293 2197090 2931632 2766597 4922079 
1833654 4473263 4473256 4473260 4473250 127725 4473267 4473264 121197 486904 ,4473263 4473256 4473260 4473250 4473264 121197 4473249 878388 208090 4473254 
1236094 4076894 1236095 3586727 3586728 546449 121332 1236085 3586715 1236076 ,4968912 1339836 362879 343571 4273791 1722575 4622999 362882 1339834 1603822 
2019610 2369066 1521416 1204947 4071537 3369780 3680896 2019611 1204948 64138 ,3073342 3808889 3612248 3612250 3073352 2968194 3745953 3349428 578799 677150 
15532 3297774 1085675 3347494 454588 920230 1598833 86731 527127 1965475 ,15532 74056 139697 15378 85128 15533 14700 16475 15535 2256164 
1802582 2738845 948402 2738844 148830 268045 948394 592400 592414 238240 ,2421917 511364 867797 2376503 359129 359124 85607 511365 1930337 359132 
493868 473537 493878 493875 493871 493877 493872 493850 473538 493870 ,493868 473537 493878 493875 493871 493877 493872 493850 473538 493870 
136121 4991753 1727550 2625510 1009839 4963111 952509 150107 2358023 2358024 ,423469 423502 3544971 423478 2395921 3789280 423498 423470 3789282 423443 
4341740 4341745 4341732 4341734 4341748 3081252 4341727 4341746 4341738 3841517 ,4341740 4341745 4341732 4341734 4341748 4341727 4341746 4341738 3841517 4341763 
1018595 1018596 1018592 1018591 1018597 1018599 1018609 1018594 1018608 1018624 ,1121609 487389 3583985 4050537 1603812 3583958 3583965 917375 1603813 525883 
11450 3520802 4935408 3244073 3060044 11451 2375239 4081956 499455 4456902 ,3244073 4456902 4456897 4456903 4129583 4782954 2488063 2187362 2488080 3261142 
97484 782740 3037135 2052629 1083533 538799 2573500 1635004 2681238 1502373 ,97484 2425390 1228706 3373996 1228713 14994 14997 2425397 14998 97473 
2785742 4236299 225694 4996343 3591370 4879900 718740 225696 3713567 4641760 ,3033695 3274511 3007199 3086601 2171719 3461093 3033669 3695231 309549 3033692 
4870456 1733705 4288151 1881565 1733706 1733704 2970911 3749103 4928403 1272865 ,4870456 4288151 4928403 1272865 1272864 1811089 193604 130974 635347 463594 
2653902 2653913 2653896 2653898 2653897 2653903 2653931 2653904 2653930 2653926 ,3980289 3980290 4401192 3750731 658072 519391 4802961 4622837 1690548 294254 
1850228 2564199 2564198 2855025 4471462 2873101 1850224 1209211 2873102 1886846 ,156005 4125990 36816 925271 957661 726672 52992 3982636 925282 36840 
593732 2470134 861835 408591 2590548 871688 861831 71418 2806532 2583442 ,71418 2857535 1618077 360815 2737731 2857558 354120 1617550 4989816 3968257 
3255074 400282 3114375 3854159 882257 4622753 3114379 3114377 3785229 3648563 ,3255074 400282 3854159 3785229 3785228 3005038 3986157 284162 3255044 767976 
2762308 26197 3508140 4604267 728424 4604266 2582743 4379757 4823043 2111670 ,4379757 241532 3179799 750222 3108232 185196 3947816 1041781 785900 3898893 
4138783 1561608 3596395 1625607 3044531 577709 2306729 2117266 2450417 325074 ,4713027 923075 3076650 1399174 4713026 4949853 3414397 4713036 4207027 2290525 
