GT,Result
2685332 209145 182183 2415721 1386901 3768534 2952648 182181 3082889 3693910 ,2214201 3208105 3208096 2766668 2766654 1412574 215956 3208097 216022 530023 
1085505 1085508 29590 1085516 3828607 1085515 1085514 29547 29566 2266597 ,3828607 2380550 668358 3828606 1401714 1712910 3828608 3828609 2883164 2883409 
3653863 2498537 582094 3653862 1323198 223490 223488 446150 1323206 582076 ,1215650 3480974 3031085 4730358 901776 3449582 3449581 564366 3449588 3449586 
2915457 1424344 292869 2900631 4476789 3171268 169562 1604477 3472328 292870 ,1219829 968920 571495 1219780 2356940 1564682 553408 2583581 2478282 571501 
3466861 1198416 3449237 4683112 1705249 1909835 1242027 3078961 4683111 1676501 ,4431814 2883420 2360293 4431804 4922079 1188990 3306054 4431812 4451500 3665793 
1833654 4473263 4473256 4473260 4473250 127725 4473267 4473264 121197 486904 ,4473256 4473260 4473250 4473249 878388 4473265 208090 4473254 4074223 4473257 
1236094 4076894 1236095 3586727 3586728 546449 121332 1236085 3586715 1236076 ,362879 343571 4273791 1722575 362882 1603822 2227303 2227302 2227310 3020865 
2019610 2369066 1521416 1204947 4071537 3369780 3680896 2019611 1204948 64138 ,3073342 3808889 3612248 3612250 3073352 2968194 3349428 3612272 4134627 4834970 
15532 3297774 1085675 3347494 454588 920230 1598833 86731 527127 1965475 ,15532 74056 139697 15378 85128 15533 14700 16475 15535 2256164 
1802582 2738845 948402 2738844 148830 268045 948394 592400 592414 238240 ,2421917 867797 359129 359124 85607 359132 190707 2421915 85611 359134 
493868 473537 493878 493875 493871 493877 493872 493850 473538 493870 ,493868 473537 493878 493875 493871 493877 493872 493850 473538 493870 
136121 4991753 1727550 2625510 1009839 4963111 952509 150107 2358023 2358024 ,3544971 2395921 3789280 3789282 4063945 4063948 3544981 3789262 80163 4063971 
4341740 4341745 4341732 4341734 4341748 3081252 4341727 4341746 4341738 3841517 ,4341740 4341745 4341732 4341734 4341748 4341727 4341746 4341738 3841517 4341763 
1018595 1018596 1018592 1018591 1018597 1018599 1018609 1018594 1018608 1018624 ,1121609 487389 3583985 1603812 3583958 3583965 917375 1603813 525883 4942544 
11450 3520802 4935408 3244073 3060044 11451 2375239 4081956 499455 4456902 ,3244073 4456902 4456897 4456903 4129583 4782954 2488063 2488080 3244048 4456895 
97484 782740 3037135 2052629 1083533 538799 2573500 1635004 2681238 1502373 ,97484 2425390 2425397 97473 2425393 557062 1205298 2425395 3812053 2927610 
2785742 4236299 225694 4996343 3591370 4879900 718740 225696 3713567 4641760 ,3033695 3007199 3086601 3033669 3695231 309549 3033692 2133193 3335302 4296750 
4870456 1733705 4288151 1881565 1733706 1733704 2970911 3749103 4928403 1272865 ,4288151 3749103 1272865 1272864 1811089 193604 635347 463594 3749104 193624 
2653902 2653913 2653896 2653898 2653897 2653903 2653931 2653904 2653930 2653926 ,3980289 3980290 4401192 3750731 658072 519391 4802961 4622837 1690548 294254 
1850228 2564199 2564198 2855025 4471462 2873101 1850224 1209211 2873102 1886846 ,156005 4125990 957661 726672 3982636 56132 2835122 155992 1604308 957675 
593732 2470134 861835 408591 2590548 871688 861831 71418 2806532 2583442 ,2857535 360815 2737731 2857558 354120 4989816 3968257 2737728 2857557 385169 
3255074 400282 3114375 3854159 882257 4622753 3114379 3114377 3785229 3648563 ,400282 3854159 4622753 3785229 3785228 3986157 284162 1679231 3255044 767976 
2762308 26197 3508140 4604267 728424 4604266 2582743 4379757 4823043 2111670 ,2582743 4379757 241532 3179799 750222 185196 3947816 1041781 785900 3898893 
4138783 1561608 3596395 1625607 3044531 577709 2306729 2117266 2450417 325074 ,4713027 923075 1399174 4713026 4949853 3414397 4713036 2290525 1094605 4949836 
1980778 454320 955847 1897568 3079587 2968926 1707255 1199060 2426405 454327 ,4120633 513349 1418382 787699 3240895 787700 1389681 4803897 3506385 529535 
4400973 4400976 4400969 4400968 4400981 4400975 4400980 4400972 4400963 4400979 ,3450525 3450536 3450524 3450519 3450529 3450521 3450534 3450522 117562 3450535 
2912986 4617668 3632267 4721814 864707 2687150 3209252 2681413 592558 103157 ,2912986 4740575 1432756 4042165 4042166 4552222 4552251 1432755 1712474 4740563 
1088354 1045332 1045335 1644363 4117391 1136978 1088359 1796957 1045327 4117386 ,4059393 383849 1072862 1125691 1898426 486718 1072835 1636729 2075415 2430144 
3781870 4809374 566990 2864785 1356756 91916 464119 3827331 2367107 1356777 ,3960602 4308647 2143029 238739 124466 3960656 1542882 2173675 3960673 124475 
2832680 1908367 4240221 531857 4321585 2737112 450972 2456186 939317 3823980 ,1908367 4321585 2737112 450972 2456186 939317 3985456 4142676 4118845 3723399 
4305905 680577 2698405 2769474 4258881 4729613 2219981 3992055 2176750 1744723 ,2769474 3709876 2769490 3219799 4416191 3109827 730330 4227398 703517 3776784 
549399 80922 3003854 4722684 4103141 1498013 834241 1301370 3829422 3414640 ,1301370 2644010 2644013 2644002 51617 2644011 51613 2644008 51631 2945059 
3782737 4177238 3680194 4811103 530698 1624894 3782734 138159 878659 1486193 ,3035841 1471530 1119226 374284 2871772 1679232 1217540 2871820 3836069 2337325 
2674455 2360714 3850040 3806626 4411058 1743600 477902 4820393 1963704 4106311 ,1841673 961077 3284325 3449982 2930447 4121113 1164461 3471746 4396251 579809 
163382 1769095 706473 285956 285899 706465 163376 163380 1176236 163377 ,94482 94497 1255640 94481 94513 94498 94488 94511 94512 94484 
