GT,Result
2685332 209145 182183 2415721 1386901 3768534 2952648 182181 3082889 3693910 ,209145 209225 209146 209216 209270 209149 2214201 4851914 209150 200401 
1085505 1085508 29590 1085516 3828607 1085515 1085514 29547 29566 2266597 ,3828607 668358 3828606 1401714 1712910 3828608 3828609 2883164 2883409 1712905 
3653863 2498537 582094 3653862 1323198 223490 223488 446150 1323206 582076 ,1215650 3480974 3031085 4730358 90482 901776 3449582 3449581 1406112 3672963 
2915457 1424344 292869 2900631 4476789 3171268 169562 1604477 3472328 292870 ,3771463 1219829 745641 1811966 571495 1219780 2356940 1564682 553408 2583581 
3466861 1198416 3449237 4683112 1705249 1909835 1242027 3078961 4683111 1676501 ,4215858 4215862 4431814 3889358 2883420 2766581 2360293 2197090 2931632 4431804 
1833654 4473263 4473256 4473260 4473250 127725 4473267 4473264 121197 486904 ,4473263 4473256 4473250 4473267 4473272 4473249 878388 4473265 208090 4473254 
1236094 4076894 1236095 3586727 3586728 546449 121332 1236085 3586715 1236076 ,4968912 1339836 362879 343571 4273791 1722575 362882 1339834 1603822 4968911 
2019610 2369066 1521416 1204947 4071537 3369780 3680896 2019611 1204948 64138 ,3073342 3808889 3612248 3612250 3073352 2968194 3745953 3349428 677150 3612272 
15532 3297774 1085675 3347494 454588 920230 1598833 86731 527127 1965475 ,15532 139697 15378 85128 15533 14700 16475 15535 2256164 4059395 
1802582 2738845 948402 2738844 148830 268045 948394 592400 592414 238240 ,2421917 511364 867797 2376503 359129 359124 85607 511365 359132 190707 
493868 473537 493878 493875 493871 493877 493872 493850 473538 493870 ,493868 473537 493878 493875 493871 493877 493872 493850 473538 493870 
136121 4991753 1727550 2625510 1009839 4963111 952509 150107 2358023 2358024 ,423469 423502 3544971 423478 2395921 3789280 423498 423470 3789282 423443 
4341740 4341745 4341732 4341734 4341748 3081252 4341727 4341746 4341738 3841517 ,4341740 4341745 4341732 4341734 4341748 4341727 4341746 4341738 3841517 4341763 
1018595 1018596 1018592 1018591 1018597 1018599 1018609 1018594 1018608 1018624 ,1121609 487389 3583985 4050537 1603812 3583958 3583965 917375 1603813 525883 
