GT,Result
329387 496918 132172 720116 657581 193070 787061 648107 374379 910984 ,132172 243312 741027 287800 750665 251610 562198 687134 687135 14454 
281246 411134 87346 997960 997961 875472 998222 617065 947722 737099 ,411134 997960 997961 998222 539712 760036 585068 780184 634068 523954 
733560 577824 403672 770277 58484 218946 145926 109716 941337 733277 ,733560 577824 403672 770277 58484 218946 145926 109716 941337 733277 
522717 920352 33873 33874 33875 33876 900446 559301 567296 567297 ,962071 581088 238859 164145 647087 72609 52718 52719 649584 960586 
76979 949811 259328 728632 84152 648812 253004 325838 929604 543985 ,76979 929604 945880 718731 825358 438110 550622 379412 379413 810324 
233495 176919 265668 963692 540918 104934 435193 719005 327120 899155 ,435193 971006 620766 950031 296724 524277 917585 450290 299941 401937 
725674 318572 960045 987190 347641 997052 454822 728708 697749 989082 ,997052 741900 945933 780717 168315 221318 221319 390798 287062 347054 
523212 795175 188472 911801 462747 661311 281083 243543 695385 570016 ,462747 281083 243543 805726 192428 263597 122675 43744 532673 706673 
894521 894522 933976 550313 822965 4533 185299 325321 682464 358491 ,894521 894522 325321 49976 906122 383415 890308 890309 520378 402936 
905058 680517 696502 704422 678749 412231 924578 155406 172190 628239 ,678749 679562 823583 355467 332119 228235 361336 488265 488266 454101 
372198 558372 718957 762477 636070 878733 878417 738709 268079 82791 ,718957 630366 278491 542445 893765 512680 406719 655857 446203 227090 
338788 744503 14751 472548 219339 810379 362917 11406 508643 713575 ,219339 362917 600401 600780 600781 646276 136615 849 850 167508 
538349 493422 483505 618996 101877 101878 569281 265144 457154 457155 ,493422 101877 101878 265144 457154 457155 890205 93990 691102 484533 
803463 788300 651394 232879 971894 327488 877070 169331 255735 830723 ,255735 154300 224166 321934 96412 389555 897813 205692 865420 103180 
101677 586819 586820 70723 731850 311452 311453 601041 683430 617940 ,101677 586819 586820 70723 731850 311452 311453 601041 683430 617940 
110773 255531 516540 199455 789584 570659 666387 403392 914910 100703 ,954299 549339 306839 457949 592962 115555 992973 968097 968098 393556 
353731 802424 473906 346723 277455 98470 186375 305928 974167 721997 ,473906 277455 98470 186375 974167 932838 429077 281074 241846 953289 
280380 615041 224996 224997 281671 281672 281673 939128 942966 626557 ,280380 615041 720585 965613 512470 629606 223035 832487 765026 610447 
500797 208837 839365 177736 492725 608696 554918 71673 840198 500187 ,500797 208837 839365 177736 492725 608696 554918 71673 840198 500187 
844428 260387 395040 599628 339270 92852 489345 489346 381857 804262 ,395040 599628 818584 672807 224712 701653 191715 266876 103018 820962 
171683 581122 248654 896122 57123 475259 974752 942004 184495 821980 ,485133 861132 355668 869966 447116 866923 137407 63548 63549 526360 
72768 805446 675894 928085 630207 187324 344535 394974 509739 492788 ,675894 928085 187324 344535 509739 492788 613648 452538 63462 181532 
277353 126751 514527 841027 205839 114105 727753 727754 322297 741774 ,277353 841027 205839 322297 203820 881062 676316 60033 121838 867255 
143708 228650 801431 346504 191281 464042 924813 411974 868293 868294 ,346504 167109 686963 11445 970231 984197 306264 394165 806505 70834 
250672 505933 666328 794617 83326 399131 399132 399133 447384 659827 ,794617 235588 545599 229229 246633 982241 985767 788208 241072 241073 
893040 841187 48676 102339 966700 82938 209924 465045 588783 86878 ,841187 82938 209924 588783 273976 294273 39799 478745 123267 131719 
300931 774084 269056 547926 154697 215328 215329 122537 988786 62026 ,300931 774084 269056 547926 154697 215328 215329 122537 62026 620535 
149537 629445 81948 20810 804131 216514 662261 51719 564543 332046 ,7895 221371 325297 79444 364145 887582 684744 222556 23840 236342 
729871 449644 168036 429834 101411 488648 861282 812266 593011 712506 ,88988 295191 659899 154295 40531 773428 150546 974646 181775 56683 
29408 831639 355171 425513 600025 614408 887943 257416 940759 99368 ,355171 147164 247443 572841 169448 435229 623705 747672 867756 800518 
371224 371225 681974 296656 919235 885990 98398 490840 639812 862448 ,371224 371225 885990 862448 689724 890582 643056 356374 354222 111392 
540877 628120 364950 565171 483831 666529 804667 863067 368220 504983 ,540877 628120 364950 565171 483831 666529 804667 863067 368220 504983 
117148 856151 950813 358195 14738 621239 393273 482479 274058 752660 ,117148 856151 950813 393273 752660 645904 58616 215553 240146 231776 
424726 847985 537974 450667 333331 870841 719853 516023 355439 355440 ,719853 516023 355439 355440 30929 116565 325952 39672 42958 987117 
299006 299007 211360 525704 165770 780329 332060 332061 332062 368818 ,299006 299007 211360 525704 165770 780329 332060 332061 332062 368818 
922168 728396 149534 328991 337180 95 669920 669921 882726 594618 ,922168 882726 761649 466271 551528 324006 778678 28035 310428 488881 
718939 611243 840610 796416 99516 244385 708801 937906 318799 574680 ,611243 796416 708801 318799 425219 425220 725174 907166 377466 852281 
382618 631670 5858 766471 321294 970827 809265 721719 10847 325228 ,382618 5858 766471 826700 826701 414258 115031 143764 638684 149907 
682521 784520 276096 95650 594411 986523 43840 715700 729983 344008 ,682521 784520 276096 95650 594411 986523 43840 715700 729983 344008 
501551 790344 896991 470077 817479 251734 299836 229362 144922 455358 ,299836 455358 738499 313366 437824 236037 951886 111290 759857 310339 
218740 864790 87141 984029 918643 15902 947408 445191 78053 917165 ,218740 918643 15902 827545 102975 102976 465677 253946 36682 318703 
834325 329776 170361 972442 343231 544690 584868 591436 71399 56861 ,834325 329776 972442 255227 592330 491744 476127 830994 639866 721323 
170297 129459 631967 771471 208717 583777 907524 56514 886950 155593 ,170297 129459 478135 633232 134356 156147 172659 320174 393673 321715 
906434 570421 82651 82652 917461 902672 516369 468295 213914 68534 ,570421 68534 74125 469074 184175 109857 525400 319449 76226 605058 
994217 200607 270498 130278 100304 261997 839207 827536 995736 662024 ,261997 827536 995736 252399 382622 12045 12046 177046 486291 353687 
125868 159791 560250 15639 718974 842480 127227 606108 755429 896319 ,125868 159791 560250 15639 718974 842480 127227 606108 896319 755429 
400865 543405 294021 294022 436024 128881 128882 128883 622992 529068 ,294021 294022 436024 535408 543337 97666 227658 362338 431616 802984 
646999 667695 983734 983735 983736 630203 634058 330912 994388 555984 ,630203 108728 936367 328994 829414 180068 457937 275187 275188 830198 
437383 891986 951576 980880 737964 51184 73234 212164 341834 341835 ,891986 51184 73234 212164 341834 341835 856121 355461 779916 416435 
453145 291566 528972 668269 155756 911685 202156 433244 781308 889515 ,117084 439862 461878 338372 469603 308636 698090 204299 592314 784734 
397232 397233 921570 313168 937492 726849 219491 582780 552970 266545 ,219491 481571 481572 435160 108003 903360 434180 519146 516831 41162 
863484 1247 1248 81409 81410 698663 409103 106244 527555 260624 ,260624 775084 567686 120781 127218 608367 307326 894516 432471 988142 
783544 783545 280962 686568 408392 367154 842539 393463 326702 354677 ,783544 783545 408392 911831 911832 528875 925094 205657 223654 272621 
224898 29780 897324 96040 421542 421543 747301 546755 69403 425114 ,224898 897324 421542 421543 747301 546755 69403 477826 862477 883710 
448254 629871 183956 28866 28867 286806 276267 58834 29514 860910 ,629871 28866 28867 286806 58834 29514 367546 654571 82892 138413 
563487 331061 798627 77910 410854 582821 670248 861245 530600 189147 ,563487 410854 582821 189147 99074 821087 138960 94411 190061 351578 
282346 64331 670889 163464 799696 821149 839811 825713 428490 991519 ,282346 670889 821149 839811 825713 428490 991519 453943 677955 476964 
137179 238742 797926 366254 744128 744129 669994 218176 907659 353827 ,137179 366254 669994 907659 958208 308557 901096 696340 952236 545879 
432192 680067 388161 724016 604195 956729 144031 85309 503534 259009 ,432192 724016 643211 164579 771917 338189 391618 985731 401934 475090 
