GT,Result
138326 138325 138328 3162019 2687088 3803819 2687092 3549527 3110861 3549512 ,138326 138325 138328 3162019 2687088 2687092 3162021 3162011 3162023 138329 
625666 625671 3040303 625672 2164289 625680 625673 2164288 3549479 980520 ,625666 625671 3040303 625672 2164289 625680 625673 2164288 3549479 980520 
1701237 755221 429022 4185776 1701220 532709 3367164 2933926 4650806 3151933 ,1701237 755221 429022 1701220 2933926 2933911 1701225 2933913 2933915 755220 
2309550 1783497 2543984 2348543 3575456 635402 3804443 4704434 1264985 1935092 ,2543984 2348543 3575456 3804443 4704434 3804444 2654966 4704413 1443411 2243256 
4328974 1817760 1776295 2781207 4701376 1776272 1776293 4701377 4328973 2952400 ,4328974 1817760 2781207 4701376 1776272 1776293 4701377 4328973 2781200 2781212 
3370175 3370176 1803396 4074342 3370137 1803404 3370138 4074341 1803405 4074340 ,3370175 3370176 1803396 4074342 3370137 1803404 3370138 4074341 1803405 4074340 
2028886 2210081 1848883 2866998 2653494 552546 759947 1722824 1738070 1738025 ,552546 1722824 315590 2824089 552533 1867591 828836 2843708 1867589 2406567 
579805 655219 1439989 659469 4782017 98759 1434783 335895 4408956 3213348 ,1439989 4782017 98759 4408956 3213348 2840612 1131022 2925687 98811 3213349 
4198563 196820 688479 4200315 207300 714158 3086631 4476681 2518336 1080339 ,4198563 207300 2518336 1080339 4198562 2772794 315584 3837215 2772781 4849436 
2341017 927166 3636847 23826 4029412 105403 4692206 2630647 23837 3636861 ,2341017 3636847 4029412 4692206 2630647 3636861 2554096 1439984 3792930 3265102 
3649048 3275080 511771 1168996 1080347 2514630 2772794 2208133 651882 2772783 ,3649048 3275080 511771 1080347 2514630 2772794 2208133 651882 2772783 3275079 
1236242 4708226 2601288 2589803 1360244 1165436 2601299 2601284 4777694 4850722 ,2601288 2589803 2601299 2601284 4777694 2518337 2161347 1908669 2843703 2601290 
3258296 2815692 3459257 1825732 2514623 3258308 3258293 1825736 1848844 4274277 ,3258296 2815692 1825732 2514623 3258308 3258293 1825736 4274277 1825796 3240858 
1643985 24262 3793177 171945 1861735 439846 439813 3156608 1204409 253808 ,1643985 3793177 171945 1861735 1204409 253808 3180866 1644000 1861736 1127986 
2100226 3657085 3657083 168939 3657035 2100221 1740169 3657087 3657054 3657059 ,3657085 3657083 3657035 1740169 3657087 3657054 3657059 3657060 3657084 3657053 
84780 4185324 84781 84777 84778 84782 1279666 2263987 1630845 84797 ,4185324 2263987 1630845 1186848 2263990 677409 2616314 2556277 1190985 2089478 
3795086 122630 915461 122628 2943340 3795065 122631 2943342 2937466 2937465 ,3795086 3795065 2937466 2937465 4673124 3795080 4673109 4673085 4673121 4673098 
3795077 4467656 3577370 2373262 2716404 3270329 3812429 3795056 633038 1265857 ,4467656 2716404 3270329 3812429 633038 1265857 3706756 3270332 4940427 3972887 
3231896 3270327 75802 546690 1510900 4542854 324500 2214744 4056423 2648498 ,3231896 3270327 546690 1510900 4542854 4056423 4760682 4228208 195337 4133822 
862660 2192049 1824828 102209 917251 324935 2803420 917245 967574 1038445 ,862660 917251 2803420 917245 917216 277222 4450969 4164277 1723126 3745006 
4621222 4621224 1065468 1564649 2222634 4621231 4621235 4621230 4621242 4621237 ,4621222 4621224 1564649 2222634 4621231 4621235 4621230 4621242 4621237 4249064 
3664161 3930410 3930408 3747501 4728889 2863840 4728890 3273677 1877240 3930417 ,4728889 4728890 1639872 4728885 3519084 2917470 3669022 3943121 4728894 3943093 
508889 830568 224186 1596055 224187 4089593 1965205 1596054 33992 2170354 ,830568 4089593 1965205 2170354 2995208 3619207 167114 1965212 1965237 3136756 
1877287 1877266 3747502 1930702 1877279 1877286 1877254 1877244 1877252 1877272 ,1877287 1877266 3747502 1930702 1877279 1877286 1877254 1877244 1877252 1877272 
4755972 1379902 3872685 4108092 3531637 3109993 3490077 442831 3110025 3109989 ,4755972 3490077 4393257 4755952 4393245 3623661 3845005 4393261 1776704 2688017 
3930414 3930418 3930417 3930416 3930424 4728890 3918291 3664161 3930410 3930423 ,3930414 3930418 3930417 3930416 3930424 4728890 3930410 3930423 4728889 3930429 
3930407 1332974 3037472 2016798 1509992 2366617 3930409 1332976 2169510 1075108 ,3930407 3037472 2016798 1509992 2366617 3930409 4579466 4760769 3930410 10138 
2366605 203622 3363572 637717 1622859 116984 3642382 3701460 4780189 4869864 ,2366605 3363572 637717 1622859 116984 3642382 3701460 4780189 4869864 4762409 
224175 3930482 3930492 2573606 3930479 10166 3930486 3930477 1622507 429090 ,3930482 3930492 3930479 3930486 3930477 1622507 3930470 3930475 3930454 3912025 
1426075 661905 62939 95752 66397 283966 3047280 3915124 283969 1792432 ,1426075 661905 62939 66397 283966 3047280 283969 1792432 4039762 62926 
1528707 911812 3324085 3918291 4464353 1338989 2038452 3918290 4892893 1559143 ,1528707 911812 3324085 3918291 3918290 1559143 869244 4297254 4297250 4015501 
3899308 4739094 413988 2968354 109966 2560449 231970 1269657 109983 3475591 ,3899308 4739094 413988 2968354 109966 231970 109983 3475591 4053648 2492144 
648305 2674947 3810556 1260343 305826 4911650 2492142 570085 439472 811047 ,648305 2674947 1260343 305826 4911650 2492142 439472 811047 2838174 3166062 
3552150 4669144 3064755 2696691 879685 1167369 2664819 3064753 1840108 4443997 ,4669144 4443997 4557458 4650347 3103937 2556133 426673 3646378 1939879 1310341 
3823713 3823712 3823714 3823723 2628528 956762 1094199 3823727 3006108 1959166 ,3823713 3823712 3823714 3823723 2628528 956762 3823727 3006108 1959166 3489162 
2375910 26644 2808588 100994 2067617 437415 280572 91868 3909267 296380 ,2375910 26644 2808588 2067617 437415 91868 91866 91890 1550215 91945 
4080268 429397 91933 1289776 4080269 688734 3958355 1718594 1718601 2140485 ,4080268 91933 4080269 3958355 1718594 1718601 91893 91892 1718590 4391727 
4818169 1994633 1797650 4907611 62159 1879521 1464963 4813413 4367498 4367481 ,4818169 1797650 4907611 4813413 4367498 4367481 2425237 788495 4367486 3321906 
1741357 2860097 687186 4660004 2542356 3988272 1598277 1551873 775167 2823613 ,1741357 2860097 1598277 2823613 1741370 2538312 1741342 4663568 1598273 1741336 
4931313 4931317 4931312 4314437 69184 4931306 69183 3581449 1567354 4327315 ,4931313 4931317 4931312 4314437 4931306 1567354 4327315 4931308 4931328 4327322 
614520 30475 99777 244043 1576419 3643598 2074927 2680306 30472 4652319 ,4652319 2815006 136750 2563540 1289744 2844046 859039 4787406 2844369 4652325 
4720774 1358245 99800 3587015 4784683 1358176 4032532 1576398 2961 4113831 ,4720774 99800 4784683 4032532 1576398 4113831 1454392 99675 591698 1576388 
4606726 192584 1000966 2000317 666081 4465674 1116507 2237914 750275 4515300 ,4606726 1000966 2237914 4515300 4323913 4515303 1337828 4606729 1000976 1000991 
2958299 3990919 565478 4029738 904732 264725 2643831 1092288 4049276 2313680 ,565478 2643831 1092288 4049276 4670830 4670829 4746552 4178786 1286629 4975104 
1279197 1279162 349464 1279160 349462 1279180 3639640 1502168 2456306 4705882 ,1279197 1279162 349464 1279160 349462 1279180 1279203 1279182 1279158 1279161 
1922710 3373701 2274295 151905 2004573 1949105 3889840 649909 3840405 1589229 ,1922710 3373701 151905 2004573 1949105 3889840 1589229 889987 3433500 523612 
2235411 3011107 4273642 4548864 3011104 1285216 4220687 4457268 3516988 2235435 ,4273642 4220687 3516988 3001201 250560 4273662 828012 4457247 4548145 3628337 
1072520 313016 1072522 1072524 1072521 4399166 3011070 4845842 4160386 2631876 ,4399166 1965409 3095498 3676110 3676105 3838486 3676125 3676115 4399153 4840406 
11589 883291 4443791 779477 802377 2936200 883294 955334 400599 2779082 ,883291 4443791 802377 2936200 883294 955334 2253706 2368316 2229607 2368317 
