GT,Result
298128 32302 234040 359692 709800 972864 375329 330853 575877 497920 ,298128 32302 234040 359692 972864 330853 575877 497920 195665 135777 
452098 157615 168706 46811 197202 773609 433556 126281 818707 466692 ,452098 157615 46811 197202 433556 126281 818707 466692 887322 788391 
172042 968598 478688 407558 276941 201654 965832 623229 67293 663767 ,172042 478688 407558 276941 623229 663767 118281 679295 64179 73728 
801156 466395 31570 950855 812749 959449 89912 981164 77353 655454 ,801156 466395 31570 950855 812749 959449 89912 981164 77353 655454 
250527 417113 272353 849601 164471 130716 204645 323967 468019 379071 ,250527 272353 849601 164471 130716 204645 323967 379071 227097 257108 
714824 891515 697177 170725 502894 241158 43112 260952 589333 967392 ,714824 891515 697177 170725 502894 241158 43112 589333 967392 130578 
221429 699984 663290 694044 555021 716575 586942 199582 29329 850244 ,221429 663290 694044 555021 716575 586942 199582 29329 850244 199744 
805617 682565 420381 239083 263573 754983 348286 911681 236593 347039 ,805617 420381 239083 263573 754983 348286 911681 236593 347039 489638 
83184 305007 339118 281353 248391 102597 278762 658267 90443 248013 ,83184 305007 339118 248391 102597 278762 90443 248013 491716 790989 
389808 522327 663475 823528 294346 816469 466004 79579 999589 563418 ,389808 663475 823528 294346 816469 466004 79579 999589 563418 694044 
568168 760605 963169 969968 797339 404811 568413 667687 568218 569114 ,568168 760605 963169 969968 797339 404811 568413 667687 568218 569114 
390739 968119 14902 858565 678070 839391 831813 734521 226575 861953 ,390739 968119 14902 858565 678070 831813 734521 226575 861953 997085 
232288 170970 262598 256895 236341 767142 237340 272109 470288 200663 ,232288 170970 262598 236341 237340 272109 200663 660764 158491 450761 
978974 380740 805468 313060 18910 610682 639756 689808 798009 322404 ,978974 380740 805468 18910 610682 639756 689808 798009 322404 176641 
601024 924687 341891 532096 63926 600866 592874 311193 271610 419552 ,601024 924687 341891 532096 600866 592874 311193 271610 419552 189 
114602 278928 521494 390173 263061 500109 29963 815392 525207 563936 ,114602 278928 521494 390173 263061 500109 815392 525207 563936 489510 
534901 12378 884478 671920 231159 208328 9877 483988 623143 392297 ,534901 12378 884478 208328 9877 483988 931404 133968 480750 75894 
655412 808882 960561 666669 143220 219792 606104 833770 833833 771480 ,655412 808882 666669 143220 219792 606104 833770 833833 771480 971514 
196292 660459 506512 401057 106724 721362 747322 904587 223899 432187 ,196292 660459 506512 401057 747322 904587 223899 219633 669801 519420 
727168 175724 716576 954006 378523 740549 430472 520751 725272 497988 ,727168 175724 716576 954006 740549 430472 520751 725272 497988 724102 
756560 992308 622281 755946 848545 190654 765326 790036 249871 662324 ,756560 992308 622281 755946 848545 190654 790036 249871 662324 780569 
545308 312757 321795 149577 832814 365953 18010 394713 171914 232741 ,545308 312757 321795 149577 18010 394713 171914 232741 891931 200691 
842084 374224 219501 751461 587415 863706 782986 861 804237 143220 ,842084 374224 219501 751461 587415 863706 861 804237 143220 848059 
485021 389256 997226 1974 202776 706980 763467 671882 835 409757 ,485021 389256 997226 1974 706980 763467 409757 691172 272869 151875 
809741 823884 769878 531402 773034 791456 474711 227719 886585 791475 ,809741 823884 769878 531402 773034 791456 474711 227719 791475 941032 
424084 693848 560087 524619 249829 748849 840054 708759 211158 599897 ,424084 693848 524619 249829 708759 662629 731530 157983 306127 776990 
982597 666380 603728 394768 195681 649297 601603 298129 647205 578600 ,982597 666380 603728 394768 195681 649297 601603 298129 578600 504005 
822475 245310 492729 312027 358899 133477 353947 393511 443525 299195 ,822475 245310 312027 358899 133477 353947 443525 299195 666389 61672 
745026 543242 540532 687397 878064 987923 543599 915871 374762 545891 ,745026 543242 540532 687397 878064 987923 543599 915871 374762 545891 
304513 256767 867718 658093 603250 414925 819521 144945 544691 771624 ,304513 256767 867718 658093 603250 819521 144945 544691 771624 878325 
921108 286162 494660 508704 285004 919770 247646 998046 239250 399799 ,921108 286162 494660 508704 285004 919770 247646 998046 239250 399799 
989277 873348 183913 393109 195749 728438 841377 185919 116525 125251 ,873348 393109 728438 116525 125251 843792 331976 539038 520327 194083 
511854 413110 38489 8771 43190 38484 235443 827845 38530 747493 ,511854 38489 8771 43190 827845 38530 747493 971540 637004 426025 
248102 280866 470751 59919 215010 348671 239426 659422 717356 551637 ,248102 280866 470751 59919 215010 348671 239426 659422 717356 551637 
94394 691711 507098 306952 106809 504992 122878 413811 748065 685399 ,94394 691711 507098 306952 106809 504992 122878 413811 748065 685399 
275450 21268 928811 80542 743843 310694 398522 915286 527191 97585 ,275450 21268 80542 743843 398522 915286 97585 949578 364307 320355 
136373 178653 90042 943108 501979 69801 482710 741632 988826 587121 ,136373 178653 90042 943108 501979 482710 988826 587121 201532 932202 
460819 505228 467385 339320 138361 767142 224273 122205 271355 273763 ,460819 505228 467385 339320 138361 767142 224273 122205 271355 273763 
799025 231460 334576 119445 686535 48205 285147 749314 475356 538182 ,799025 231460 119445 686535 48205 285147 749314 475356 538182 403937 
803309 741392 20755 130669 573069 79950 189454 452437 394770 745113 ,803309 741392 20755 130669 573069 79950 189454 452437 394770 745113 
52195 203869 292007 142441 484712 280120 659755 293170 292548 854873 ,52195 203869 292007 142441 484712 659755 292548 854873 336998 489641 
735719 809242 728518 475851 360381 414700 96369 747536 358463 876403 ,735719 809242 728518 475851 360381 414700 96369 747536 876403 61929 
207401 984780 698179 702569 553720 617633 204899 410999 333851 55684 ,984780 698179 702569 617633 204899 410999 333851 28372 411065 469219 
845501 765992 869008 854126 962014 375685 650983 673413 900439 759315 ,845501 765992 869008 854126 962014 375685 900439 759315 554218 128389 
448164 37821 640865 448210 224806 880137 887019 187893 773034 809741 ,448164 37821 640865 448210 224806 880137 887019 773034 809741 941032 
