GT,Result
298128 32302 234040 359692 709800 972864 375329 330853 575877 497920 ,298128 32302 234040 359692 972864 575877 497920 195665 194577 146941 
452098 157615 168706 46811 197202 773609 433556 126281 818707 466692 ,452098 157615 46811 433556 466692 887322 788391 916638 727321 368002 
172042 968598 478688 407558 276941 201654 965832 623229 67293 663767 ,478688 663767 679295 351890 297298 593623 349144 358813 628026 364911 
801156 466395 31570 950855 812749 959449 89912 981164 77353 655454 ,466395 812749 959449 89912 981164 655454 157615 301935 693448 933224 
250527 417113 272353 849601 164471 130716 204645 323967 468019 379071 ,250527 272353 164471 130716 204645 323967 379071 257108 402116 332940 
714824 891515 697177 170725 502894 241158 43112 260952 589333 967392 ,891515 697177 170725 502894 43112 967392 727087 617763 492261 403367 
221429 699984 663290 694044 555021 716575 586942 199582 29329 850244 ,221429 663290 555021 179182 405833 429845 82210 614745 788930 23508 
805617 682565 420381 239083 263573 754983 348286 911681 236593 347039 ,805617 754983 911681 236593 347039 489638 409656 558175 348194 804311 
83184 305007 339118 281353 248391 102597 278762 658267 90443 248013 ,305007 339118 248391 102597 278762 248013 491716 790989 984745 282364 
389808 522327 663475 823528 294346 816469 466004 79579 999589 563418 ,389808 663475 823528 294346 816469 563418 67656 23480 815830 423797 
568168 760605 963169 969968 797339 404811 568413 667687 568218 569114 ,568168 760605 963169 969968 797339 404811 568413 667687 568218 569114 
390739 968119 14902 858565 678070 839391 831813 734521 226575 861953 ,390739 968119 14902 678070 831813 861953 997085 219599 43028 885732 
232288 170970 262598 256895 236341 767142 237340 272109 470288 200663 ,232288 262598 236341 272109 660764 158491 450761 916753 584161 273763 
978974 380740 805468 313060 18910 610682 639756 689808 798009 322404 ,978974 805468 18910 689808 798009 176641 520048 514301 410076 785011 
601024 924687 341891 532096 63926 600866 592874 311193 271610 419552 ,601024 341891 600866 271610 727886 704126 733745 556498 228200 726921 
114602 278928 521494 390173 263061 500109 29963 815392 525207 563936 ,278928 521494 263061 500109 563936 489510 526670 525752 815262 815315 
534901 12378 884478 671920 231159 208328 9877 483988 623143 392297 ,534901 12378 884478 9877 483988 931404 480750 75894 731310 721124 
655412 808882 960561 666669 143220 219792 606104 833770 833833 771480 ,219792 833770 833833 839190 981009 468912 373912 149 414925 672676 
196292 660459 506512 401057 106724 721362 747322 904587 223899 432187 ,196292 660459 401057 223899 669801 780288 321969 929477 337912 804441 
727168 175724 716576 954006 378523 740549 430472 520751 725272 497988 ,175724 716576 954006 430472 725272 600221 132036 517455 633657 771001 
756560 992308 622281 755946 848545 190654 765326 790036 249871 662324 ,756560 992308 755946 848545 190654 790036 662324 190574 760590 576219 
545308 312757 321795 149577 832814 365953 18010 394713 171914 232741 ,321795 18010 394713 171914 713481 86349 491486 489162 375232 796474 
842084 374224 219501 751461 587415 863706 782986 861 804237 143220 ,842084 374224 219501 751461 587415 863706 434179 434269 204844 837235 
485021 389256 997226 1974 202776 706980 763467 671882 835 409757 ,485021 997226 1974 706980 763467 409757 151875 646366 152611 420260 
809741 823884 769878 531402 773034 791456 474711 227719 886585 791475 ,809741 769878 531402 474711 941032 409011 248116 379481 294147 889259 
424084 693848 560087 524619 249829 748849 840054 708759 211158 599897 ,424084 708759 157983 306127 209265 101368 511538 233380 638041 719469 
982597 666380 603728 394768 195681 649297 601603 298129 647205 578600 ,666380 601603 504005 358605 192007 302271 228181 995725 669518 946739 
822475 245310 492729 312027 358899 133477 353947 393511 443525 299195 ,822475 245310 312027 358899 133477 443525 299195 666389 61672 227259 
745026 543242 540532 687397 878064 987923 543599 915871 374762 545891 ,745026 543242 540532 987923 915871 374762 673155 271940 332151 165397 
304513 256767 867718 658093 603250 414925 819521 144945 544691 771624 ,256767 658093 144945 544691 878325 749848 963117 610279 616730 750647 
921108 286162 494660 508704 285004 919770 247646 998046 239250 399799 ,921108 286162 919770 247646 998046 239250 399799 402237 198867 881569 
989277 873348 183913 393109 195749 728438 841377 185919 116525 125251 ,873348 728438 116525 125251 843792 331976 539038 194083 678594 691445 
511854 413110 38489 8771 43190 38484 235443 827845 38530 747493 ,511854 8771 43190 827845 747493 971540 637004 39415 882297 227097 
248102 280866 470751 59919 215010 348671 239426 659422 717356 551637 ,248102 280866 470751 59919 215010 348671 239426 659422 717356 551637 
94394 691711 507098 306952 106809 504992 122878 413811 748065 685399 ,94394 691711 507098 306952 685399 337049 912222 298980 337605 413916 
275450 21268 928811 80542 743843 310694 398522 915286 527191 97585 ,275450 21268 398522 915286 97585 949578 364307 198867 695461 698658 
136373 178653 90042 943108 501979 69801 482710 741632 988826 587121 ,943108 988826 581152 624205 173900 888193 119091 669651 367863 462542 
460819 505228 467385 339320 138361 767142 224273 122205 271355 273763 ,460819 505228 467385 224273 271355 273763 947571 915308 913367 918159 
