GT,Result
298128 32302 234040 359692 709800 972864 375329 330853 575877 497920 ,298128 32302 234040 359692 709800 972864 375329 330853 575877 497920 
452098 157615 168706 46811 197202 773609 433556 126281 818707 466692 ,452098 157615 168706 46811 197202 773609 433556 126281 818707 466692 
172042 968598 478688 407558 276941 201654 965832 623229 67293 663767 ,172042 968598 478688 407558 276941 201654 623229 67293 663767 118281 
801156 466395 31570 950855 812749 959449 89912 981164 77353 655454 ,801156 466395 31570 950855 812749 959449 89912 981164 77353 655454 
250527 417113 272353 849601 164471 130716 204645 323967 468019 379071 ,250527 417113 272353 849601 164471 130716 204645 323967 468019 379071 
714824 891515 697177 170725 502894 241158 43112 260952 589333 967392 ,714824 891515 697177 170725 502894 241158 43112 260952 589333 967392 
221429 699984 663290 694044 555021 716575 586942 199582 29329 850244 ,221429 699984 663290 694044 555021 716575 586942 199582 29329 850244 
805617 682565 420381 239083 263573 754983 348286 911681 236593 347039 ,805617 682565 420381 239083 263573 754983 348286 911681 236593 347039 
83184 305007 339118 281353 248391 102597 278762 658267 90443 248013 ,83184 305007 339118 281353 248391 102597 278762 658267 90443 248013 
389808 522327 663475 823528 294346 816469 466004 79579 999589 563418 ,389808 522327 663475 823528 294346 816469 466004 79579 999589 563418 
568168 760605 963169 969968 797339 404811 568413 667687 568218 569114 ,568168 760605 963169 969968 797339 404811 568413 667687 568218 569114 
390739 968119 14902 858565 678070 839391 831813 734521 226575 861953 ,390739 968119 14902 858565 678070 839391 831813 734521 226575 861953 
232288 170970 262598 256895 236341 767142 237340 272109 470288 200663 ,232288 170970 262598 256895 236341 237340 272109 200663 660764 158491 
978974 380740 805468 313060 18910 610682 639756 689808 798009 322404 ,978974 380740 805468 313060 18910 610682 639756 689808 798009 322404 
601024 924687 341891 532096 63926 600866 592874 311193 271610 419552 ,601024 924687 341891 532096 63926 600866 592874 311193 271610 419552 
114602 278928 521494 390173 263061 500109 29963 815392 525207 563936 ,114602 278928 521494 390173 263061 500109 815392 525207 563936 489510 
534901 12378 884478 671920 231159 208328 9877 483988 623143 392297 ,534901 12378 884478 671920 231159 208328 9877 483988 392297 931404 
655412 808882 960561 666669 143220 219792 606104 833770 833833 771480 ,655412 808882 960561 666669 143220 219792 606104 833770 833833 771480 
196292 660459 506512 401057 106724 721362 747322 904587 223899 432187 ,196292 660459 506512 401057 106724 721362 747322 904587 223899 432187 
727168 175724 716576 954006 378523 740549 430472 520751 725272 497988 ,727168 175724 716576 954006 378523 740549 430472 520751 725272 497988 
756560 992308 622281 755946 848545 190654 765326 790036 249871 662324 ,756560 992308 622281 755946 848545 190654 765326 790036 249871 662324 
545308 312757 321795 149577 832814 365953 18010 394713 171914 232741 ,545308 312757 321795 149577 832814 365953 18010 394713 171914 232741 
842084 374224 219501 751461 587415 863706 782986 861 804237 143220 ,842084 374224 219501 751461 587415 863706 782986 861 804237 143220 
485021 389256 997226 1974 202776 706980 763467 671882 835 409757 ,485021 389256 997226 1974 202776 706980 763467 671882 835 409757 
809741 823884 769878 531402 773034 791456 474711 227719 886585 791475 ,809741 823884 769878 531402 773034 791456 474711 227719 886585 791475 
424084 693848 560087 524619 249829 748849 840054 708759 211158 599897 ,424084 693848 524619 249829 840054 708759 662629 731530 157983 306127 
982597 666380 603728 394768 195681 649297 601603 298129 647205 578600 ,982597 666380 603728 394768 195681 649297 601603 298129 647205 578600 
822475 245310 492729 312027 358899 133477 353947 393511 443525 299195 ,822475 245310 492729 312027 358899 133477 353947 393511 443525 299195 
745026 543242 540532 687397 878064 987923 543599 915871 374762 545891 ,745026 543242 540532 687397 878064 987923 543599 915871 374762 545891 
304513 256767 867718 658093 603250 414925 819521 144945 544691 771624 ,304513 256767 867718 658093 603250 414925 819521 144945 544691 771624 
921108 286162 494660 508704 285004 919770 247646 998046 239250 399799 ,921108 286162 494660 508704 285004 919770 247646 998046 239250 399799 
989277 873348 183913 393109 195749 728438 841377 185919 116525 125251 ,989277 873348 183913 393109 195749 728438 841377 185919 116525 125251 
511854 413110 38489 8771 43190 38484 235443 827845 38530 747493 ,511854 413110 38489 8771 43190 38484 235443 827845 38530 747493 
248102 280866 470751 59919 215010 348671 239426 659422 717356 551637 ,248102 280866 470751 59919 215010 348671 239426 659422 717356 551637 
94394 691711 507098 306952 106809 504992 122878 413811 748065 685399 ,94394 691711 507098 306952 106809 504992 122878 413811 748065 685399 
275450 21268 928811 80542 743843 310694 398522 915286 527191 97585 ,275450 21268 928811 80542 743843 310694 398522 915286 527191 97585 
136373 178653 90042 943108 501979 69801 482710 741632 988826 587121 ,136373 178653 90042 943108 501979 69801 482710 988826 587121 201532 
460819 505228 467385 339320 138361 767142 224273 122205 271355 273763 ,460819 505228 467385 339320 138361 767142 224273 122205 271355 273763 
799025 231460 334576 119445 686535 48205 285147 749314 475356 538182 ,799025 231460 334576 119445 686535 48205 285147 749314 475356 538182 
803309 741392 20755 130669 573069 79950 189454 452437 394770 745113 ,803309 741392 20755 130669 573069 79950 189454 452437 394770 745113 
52195 203869 292007 142441 484712 280120 659755 293170 292548 854873 ,52195 203869 292007 142441 484712 280120 659755 293170 292548 854873 
735719 809242 728518 475851 360381 414700 96369 747536 358463 876403 ,735719 809242 728518 475851 360381 414700 96369 747536 358463 876403 
207401 984780 698179 702569 553720 617633 204899 410999 333851 55684 ,207401 984780 698179 702569 553720 617633 204899 410999 333851 55684 
845501 765992 869008 854126 962014 375685 650983 673413 900439 759315 ,845501 765992 869008 854126 962014 375685 673413 900439 759315 554218 
448164 37821 640865 448210 224806 880137 887019 187893 773034 809741 ,448164 37821 640865 448210 224806 880137 887019 187893 773034 809741 
997085 882730 873082 211021 480979 809673 210148 851902 330154 822798 ,997085 882730 873082 211021 480979 809673 210148 851902 330154 822798 
24013 414340 702106 283963 691315 727168 392887 294424 182934 823606 ,24013 414340 702106 283963 691315 727168 392887 294424 182934 823606 
304210 798311 982303 244289 750337 291536 128649 537657 386768 299941 ,304210 798311 982303 244289 750337 291536 128649 537657 386768 299941 
772308 155651 187810 99270 903068 768753 188719 738444 426463 420081 ,772308 155651 187810 99270 903068 768753 188719 738444 426463 420081 
508213 159949 107537 38554 593483 61491 354390 509356 747956 180627 ,508213 159949 107537 38554 593483 61491 354390 509356 747956 180627 
969181 561977 955580 876810 997208 723577 853625 504882 997144 594829 ,969181 561977 955580 876810 997208 723577 853625 504882 997144 594829 
84206 523607 823198 580254 916412 809163 619857 417112 390271 785491 ,84206 523607 823198 580254 916412 809163 619857 417112 390271 785491 
376925 841794 56482 506821 645160 234941 188717 585272 800238 516252 ,376925 841794 56482 506821 645160 234941 188717 585272 800238 516252 
381823 910133 519277 10309 451621 92358 519981 917347 789058 935969 ,381823 910133 519277 10309 451621 92358 519981 917347 789058 935969 
753886 543046 637549 886519 51214 596336 331384 43362 637368 582865 ,753886 543046 637549 886519 51214 596336 331384 43362 637368 582865 
134081 249562 282716 915542 193619 853890 856675 490714 936418 640847 ,134081 249562 282716 915542 193619 853890 856675 490714 936418 640847 
206633 223600 594590 224922 4412 14437 300 243348 871003 903940 ,206633 223600 594590 224922 4412 14437 300 243348 871003 903940 
851918 996162 632137 478121 994225 677073 928323 669544 752359 495510 ,851918 996162 632137 478121 994225 677073 928323 669544 752359 495510 
932604 864172 219945 15874 919196 144469 861841 628234 503163 516350 ,932604 864172 219945 15874 919196 144469 861841 628234 503163 516350 
703290 544952 261436 526048 285866 448894 780207 468063 733343 254243 ,703290 544952 261436 526048 285866 448894 780207 468063 733343 254243 
475604 95960 762839 583972 4761 39681 891609 479124 725705 469935 ,475604 95960 762839 583972 4761 39681 891609 479124 725705 469935 
754010 132812 832574 417566 215985 796107 104344 594369 468829 914352 ,754010 132812 832574 417566 215985 796107 104344 594369 468829 914352 
931283 730798 523562 474290 593676 678027 518442 621529 577062 953099 ,931283 730798 523562 474290 593676 678027 518442 621529 577062 953099 
906899 207747 986325 846211 907801 222845 827255 800657 953055 716461 ,906899 207747 986325 846211 907801 222845 827255 800657 953055 716461 
109531 969383 13698 697720 875465 204937 269215 256983 14538 163354 ,109531 969383 13698 697720 875465 204937 269215 256983 14538 163354 
115825 624809 403703 370027 269397 487315 981901 781827 98094 13564 ,115825 624809 403703 370027 269397 487315 981901 781827 98094 13564 
698499 100181 528745 859472 282043 122021 82424 61075 365033 172134 ,698499 100181 528745 859472 282043 122021 82424 61075 365033 172134 
220559 136404 684649 80545 614883 169361 123626 521917 527537 393835 ,220559 136404 684649 80545 614883 169361 123626 521917 527537 393835 
419024 285877 610863 577005 366528 405035 235924 400152 165589 470056 ,419024 285877 610863 577005 366528 405035 235924 400152 165589 470056 
