GT,Result
95304 66486 8456 134038 179278 194761 15417 157808 171752 61886 ,95304 66486 8456 134038 179278 194761 15417 157808 171752 61886 
95304 66486 124256 15417 9895 157808 63755 619285 5582 93352 ,95304 66486 124256 15417 9895 157808 63755 619285 5582 93352 
38556 123156 148160 154508 29789 174285 29817 132098 90081 168364 ,38556 123156 148160 154508 29789 174285 29817 132098 90081 168364 
154347 29930 90814 149851 5879 170550 37838 128831 78694 176982 ,154347 29930 90814 149851 5879 170550 37838 128831 78694 176982 
77775 59903 117925 41442 66281 90953 172705 171577 126902 189620 ,77775 59903 117925 41442 66281 90953 172705 171577 126902 189620 
152905 166101 167612 872847 176541 5005 38641 814260 172707 942575 ,152905 166101 167612 872847 176541 5005 38641 814260 172707 942575 
107493 116654 12714 102819 41592 497477 47207 82329 6273 188140 ,107493 12714 102819 41592 497477 47207 82329 6273 188140 162292 
101893 628666 59018 150822 94932 106405 69410 155208 101924 123177 ,101893 628666 59018 150822 94932 106405 69410 155208 101924 123177 
101893 59018 59927 6239 628666 150822 107444 71734 78937 17397 ,101893 59018 59927 6239 628666 150822 107444 71734 78937 17397 
500270 160769 8531 269098 21241 163094 129516 66788 177053 59259 ,500270 160769 8531 269098 21241 163094 129516 66788 177053 59259 
269098 93601 177053 163094 160769 890073 129516 66788 500270 808161 ,269098 93601 177053 163094 160769 890073 129516 66788 500270 808161 
66788 93601 103023 59259 21241 500270 97217 163094 60558 129516 ,66788 93601 103023 59259 21241 500270 97217 163094 60558 129516 
166748 95132 108358 123290 134887 171664 129617 723212 155032 76887 ,166748 95132 108358 134887 171664 129617 723212 155032 76887 9895 
92720 99080 76172 894278 185766 166055 523264 49323 60565 141755 ,92720 99080 76172 894278 185766 166055 523264 49323 60565 141755 
134887 51486 723212 807328 108358 171664 95132 76887 16680 873830 ,134887 51486 723212 807328 108358 171664 95132 76887 16680 873830 
123290 134887 20450 95132 171664 51486 158013 25063 166748 129617 ,134887 20450 95132 171664 51486 158013 25063 166748 129617 723212 
154537 25063 156070 166748 148467 155032 873830 9895 51486 129617 ,154537 25063 156070 166748 148467 155032 873830 9895 51486 129617 
168180 134277 97217 47207 151636 300024 145685 105698 160710 137435 ,168180 134277 97217 47207 151636 300024 145685 105698 160710 137435 
158013 890680 736627 40782 134887 25063 95132 122415 51486 129617 ,158013 890680 736627 40782 134887 25063 95132 122415 51486 129617 
40589 96093 177291 37913 160825 66993 413846 153070 236833 336256 ,40589 96093 177291 37913 160825 66993 413846 153070 236833 336256 
336256 164841 153070 160825 44878 177291 123290 413846 66993 37913 ,336256 164841 153070 160825 44878 177291 413846 66993 37913 138803 
118871 101655 173851 61060 172762 102327 15290 73213 454488 32021 ,118871 101655 173851 61060 172762 102327 15290 73213 454488 32021 
123290 161435 174149 44878 336256 153070 66993 380853 160825 41282 ,161435 174149 44878 336256 153070 66993 380853 160825 41282 138803 
336256 138803 161435 123290 41282 66993 160825 37913 44878 40589 ,336256 138803 161435 41282 66993 160825 37913 44878 40589 380853 
336256 44878 123290 89292 161435 160825 148534 66993 32121 174149 ,336256 44878 89292 161435 160825 148534 66993 32121 174149 413846 
571527 149681 1035599 76969 177094 27634 42916 155032 51024 93803 ,571527 149681 1035599 76969 177094 27634 155032 51024 93803 92350 
151669 90814 164188 9909 66445 100267 176982 70063 161652 106861 ,151669 90814 164188 9909 66445 100267 176982 70063 106861 162946 
160658 150219 123658 20491 128570 49055 113073 380166 59746 130429 ,160658 150219 123658 20491 128570 49055 113073 380166 130429 156468 
188708 102255 128422 25058 124663 65845 167466 174970 125063 47079 ,188708 102255 128422 25058 124663 65845 167466 174970 125063 47079 
161652 175399 155312 158985 154629 9909 171758 904186 100267 80394 ,161652 175399 155312 158985 154629 9909 171758 904186 100267 80394 
164188 9909 100267 90814 151669 66445 62575 70063 171758 154629 ,164188 9909 100267 90814 151669 66445 62575 70063 171758 154629 
778500 70179 189045 176982 162946 73400 175399 151669 138257 140065 ,778500 70179 189045 176982 162946 73400 175399 151669 138257 140065 
156468 380166 106129 130429 19973 20079 20491 51135 123658 142072 ,156468 380166 106129 130429 19973 20079 20491 51135 123658 142072 
70179 73400 95694 138257 189045 159431 778500 106861 65706 171758 ,70179 73400 95694 138257 189045 159431 778500 106861 65706 171758 
323036 7676 149291 300195 26886 172661 155299 37743 39614 131193 ,323036 7676 149291 300195 26886 172661 155299 37743 39614 131193 
950944 423221 64306 128631 38522 668176 172661 960971 131704 161093 ,950944 423221 64306 128631 38522 668176 172661 960971 131704 80703 
137437 173541 158919 88691 66955 158250 154477 107206 107252 177410 ,137437 173541 158919 88691 66955 158250 154477 107206 107252 177410 
187287 161591 165165 568845 520243 61743 434191 950944 64306 189464 ,187287 161591 165165 568845 520243 61743 434191 950944 64306 189464 
73292 97217 124998 7589 323460 10720 18478 15677 76344 161714 ,73292 97217 124998 7589 323460 10720 18478 15677 76344 161714 
950944 161093 423221 960971 172661 80703 161591 64306 61743 3915 ,950944 423221 960971 172661 80703 161591 64306 61743 3915 668176 
5308 520243 423221 950944 64306 189464 172661 668176 61743 3915 ,5308 520243 423221 950944 64306 189464 172661 668176 61743 3915 
950944 38522 172661 960971 64306 161591 520243 161093 187287 61743 ,950944 38522 172661 960971 64306 161591 520243 187287 61743 637183 
950944 80703 161093 166962 177130 64306 3915 140065 568845 5308 ,950944 80703 161093 166962 177130 64306 3915 140065 568845 5308 
5308 950944 142196 80703 187287 520243 568845 423221 161093 189464 ,5308 950944 142196 80703 187287 520243 568845 423221 189464 140065 
177076 161714 76344 10720 76460 15677 9842 7589 20237 124998 ,177076 161714 76344 10720 76460 15677 9842 7589 20237 124998 
26813 124736 67997 150393 155905 47661 142598 82373 102540 103079 ,26813 124736 67997 150393 47661 142598 82373 102540 103079 266005 
323036 300195 131193 119668 414027 172840 64364 64066 172661 156794 ,323036 300195 131193 119668 414027 172840 64364 64066 172661 156794 
121770 177560 102255 43187 6273 42048 158477 43628 162701 152508 ,121770 177560 102255 43187 6273 42048 158477 43628 162701 90409 
168188 42916 166148 40345 100469 38965 108358 168766 174970 39638 ,168188 42916 166148 40345 100469 38965 108358 168766 174970 39638 
655589 168188 166148 174970 66486 38147 40345 100469 970074 162929 ,655589 168188 166148 174970 66486 38147 40345 100469 970074 162929 
167092 163046 655589 168766 100469 150195 241547 42916 166148 95016 ,167092 163046 655589 168766 100469 150195 241547 166148 95016 136247 
171752 165304 140209 59023 66993 144679 171620 157030 152833 16832 ,171752 165304 140209 59023 66993 144679 171620 157030 152833 16832 
338644 106458 157030 148949 165304 141123 144679 59023 140209 171752 ,338644 106458 157030 148949 165304 141123 144679 59023 140209 171752 
157030 152833 171752 542875 152238 106458 165304 49002 148949 140209 ,157030 152833 171752 542875 152238 106458 165304 49002 148949 140209 
