GT,Result
37851 902968 607756 602902 598794 439032 230447 43302 638897 783310 ,37851 902968 607756 602902 598794 439032 230447 43302 638897 783310 
21921 597451 908548 594250 898730 431822 385860 441841 711274 745088 ,21921 597451 908548 594250 898730 431822 385860 441841 711274 745088 
5383 597569 438986 600112 376194 594041 913365 902929 463333 269858 ,5383 597569 438986 594041 902929 463333 269858 638428 550149 358700 
28536 199713 291178 356178 74545 36417 129749 37780 66584 280474 ,28536 199713 291178 356178 74545 36417 37780 280474 373123 56361 
37208 37780 447263 910117 595523 49074 199713 74545 688766 412534 ,37208 37780 447263 910117 49074 199713 74545 688766 412534 499303 
7101 55457 16444 607170 592384 914074 376192 598065 442187 366825 ,7101 607170 592384 914074 376192 598065 366825 893241 802266 929421 
25122 373070 317001 84085 217121 272115 175241 42537 121445 248548 ,25122 373070 317001 84085 217121 272115 175241 42537 121445 248548 
47254 600165 608764 901857 908952 435596 907179 445242 897879 86475 ,47254 600165 608764 901857 908952 435596 907179 445242 897879 86475 
43531 232201 239600 385889 594224 376271 135972 847172 935054 582686 ,43531 385889 376271 847172 935054 582686 410621 68552 633983 449905 
15390 240770 438151 435744 376334 434991 429662 599855 378287 906899 ,15390 240770 376334 434991 429662 599855 378287 906899 256091 316017 
14617 897588 438014 905980 598126 447274 24406 375178 5788 274268 ,14617 897588 438014 905980 598126 447274 375178 5788 274268 103242 
3493 603521 441528 897558 594751 595511 601842 447374 593651 446030 ,3493 603521 441528 897558 594751 595511 601842 447374 593651 446030 
39259 381029 909235 603540 386265 907979 431500 957922 813963 101374 ,39259 381029 603540 386265 907979 431500 957922 813963 101374 708461 
24649 390308 388323 383713 910115 337378 435056 335258 227779 479796 ,24649 390308 388323 383713 910115 435056 335258 227779 479796 733220 
3683 171221 447692 608859 600598 592586 390705 279537 288109 88167 ,3683 171221 447692 608859 600598 592586 390705 279537 288109 88167 
47475 166616 33252 432953 383925 606036 391239 269279 436216 600207 ,47475 166616 33252 432953 383925 606036 391239 436216 600207 390033 
19054 1862 23762 39318 208008 249570 331150 202745 176884 441020 ,19054 1862 23762 39318 208008 249570 331150 202745 176884 441020 
17362 437913 905447 439665 904020 598751 415497 630621 778580 399564 ,17362 437913 905447 439665 904020 598751 415497 630621 778580 399564 
49803 355241 337084 30395 44420 342582 906743 384776 595872 446226 ,49803 355241 337084 30395 44420 342582 906743 384776 595872 446226 
42402 439665 593204 391829 437913 606664 602135 598751 905447 904020 ,42402 439665 593204 391829 437913 606664 602135 598751 905447 904020 
25905 903237 603744 429666 432956 605167 901321 912944 896987 443000 ,25905 903237 603744 429666 432956 901321 912944 896987 251319 625162 
31266 906487 603381 390541 909638 913285 899722 596947 903952 896939 ,31266 603381 390541 909638 903952 896939 374497 23953 184773 292994 
3169 379920 436594 437497 899408 912964 903535 444378 913921 886673 ,3169 379920 436594 437497 899408 912964 903535 444378 913921 886673 
34211 914126 899433 387467 431684 896882 392456 898525 597326 441959 ,34211 914126 899433 431684 896882 392456 597326 441959 385286 908709 
17233 393585 583249 447172 600319 376628 446224 596915 385466 459701 ,17233 393585 583249 447172 600319 376628 446224 596915 385466 459701 
1190 904249 602703 376631 393847 443870 900520 392023 593316 436579 ,1190 904249 376631 393847 443870 900520 392023 593316 436579 912480 
18183 255303 378569 385407 914469 902630 604359 900360 913345 381345 ,18183 255303 378569 385407 914469 902630 900360 913345 381345 594268 
8821 192960 44871 245794 309349 362851 369076 51977 362833 330433 ,8821 192960 44871 245794 309349 362851 369076 51977 362833 330433 
41418 264350 221942 227559 49802 113331 32027 120569 177648 311373 ,41418 264350 49802 113331 32027 120569 177648 311373 141734 5724 
187 117270 70088 281405 26774 178005 13838 185699 324119 181600 ,187 117270 70088 281405 26774 178005 13838 185699 324119 181600 
40226 82877 235332 64352 201160 371538 352141 349646 274055 189078 ,40226 82877 235332 64352 201160 371538 352141 349646 274055 189078 
8876 354956 365980 204879 355610 101419 147244 254308 218223 185050 ,8876 354956 365980 204879 355610 101419 147244 254308 218223 185050 
32075 597493 438061 376893 911293 390569 430816 912532 392017 392472 ,32075 597493 438061 376893 911293 390569 430816 912532 392017 392472 
47601 330135 102930 186561 126162 309275 109670 351139 63290 204112 ,47601 102930 186561 126162 309275 109670 351139 63290 204112 253912 
7410 388579 606627 375725 914437 896772 910646 908979 597421 430891 ,7410 388579 606627 375725 914437 896772 910646 597421 430891 897538 
32728 441080 914442 434023 602227 592322 912596 609436 898998 602765 ,32728 914442 434023 602227 912596 609436 602765 430220 914486 903608 
40282 165450 17951 189152 153850 185681 107270 154271 220922 67741 ,40282 17951 189152 153850 229231 14576 324356 38801 277467 23020 
23840 183595 373534 15393 35767 331198 305915 321042 263341 38760 ,23840 183595 373534 15393 35767 331198 305915 321042 263341 38760 
4868 259389 190974 30396 299385 321456 92679 196048 105724 44886 ,4868 259389 190974 30396 299385 321456 92679 196048 105724 44886 
17651 383232 388568 901267 902982 432315 608700 596476 912627 386664 ,17651 901267 902982 608700 596476 386664 907911 445714 593668 443891 
