GT,Result
928763 381151 757955 542961 367167 405687 298182 940546 741999 487894 ,928763 381151 757955 542961 367167 405687 298182 940546 741999 487894 
127828 937567 539203 14310 496900 105227 895930 768664 505457 913491 ,127828 937567 539203 14310 496900 105227 895930 768664 505457 913491 
336020 535873 293431 150108 174912 960380 476234 669656 19839 860080 ,336020 535873 293431 150108 174912 960380 476234 669656 19839 860080 
476234 533158 423364 669656 214977 130449 349929 405172 831498 331357 ,476234 533158 423364 669656 214977 130449 349929 405172 831498 331357 
903801 896858 431034 938194 199075 947714 974335 405172 851442 500923 ,903801 896858 431034 938194 199075 947714 974335 405172 851442 500923 
627481 25788 475879 48595 284412 142887 16783 840218 893002 929324 ,627481 25788 475879 48595 284412 142887 16783 840218 893002 929324 
295694 729404 499188 230440 63532 537561 384076 151856 289514 764495 ,295694 729404 499188 230440 63532 537561 384076 151856 289514 764495 
900541 57058 841988 702972 291401 539464 551050 907951 291572 55110 ,900541 57058 841988 702972 291401 539464 551050 907951 291572 55110 
920716 265885 528716 570339 538500 296984 725727 518066 93866 375320 ,920716 265885 528716 570339 538500 296984 725727 518066 375320 285867 
804121 38005 123918 72007 571894 108900 820877 965525 129016 852727 ,804121 38005 123918 72007 571894 108900 820877 965525 129016 852727 
934154 547239 841427 919534 946478 459306 485385 855813 616089 771578 ,934154 547239 841427 919534 946478 459306 485385 855813 616089 771578 
354282 55069 771119 208420 763055 789711 610988 670807 697930 114229 ,354282 55069 771119 208420 763055 789711 610988 670807 697930 114229 
835884 671007 252361 125935 562874 369911 264264 539959 467781 704503 ,835884 671007 252361 125935 562874 369911 264264 539959 467781 704503 
901267 460758 273937 591822 37819 131952 577542 624693 610973 525667 ,901267 460758 273937 591822 37819 131952 577542 624693 610973 525667 
669754 119968 735098 670807 850593 246486 736922 186608 163997 614531 ,669754 119968 735098 670807 850593 246486 736922 186608 163997 614531 
143552 971784 75295 637885 107849 593518 497676 231835 621936 300404 ,143552 971784 75295 637885 107849 593518 497676 231835 621936 300404 
530416 42838 810072 640170 240632 206849 136 894995 839066 392400 ,530416 42838 810072 640170 240632 206849 136 894995 392400 820641 
500165 830033 807365 926667 900482 853557 371837 507861 51699 288188 ,500165 830033 807365 926667 900482 853557 371837 507861 51699 288188 
791231 320409 209178 830033 671790 741578 123572 274112 898706 812554 ,791231 320409 209178 830033 671790 741578 123572 274112 898706 812554 
826947 347792 212649 592477 548630 862554 233301 43901 64578 428668 ,826947 212649 592477 548630 862554 233301 43901 64578 428668 53914 
525762 220003 811036 413295 811508 450601 939917 17998 376155 651414 ,525762 220003 811036 413295 811508 450601 939917 17998 376155 651414 
873028 979967 416370 686283 345374 514576 169445 899729 948530 319535 ,873028 979967 416370 686283 345374 514576 169445 899729 948530 319535 
825622 865183 367940 984453 833588 408657 528548 557866 235641 64543 ,825622 865183 367940 984453 833588 408657 528548 557866 64543 170149 
473073 783974 120414 200855 679676 105063 552588 882266 214431 17536 ,473073 783974 120414 200855 679676 105063 552588 882266 214431 557520 
405532 773701 363084 647857 683308 668796 63815 646383 559480 523469 ,405532 773701 363084 647857 683308 668796 63815 646383 559480 523469 
200855 557520 63815 363084 562435 267201 412650 756003 552588 416056 ,200855 557520 63815 363084 562435 267201 412650 756003 552588 416056 
493288 379972 389073 125987 945914 3395 256008 882378 176201 720691 ,493288 379972 389073 125987 945914 3395 256008 882378 176201 720691 
581248 763723 203578 124820 989710 65344 131780 704524 243194 106256 ,581248 763723 203578 124820 989710 65344 131780 704524 243194 106256 
767890 319120 562678 529316 349738 531490 890952 689304 400706 823563 ,767890 319120 562678 529316 349738 531490 689304 400706 823563 621419 
418908 869782 363226 103958 478959 5091 79076 642362 504343 257911 ,418908 869782 363226 103958 478959 5091 79076 642362 504343 257911 
303346 577747 251392 594374 709911 335313 891427 416214 375811 558032 ,303346 577747 251392 594374 709911 335313 891427 416214 375811 558032 
212192 951560 344523 820280 375687 20292 915571 128008 719240 494062 ,212192 951560 344523 820280 375687 20292 128008 719240 494062 837219 
672443 924564 973970 920351 587568 170679 633734 790461 514480 865654 ,672443 924564 973970 920351 170679 633734 790461 514480 865654 906111 
587568 952912 611657 442087 325699 953359 90534 811430 222008 959482 ,587568 952912 611657 442087 325699 953359 90534 811430 222008 959482 
453487 321908 287837 302698 358417 185839 165427 792859 749465 305372 ,453487 321908 287837 302698 358417 185839 165427 792859 749465 305372 
761045 153585 317318 381334 471832 844958 489163 878307 764744 358177 ,761045 153585 317318 381334 471832 844958 489163 878307 764744 358177 
585760 772454 660443 741107 281846 148952 799771 572866 707030 222020 ,585760 772454 660443 741107 281846 148952 799771 572866 707030 222020 
548444 667854 600805 230981 651459 400486 926144 964190 552641 131835 ,548444 667854 600805 230981 651459 400486 926144 964190 552641 131835 
416286 178824 796619 25618 79667 465137 947152 665009 925138 90205 ,416286 178824 796619 25618 79667 465137 947152 665009 925138 90205 
74106 782765 392806 475374 300614 529187 993762 34888 77366 257572 ,74106 782765 392806 475374 300614 529187 993762 34888 77366 257572 
259799 389195 436997 386745 644631 251823 632880 563432 101151 781115 ,259799 389195 436997 386745 644631 251823 632880 563432 101151 781115 
307730 974642 379055 236903 214297 976322 927170 879358 391397 715914 ,307730 974642 379055 236903 214297 976322 927170 879358 391397 715914 
691160 718999 711190 777652 523811 367332 93651 667801 924829 679644 ,691160 718999 711190 777652 523811 367332 93651 667801 924829 679644 
649085 146327 70373 187965 47100 333880 828584 639865 409167 160978 ,649085 146327 70373 187965 47100 333880 828584 639865 409167 160978 
184389 146327 15777 259590 204893 442663 611449 924829 381100 74423 ,184389 146327 15777 259590 204893 442663 611449 924829 381100 74423 
623548 348179 132820 29552 830211 388332 820121 844552 243117 350528 ,623548 348179 132820 29552 830211 388332 820121 844552 243117 350528 
539308 21657 164713 897734 326269 46563 632536 891299 530926 452744 ,539308 21657 164713 897734 326269 46563 632536 891299 530926 452744 
118735 314127 360331 15566 226220 93732 91330 880926 429552 735890 ,118735 314127 360331 15566 226220 93732 91330 880926 429552 735890 
641945 82491 284965 477393 29537 435983 278853 814554 890883 194426 ,641945 82491 284965 477393 29537 435983 278853 814554 890883 194426 
644212 389034 650686 179442 615339 796688 349395 13714 112005 270398 ,644212 389034 650686 179442 615339 796688 349395 13714 112005 270398 
288686 610100 743268 809425 986385 540844 334536 610421 224908 130639 ,288686 610100 743268 809425 986385 540844 334536 610421 224908 130639 
557687 585347 773735 42079 755489 990560 534151 70514 519825 321581 ,557687 585347 773735 755489 990560 534151 70514 519825 321581 974672 
124357 820932 126785 4180 734973 626326 185915 334280 397960 932387 ,124357 820932 126785 4180 734973 626326 185915 334280 397960 932387 
692784 419320 328262 117537 249875 137829 306696 150918 818719 478432 ,692784 419320 328262 117537 249875 137829 306696 150918 818719 2204 
908447 869073 551949 414718 441921 61916 626768 471470 541858 662345 ,908447 869073 551949 414718 441921 61916 626768 471470 541858 662345 
173411 613711 626699 150062 65589 294600 343488 888907 268386 374775 ,173411 613711 626699 150062 65589 294600 343488 888907 268386 374775 
716201 606089 326304 994545 533526 49455 204820 865340 740627 20194 ,716201 606089 326304 994545 533526 49455 204820 865340 740627 20194 
51831 593725 739032 984019 937772 290421 983412 668021 996632 775365 ,51831 593725 739032 984019 937772 290421 983412 668021 996632 775365 
160928 767745 666960 749969 626860 46785 136005 590159 708850 479413 ,160928 767745 666960 749969 626860 46785 136005 590159 708850 479413 
734141 533609 101110 591993 43965 52539 364090 655081 517573 107398 ,734141 533609 101110 591993 43965 52539 364090 655081 517573 107398 
598147 868643 24158 979410 269873 357000 62631 651103 878411 362400 ,598147 868643 24158 979410 269873 357000 62631 651103 878411 362400 
791601 92070 393260 728301 824371 804215 755480 146413 550386 159690 ,791601 92070 393260 728301 824371 804215 755480 146413 550386 159690 
607964 752975 899705 952712 807550 576790 897750 607770 513319 233167 ,607964 752975 899705 952712 807550 576790 897750 607770 513319 233167 
925596 631367 83731 381827 117037 796873 814068 886435 110701 879195 ,925596 631367 83731 381827 117037 796873 814068 886435 110701 879195 
693048 676259 503227 720757 733539 428578 178984 327308 110036 866073 ,693048 676259 503227 720757 733539 428578 178984 327308 110036 866073 
