GT,Result
4778 68856 164224 76150 234127 150000 245186 111415 58236 328604 ,4778 68856 164224 76150 234127 150000 245186 111415 58236 328604 
15435 302604 80626 227494 93488 73197 372966 313887 354551 72455 ,15435 302604 80626 227494 93488 372966 72455 334555 68598 9437 
41370 285210 902589 606691 913332 443484 906516 602814 606716 436688 ,41370 902589 606691 443484 906516 602814 436285 592350 385857 435730 
10084 169157 91208 344123 328045 25474 44489 322047 293479 151002 ,10084 169157 91208 344123 328045 25474 44489 293479 151002 126328 
3563 201874 33037 390787 596836 435707 594936 392443 446487 388797 ,3563 201874 33037 390787 596836 435707 392443 607385 593501 386140 
34078 158688 317949 341359 128869 66051 305588 32596 3988 171323 ,34078 158688 317949 341359 66051 305588 32596 3988 171323 340827 
6725 128822 34728 229446 349452 245441 75262 145165 308151 330132 ,6725 128822 34728 229446 349452 245441 75262 145165 308151 330132 
920 907440 392393 393658 597572 436165 379377 393942 435749 392349 ,920 907440 393658 597572 436165 379377 435749 392349 438782 437563 
43837 372127 23489 48394 283601 188369 141816 30789 901714 908245 ,43837 372127 48394 283601 188369 141816 901714 908245 437245 378987 
13283 351160 104225 37081 349573 390548 908612 381328 436137 385911 ,13283 351160 104225 37081 349573 436137 385911 393130 443484 387654 
24302 167879 325601 238212 313382 312501 75253 285199 350205 370344 ,24302 167879 325601 238212 313382 312501 75253 285199 350205 370344 
12971 898024 601030 609422 601369 384563 439048 375749 896932 606406 ,12971 898024 601030 609422 601369 384563 439048 375749 606406 392104 
23352 370896 320358 329340 226945 311485 136216 143300 147112 195188 ,23352 370896 320358 329340 226945 311485 136216 143300 147112 195188 
20950 9888 373062 330581 604224 608449 440285 386669 901259 596190 ,20950 9888 373062 330581 604224 608449 440285 386669 901259 596190 
40043 608787 903864 378966 385490 381759 431398 905804 379891 899495 ,40043 608787 903864 378966 385490 381759 431398 905804 379891 899495 
47955 123128 19428 378929 62810 604840 389747 385386 390303 441133 ,47955 123128 19428 378929 62810 604840 389747 385386 390303 441133 
47151 593316 438083 594045 603770 602165 896856 436193 607613 607700 ,47151 593316 438083 594045 603770 602165 896856 436193 607613 607700 
7808 219473 173427 609191 912475 908627 444861 593678 913949 898309 ,7808 219473 173427 609191 912475 908627 444861 593678 913949 898309 
14944 121188 315808 441949 9525 910849 607675 223613 447157 307558 ,14944 121188 315808 441949 910849 607675 223613 447157 307558 912569 
1327 32530 353224 274268 18022 67120 9569 375178 265567 141919 ,1327 32530 353224 274268 18022 67120 9569 375178 265567 141919 
49717 597353 308075 898967 376682 381691 607739 606168 391357 390309 ,49717 308075 381691 602860 432492 908583 900664 386650 435794 393907 
43053 226803 261764 445925 444426 436151 596546 377596 914075 447767 ,43053 226803 445925 444426 436151 596546 377596 914075 447767 906971 
44257 310139 235427 122971 258504 599450 432994 382976 294766 608913 ,44257 310139 235427 122971 258504 599450 432994 382976 294766 608913 
22632 372824 911790 903935 389743 386641 377463 437498 142070 388819 ,22632 372824 911790 903935 389743 386641 377463 437498 142070 388819 
35701 376872 445672 387473 443602 910954 392996 905963 441199 436979 ,35701 376872 445672 387473 910954 905963 436979 901201 387382 380139 
35408 255231 192731 179027 259921 212240 236628 363705 33758 373467 ,35408 255231 192731 259921 212240 236628 363705 33758 373467 361419 
6516 212805 295373 293019 363178 51178 224447 313969 81941 373768 ,6516 212805 295373 293019 51178 224447 313969 81941 347142 51818 
39153 184029 1706 4806 117657 214674 328304 65604 138097 42493 ,39153 1706 4806 117657 328304 65604 138097 42493 92318 231116 
17100 343028 92286 131850 365469 144983 239378 68130 32542 447244 ,17100 343028 92286 131850 365469 144983 239378 68130 32542 447244 
27557 274840 52678 191444 216135 338552 447 215718 132026 48186 ,27557 274840 52678 191444 216135 338552 447 215718 132026 48186 
17293 136870 442462 909990 433911 383283 899463 391191 595172 385416 ,17293 136870 442462 909990 899463 391191 595172 385416 600187 913878 
13503 337583 200042 123631 78860 50862 381032 134215 604246 600227 ,13503 337583 200042 123631 50862 134215 164061 391275 123850 393952 
27879 593996 604336 390633 431043 606336 907561 389430 908733 445327 ,27879 593996 604336 390633 431043 606336 907561 908733 445327 605684 
36492 604237 904910 607627 899425 598693 434042 591888 379589 376682 ,36492 604237 904910 607627 899425 598693 434042 591888 379589 591842 
19275 8277 609430 907516 393034 383746 431445 446413 432529 907533 ,19275 8277 609430 907516 393034 431445 446413 432529 907533 445304 
19770 44731 93858 185985 330393 359113 361048 207496 114905 280958 ,19770 44731 93858 185985 330393 359113 361048 207496 114905 280958 
19740 95764 608741 609151 335555 435596 902847 901303 383636 608764 ,19740 95764 608741 609151 335555 435596 901303 383636 608764 391259 
46227 901857 593215 911344 608741 604912 438779 447708 597513 605159 ,46227 901857 593215 911344 608741 438779 447708 597513 605159 911319 
29128 59569 38680 204237 94608 249954 263743 328252 5037 180738 ,29128 59569 38680 204237 94608 249954 263743 328252 5037 180738 
36052 345992 252185 113251 332449 5005 4929 321309 169317 71797 ,36052 345992 252185 113251 332449 5005 4929 321309 169317 71797 
