GT,Result
652396 651918 652207 958344 407047 406813 155273 135343 454487 564751 ,652396 651918 652207 958344 407047 155273 135343 454487 352011 373656 
839707 529579 335469 388582 718044 115255 388993 850389 513646 595290 ,718044 513646 301649 850489 704057 461712 358763 104303 969041 302073 
177056 913827 530049 529263 723882 752901 369852 20471 581605 383642 ,369852 383642 31622 2377 509656 613626 465820 23384 484664 274038 
658823 659025 216629 190637 305988 412052 659613 329220 190701 949036 ,658823 659025 216629 190637 305988 412052 329220 190701 949036 903114 
927764 707303 544055 112914 976937 125414 112548 773208 773310 421278 ,759793 411022 841764 32195 621248 614468 127633 625058 182818 773013 
665433 896439 170844 482977 267527 61838 532709 287380 325123 533621 ,482977 267527 61838 532709 287380 325123 533621 966501 298102 328857 
152085 178785 542448 507965 887498 86094 747892 697000 625466 138517 ,507965 887498 747892 697000 625466 372292 61729 133575 169787 631174 
84631 463205 199834 76098 505358 408240 299165 586102 931425 85057 ,84631 463205 199834 505358 299165 586102 57139 475453 967925 472533 
614851 614402 500643 748873 601123 450172 146036 145564 845161 748693 ,614851 146036 845161 128936 182849 708237 82060 160404 176248 95087 
621952 180505 436288 4983 859780 86538 85181 619124 800767 408229 ,621952 180505 859780 85181 800767 737377 64143 172543 777633 332481 
760530 758907 758349 858346 131773 117304 112708 117950 374111 143363 ,758907 758349 858346 112708 117950 374111 604644 117870 132939 392177 
347533 496812 426501 422239 555341 723456 24106 130335 960725 380779 ,347533 422239 555341 723456 130335 960725 380779 426488 5017 284905 
363679 242064 703031 8458 517480 987046 514893 261434 261423 519643 ,242064 517480 514893 261434 261423 523493 242032 400622 130335 517174 
337118 280269 528983 69657 69449 523720 151165 151160 112159 547063 ,280269 69657 151160 112159 322410 122060 971537 516528 292598 69589 
604128 612143 572517 83719 83894 192439 271255 951532 391544 19020 ,604128 612143 572517 83719 83894 192439 271255 951532 391544 19020 
799670 637984 39086 793355 606941 534434 189212 534432 467724 100669 ,799670 39086 793355 534434 189212 987366 476885 953020 130577 102895 
557003 552934 646394 893345 659781 869699 837431 840292 535546 861550 ,557003 552934 646394 893345 659781 869699 837431 840292 535546 861550 
476035 782781 188222 418714 918631 520873 903774 475740 879122 343601 ,782781 418714 918631 520873 903774 475740 879122 343601 479610 617603 
969731 189978 189858 765066 643032 765691 648106 907598 642910 912825 ,189858 643032 765691 648106 642910 912825 643859 907031 642626 953478 
186533 201923 766785 360474 201458 265736 193250 680151 550281 351490 ,186533 360474 265736 193250 680151 550281 351490 24346 184288 186406 
125672 303634 92078 857334 343354 319733 190244 231533 721420 235204 ,125672 303634 92078 857334 343354 231533 721420 10941 57183 807628 
353297 47337 47769 353135 413835 413885 341046 363339 301307 305996 ,353297 47337 47769 353135 413835 413885 341046 305996 435922 414979 
883468 547747 883657 793056 909695 395911 989352 42018 319140 931502 ,547747 909695 931502 144944 244129 883709 491551 526439 22891 790069 
237294 285814 315616 477759 18439 45654 734043 421630 295416 45095 ,237294 315616 18439 45654 734043 421630 295416 45095 754590 44631 
355088 948540 519192 289288 341394 111223 128541 256689 130402 684329 ,355088 519192 111223 256689 130402 684329 994057 112101 310653 354671 
334848 690570 665187 46713 90878 334629 566958 510302 264878 929804 ,690570 665187 46713 90878 566958 510302 264878 929804 827093 244165 
373148 822908 468233 297365 653204 31858 252253 483221 328595 943871 ,373148 822908 468233 297365 653204 31858 483221 943871 66526 288309 
953140 819212 953183 953152 473367 633475 83157 212543 402237 953358 ,953140 819212 953183 953152 633475 83157 953358 653059 23768 82232 
558632 674886 609749 647071 189246 653403 607142 23685 609736 994671 ,609749 647071 189246 653403 607142 23685 609736 994671 603190 677402 
594510 835321 594191 488802 929613 594050 869883 852596 979337 208370 ,488802 929613 594050 869883 979337 208370 13495 269054 404129 861760 
528361 315051 710220 310344 31717 158600 701561 532048 512913 420164 ,528361 315051 710220 31717 158600 701561 420164 140020 42039 888231 
436416 656723 354583 983966 868142 73429 517586 192977 848519 310778 ,436416 656723 354583 868142 310778 726537 200979 157710 271512 238768 
385137 406095 99194 879218 99069 901610 999398 84158 421274 137602 ,406095 99069 999398 84158 137602 546232 482715 320927 459571 448359 
184314 202921 267199 802946 387006 959262 262697 625457 999274 949977 ,184314 267199 802946 959262 625457 949977 157641 389038 388174 387824 
712866 576243 25896 190866 115932 580917 554522 11795 196936 300488 ,712866 576243 25896 190866 115932 580917 554522 196936 300488 972822 
30387 30200 85444 88739 821919 40262 84951 806511 526869 81913 ,30200 85444 821919 40262 84951 81913 749481 122522 432210 83727 
230201 746945 695385 584495 511892 341468 747303 408641 426298 364128 ,230201 746945 695385 511892 341468 747303 408641 426298 747621 951451 
910824 825881 23555 824546 651559 814655 443864 653132 443837 653271 ,910824 825881 23555 824546 651559 814655 443864 443837 653271 444309 
740475 664162 185702 862402 417027 562076 508034 797764 63270 395641 ,664162 862402 508034 63270 234835 226624 555720 96110 232950 421835 
490090 784191 516794 95955 635138 632646 230734 519343 517097 914953 ,230734 519343 517097 636138 196 61353 20864 368518 94793 20964 
773246 324144 325926 772907 670309 12283 120026 10107 811779 419546 ,773246 324144 325926 772907 120026 811779 335183 811876 670588 65255 
480658 775958 314341 638745 136349 878307 877914 95792 939957 30585 ,480658 314341 136349 877914 95792 30585 878254 581248 776383 981677 
971440 618000 656345 640142 342169 227370 553823 516734 545615 554650 ,971440 618000 656345 342169 953329 388107 653958 653468 228970 572766 
902995 473226 941925 563080 584631 29173 450331 63725 608666 450776 ,473226 941925 608666 609137 609483 860287 683467 73306 585024 607710 
69260 58732 142858 516209 608766 226598 535083 554926 137652 842555 ,142858 226598 842555 193913 147507 129201 36418 140590 416318 16604 
453761 924227 623967 485182 740978 739155 636919 896696 800733 473277 ,453761 924227 740978 739155 636919 896696 800733 473277 981566 386102 
110250 229393 337899 723761 549261 549669 338524 182130 389291 345126 ,110250 337899 549261 338524 389291 246659 499432 707623 685084 518408 
246179 471053 840605 988933 471142 941470 942775 955319 300553 932413 ,246179 840605 471142 941470 942775 955319 300553 405919 93463 593731 
461638 72494 61423 911250 706256 593435 102116 270512 527590 196689 ,61423 102116 196689 510610 96784 274808 403432 196873 822981 483873 
800707 112038 246356 176201 392774 232275 725047 698661 176437 566494 ,800707 112038 246356 176201 392774 232275 566494 196874 926559 668086 
408713 188212 348702 887907 104076 92704 664866 602500 761373 320506 ,408713 188212 348702 887907 104076 664866 602500 761373 320506 974430 
837213 410114 838279 843323 690294 992476 942192 837221 505213 930774 ,837213 410114 838279 690294 992476 942192 837221 505213 409184 933331 
847322 780140 131252 242001 235015 916839 159682 364475 44582 321505 ,847322 780140 242001 235015 321505 604027 509208 774256 170412 339131 
152323 755601 503535 98903 488438 488280 490081 491579 99206 755778 ,152323 755601 503535 98903 488438 488280 490081 491579 99206 755778 
153849 533393 939534 206151 270429 235830 980738 725574 507959 928696 ,533393 980738 530431 94035 468480 222790 362752 84457 3491 728320 
549326 46551 821768 265292 519892 593009 929791 329466 554428 121252 ,46551 821768 519892 329466 714692 551005 523566 359746 234373 274642 
533651 574288 666058 561467 858023 205446 269724 665167 92250 473795 ,574288 561467 858023 205446 92250 930611 483630 561976 518208 226256 
735751 667095 889906 855601 648480 673332 672767 673431 825020 993632 ,667095 648480 673332 672767 673431 825020 667018 535595 190715 534547 
406185 734476 295920 429479 494997 738163 174950 430701 162719 691280 ,406185 734476 295920 738163 174950 430701 162719 691280 713565 432053 
996117 996134 917166 778164 779669 904934 787192 996325 912875 74308 ,996134 917166 778164 779669 904934 787192 912875 74308 540839 906126 
773468 929323 774105 773034 886525 887124 769881 754039 736591 890802 ,774105 773034 886525 887124 769881 754039 881069 410465 996654 39220 
320496 34081 479415 117600 468318 238823 631041 7707 711117 479131 ,34081 479415 117600 468318 7707 711117 768885 999313 2214 5814 
859750 343206 144584 522530 772909 780910 924275 250055 510174 544261 ,859750 343206 144584 522530 772909 780910 924275 250055 544261 402858 
610323 586117 282163 95990 683665 441695 834444 417156 234520 204054 ,610323 586117 282163 95990 441695 834444 417156 234520 268332 204054 
37739 641744 559323 573607 478432 189447 641659 799868 560267 768698 ,37739 641744 559323 573607 478432 189447 641659 799868 560267 768698 
104143 104125 990045 446844 674134 757178 862019 853210 862209 128434 ,104143 446844 674134 862019 853210 862209 128434 25362 672513 907225 
814513 848450 373771 755614 446495 447452 373734 447925 848659 667023 ,373771 446495 447452 373734 848659 667023 649806 373715 446615 758833 
662651 637440 533822 94435 110634 531106 385077 171837 833558 806218 ,662651 637440 94435 385077 406341 93377 451524 546387 514181 465009 
812596 214202 770979 653504 539883 353411 769150 802851 890525 876946 ,812596 653504 802851 890525 876946 857643 292072 824879 674534 876874 
154857 399822 471252 6191 515430 591739 181670 133176 566113 358091 ,154857 399822 6191 591739 181670 566113 358091 787789 809998 289158 
359869 358732 812882 320265 341681 340730 773607 321050 756917 545694 ,358732 812882 320265 341681 340730 773607 321050 545694 776240 813112 
121952 426020 123528 122232 5609 70141 956762 60148 873232 272286 ,123528 70141 956762 322138 426787 807785 714739 79889 174597 333575 
326822 726413 242501 777321 530192 599447 530762 857310 968850 288300 ,242501 777321 530192 599447 530762 968850 288300 364813 103394 738361 
353265 625251 338688 523030 381519 348571 522706 301999 245373 772948 ,353265 625251 338688 523030 348571 522706 301999 245373 772948 831185 
422948 50444 716794 713773 339314 600101 704772 811893 640374 351935 ,713773 216579 429318 352992 653025 524137 693994 822763 237352 102692 
227545 555599 890324 216774 556620 923828 555981 216453 641390 616046 ,227545 890324 216774 923828 555981 216453 641390 616046 641143 792473 
35952 35969 35826 847332 916309 428550 876825 594167 911504 916746 ,35952 35969 35826 916309 876825 594167 911504 916746 828647 709681 
570072 98602 460941 628345 61729 350191 170843 601847 395669 665769 ,570072 460941 628345 61729 170843 665769 806440 461252 9217 865621 
602996 432790 196297 275113 90745 517452 611016 521665 465340 314305 ,432790 196297 275113 521665 465340 92026 465477 169526 269148 224030 
683701 896319 934452 895621 895421 85979 547392 526883 547149 359429 ,683701 896319 934452 895621 895421 85979 526883 359429 369353 482131 
652973 684485 757062 186908 436066 879439 130169 66228 450755 431204 ,436066 879439 450755 662723 684302 671718 522509 529674 435766 237140 
452414 197588 662202 337159 391341 37423 956307 923945 367701 383642 ,452414 197588 662202 337159 923945 383642 111024 337933 95513 390157 
58057 885886 389793 389726 810837 885826 995812 885848 51322 759961 ,389793 389726 810837 885826 995812 51322 759961 885751 374489 971168 
83026 745669 95484 617506 475761 914912 311320 909361 94946 475851 ,83026 745669 95484 617506 475761 914912 311320 909361 29662 50658 
975217 975073 528339 608653 851165 92646 801596 258201 788290 624039 ,975217 608653 193507 774565 53653 984954 779549 801113 858151 91914 
911495 888406 385454 830105 606690 841154 858981 346649 250713 250885 ,385454 830105 606690 841154 858981 346649 250713 250885 774561 993615 
499588 68394 108247 678380 29994 875385 411068 525795 495412 824938 ,499588 68394 108247 29994 875385 411068 525795 495412 547231 525734 
210568 905060 678649 515173 678307 477926 214306 103826 653519 599914 ,905060 98185 237960 653177 684418 470884 805254 423008 634491 854024 
609516 484250 297230 319674 257606 334949 298128 734772 869106 369403 ,609516 484250 297230 257606 334949 298128 734772 869106 369403 273977 
114572 763850 296838 657141 875979 557685 945837 974657 760399 749424 ,763850 296838 657141 875979 557685 945837 974657 760399 749424 117149 
888909 106710 372908 554935 48095 453640 538937 452350 877565 932644 ,888909 372908 739579 604273 234535 878126 257451 125138 512482 539429 
