GT,Result
4453435 2551016 1666584 3261330 3669478 3473882 3263288 1058252 2001653 1337822 ,4453435 2551016 1666584 3261330 3669478 3473882 3263288 1058252 2001653 1337822 
1712502 1914801 23533 204103 3730154 3277443 4858530 3472881 2003533 2593332 ,1712502 23533 3730154 3277443 4858530 3472881 2593332 2893747 4492539 3452298 
1123374 4206924 2871250 4414736 153773 602488 490062 2548921 1949105 3463396 ,1123374 4206924 2871250 4414736 153773 602488 2548921 1949105 3463396 211033 
1463952 789483 1182005 668209 593634 2958345 1260034 3687327 3680644 1241361 ,1463952 789483 1182005 668209 593634 2958345 3687327 3680644 1241361 4215128 
2346488 4918429 2034515 3433259 2075487 1748250 4485669 2761093 4286497 3448910 ,2346488 4918429 2034515 3433259 1748250 4485669 3448910 3070838 4492550 3670767 
3709341 2607851 2019788 1249252 1776734 2535847 3661739 1299931 4221659 1359322 ,3709341 2607851 2019788 1249252 1776734 2535847 3661739 1299931 4221659 1359322 
3323327 1709605 3169251 2695391 2653356 439700 4483106 71187 985598 4259591 ,3323327 1709605 3169251 2695391 2653356 439700 4483106 71187 985598 4259591 
2327781 1474756 1246774 1067447 3476227 4848971 2011273 4222952 1776272 3299244 ,2327781 1474756 1246774 1067447 3476227 2011273 1776272 3299244 2602618 1664417 
3288867 1215771 4304277 377443 3256068 1251729 3457895 1763968 2549519 3409274 ,3288867 1215771 4304277 377443 3256068 1251729 3457895 2549519 3409274 4213319 
1739400 3532591 1409285 4017031 4382443 2842593 2518792 3166111 4462602 1413664 ,1739400 1409285 2518792 3166111 4462602 1413664 4910221 3986772 4124267 800619 
3766995 4562330 4494031 3071405 1480626 3408433 1289833 1283840 4222567 4507345 ,3766995 4562330 4494031 3071405 1480626 3408433 1289833 1283840 4222567 4507345 
3292413 4415168 2698488 2659747 3361492 632982 4443071 472498 2907808 608731 ,3292413 4415168 2698488 2659747 3361492 632982 4443071 472498 2907808 608731 
4740780 3266980 3540590 1303256 2133001 3589700 2942326 2014447 1208154 1471904 ,4740780 3266980 3540590 1303256 2133001 3589700 2942326 2014447 1208154 1471904 
4358418 4087981 2637064 499644 4237585 1299007 3194004 880982 4405364 4061272 ,4358418 4087981 2637064 499644 4237585 1299007 3194004 4405364 4061272 3360649 
1712820 1363134 3680631 2008048 1772256 375760 3254850 4856905 4504473 910558 ,1712820 1363134 3680631 2008048 1772256 375760 3254850 4856905 4504473 910558 
4088824 3023826 1201542 1038026 4734125 1604125 2894002 1209354 1777715 1666572 ,4088824 3023826 1201542 1038026 1604125 2894002 1209354 1666572 1335640 2001291 
544256 3333151 1574438 735336 4951973 2719213 2745542 4109992 2517036 2445976 ,544256 3333151 735336 4951973 2719213 2745542 4109992 2517036 2445976 1068447 
1383827 3789570 736715 4453311 4295032 4990922 2078245 1253906 1762806 2598051 ,1383827 3789570 736715 4453311 4295032 4990922 1253906 2598051 1606289 2010545 
4169575 3354036 4934046 985808 2374397 2992159 2765657 4984642 898584 4585619 ,4169575 3354036 4934046 985808 2374397 2992159 2765657 4984642 898584 4585619 
3820116 4530893 4452350 4834153 2007627 2541320 898972 1304375 1679259 2905446 ,3820116 4530893 4452350 4834153 2007627 2541320 898972 1304375 1679259 2905446 
3638882 2547784 4494361 1997859 1304375 905434 1999610 4506314 3420423 1482051 ,3638882 2547784 4494361 1997859 1304375 905434 1999610 4506314 3420423 1482051 
3031878 4986366 2363452 1366028 2010303 2535283 1302084 2905446 595172 445915 ,3031878 4986366 2363452 1366028 2010303 2535283 1302084 2905446 595172 445915 
413901 3019562 635969 275219 2289897 250896 317980 348946 4163186 2154184 ,413901 3019562 635969 275219 2289897 250896 317980 348946 4163186 2154184 
2094 290928 77357 336158 140671 130803 293236 360763 328561 8871 ,2094 290928 77357 336158 140671 130803 293236 360763 328561 8871 
275310 304704 320257 290928 8871 74867 264246 66969 169893 166405 ,275310 304704 320257 290928 8871 74867 264246 66969 169893 166405 
1179714 4093724 2249310 3847519 1608068 3649689 4658347 1383934 2575608 4652892 ,1179714 4093724 2249310 3847519 1608068 3649689 4658347 1383934 2575608 4652892 
2515731 4829721 3751966 406539 4429941 2196228 508884 3946438 2210517 2645662 ,2515731 4829721 3751966 406539 4429941 2196228 508884 3946438 2210517 2645662 
3131081 2886311 3126634 2472092 2848970 4788643 3688931 3406667 1061122 3071452 ,3131081 2886311 3126634 2472092 2848970 4788643 3688931 3406667 1061122 3071452 
753820 4319711 1653703 2371696 1901867 818801 2311730 2605706 4831878 3731012 ,753820 4319711 1653703 2371696 1901867 818801 2311730 3731012 4777466 851358 
2262773 1909864 1464338 1853547 4572573 2587966 4299286 3658740 594696 4220771 ,2262773 1464338 1853547 4572573 4299286 3658740 594696 4220771 3686305 912003 
1179256 2715043 3827668 916799 2820926 1206974 3253367 446026 441531 3589119 ,1179256 3827668 916799 2820926 3253367 441531 3577220 1482602 2013086 1674249 
1585923 639180 913332 2953410 1346400 592379 2904497 1991388 3452174 3415182 ,1585923 913332 1346400 592379 2904497 1991388 3415182 2907344 2019671 3590085 
84428 3997805 960110 72726 4286468 4504532 1665617 1471865 380067 906907 ,84428 72726 4286468 4504532 1665617 1471865 380067 906907 1218266 1294945 
4539687 1620820 737397 4052769 2362652 4529104 4255570 3489712 405424 662046 ,4539687 1620820 4052769 4529104 4255570 3489712 405424 662046 4935454 1584223 
