GT,Result
4453435 2551016 1666584 3261330 3669478 3473882 3263288 1058252 2001653 1337822 ,4453435 2551016 1666584 3261330 3669478 3473882 3263288 1058252 2001653 1337822 
1712502 1914801 23533 204103 3730154 3277443 4858530 3472881 2003533 2593332 ,1712502 3730154 3277443 4858530 3472881 2593332 2893747 4492539 3452298 2014828 
1123374 4206924 2871250 4414736 153773 602488 490062 2548921 1949105 3463396 ,1123374 2871250 602488 2548921 1949105 3463396 211033 3452273 1778258 2592645 
1463952 789483 1182005 668209 593634 2958345 1260034 3687327 3680644 1241361 ,1463952 668209 3680644 1241361 1293023 1355104 1242508 2610810 4860677 1070413 
2346488 4918429 2034515 3433259 2075487 1748250 4485669 2761093 4286497 3448910 ,2346488 4918429 1748250 4485669 3070838 4492550 3670767 2592491 1282666 3659171 
3709341 2607851 2019788 1249252 1776734 2535847 3661739 1299931 4221659 1359322 ,3709341 2607851 2019788 1249252 1776734 2535847 1299931 4221659 1332203 2437328 
3323327 1709605 3169251 2695391 2653356 439700 4483106 71187 985598 4259591 ,3323327 1709605 3169251 2695391 4483106 71187 985598 4259591 1204873 274321 
2327781 1474756 1246774 1067447 3476227 4848971 2011273 4222952 1776272 3299244 ,2327781 1474756 3476227 2011273 3299244 1207632 4495110 3664739 900957 4854088 
3288867 1215771 4304277 377443 3256068 1251729 3457895 1763968 2549519 3409274 ,3288867 1215771 4304277 377443 3256068 1251729 3457895 2549519 3409274 4213319 
1739400 3532591 1409285 4017031 4382443 2842593 2518792 3166111 4462602 1413664 ,1739400 3166111 4462602 1413664 4910221 4124267 800619 2972305 1287604 99224 
3766995 4562330 4494031 3071405 1480626 3408433 1289833 1283840 4222567 4507345 ,3766995 4562330 4494031 3071405 3408433 1289833 4222567 4507345 3412245 4497889 
3292413 4415168 2698488 2659747 3361492 632982 4443071 472498 2907808 608731 ,3292413 2698488 2659747 632982 4443071 2907808 608731 1282128 2901891 2516211 
4740780 3266980 3540590 1303256 2133001 3589700 2942326 2014447 1208154 1471904 ,4740780 3266980 3540590 1303256 2133001 3589700 2942326 2014447 1208154 1471904 
4358418 4087981 2637064 499644 4237585 1299007 3194004 880982 4405364 4061272 ,4358418 2637064 499644 1299007 3194004 4405364 4061272 3360649 1841766 1242521 
1712820 1363134 3680631 2008048 1772256 375760 3254850 4856905 4504473 910558 ,1712820 1363134 3680631 2008048 1772256 375760 3254850 4856905 4504473 910558 
4088824 3023826 1201542 1038026 4734125 1604125 2894002 1209354 1777715 1666572 ,4088824 3023826 1201542 1038026 1604125 2894002 1209354 1666572 1335640 2001291 
544256 3333151 1574438 735336 4951973 2719213 2745542 4109992 2517036 2445976 ,544256 3333151 735336 4951973 2719213 2745542 4109992 2445976 1068447 2026232 
1383827 3789570 736715 4453311 4295032 4990922 2078245 1253906 1762806 2598051 ,1383827 4990922 2598051 1606289 1762045 3686541 1275232 2533327 3063008 4499096 
4169575 3354036 4934046 985808 2374397 2992159 2765657 4984642 898584 4585619 ,3354036 898584 3690312 2587502 1244204 3066229 1477760 4494515 1680990 1476230 
3820116 4530893 4452350 4834153 2007627 2541320 898972 1304375 1679259 2905446 ,4530893 2007627 898972 1304375 1679259 2905446 1344879 1202916 1353883 1344203 
3638882 2547784 4494361 1997859 1304375 905434 1999610 4506314 3420423 1482051 ,3638882 2547784 4494361 1997859 1304375 905434 1999610 3420423 1482051 3451882 
