GT,Result
305514 449843 932254 498983 562394 258379 502178 433857 304215 350636 ,449843 932254 562394 258379 433857 304215 350636 767829 237621 359061 
584324 747467 176332 986764 475078 636813 668446 685447 61387 535032 ,176332 636813 61387 535032 660914 945416 560610 668504 859461 360373 
105245 234416 276808 499801 32394 686137 136977 979092 459935 223637 ,105245 686137 979092 459935 223637 778467 491264 342190 898975 971066 
393559 789633 169174 810781 983757 660099 887906 861587 738629 288385 ,393559 789633 169174 810781 983757 738629 841577 71730 371462 223478 
849250 594500 98011 797045 816750 10316 22923 438490 194740 858029 ,849250 98011 816750 10316 194740 653819 416526 657867 827265 803404 
744634 587897 994640 690643 480020 1000098 710370 703565 303990 185334 ,587897 1000098 136459 107510 774109 226696 347828 643064 817183 261704 
181266 77930 64259 455714 291605 435879 698 965426 960513 257718 ,181266 698 257718 737544 220976 101237 236232 33971 518801 127318 
163329 745143 252146 423378 359050 978324 951364 153240 440815 919957 ,252146 423378 440815 550341 876470 412201 802637 641593 884684 662242 
552477 781906 778552 424840 627761 406250 819787 140511 724531 993962 ,406250 819787 966981 272732 485996 980834 795783 831427 953860 684738 
713705 61346 931008 800634 179534 639005 34492 434795 395028 216691 ,620507 854535 612649 928529 284169 414539 405454 366925 765776 548830 
838444 668422 621601 986587 665387 810009 32522 87914 348234 153253 ,665387 810009 32522 80095 213761 635074 454073 53479 6907 793934 
392887 725364 684795 928624 176977 364727 586533 854189 479409 381604 ,392887 684795 176977 586533 854189 479409 128724 429537 817902 681638 
691270 925704 669780 995188 315798 90582 323251 755943 484236 756572 ,315798 90582 484236 756572 298154 249479 897140 111391 309090 112645 
411487 345534 661846 90653 621096 268004 528095 872799 825900 456155 ,528095 562662 867474 287201 551751 783060 168160 522846 298893 634696 
810096 926594 844398 95815 440406 117527 336201 893253 879317 191405 ,926594 117527 346553 149467 689439 847919 169959 28597 44018 326279 
150168 731122 499088 302597 219179 688117 686656 150808 418810 269101 ,150168 688117 686656 269101 62764 808211 935975 250721 612537 900823 
693912 184487 638739 412439 306969 619194 555561 469590 97702 624926 ,412439 619194 469590 690914 484020 556271 253518 216615 44329 613055 
669536 501698 225067 19917 161349 985484 784475 127936 607278 697761 ,19917 127936 950854 398766 571511 885119 343535 315936 237175 121587 
567485 75657 255760 315537 968980 467308 754931 48443 688159 622120 ,75657 315537 968980 467308 688159 343738 756797 883263 113294 387205 
