GT,Result
3914410 1030801 3715661 3238326 4959807 760716 1721304 886634 3435410 1960655 ,3914410 1030801 3715661 3238326 4959807 760716 1721304 886634 3435410 1960655 
4694961 511336 1957590 3445573 3749937 3327800 3757862 3317848 993951 1129577 ,4694961 511336 1957590 3445573 3749937 3327800 3757862 3317848 993951 1129577 
939760 2451345 1786122 4846698 1966136 4816669 3530333 3930298 2515617 4842190 ,939760 2451345 1786122 4846698 1966136 4816669 3530333 3930298 2515617 4842190 
4149312 1521313 1309862 3490868 3704316 2832307 2115599 3522582 1916782 3365586 ,4149312 1521313 1309862 3490868 3704316 2832307 2115599 3522582 1916782 3365586 
2759121 2271793 863003 2667880 4039574 2241190 2231599 4780822 3152246 2350358 ,2759121 2271793 863003 2667880 4039574 2241190 2231599 4780822 3152246 2350358 
4298915 1206263 3257239 596964 381695 3290627 4297795 1766737 1778689 3593485 ,4298915 1206263 3257239 596964 381695 3290627 4297795 1766737 1778689 3593485 
1045164 4650561 4960351 4548254 4505225 4463180 1894947 2151248 1768589 2346393 ,1045164 4650561 4960351 4548254 4505225 4463180 1894947 2151248 1768589 2346393 
77388 100192 3512765 2858 48085 561528 103596 122420 239778 298884 ,77388 100192 3512765 2858 48085 561528 103596 122420 239778 298884 
2420564 2258113 3858530 4332221 1629914 4440635 4121313 4392179 1905765 1959085 ,2420564 3858530 4332221 1629914 4440635 4392179 1905765 4760705 3929242 4385785 
2299854 1091014 692461 3986277 3126013 608301 4326092 910717 2298888 1812186 ,2299854 692461 3126013 4326092 910717 2298888 1812186 4626043 1531192 4455078 
545404 3511440 456564 3968279 620969 90032 3541122 4202779 604394 1585622 ,3511440 456564 3968279 90032 4202779 494178 4325317 4092784 4906667 2321108 
1229534 4803456 1577124 3131255 1106717 4072290 1147378 3859057 3160013 2375690 ,1229534 1577124 3131255 4072290 1147378 3160013 3318222 2986036 2027458 2258000 
2302663 1435449 3881481 3136460 4790997 3226061 2030485 124208 1029627 3168798 ,1435449 3881481 3136460 4790997 3226061 2030485 124208 1029627 3190912 1231241 
2713033 4813620 1404065 4731862 3216387 2222530 2607977 1577631 3297364 1341603 ,4731862 2222530 2607977 3297364 1469814 912550 1351681 3583380 3672864 1241561 
726722 2935237 322980 3576086 48541 311267 976306 193176 2228742 4761377 ,322980 3576086 48541 311267 193176 4660769 765022 4945368 372650 2732925 
2856964 3354374 1888553 4143416 3287958 3932463 4380180 4399095 1150848 3321748 ,4143416 3932463 1150848 4366800 3947870 3185906 1742016 4440554 3944204 734354 
2028462 2044878 2009224 1874615 1056554 114451 1588288 3271736 703610 2218075 ,2044878 1056554 114451 1588288 2218075 3937758 2311927 1939165 2772714 1137959 
932344 1923341 2047479 3463486 4691046 385657 2182693 1046990 549414 1122331 ,932344 1923341 3463486 4691046 4918971 4615011 4183286 522320 4815666 4601476 
4884079 3896141 3882909 4494171 179509 303057 207852 1746984 1354016 98511 ,4884079 3896141 1354016 98511 3913334 3104971 827436 1804 187025 4993269 
4908573 4388751 2428741 2070717 4090185 1828955 4797355 4316297 858634 4678134 ,4090185 4797355 4316297 1484925 4205445 1029809 1456623 2518783 3894358 1887722 
268094 1996019 3969212 2816902 621711 2694423 3804979 2481366 3296810 4880645 ,268094 3969212 2694423 3296810 3012394 1563530 927666 2920254 395530 2928743 
504741 3437926 1215114 1036046 3126933 155775 1486934 1477172 4970981 4594962 ,504741 3437926 1036046 3126933 155775 1486934 1477172 4970981 4594962 979856 
570917 4846323 941248 4609442 2239297 2718069 4484247 1929797 707931 3135838 ,570917 4609442 2239297 2718069 3135838 4945252 1667678 1989361 1254805 377294 
47157 896771 3297931 1681070 3302503 2001700 2018433 4846582 3267046 3072037 ,896771 3297931 1681070 4846582 377537 3594236 1290826 2537809 1208814 377294 
854243 3836778 2173119 3933058 4022648 314706 3635211 598241 2529056 4907514 ,854243 3933058 314706 1833128 243608 2945619 3825220 2229663 719007 2440713 
680604 2935934 656534 621268 1112777 3081671 1625247 1165221 3772073 2251856 ,2935934 1112777 1165221 1753594 836019 951724 1162422 3244669 3323035 1625792 
2037041 2566362 3457355 3095789 2199907 3861883 99067 3536407 4161711 3864346 ,2566362 3457355 3095789 99067 3536407 4161711 3119631 3346909 4629709 154258 
