GT,Result
3914410 1030801 3715661 3238326 4959807 760716 1721304 886634 3435410 1960655 ,3914410 3715661 3238326 4959807 886634 3435410 2983401 4314660 1170283 1686951 
4694961 511336 1957590 3445573 3749937 3327800 3757862 3317848 993951 1129577 ,4694961 511336 1957590 3445573 3749937 3327800 3757862 3317848 993951 1129577 
939760 2451345 1786122 4846698 1966136 4816669 3530333 3930298 2515617 4842190 ,3033585 4726409 2966165 2004169 1988414 376594 1988729 914592 4850036 1362921 
4149312 1521313 1309862 3490868 3704316 2832307 2115599 3522582 1916782 3365586 ,4149312 1521313 1309862 3490868 3704316 2832307 2115599 3522582 1916782 3365586 
2759121 2271793 863003 2667880 4039574 2241190 2231599 4780822 3152246 2350358 ,3675517 4287692 436357 1363595 2598013 2588083 1346451 1475032 2002768 905962 
4298915 1206263 3257239 596964 381695 3290627 4297795 1766737 1778689 3593485 ,1206263 596964 4290430 600110 1767596 2594575 1356517 1467539 2001324 3668854 
1045164 4650561 4960351 4548254 4505225 4463180 1894947 2151248 1768589 2346393 ,1045164 4548254 4505225 1894947 2151248 1768589 2346393 980272 3470675 1364331 
77388 100192 3512765 2858 48085 561528 103596 122420 239778 298884 ,103596 194649 347070 1954944 324169 4185522 255461 1905731 319226 2319611 
2420564 2258113 3858530 4332221 1629914 4440635 4121313 4392179 1905765 1959085 ,3225247 1779464 4106915 4850054 3691508 3418812 3450111 3690765 3681872 1285518 
2299854 1091014 692461 3986277 3126013 608301 4326092 910717 2298888 1812186 ,3126013 4326092 910717 2298888 1812186 4626043 1531192 4455078 1639321 2584803 
545404 3511440 456564 3968279 620969 90032 3541122 4202779 604394 1585622 ,456564 4092784 4906667 1880135 4660142 4144275 1438358 4605282 1781773 4777029 
1229534 4803456 1577124 3131255 1106717 4072290 1147378 3859057 3160013 2375690 ,1577124 3131255 4072290 2986036 1636846 1946768 917488 4385211 2862822 180178 
2302663 1435449 3881481 3136460 4790997 3226061 2030485 124208 1029627 3168798 ,1435449 1029627 3190912 13655 2396521 847225 507635 2585910 1901356 2377639 
2713033 4813620 1404065 4731862 3216387 2222530 2607977 1577631 3297364 1341603 ,3583380 4246346 1211718 1760690 3064146 4211505 2902681 1070203 4504723 1674515 
726722 2935237 322980 3576086 48541 311267 976306 193176 2228742 4761377 ,322980 48541 311267 193176 765022 321427 279066 327766 4770241 2970925 
2856964 3354374 1888553 4143416 3287958 3932463 4380180 4399095 1150848 3321748 ,4440554 555506 2134829 1274284 1061309 4389145 2462399 1207746 4470370 4138980 
2028462 2044878 2009224 1874615 1056554 114451 1588288 3271736 703610 2218075 ,389434 1672968 3449621 2605845 1359017 1762836 3682839 602823 1304385 384821 
932344 1923341 2047479 3463486 4691046 385657 2182693 1046990 549414 1122331 ,4815666 4334432 3915503 679298 4687285 4997761 780199 4197103 751942 2412669 
4884079 3896141 3882909 4494171 179509 303057 207852 1746984 1354016 98511 ,4884079 3896141 1354016 98511 3913334 1804 322851 206560 2803671 2865393 
4908573 4388751 2428741 2070717 4090185 1828955 4797355 4316297 858634 4678134 ,2934885 3407192 2225560 3439521 473927 4137794 1859557 882023 2618050 3112621 
268094 1996019 3969212 2816902 621711 2694423 3804979 2481366 3296810 4880645 ,3969212 3296810 3012394 927666 2920254 395530 976012 4959270 245028 53092 
504741 3437926 1215114 1036046 3126933 155775 1486934 1477172 4970981 4594962 ,3437926 1036046 3126933 155775 979856 3120494 606476 4789350 3182129 3652794 
570917 4846323 941248 4609442 2239297 2718069 4484247 1929797 707931 3135838 ,2239297 1989361 1281328 2010513 908594 3660948 3252319 440612 908586 3442198 
47157 896771 3297931 1681070 3302503 2001700 2018433 4846582 3267046 3072037 ,1203499 3668508 597580 903890 1244839 2899188 2600814 4221363 1219923 1069480 
854243 3836778 2173119 3933058 4022648 314706 3635211 598241 2529056 4907514 ,854243 3933058 1833128 243608 2229663 719007 2440713 212331 2008689 1575701 
680604 2935934 656534 621268 1112777 3081671 1625247 1165221 3772073 2251856 ,2935934 1112777 1165221 1753594 3244669 3323035 3533122 2109056 2639900 4913576 
2037041 2566362 3457355 3095789 2199907 3861883 99067 3536407 4161711 3864346 ,3457355 3095789 99067 4161711 3119631 3346909 4629709 154258 1646135 744372 
