GT,Result
3382053 4222245 4222250 3182303 3182295 3182298 3382049 3382052 4337324 3182297 ,3382053 4222245 4222250 3182303 3182295 3182298 3382049 3382052 4337324 3182297 
4222251 3382049 3382052 4337326 3382048 4222246 3382054 4337318 4071999 3382053 ,4222251 3382049 3382052 4337326 3382048 4222246 3382054 4337318 4071999 3382053 
4298974 4298979 4298973 4298981 4298980 3182298 3382053 4222241 4298977 4222237 ,4298974 4298979 4298973 4298981 4298980 3182298 3382053 4222241 4298977 4222237 
3182306 3182300 4222245 3182294 3382054 3182295 3182299 4222235 3182301 3182303 ,3182306 3182300 4222245 3182294 3382054 3182295 3182299 4222235 3182301 3182303 
4222234 4222251 4222235 3382051 4222240 4222246 4071999 4337326 4222252 4337325 ,4222234 4222251 4222235 3382051 4222240 4222246 4071999 4337326 4222252 4337325 
3382049 4072001 4222233 3382052 4222250 4222251 4337318 4337320 4959831 4298975 ,3382049 4072001 4222233 3382052 4222250 4222251 4337318 4337320 4959831 4298975 
4337326 4959831 4071999 4072000 4337327 4337322 3182298 4959832 4222249 4072003 ,4337326 4959831 4071999 4072000 4337327 4337322 3182298 4959832 4222249 4072003 
2917730 4124495 4124491 4124488 4334698 4124498 4124496 4334699 2917703 4334702 ,2917730 4124495 4124491 4124488 4334698 4124498 4124496 4334699 2917703 4334702 
2721491 2721494 2721474 2721486 3388684 2721464 2721487 2721471 2721498 2721493 ,2721491 2721494 2721474 2721486 3388684 2721464 2721487 2721471 2721498 2721493 
2538989 3739315 2956730 2538990 3739313 2538991 3739309 4432417 3739312 2539000 ,2538989 3739315 2956730 2538990 3739313 2538991 3739309 4432417 3739312 2539000 
3739315 2538989 3739309 3645036 4432409 3739322 3739312 3739318 3739327 3739319 ,3739315 2538989 3739309 3645036 4432409 3739322 3739312 3739318 3739327 3739319 
4811159 4811165 4811182 4811161 4811196 4811168 4811179 4811162 4811133 4811183 ,4811159 4811165 4811182 4811161 4811196 4811168 4811179 4811162 4811133 4811183 
2938131 2938128 4886198 4886178 2938153 2731429 2938127 2731426 4886196 2938139 ,2938131 2938128 4886198 4886178 2938153 2731429 2938127 2731426 4886196 2938139 
130699 898618 130689 130694 81549 81554 898614 130700 81558 81550 ,130699 898618 130689 130694 81549 81554 898614 130700 81558 81550 
818489 818491 818473 818479 81552 818471 130705 818486 818481 818485 ,818489 818491 818473 818479 81552 818471 130705 818486 818481 818485 
81559 818473 81548 81545 81547 81543 818484 81546 81552 130701 ,81559 818473 81548 81545 81547 81543 818484 81546 81552 130701 
3809516 3809503 3809517 3809514 3809502 3809504 3809515 3809488 3809493 3809513 ,3809516 3809503 3809517 3809514 3809502 3809504 3809515 3809488 3809493 3809513 
72743 72726 72730 72749 72738 72718 72737 72727 72745 72707 ,72743 72726 72730 72749 72738 72718 72737 72727 72745 72707 
41062 41068 1998153 3233239 41046 1998148 41067 41077 41064 41074 ,41062 41068 1998153 3233239 41046 1998148 41067 41077 41064 41074 
41071 1998156 41082 3233241 2656071 41064 41050 2656061 1998149 1998152 ,41071 1998156 41082 3233241 2656071 41064 41050 2656061 1998149 1998152 
3233238 41069 41049 41072 41050 41081 41070 3233237 4472127 2656069 ,3233238 41069 41049 41072 41050 41081 41070 3233237 4472127 2656069 
41071 41046 41057 41059 41044 41050 41053 41065 1998156 1998146 ,41071 41046 41057 41059 41044 41050 41053 41065 1998156 1998146 
41068 41070 41069 41073 2656066 41071 41056 41076 2656076 2656069 ,41068 41070 41069 41073 2656066 41071 41056 41076 2656076 2656069 
2656079 41061 1998152 3233241 41078 4472126 1998145 41072 41048 41059 ,2656079 41061 1998152 3233241 41078 4472126 1998145 41072 41048 41059 
41062 1998150 1998152 1998149 1998148 1998143 41057 1998153 1998151 41053 ,41062 1998150 1998152 1998149 1998148 1998143 41057 1998153 1998151 41053 
1299919 1299932 1299933 1299912 1575878 1299945 1575895 1299942 1299935 1299924 ,1299919 1299932 1299933 1299912 1575878 1299945 1575895 1299942 1299935 1299924 
2692033 2692035 2692056 2692036 2207785 2692037 2207784 4465702 4465700 4400240 ,2692033 2692035 2692056 2692036 2207785 2692037 2207784 4465702 4465700 4400240 
1353952 1354017 1353979 1354009 1354014 1353939 1353997 1353940 1353943 1353956 ,1353952 1354017 1353979 1354009 1354014 1353939 1353997 1353940 1353943 1353956 
4400235 4400244 4400239 4400236 2207789 4400237 2692035 4400240 4400238 4400234 ,4400235 4400244 4400239 4400236 2207789 4400237 2692035 4400240 4400238 4400234 
3612611 3612610 3612597 3612607 3403583 3612608 3403581 3612618 479812 3612598 ,3612611 3612610 3612597 3612607 3403583 3612608 3403581 3612618 479812 3612598 
1434658 3751733 1434659 1434666 1434660 1434651 1434654 4597861 1434655 1434652 ,1434658 3751733 1434659 1434666 1434660 1434651 1434654 4597861 1434655 1434652 
3118118 1547322 3118115 1547333 685888 4444666 1547350 1547347 1547331 685889 ,3118118 1547322 3118115 1547333 685888 4444666 1547350 1547347 1547331 685889 
893134 893129 893118 4957841 3394066 893117 4957839 3394083 4957845 893131 ,893134 893129 893118 4957841 3394066 893117 4957839 3394083 4957845 893131 
3942511 3942514 4197388 3970177 3970192 4384314 3942515 3970178 4197386 4197382 ,3942511 3942514 4197388 3970177 3970192 4384314 3942515 3970178 4197386 4197382 
4187107 4187130 4187094 4187129 4187159 4187152 4187087 4187090 4187112 4187086 ,4187107 4187130 4187094 4187129 4187159 4187152 4187087 4187090 4187112 4187086 
438601 438597 1303654 438600 438590 1303655 1303653 2749730 438589 2512593 ,438601 438597 1303654 438600 438590 1303655 1303653 2749730 438589 2512593 
438586 432454 1303646 438582 432452 432453 2749731 1303651 432450 1303649 ,438586 432454 1303646 438582 432452 432453 2749731 1303651 432450 1303649 
4553197 4553193 4553198 4553196 4553199 4553182 4553147 4553184 4553204 4553195 ,4553197 4553193 4553198 4553196 4553199 4553182 4553147 4553184 4553204 4553195 
4553197 4553147 4553213 4553215 4553194 4553195 4553207 4553154 4553189 4553223 ,4553197 4553147 4553213 4553215 4553194 4553195 4553207 4553154 4553189 4553223 
4553197 4553190 4553195 4553196 4553178 4553189 4553148 4553193 4553182 4553232 ,4553197 4553190 4553195 4553196 4553178 4553189 4553148 4553193 4553182 4553232 
2319073 2319075 336886 336890 1972516 2319076 1569552 1569547 1319629 23811 ,2319073 2319075 336886 336890 1972516 2319076 1569552 1569547 1319629 23811 
2319075 23820 2574228 23821 23842 1319629 1972514 336887 2574230 23810 ,2319075 23820 2574228 23821 23842 1319629 1972514 336887 2574230 23810 
270520 270542 3362507 3362511 1186168 270517 1186169 3362502 3362508 3362519 ,270520 270542 3362507 3362511 1186168 270517 1186169 3362502 3362508 3362519 
1480437 2232255 4030516 2630071 4547754 4547756 1628688 4547751 1050539 4246086 ,1480437 2232255 4030516 2630071 4547754 4547756 1628688 4547751 1050539 4246086 
778972 778958 778933 778974 4642081 778966 4642102 4642094 778965 778998 ,778972 778958 778933 778974 4642081 778966 4642102 4642094 778965 778998 
4151696 4972602 4972601 4151691 4972617 4151697 4151700 3574498 4151693 4972618 ,4151696 4972602 4972601 4151691 4972617 4151697 4151700 3574498 4151693 4972618 
660765 660773 660759 4164807 4164801 660766 4164809 4164808 660768 4164810 ,660765 660773 660759 4164807 4164801 660766 4164809 4164808 660768 4164810 
161248 161239 161286 161230 161290 161258 161304 161233 161288 161287 ,161248 161239 161286 161230 161290 161258 161304 161233 161288 161287 
161296 4175511 161261 161290 161302 161304 161214 161305 161294 161303 ,161296 4175511 161261 161290 161302 161304 161214 161305 161294 161303 
2790121 2790108 1356153 4713299 4713305 2790043 4713309 4713315 2790047 4713304 ,2790121 2790108 1356153 4713299 4713305 2790043 4713309 4713315 2790047 4713304 
1037794 1037788 1037755 1037796 1037732 1037776 1037797 1037738 1037778 4255746 ,1037794 1037788 1037755 1037796 1037732 1037776 1037797 1037738 1037778 4255746 
2513302 2513297 2513301 4019383 2513305 4019363 4302492 2513298 4302503 4302494 ,2513302 2513297 2513301 4019383 2513305 4019363 4302492 2513298 4302503 4302494 
4302508 4302500 4302507 4302498 4302497 4302502 4302489 4302499 4302486 4302488 ,4302508 4302500 4302507 4302498 4302497 4302502 4302489 4302499 4302486 4302488 
4182459 4878594 4602374 4602368 4878592 4602372 4602362 4878607 4878619 4602409 ,4182459 4878594 4602374 4602368 4878592 4602372 4602362 4878607 4878619 4602409 
3642695 1610947 1610941 1610953 1470947 1470956 1698052 1610936 1654166 1610956 ,3642695 1610947 1610941 1610953 1470947 1470956 1698052 1610936 1654166 1610956 
1637715 1637671 1637680 1637663 1637691 1637681 1637676 1637678 3008270 1637664 ,1637715 1637671 1637680 1637663 1637691 1637681 1637676 1637678 3008270 1637664 
772373 772351 928395 928387 772366 772354 772353 772357 966914 2227124 ,772373 772351 928395 928387 772366 772354 772353 772357 966914 2227124 
4312729 772376 928396 966911 2847830 772368 966913 772357 966919 772375 ,4312729 772376 928396 966911 2847830 772368 966913 772357 966919 772375 
772360 772374 2505462 772373 4312710 772354 772371 2847832 772362 772372 ,772360 772374 2505462 772373 4312710 772354 772371 2847832 772362 772372 
438905 3112582 438923 438916 438898 438908 438928 438922 438934 438884 ,438905 3112582 438923 438916 438898 438908 438928 438922 438934 438884 
63540 63530 63494 63518 63527 63541 63536 63531 63545 63497 ,63540 63530 63494 63518 63527 63541 63536 63531 63545 63497 
4604791 4604793 4604786 4604778 4604777 4604779 1551983 4604781 3474483 4604792 ,4604791 4604793 4604786 4604778 4604777 4604779 1551983 4604781 3474483 4604792 
1576494 868749 1576488 1576495 1576483 1576486 2535194 1576484 1576485 4516122 ,1576494 868749 1576488 1576495 1576483 1576486 2535194 1576484 1576485 4516122 
580223 158958 1017121 575086 580222 158974 158944 580221 580213 158956 ,580223 158958 1017121 575086 580222 158974 158944 580221 580213 158956 
3743437 3102073 2716477 3102069 3102065 2716478 3105045 3313392 2716472 3105046 ,3743437 3102073 2716477 3102069 3102065 2716478 3105045 3313392 2716472 3105046 
1347804 158975 4726460 580213 158950 158980 575093 580223 580206 580199 ,1347804 158975 4726460 580213 158950 158980 575093 580223 580206 580199 
575083 4726457 158958 575085 4726458 575089 575090 575097 1347801 158950 ,575083 4726457 158958 575085 4726458 575089 575090 575097 1347801 158950 
1589173 3313394 1589174 4859703 3102067 3313396 1589170 3928107 3326247 3928105 ,1589173 3313394 1589174 4859703 3102067 3313396 1589170 3928107 3326247 3928105 
575085 580219 575076 158973 575078 575075 575080 575095 575093 580213 ,575085 580219 575076 158973 575078 575075 575080 575095 575093 580213 
1589165 1589163 1589167 3102078 1589179 4332577 4332575 3102076 1589171 4859697 ,1589165 1589163 1589167 3102078 1589179 4332577 4332575 3102076 1589171 4859697 
4859700 3326245 3743434 3928102 1589177 3203219 2143149 857967 1589167 1589179 ,4859700 3326245 3743434 3928102 1589177 3203219 2143149 857967 1589167 1589179 
3743437 3499178 1589175 4859695 1589176 3105055 4651626 3313395 3105046 3313392 ,3743437 3499178 1589175 4859695 1589176 3105055 4651626 3313395 3105046 3313392 
3884812 3867699 3979640 4846849 3884810 4846852 3884804 3867703 1497654 2167630 ,3884812 3867699 3979640 4846849 3884810 4846852 3884804 3867703 1497654 2167630 
2703107 2703104 1930617 895728 895723 4419619 4327042 895718 3341271 895737 ,2703107 2703104 1930617 895728 895723 4419619 4327042 895718 3341271 895737 
