GT,Result
892228 272976 361009 793485 472848 757974 444833 169750 834050 881484 ,892228 272976 793485 444833 834050 881484 162208 559417 465281 74215 
186545 440400 13508 461666 632643 508965 627330 901025 682676 446065 ,461666 682676 599340 975113 50332 359986 263063 608548 902445 774453 
454094 500435 861118 521821 911747 253355 756824 966413 886842 909683 ,911747 253355 886842 909683 912528 239070 552588 405970 966367 333728 
63268 333414 243710 367848 745556 766053 92429 507857 627385 222331 ,63268 92429 507857 627385 219573 104518 884758 285599 104318 214641 
784569 116472 860689 925301 948508 748630 642659 356847 360435 602578 ,784569 116472 860689 642659 356847 360435 602578 966898 789232 397297 
459518 65918 426142 226459 55383 692662 915316 903058 201467 777610 ,426142 201467 407324 47729 212674 332991 796706 986245 357654 485112 
110292 653238 953544 136536 169580 319539 316552 517588 536494 979302 ,110292 653238 953544 517588 979302 307694 537865 853372 307687 585597 
43313 148499 797985 125013 475995 209118 808020 486809 604028 462473 ,43313 148499 797985 125013 475995 604028 889279 54927 416951 492858 
299782 394938 978985 252782 829595 772117 376883 315975 650366 311557 ,299782 394938 978985 772117 376883 315975 311557 937583 772171 185145 
751906 559313 70791 585102 536639 449937 857536 460597 461997 777222 ,559313 70791 585102 857536 460597 461997 777222 680522 409891 341008 
360067 647897 506823 355867 742398 283321 661275 337486 423912 137457 ,360067 647897 506823 355867 742398 337486 423912 618561 812991 147376 
420067 854885 535205 671790 90000 256903 831794 826236 330295 31464 ,420067 535205 671790 90000 256903 831794 826236 330295 31464 337486 
526529 934761 645858 350525 185700 804689 781572 647837 701728 248472 ,526529 934761 350525 185700 804689 701728 781844 77040 810613 46849 
326504 283321 611267 746798 410810 327416 849670 493674 198042 398976 ,326504 283321 410810 327416 493674 398976 495251 379390 469847 702501 
302653 502667 377766 777853 961952 460391 865614 498155 327660 319225 ,302653 777853 865614 498155 327660 650682 129128 868029 929307 714071 
62407 371061 707976 749158 254589 227301 918228 925441 281326 400697 ,371061 707976 749158 254589 227301 918228 925441 281326 400697 499365 
407097 806114 363948 903886 628372 333108 720574 410942 122302 170340 ,407097 806114 363948 903886 628372 333108 720574 410942 122302 170340 
695383 811889 193542 990976 604455 843068 475831 771609 528466 188908 ,193542 990976 604455 843068 475831 771609 188908 712510 302698 861351 
