GT,Result
891426 575618 226310 85432 100000 730843 466666 341673 109347 951083 ,891426 100000 920521 320809 647340 345400 701176 553524 539746 438022 
16400 768398 189639 341909 715555 939828 457384 498731 497155 270619 ,768398 189639 715555 457384 6395 635591 458660 39085 519906 335842 
691250 446379 885689 730883 48964 327408 615270 579197 710956 754423 ,446379 885689 48964 615270 515115 203006 554883 538880 758734 947900 
335420 696046 142496 662609 195136 469752 74548 778064 454792 152009 ,696046 778064 454792 475898 464619 407902 659750 808527 567489 654647 
250787 970466 534649 850978 414858 906035 505690 658574 121476 804906 ,534649 414858 505690 121476 451979 246215 983275 40837 354120 342280 
551693 520499 745725 573914 426176 25073 265607 108471 603843 690631 ,745725 265607 603843 801698 894203 228408 608725 310927 137942 591512 
928754 161290 165357 897997 900324 891309 50815 540988 889031 206081 ,928754 161290 165357 900324 50815 206081 720850 234897 494742 622784 
517137 847418 41859 360549 743252 783656 443421 612803 354813 883998 ,743252 443421 883998 978584 802478 256318 914440 439831 970482 776356 
140482 696580 245860 721179 405070 926343 783192 215734 181800 588237 ,696580 405070 783192 215734 181800 611999 629896 78250 344232 586866 
225668 182104 773234 2006 838518 548675 512833 124317 81229 637971 ,773234 637971 706147 211522 199412 162190 629829 919472 283447 717349 
895747 876058 519167 503614 536754 236467 806598 154498 493667 79527 ,895747 236467 97939 524040 690103 323318 960747 348181 285413 1000182 
754288 202665 972079 833981 340563 689042 371842 962567 152430 325494 ,972079 833981 689042 962567 935945 611290 607496 657325 232817 989125 
975210 681546 332744 129230 602121 827730 491592 920835 322118 108666 ,975210 920835 108666 959120 612474 588528 903263 197328 973307 176660 
376102 751922 431585 259922 411247 173807 204446 544766 378813 480045 ,431585 378813 656782 507495 860887 407693 622824 420015 301072 84672 
904725 851566 674307 685709 182205 849929 169323 709551 415972 160537 ,904725 851566 674307 182205 849929 169323 160537 222555 928748 361745 
386030 352104 314804 342915 619994 928559 412798 418824 4511 867356 ,352104 314804 507844 513624 313461 277930 187509 605035 636322 213357 
254331 126157 657286 182669 54263 658237 796185 52697 370826 867678 ,126157 182669 796185 52697 370826 217575 70578 107152 735842 85510 
44265 403762 704634 649174 794612 838337 853839 578127 910974 606429 ,44265 704634 794612 853839 910974 606429 668260 52591 285071 157571 
525443 576171 359401 806530 968089 172688 152434 186147 551693 475821 ,525443 576171 968089 152434 186147 922674 376178 245454 350356 364665 
624142 303004 683147 562574 679566 825111 988689 382583 740603 960578 ,683147 988689 740603 301033 666116 287087 35907 949694 822273 815192 
729295 814210 985844 242946 31226 834358 396368 124390 629759 952890 ,985844 242946 31226 524598 443093 418862 507096 461524 630728 135560 
17596 859188 523210 723678 198786 307089 556171 7137 439978 481033 ,17596 723678 307089 439978 181663 169078 197167 272816 613450 548814 
995426 724874 621827 882631 934607 463112 894968 136325 199088 478216 ,882631 894968 364112 272244 520367 306714 543096 114088 844579 740787 
374311 26690 119454 545368 660774 82474 768960 843305 482288 386819 ,843305 759223 720769 468582 426287 943480 790160 263400 774281 44288 
812110 607743 568588 683947 220520 827361 407574 714724 581497 359110 ,812110 568588 827361 407574 714724 359110 309121 566234 163332 81354 
974622 491497 536088 362889 511006 512714 801113 652564 973123 726329 ,974622 511006 726329 439084 710702 92240 404972 363954 157066 789551 
704090 589528 733854 651110 671526 221930 757165 173338 172888 535114 ,704090 651110 173338 249785 723826 395558 551238 51297 70143 298798 
657267 334523 926667 189332 442761 929070 890419 440818 610662 640154 ,657267 926667 442761 929070 890419 640154 222159 97509 490134 457428 
586246 510013 375712 653096 397729 573787 526403 980899 562640 909403 ,510013 375712 526403 980899 340707 55325 665624 633010 239453 285744 
281523 355009 909950 578478 443335 825185 547882 632287 258659 568024 ,578478 825185 547882 568024 838992 468709 167803 979560 643928 540490 
819204 295250 659851 508567 546747 636720 92344 895113 298223 325717 ,659851 636720 990790 997401 965613 729499 293294 173977 447618 564426 
668999 250254 169472 215437 992297 775359 317893 687685 813475 663864 ,155758 126203 538752 383997 150582 424685 101191 338133 950260 440433 
161886 233587 172495 696770 644769 276567 334131 203444 820005 286838 ,161886 696770 644769 993783 160559 262798 861106 968323 710378 609158 
456261 448459 332301 904483 826772 255692 688643 25948 743311 840411 ,332301 904483 25948 840411 789805 176361 86103 225908 862056 281958 
571161 589793 841257 13937 5358 684655 651780 82722 728052 252160 ,651780 252160 635881 569118 896315 511596 342019 114894 973580 283999 
57656 434163 176682 377444 987461 278039 925277 396054 224001 293971 ,250243 97249 761106 378142 728062 499580 890634 23250 163000 347163 
86265 410716 710115 573027 189955 449280 803082 317512 683968 222555 ,317512 18108 601326 649580 292890 796043 477356 294327 227959 145133 
204492 606883 427599 175671 452647 597078 279920 392605 203586 509019 ,427599 279920 509019 959862 599933 883540 50344 9072 915021 172906 
319777 718647 140469 967957 165157 955343 929995 719106 743180 511477 ,718647 719106 743180 380554 278487 188719 150355 116853 156877 22212 
323151 279480 188026 688132 943483 31718 527604 278825 931970 682699 ,323151 279480 278825 931970 211294 483544 233549 373455 123578 892950 
568283 398670 714944 187286 540303 881407 845770 660617 946955 198898 ,568283 187286 540303 845770 648395 338641 995951 937313 549558 690239 
134517 572177 483161 234693 455965 219661 889672 315691 847956 227011 ,572177 234693 889672 548310 997821 144431 975683 726709 133841 84674 
70903 165080 448320 968677 352379 392990 760735 366337 500615 38676 ,448320 500615 38676 901154 845411 582850 167609 707803 637197 207235 
228672 260433 585711 581018 25164 140576 38401 595575 777350 236329 ,585711 581018 25164 777350 236329 809218 629041 479111 717499 632714 
262832 990227 819651 828274 807965 164952 494201 170310 562204 691618 ,990227 819651 807965 494201 62805 65564 74334 307111 881389 848982 
786535 585292 625557 744398 370129 449360 355898 922063 926567 887716 ,625557 216708 884543 471034 736158 623160 570156 816526 317185 161365 
839506 161365 434035 407923 119529 686154 449360 439955 788543 863255 ,161365 439955 863255 469371 816526 570156 731786 623160 194073 736158 
