GT,Result
4486521 4971525 3528320 514722 663698 2715269 2352844 1848437 3622601 2960028 ,663698 2352844 1848437 2960028 1250247 1642867 3572996 529285 1793188 1222351 
210642 1992745 806429 1258931 1258917 3611146 2739978 210658 210640 2739981 ,210642 806429 1258917 3611146 2739978 210658 210640 2739981 1258918 806449 
108176 4223299 1876777 4091615 3000273 663688 1427390 4153284 3005027 4794500 ,108176 4223299 1876777 4091615 663688 4153284 3005027 4794500 2522476 1896348 
2216590 2216591 4138706 3141632 4236521 2216589 157315 3141638 3141629 3660632 ,4138706 3141632 3141638 3141629 3660632 42139 3141640 2323689 584911 3660630 
2361483 4980260 1280270 4068217 3728755 786026 3616148 796993 3314614 4118528 ,1223022 2965824 2965823 4482355 2409332 1563172 4309597 2293016 4309595 1581190 
3552382 2126910 3844710 2612491 4709787 3552378 393892 316972 3856762 3552385 ,3567068 3567083 3483058 2664103 3509616 3790323 1048686 4333390 3567080 435212 
1871564 2045882 2817989 4682785 2796297 1284316 2817997 4284927 1871566 3929641 ,1871564 2817989 2817997 1871566 3929641 4980668 3929647 2818004 2818019 2818010 
3788706 261145 2464851 4618123 992495 4242526 261144 1405010 3112363 1167881 ,3788706 4618123 4242526 261144 1405010 4618124 261147 3788705 261157 3788697 
486203 2621488 3642516 3888296 714948 2621498 2621496 4724158 647310 889547 ,255824 2706086 4514984 2712291 2692533 2252487 2712283 2059171 2009165 2527802 
2144399 2144424 2144431 2144397 2144401 2144421 2661242 2567150 2144402 2144429 ,2567150 2048083 4173600 4043613 4372024 3806329 1493505 1493502 712079 2048082 
1083787 72290 2839809 4951827 72297 2839814 374288 1384884 984834 4342297 ,1083787 72290 2839809 72297 2839814 374288 1384884 984834 4342297 374290 
1298669 884714 3424690 3706736 3706717 1431266 4745288 1351140 4812934 981413 ,1298669 3706736 3706717 1351140 1085954 1085957 2348821 1841929 1085940 1265664 
3769802 4919717 2009528 716352 710959 1354150 336445 631720 3455741 4138158 ,2293018 1087494 3966716 4231179 1516976 3462569 23303 32922 23305 1223027 
3955480 1694006 2611024 72048 72060 72065 1694007 72047 2625800 1694026 ,3955480 1694006 72060 72065 1694007 72047 1694026 2648928 1694025 3955473 
1060070 1060072 1585869 4312043 2747889 2747890 4312044 3232055 1060073 2747888 ,1429125 3311533 1922710 785466 4780418 3311531 3311538 4256789 151905 1944562 
3972518 4138150 974603 4655482 433367 2115045 931805 4851531 1392357 2144845 ,3713110 3570329 2237413 2155233 2562209 3551305 4081655 2126382 3255261 831682 
4794138 3816446 601675 4719127 601694 1868644 601679 1032738 601727 601693 ,601675 601694 1868644 601679 1032738 601727 601693 1652270 4774704 448330 
92180 2806955 1283750 2288236 3158627 438828 101011 1324528 503383 610875 ,92180 1283750 2288236 438828 101011 1324528 503383 610875 36004 1262369 
4231628 945941 334944 317258 721827 3550198 317260 429587 334940 1664060 ,938464 2237413 1789627 3623768 2552185 3396671 3570329 4159504 3396670 1820981 
1988396 2504315 4259066 2504316 2966989 1797381 1570576 2778084 4259054 2504324 ,4259066 2504316 2778084 4259054 2504324 2504325 4184352 4777493 2778082 2504331 
797519 2068997 4108292 1894143 3430363 797516 1536699 3298616 4594694 1925196 ,797519 2068997 4108292 1894143 3430363 797516 1536699 4594694 1925196 3395843 
4755380 3322835 843919 4385630 553961 3980896 4952542 120592 3574481 955169 ,4755380 843919 4385630 3980896 120592 955169 4442622 4442627 2050708 2050707 
534139 4587108 534184 534141 534138 2460737 4587107 4104615 1256033 1061918 ,534139 4587108 534184 534141 534138 4587107 4104615 72308 1837102 534136 
2372422 4583579 1080305 4972333 3140169 2799251 3429443 4799952 4972323 4931784 ,4344611 3675735 1790985 1675803 4587424 976499 3443206 2333813 2173070 3850560 
1647391 1647417 3472410 1647357 971622 1647351 1196987 224804 1391249 1196982 ,1647417 1647357 1647351 1196987 1391249 1391247 1196979 3472356 1647350 1758046 
4026797 1734265 1962165 2266120 4401172 783913 2672695 4878831 1557938 3784168 ,4026797 1734265 2266120 4878831 1557938 4650494 2653889 3657603 1496117 4736075 
165605 3677013 3677017 3090941 3677015 323807 1818712 4818163 3725026 4326041 ,3090941 4818163 3725026 4326041 4432867 4818161 2230294 4890773 3414573 190220 
726087 546180 1364984 1364986 283851 4380520 2270772 1079966 24704 2285609 ,546180 4380520 2270772 24704 217149 270071 1478864 1462206 24711 1107600 
