GT,Result
3605175 4365571 1597385 3841188 285277 1374966 1887686 152161 1149172 4215223 ,3605175 4365571 1597385 3841188 285277 1374966 1887686 152161 1149172 4215223 
3635301 3635306 3635308 3635309 3635300 3635311 3635304 3635305 3635303 3635299 ,3635301 3635306 3635308 3635309 3635300 3635311 3635304 3635305 3635303 3635299 
48047 4377232 1374969 4940013 4863989 4863988 4377230 1374966 152157 4377231 ,48047 4377232 1374969 4940013 4863989 4863988 4377230 1374966 152157 4377231 
3160991 3507322 2977880 2977876 3507325 2584085 4377224 2584102 2977877 2584087 ,3160991 3507322 2977880 2977876 3507325 2584085 4377224 2584102 2977877 2584087 
1648023 1648031 4359044 2584092 1887686 4365571 3635314 1887696 1083499 4465418 ,1648023 1648031 4359044 1887686 4365571 3635314 1887696 1083499 4465418 4556940 
650687 3345877 159789 377552 2335032 329539 95798 95803 95804 650688 ,650687 3345877 377552 2335032 329539 95798 95803 95804 650688 95794 
329541 329543 1738131 1738136 329510 1213589 329542 329501 2923400 329518 ,1738131 1738136 1213589 2923400 2497067 1738135 3192494 225507 1738133 2497063 
1403564 2539029 650698 1911910 1403556 356647 650697 95794 95819 225508 ,1403564 2539029 650698 1911910 1403556 356647 650697 95794 225508 225500 
920668 1824533 1824531 3182835 1595685 1691659 2548094 1595696 1125895 4007108 ,920668 1824533 1824531 3182835 1691659 2548094 1125895 4007108 1824536 1595655 
1524430 861791 861766 390103 390102 738340 324968 738342 738343 861790 ,1524430 861791 861766 738340 324968 738342 738343 861790 324974 1524429 
887639 887641 1116071 738349 1115986 738334 702169 887638 738345 390081 ,887639 887641 1116071 738349 1115986 738334 702169 887638 738345 390081 
996500 3958747 996462 996561 996490 3958862 3958751 350532 2903078 3958790 ,996500 3958747 996462 996561 996490 3958862 3958751 350532 2903078 350530 
2813825 653554 653556 653552 1945542 653553 4254691 653512 653565 653516 ,2813825 653554 653556 653552 1945542 653553 4254691 653512 653565 653516 
