GT,Result
273903 543501 526707 511053 136670 979325 414783 474541 543069 972689 ,273903 543501 526707 511053 979325 474541 543069 409686 725978 113362 
554272 955356 252425 354455 710584 288762 115175 50231 611526 974178 ,554272 955356 252425 354455 710584 288762 115175 50231 611526 974178 
945201 841277 675336 59279 238723 228460 490039 839218 317846 904816 ,945201 841277 675336 59279 238723 228460 490039 839218 317846 904816 
902463 915868 138026 64461 276515 264919 907761 572609 86692 56476 ,902463 915868 64461 276515 264919 907761 572609 86692 56476 127282 
675350 215535 421884 419754 327545 570272 402646 310915 118871 951169 ,675350 215535 421884 419754 570272 402646 310915 951169 88622 680096 
373159 761636 426350 3172 428011 512246 496483 118709 488628 196025 ,373159 3172 428011 512246 118709 488628 196025 804354 434008 490572 
119234 329652 34638 667204 42791 70650 874627 383871 804688 625520 ,119234 329652 34638 667204 42791 70650 874627 383871 804688 625520 
865809 775904 942024 962321 635995 363958 875982 291556 791765 148792 ,775904 942024 962321 635995 363958 875982 291556 791765 148792 23278 
517728 790522 223582 164344 845241 729303 524887 671937 745990 486098 ,517728 790522 223582 164344 845241 729303 524887 671937 486098 811287 
216711 380602 32160 799987 818013 477831 544008 229483 246594 227499 ,216711 380602 32160 799987 818013 544008 229483 246594 227499 118890 
475330 994681 216183 562456 329662 599285 644738 398152 790664 56496 ,475330 216183 562456 599285 644738 398152 790664 56496 745123 498959 
178343 684822 182804 754448 956286 959112 376333 876270 641144 113557 ,178343 182804 754448 956286 959112 376333 641144 113557 800929 564089 
76556 862701 791526 904005 121486 673826 308401 428499 454711 932086 ,76556 862701 791526 673826 308401 428499 932086 915065 295888 589302 
235643 676841 168621 491296 96157 60176 113456 706877 30803 309273 ,235643 676841 168621 491296 96157 60176 706877 30803 309273 68049 
652422 861513 21604 51585 950786 863500 708050 387634 875293 770616 ,652422 861513 950786 51585 21604 863500 708050 875293 770616 830421 
306621 241649 742624 739989 726062 614015 269911 18431 337061 314449 ,306621 241649 742624 739989 726062 614015 269911 18431 337061 314449 
532625 976854 747608 954432 990570 446392 244748 365364 387493 974233 ,532625 976854 954432 990570 446392 244748 365364 387493 60858 438612 
477565 894829 942161 342719 214352 158529 405229 29950 821162 354973 ,894829 942161 342719 214352 158529 405229 29950 821162 354973 431975 
366771 971421 560769 407051 956326 248060 905578 957305 448128 314503 ,366771 971421 560769 407051 956326 248060 905578 957305 448128 314503 
551200 865941 322644 86692 864779 594905 491462 360662 661142 992799 ,551200 865941 322644 86692 864779 594905 491462 360662 661142 992799 
662681 473502 652334 935303 990003 551928 400132 816010 52525 762654 ,662681 473502 652334 935303 990003 551928 400132 816010 52525 762654 
105324 567222 250665 498630 240992 678520 838348 41922 562690 443662 ,105324 567222 250665 498630 240992 678520 838348 41922 562690 443662 
220078 267064 314257 463129 890146 789131 198133 700369 167736 993922 ,220078 267064 314257 463129 890146 789131 198133 700369 167736 993922 
567485 272698 987467 12227 819849 615941 324545 333559 543593 398001 ,567485 272698 987467 12227 819849 615941 324545 333559 543593 376367 
736967 153254 382059 43362 679979 29626 711876 978438 984105 57107 ,736967 153254 679979 29626 711876 984105 57107 174388 588721 946101 
992679 4902 727184 359903 232578 995687 363205 772031 490057 158967 ,992679 4902 727184 359903 232578 995687 363205 772031 490057 158967 
949236 316743 357802 860473 360824 994143 434515 587880 307646 802569 ,949236 316743 357802 360824 994143 434515 587880 802569 630636 778259 
408374 537072 925661 232407 148153 307866 283704 308638 546433 642502 ,408374 537072 925661 232407 148153 307866 283704 546433 642502 90030 
660716 413411 567346 279864 458903 126977 898689 510489 42549 879917 ,413411 567346 279864 458903 126977 898689 510489 42549 879917 649252 
