GT,Result
974544 176743 471421 402250 955161 514769 353260 723973 715502 368428 ,974544 176743 471421 402250 955161 514769 353260 723973 715502 368428 
70094 200033 5894 293301 49752 248227 112165 560097 417424 21564 ,70094 200033 5894 293301 49752 248227 112165 560097 417424 579337 
411672 620340 389334 506786 410491 404812 803941 402774 396970 397443 ,411672 620340 389334 506786 410491 404812 803941 402774 396970 397443 
294410 358535 325334 455230 541402 921955 477496 299226 279646 812162 ,294410 358535 325334 455230 541402 921955 477496 299226 279646 812162 
933767 372563 171898 744168 29259 453935 1031165 634800 208407 29265 ,933767 372563 744168 29259 453935 1031165 634800 208407 29265 124852 
501607 501735 777330 743704 193793 198999 504444 501507 774410 329802 ,501607 501735 777330 743704 193793 198999 504444 501507 774410 329802 
836619 307957 869541 306180 869575 134564 331156 892742 919852 300405 ,836619 307957 869541 306180 869575 134564 331156 892742 919852 300405 
34930 517837 280193 781539 349904 372214 444732 920501 331566 348503 ,34930 517837 280193 781539 349904 372214 444732 920501 331566 348503 
615224 664710 119042 225518 1028035 628709 644971 741654 79036 81421 ,615224 664710 119042 225518 1028035 628709 644971 741654 79036 81421 
974208 710987 210268 985679 1020361 438528 321165 921530 164422 104111 ,974208 710987 210268 985679 1020361 438528 321165 921530 164422 104111 
907149 459456 1033968 548095 984151 923971 551008 198748 926646 1048415 ,907149 459456 1033968 548095 984151 923971 551008 198748 926646 1048415 
912184 649804 956787 966427 680243 129407 188572 396536 41868 783509 ,912184 649804 956787 966427 680243 129407 188572 396536 41868 783509 
471021 650416 51804 747041 653430 1040016 538940 963182 615221 793450 ,471021 650416 51804 747041 653430 1040016 538940 963182 615221 793450 
968406 666399 571797 969020 415416 483782 689321 994699 442125 939067 ,968406 666399 571797 969020 415416 483782 689321 994699 442125 939067 
163978 608950 103689 11588 122340 49087 625481 611435 776566 373420 ,163978 608950 103689 11588 122340 49087 625481 611435 776566 373420 
577748 363175 260205 88298 1053255 300831 378313 917630 769183 153993 ,577748 363175 260205 88298 1053255 300831 378313 917630 769183 153993 
545585 224678 117808 64666 212231 905392 416138 862003 567493 488803 ,545585 224678 117808 64666 212231 905392 416138 862003 567493 488803 
782741 175432 787600 643398 973467 4276 17171 842784 653460 741794 ,782741 175432 787600 643398 973467 4276 17171 842784 653460 741794 
930094 434378 23318 1055576 575453 535799 1021845 822471 579958 445130 ,930094 434378 23318 1055576 575453 535799 1021845 822471 579958 445130 
712002 858980 51550 183708 712005 834583 123334 176952 52084 712053 ,712002 858980 51550 183708 712005 834583 176952 52084 712053 152077 
659284 282801 246993 365821 21187 556084 365932 729371 896317 955549 ,659284 282801 246993 365821 21187 556084 365932 729371 896317 955549 
79563 587132 932991 83195 607196 55889 24403 817525 827995 622650 ,79563 587132 932991 83195 607196 55889 24403 817525 827995 622650 
127884 660782 599569 929449 540073 144031 365186 135556 3598 686232 ,127884 660782 599569 929449 540073 144031 365186 135556 3598 686232 
568499 523798 593577 713891 725349 872323 935160 180706 177407 198884 ,568499 523798 593577 713891 725349 872323 935160 180706 177407 198884 
591486 546218 40800 153362 533016 470318 609967 754501 172824 94585 ,591486 546218 40800 153362 533016 470318 609967 754501 172824 94585 
