GT,Result
1979440 3252690 4937259 4364855 4816048 4733604 2009758 4739583 358973 2081454 ,1979440 3252690 4937259 4364855 4816048 4733604 2009758 4739583 358973 2081454 
199480 2904989 1856516 3328202 4238415 560462 1659528 1535297 4120727 739998 ,199480 2904989 1856516 3328202 4238415 560462 1659528 1535297 4120727 739998 
3143751 452671 2490725 2223082 3970448 3122642 5897 3143423 4023100 1741111 ,3143751 452671 2490725 2223082 3970448 3122642 5897 3143423 4023100 1741111 
11278 1146926 409453 34319 4707708 4935345 2439321 410754 2589187 3382519 ,11278 1146926 409453 34319 4707708 4935345 2439321 410754 1124920 4294967295 
2298483 2771266 4843483 992948 4992754 4253305 2785855 1691733 4782521 1539624 ,2298483 2771266 4843483 992948 4992754 4253305 2785855 1691733 4782521 1539624 
2143919 386396 256948 4265779 3672335 80008 220659 722337 1011092 636769 ,2143919 386396 256948 4265779 3672335 80008 220659 722337 1011092 636769 
2763695 3492112 3220336 4819954 3696043 4195843 1079511 4676529 3708591 4848680 ,2763695 3492112 3220336 4819954 3696043 4195843 1079511 4676529 3708591 4848680 
452279 390674 1091972 3482692 2306155 2409218 2115194 1874073 429132 3073166 ,452279 390674 1091972 3482692 2306155 2409218 2115194 1874073 429132 3073166 
4102005 1014350 1255133 4065618 3594898 561802 3166879 2365433 4445247 3774582 ,4102005 1014350 1255133 4065618 3594898 561802 3166879 2365433 4445247 3774582 
2598641 2613783 3596407 566251 752153 1468853 2358036 2027323 1250882 2634070 ,2598641 2613783 3596407 566251 752153 1468853 2358036 2027323 1250882 2634070 
1505129 4391731 3881642 4312050 388945 1088461 4778245 3997673 4156548 1299018 ,1505129 4391731 3881642 4312050 388945 1088461 4778245 3997673 4156548 1299018 
1194638 3217752 1130965 385968 4617750 2140846 99216 4709015 856004 2673605 ,1194638 3217752 1130965 385968 4617750 2140846 99216 4709015 856004 2673605 
3660881 4295175 959802 2635579 4184056 3564904 1813749 4067273 4454767 1467143 ,3660881 4295175 959802 2635579 4184056 3564904 1813749 4067273 4454767 1467143 
