GT,Result
734859 295050 3748 268072 662984 804732 871325 692791 993345 486127 ,734859 295050 3748 268072 662984 804732 871325 692791 993345 486127 
59786 980125 968650 351243 934872 2365 106461 432514 224060 634156 ,59786 980125 968650 351243 934872 2365 106461 432514 224060 634156 
244710 423945 715082 673573 927714 31986 510795 3589 839077 710560 ,244710 423945 715082 673573 927714 31986 510795 3589 839077 710560 
2676 59455 22819 843410 346447 238219 991188 911396 116753 522021 ,2676 59455 22819 843410 346447 238219 991188 911396 116753 522021 
803184 586098 772587 117960 316475 23946 517 919609 180194 631950 ,803184 586098 194527 772587 117960 316475 23946 517 919609 180194 
224651 252364 869108 333775 166984 17140 756945 163165 5767 281026 ,224651 252364 869108 333775 166984 17140 756945 163165 5767 281026 
444761 194292 454332 946274 4121 794748 196302 160459 730359 938635 ,444761 194292 454332 946274 4121 794748 196302 160459 730359 938635 
143161 183296 518995 224392 482857 4967 543603 555122 998234 779716 ,143161 183296 518995 224392 482857 4967 543603 555122 998234 779716 
291972 11 167994 30102 92279 217175 28921 70309 220929 585240 ,291972 11 167994 30102 92279 217175 28921 70309 220929 585240 
3186 190633 925145 777769 975703 132170 203869 871696 469759 230524 ,3186 190633 925145 777769 975703 132170 203869 871696 469759 230524 
461421 377970 640844 629359 818264 73116 1528 663637 693630 408177 ,461421 377970 640844 629359 818264 73116 1528 663637 693630 408177 
4802 703729 889570 60815 944587 422356 537502 837587 384634 23237 ,4802 703729 889570 60815 944587 422356 537502 837587 384634 23237 
443047 628074 606786 422657 488969 404885 213494 388770 9009 777622 ,443047 194527 628074 606786 422657 488969 404885 213494 388770 9009 
951115 589544 5470 456767 582566 573162 648613 623669 499566 471778 ,951115 589544 5470 456767 582566 573162 648613 623669 499566 471778 
584717 256208 591411 6425 141047 483865 388023 274229 845025 931893 ,584717 256208 591411 6425 141047 483865 388023 274229 845025 931893 
636556 110950 456709 977949 493343 851235 262787 883186 577589 9455 ,636556 110950 456709 977949 493343 851235 262787 883186 577589 9455 
826302 578895 36669 538994 720171 356826 607525 2757 49693 518077 ,826302 578895 36669 538994 720171 356826 607525 2757 49693 518077 
1399 16827 384542 354959 548257 558991 847200 170259 18079 823389 ,1399 16827 384542 354959 548257 558991 847200 170259 18079 823389 
397246 134536 341924 331694 9180 445310 92774 548077 589366 398208 ,397246 134536 341924 331694 9180 445310 92774 548077 589366 398208 
162431 495333 91156 270882 5872 174845 238112 396447 49472 123750 ,162431 495333 91156 270882 5872 174845 238112 396447 49472 123750 
385864 46236 60193 8519 281003 162516 772195 567359 617565 3291 ,385864 46236 60193 8519 281003 162516 772195 567359 617565 3291 
3291 551947 4450 846515 617565 563165 202327 162516 385864 281003 ,3291 551947 4450 846515 617565 563165 202327 162516 385864 281003 
411842 45469 726239 153872 77171 88185 437676 262770 297905 422986 ,411842 45469 726239 153872 77171 88185 437676 262770 297905 422986 
591654 566398 110973 271348 834075 619600 354648 511518 4837 778458 ,591654 566398 110973 271348 834075 619600 354648 511518 4837 778458 
14255 191 223638 477939 820215 359707 200351 984062 331067 841387 ,14255 191 223638 477939 820215 359707 200351 984062 331067 841387 
6209 908712 475345 102259 562307 141871 365081 344190 214639 900795 ,6209 908712 475345 102259 562307 141871 365081 344190 214639 900795 
586147 496200 5112 615800 987837 886198 19885 818934 854333 921119 ,586147 496200 5112 615800 987837 886198 19885 818934 854333 921119 
765691 671584 556438 289648 805230 310698 612679 526495 9390 575369 ,765691 671584 556438 289648 805230 310698 612679 526495 9390 575369 
247075 897453 690269 472285 653961 718290 199201 778756 4572 120112 ,247075 897453 690269 472285 653961 718290 199201 623659 778756 4572 
15105 844246 474529 289009 319671 706542 394036 683822 56270 83035 ,15105 844246 474529 289009 319671 706542 394036 683822 56270 83035 
726069 549592 928988 577818 679185 174591 314577 924561 749285 559457 ,726069 549592 928988 577818 679185 174591 314577 924561 749285 559457 
419871 416909 116 723660 227347 822627 255306 47059 362197 878496 ,419871 416909 116 723660 227347 822627 255306 47059 362197 878496 
611470 120153 346742 494986 637739 364486 788808 768496 64695 170287 ,611470 120153 346742 494986 637739 364486 788808 768496 64695 170287 
816319 550431 7123 159237 515688 464884 270254 737563 451570 482961 ,816319 550431 7123 159237 515688 464884 270254 737563 451570 482961 
882714 191065 339685 4138 674560 285024 120651 792954 638874 904115 ,882714 191065 339685 4138 674560 285024 120651 792954 638874 904115 
389511 303723 6382 747270 798633 783671 244031 365034 16551 183205 ,389511 303723 6382 747270 798633 783671 244031 365034 16551 183205 
505933 312440 176653 480674 980656 388106 251692 901454 5078 644456 ,505933 312440 176653 480674 980656 388106 251692 901454 5078 644456 
514209 834459 492237 639529 122049 305433 522725 367676 934508 756487 ,514209 834459 492237 639529 122049 305433 522725 367676 934508 756487 
627990 301575 380232 829683 49731 493229 733216 40609 524605 40547 ,627990 301575 380232 829683 49731 493229 733216 40609 524605 40547 
312320 806195 880610 867652 649608 387173 255508 208165 629776 770191 ,312320 806195 880610 867652 649608 387173 255508 208165 629776 770191 
13022 943040 28708 710474 479570 239987 735318 897302 664081 6378 ,13022 943040 28708 710474 479570 239987 735318 897302 664081 6378 
277373 151568 397111 532683 323561 468746 554788 313222 955900 109648 ,277373 151568 397111 532683 323561 468746 554788 313222 955900 109648 
836001 663794 399532 492880 138386 900484 12215 654394 272948 573015 ,836001 663794 399532 492880 138386 900484 12215 654394 272948 573015 
230605 736262 701831 123051 330918 991512 750717 337093 601976 8819 ,230605 736262 701831 123051 330918 991512 750717 337093 601976 8819 
750717 736262 991512 907747 8819 701831 123051 230605 330918 337093 ,750717 736262 991512 907747 8819 701831 123051 230605 330918 337093 
517942 611254 262218 622364 868942 210817 940420 977108 660736 358385 ,517942 611254 262218 622364 868942 437075 210817 940420 977108 660736 
928907 27283 347619 189684 535702 11741 385552 321075 238652 498044 ,928907 27283 347619 189684 535702 11741 385552 321075 238652 498044 
436579 549050 836009 264777 540513 539739 689442 200947 544386 963065 ,436579 549050 836009 264777 540513 539739 689442 200947 544386 963065 
721913 438395 36072 798636 157798 160904 998285 974362 291321 812514 ,721913 438395 36072 798636 157798 160904 998285 974362 291321 812514 
301875 942514 222323 98298 549888 728950 471923 792357 989557 135353 ,301875 942514 222323 98298 549888 728950 471923 792357 989557 135353 
376049 228378 720462 865798 445065 546885 790447 177706 5149 325208 ,376049 228378 720462 865798 445065 546885 790447 177706 5149 325208 
682166 751982 641661 97130 8540 628556 786639 498686 149900 168647 ,682166 751982 641661 97130 8540 628556 786639 498686 149900 168647 
55130 845271 896746 233752 442275 591254 424771 596753 302066 125291 ,55130 845271 896746 233752 442275 591254 424771 596753 302066 125291 
777997 246903 982949 80178 193737 358222 558378 770378 773853 964308 ,777997 246903 982949 80178 193737 358222 558378 770378 773853 964308 
856531 908147 170187 847486 421817 663380 356529 771579 250067 280686 ,856531 908147 170187 847486 421817 663380 356529 771579 250067 280686 
144941 969525 201167 834612 196076 258669 804291 119920 693846 782371 ,144941 969525 201167 834612 196076 258669 804291 119920 693846 782371 
804291 969525 258669 144941 196076 201167 834612 782371 217460 119920 ,804291 969525 258669 144941 196076 201167 834612 782371 217460 119920 
826176 712975 231685 181940 837332 144999 451501 142744 642385 625374 ,826176 712975 231685 181940 837332 144999 451501 142744 642385 625374 
