GT,Result
351261 277604 339976 364929 746980 974516 341170 150020 508095 280885 ,351261 277604 339976 364929 746980 974516 341170 150020 508095 280885 
251263 350970 181604 275577 34383 305032 327270 248180 630787 1004239 ,251263 350970 181604 275577 34383 305032 327270 248180 630787 1004239 
607699 823922 979090 1025910 93722 609575 847687 820741 671652 491600 ,607699 979090 1025910 93722 847687 820741 671652 491600 773061 92861 
733804 302139 594410 41562 1050323 570153 894790 697859 740963 940845 ,733804 302139 1050323 570153 894790 697859 740963 940845 596439 679471 
565109 236549 782897 513159 784904 1021365 972283 677537 463791 515469 ,565109 236549 782897 513159 784904 1021365 972283 677537 463791 515469 
251409 574644 265465 313492 431744 572823 321309 300495 297976 683336 ,251409 574644 265465 313492 431744 572823 321309 300495 297976 683336 
717073 942539 1051157 194739 934825 892749 230846 1020842 775746 928936 ,717073 942539 1051157 194739 934825 892749 230846 1020842 775746 928936 
715185 929734 715133 60833 83415 180002 740461 763248 60692 81398 ,715185 929734 715133 60833 83415 180002 740461 763248 60692 81398 
379663 321803 529793 292966 364081 342824 317394 383946 87126 306278 ,379663 321803 529793 292966 364081 342824 317394 383946 87126 306278 
788002 181244 253961 291501 786128 77412 419634 203165 711530 480839 ,788002 181244 253961 291501 786128 77412 419634 203165 711530 480839 
550899 227211 744374 521488 904759 712715 943134 919490 131772 236360 ,550899 227211 744374 521488 904759 712715 943134 919490 131772 236360 
309292 8750 329667 455255 141626 187611 7918 326664 344975 7824 ,309292 8750 329667 455255 141626 187611 7918 326664 344975 7824 
826746 294943 746148 21233 45635 977754 585418 558373 872410 612964 ,826746 294943 746148 21233 45635 977754 585418 558373 872410 612964 
954525 316144 336013 942849 59607 745635 451965 513559 879063 311623 ,954525 316144 336013 942849 59607 745635 451965 513559 879063 311623 
1025906 687752 930359 547144 193055 444599 21301 863066 688017 1037383 ,1025906 687752 930359 547144 193055 444599 21301 863066 688017 1037383 
747172 816698 775488 546273 671137 823684 814187 88518 989046 792838 ,747172 816698 775488 546273 671137 823684 814187 989046 792838 805705 
298695 64421 767112 483515 431567 195107 603527 225766 1011397 501072 ,298695 64421 767112 483515 431567 195107 603527 225766 1011397 501072 
455961 128501 2853 530148 581304 1039100 581010 507101 596036 588516 ,455961 128501 2853 530148 581304 1039100 581010 507101 596036 588516 
998074 698260 814630 605094 820852 669959 751202 605530 117052 47932 ,998074 698260 814630 605094 820852 669959 751202 605530 117052 861979 
587539 834008 988581 40583 677501 861578 502575 584152 771741 291192 ,587539 834008 988581 40583 677501 861578 502575 584152 771741 291192 
770079 605963 1026229 826146 681022 827903 639151 151754 360048 328176 ,770079 605963 1026229 826146 681022 827903 639151 151754 360048 328176 
980226 700490 816762 518796 725179 134887 228616 937577 1003017 711399 ,980226 700490 816762 518796 725179 228616 937577 1003017 711399 470974 
813802 645673 776140 910584 686072 491543 767435 30255 797714 870497 ,813802 645673 776140 910584 686072 491543 767435 30255 797714 870497 
650306 13872 846275 851270 840655 227723 129880 857022 664342 855656 ,650306 13872 846275 851270 840655 857022 664342 855656 530560 509555 
285694 327305 363462 353304 401053 448345 924012 489366 275472 363612 ,285694 327305 363462 353304 401053 448345 924012 489366 275472 363612 
151945 495051 677424 1026791 529060 111174 864526 251630 929165 222517 ,495051 677424 1026791 529060 111174 864526 251630 929165 222517 120846 
773906 197527 875156 689533 601954 254256 808672 192284 867542 502608 ,773906 197527 875156 689533 601954 254256 808672 192284 867542 502608 
61656 218859 233166 784430 990894 901976 294100 202013 161459 54045 ,61656 218859 233166 784430 990894 901976 294100 202013 161459 35147 
521399 450533 425485 166368 414606 525458 234991 786781 736560 178748 ,521399 450533 425485 166368 414606 525458 234991 786781 736560 178748 
575256 255368 372564 200060 312842 450820 312346 505585 515712 1020816 ,575256 255368 372564 200060 312842 450820 312346 505585 515712 1020816 
261047 531944 168529 257388 85058 680271 200972 154710 893762 228080 ,261047 531944 168529 257388 85058 680271 200972 893762 228080 874420 
492210 1024162 463822 741607 95154 524382 687990 465147 938006 189448 ,492210 1024162 463822 741607 95154 524382 687990 938006 189448 144931 
118329 442589 725543 256199 482175 251115 494714 450125 437907 964977 ,118329 442589 725543 256199 482175 251115 494714 450125 437907 964977 
43533 416584 52234 718653 932906 219506 984651 718639 166774 725894 ,43533 416584 52234 718653 932906 219506 984651 718639 166774 725894 
798648 633817 1007010 479787 774222 820148 1024409 814053 476839 579549 ,798648 633817 1007010 479787 774222 820148 1024409 814053 476839 579549 
394444 347798 368885 351479 345742 317393 353850 393078 451975 54926 ,394444 347798 368885 351479 345742 317393 353850 393078 451975 54926 
712106 711574 538066 195111 188546 558348 711766 491449 179675 711601 ,712106 711574 538066 195111 188546 558348 711766 491449 179675 711601 
1018496 28097 682429 1011386 590368 994926 710384 540291 961993 498195 ,1018496 28097 682429 1011386 590368 994926 710384 540291 961993 498195 
711738 788013 187844 910347 125197 711975 79335 711933 149405 867552 ,711738 788013 910347 125197 711975 79335 711933 149405 867552 138389 
701619 768484 417962 867859 1030476 867902 37554 417935 233893 728321 ,701619 768484 417962 867859 1030476 867902 37554 417935 233893 728321 
320847 1037681 332913 981015 952132 599436 977075 411187 1024520 599618 ,320847 1037681 332913 981015 952132 599436 977075 411187 1024520 599618 
251782 242601 126975 946095 354427 333083 605265 400273 390126 216687 ,251782 242601 126975 946095 354427 333083 605265 400273 390126 216687 
778413 607529 589038 233145 225383 804544 101672 516233 634049 917592 ,778413 607529 589038 233145 225383 804544 101672 516233 634049 917592 
43435 13166 873379 777265 77376 630758 862498 638066 13158 108516 ,43435 873379 777265 630758 862498 638066 13158 108516 769849 671098 
993383 129415 196456 55057 276255 73370 289673 262590 1051729 144707 ,993383 129415 196456 55057 276255 289673 262590 1051729 989062 883434 
517220 267978 355661 383261 478607 311475 447783 281300 258056 1009028 ,517220 267978 355661 383261 478607 311475 447783 281300 258056 1009028 
603658 927287 1030622 1027594 529082 909946 578688 683000 503832 111320 ,603658 927287 1030622 1027594 529082 909946 578688 683000 503832 111320 
102470 48605 105172 837395 10905 113942 109064 300536 769221 887883 ,48605 105172 837395 10905 113942 109064 300536 769221 887883 887303 
737722 606687 746572 489267 733935 4617 174339 83691 538774 92668 ,737722 606687 746572 489267 733935 4617 174339 538774 685800 166120 
567922 522113 469711 888480 800522 890361 896697 195238 690102 177098 ,567922 522113 469711 888480 800522 890361 896697 195238 241392 463197 
910225 327983 109235 707369 41507 987071 484 300978 1038199 11518 ,910225 327983 109235 707369 41507 987071 484 300978 1038199 11518 
141860 701223 701513 860448 1049461 532946 157058 208743 681052 976249 ,141860 701223 701513 860448 1049461 532946 157058 208743 681052 976249 
