GT,Result
676724 216820 621161 851775 363044 407252 549948 761435 839687 374591 ,676724 216820 621161 851775 363044 374591 675795 611338 160261 833088 
732485 85073 396851 99098 94241 420294 972615 321555 30581 822806 ,732485 85073 396851 99098 972615 30581 517479 481845 273703 525588 
637013 501378 216779 902285 237008 151342 472188 53084 122987 279971 ,637013 216779 902285 237008 151342 472188 122987 279971 254157 608639 
82998 538350 365450 21989 336661 893911 363218 910735 887652 188002 ,538350 365450 336661 893911 363218 910735 188002 472893 523777 161339 
423378 655137 237706 502531 384839 646795 718624 3936 633675 740996 ,423378 655137 646795 718624 740996 192116 852906 571151 657644 871475 
974943 731862 124304 318638 879149 731642 941541 133683 506423 293249 ,974943 731862 124304 318638 731642 941541 133683 293249 520059 314707 
391744 527576 14094 140883 662732 336861 496736 963673 103284 699216 ,527576 14094 496736 699216 231978 719426 419970 697710 233459 547570 
947935 731565 292116 954747 341192 338457 153446 541838 871821 917483 ,954747 153446 917483 515522 193954 690341 933372 986473 751435 482345 
406406 874400 809997 172450 503372 396004 461491 598306 463316 334548 ,874400 172450 396004 598306 463316 917562 461647 583894 883388 454904 
298953 806243 615675 509326 44073 130784 987506 623869 151478 279516 ,298953 806243 615675 44073 130784 623869 151478 279516 555387 428727 
60175 87139 106134 566396 336804 53709 123068 302563 719548 89526 ,106134 566396 53709 302563 719548 89526 337246 542738 82560 708933 
682956 518625 830388 645019 237961 392749 306409 510161 253370 488049 ,682956 518625 645019 237961 306409 488049 327678 359735 537085 238184 
729463 162810 529935 387268 770456 917058 560808 61100 850935 635630 ,729463 162810 529935 387268 917058 61100 798717 601962 63698 931671 
751876 678238 799005 590647 139639 380984 442536 206511 408110 451705 ,751876 799005 590647 380984 408110 401792 396212 183697 749958 754339 
759627 841453 758734 848765 837581 14710 765608 136770 313275 677284 ,759627 841453 848765 837581 765608 677284 961678 677649 847728 991929 
826056 390776 560849 887353 956007 831187 701107 161229 741322 169497 ,390776 560849 741322 368701 839560 197575 895232 217913 269734 561467 
544652 869395 857121 181830 669280 576180 886412 681628 797811 641187 ,544652 869395 857121 669280 886412 641187 128552 552149 471754 591651 
426464 694097 350618 420779 628908 167784 179870 96619 279910 684698 ,350618 420779 628908 96619 279910 271821 750395 426925 745992 154265 
179216 533545 236519 658422 242097 309538 624430 242187 658279 289219 ,179216 236519 658422 242097 309538 624430 242187 506208 623021 303410 
447033 448292 447289 38106 446822 643076 445800 445976 447039 655697 ,447033 447289 445976 446899 190171 423662 446341 655894 655842 913497 
