GT,Result
676724 216820 621161 851775 363044 407252 549948 761435 839687 374591 ,676724 216820 621161 851775 363044 374591 675795 611338 160261 833088 
732485 85073 396851 99098 94241 420294 972615 321555 30581 822806 ,732485 85073 396851 99098 972615 321555 30581 517479 481845 273703 
637013 501378 216779 902285 237008 151342 472188 53084 122987 279971 ,637013 216779 902285 237008 151342 472188 122987 279971 254157 608639 
82998 538350 365450 21989 336661 893911 363218 910735 887652 188002 ,538350 365450 336661 893911 363218 910735 188002 472893 523495 523777 
423378 655137 237706 502531 384839 646795 718624 3936 633675 740996 ,423378 655137 237706 646795 718624 740996 192116 852906 571151 657644 
974943 731862 124304 318638 879149 731642 941541 133683 506423 293249 ,974943 731862 124304 318638 731642 941541 133683 293249 129168 512942 
391744 527576 14094 140883 662732 336861 496736 963673 103284 699216 ,527576 14094 496736 699216 231978 719426 419970 697710 233459 547570 
947935 731565 292116 954747 341192 338457 153446 541838 871821 917483 ,947935 731565 292116 954747 338457 153446 541838 917483 515522 193954 
406406 874400 809997 172450 503372 396004 461491 598306 463316 334548 ,874400 809997 172450 396004 598306 463316 917562 461647 583894 883388 
298953 806243 615675 509326 44073 130784 987506 623869 151478 279516 ,298953 806243 615675 44073 130784 987506 623869 151478 279516 555387 
60175 87139 106134 566396 336804 53709 123068 302563 719548 89526 ,87139 106134 566396 53709 302563 719548 89526 337246 542738 82560 
682956 518625 830388 645019 237961 392749 306409 510161 253370 488049 ,682956 518625 645019 237961 392749 306409 510161 253370 488049 327678 
729463 162810 529935 387268 770456 917058 560808 61100 850935 635630 ,729463 162810 529935 387268 917058 560808 61100 850935 798717 625601 
751876 678238 799005 590647 139639 380984 442536 206511 408110 451705 ,751876 799005 590647 380984 408110 451705 401792 930461 75198 396212 
759627 841453 758734 848765 837581 14710 765608 136770 313275 677284 ,759627 841453 848765 837581 765608 677284 961678 677649 847728 991929 
826056 390776 560849 887353 956007 831187 701107 161229 741322 169497 ,390776 560849 956007 831187 701107 741322 169497 958303 368701 839560 
544652 869395 857121 181830 669280 576180 886412 681628 797811 641187 ,544652 869395 857121 669280 886412 641187 128552 552149 47941 471754 
426464 694097 350618 420779 628908 167784 179870 96619 279910 684698 ,350618 420779 628908 96619 279910 271821 750395 426925 745992 154265 
179216 533545 236519 658422 242097 309538 624430 242187 658279 289219 ,179216 236519 658422 242097 309538 624430 242187 506208 141117 623021 
447033 448292 447289 38106 446822 643076 445800 445976 447039 655697 ,447033 448292 447289 38106 446822 643076 445976 447039 655697 642734 
690074 633608 16181 598206 682006 127041 690551 324189 236311 966589 ,690074 598206 682006 690551 152327 402552 153774 703672 706632 987573 
634737 80543 211192 820952 105202 610880 271252 263056 661699 200938 ,634737 80543 211192 105202 610880 271252 263056 661699 200938 806211 
652535 425126 382165 652279 993045 417293 639480 983507 442373 896597 ,652535 425126 382165 993045 417293 639480 896597 558947 718326 838176 
519927 3391 386259 752664 485710 979080 22714 132575 836979 798539 ,519927 3391 386259 485710 979080 22714 132575 798539 120473 978312 
29693 204474 208975 252446 88560 519994 713113 274472 541839 961292 ,29693 204474 252446 88560 519994 274472 961292 900313 254023 635022 
13050 785042 258681 277290 472899 241445 253073 773560 928167 290002 ,785042 258681 277290 253073 773560 928167 290002 691205 193954 971563 
584511 740834 111170 75683 385264 430788 465206 531817 685935 429485 ,584511 111170 430788 465206 531817 77307 337495 59330 73855 244675 
455076 628695 597132 507239 252625 709657 980719 690530 103460 89049 ,597132 507239 709657 980719 690530 453703 685438 462437 908637 522704 
156392 402112 254411 462266 921098 403457 943585 15716 604107 239418 ,156392 402112 254411 462266 921098 403457 943585 15716 933510 300863 
517238 560219 826670 808402 931691 973155 844161 353631 190506 207096 ,517238 560219 826670 808402 931691 973155 844161 207096 492489 190979 
299521 355580 183620 489777 355727 460236 357124 984152 341168 777663 ,299521 355580 183620 489777 355727 357124 984152 341168 521505 298326 
269814 683301 919692 96608 486500 449763 735843 33275 153446 371743 ,269814 683301 919692 96608 486500 449763 33275 200732 53323 478253 
949564 634077 695492 780244 341175 334560 95023 93877 499799 168505 ,949564 634077 695492 341175 499799 168505 977756 286554 168650 95328 
834371 863904 584786 268992 621358 929999 299136 935166 934330 453417 ,834371 863904 584786 621358 929999 299136 935166 934330 453417 83179 
965860 541949 640802 155164 200855 58709 478554 108615 661365 59817 ,965860 541949 200855 478554 108615 661365 59817 640825 144562 321175 
931951 220221 714500 821031 284445 582351 344286 422003 177671 540899 ,931951 220221 714500 821031 582351 344286 422003 177671 540899 788348 
31885 99900 663591 948351 659351 397075 699121 492831 723179 136669 ,31885 663591 397075 699121 675602 869209 59479 684072 629077 722378 
769510 62004 191297 912798 568070 541790 543208 270539 886059 546484 ,62004 912798 568070 541790 543208 270539 886059 546484 274019 873160 
661101 142483 366582 500875 993702 971058 321829 780184 309657 993860 ,500875 321829 309657 94185 527148 684574 246080 311127 634518 193329 
834944 836286 832161 832291 832315 835626 832505 974312 22352 546622 ,834944 836286 832161 832291 832315 835626 832505 974312 22352 546622 
504462 573969 197464 579466 360696 141787 303400 300827 859574 300396 ,573969 197464 579466 360696 141787 303400 300827 859574 300396 244724 
137145 133410 265805 276539 205355 575580 520364 979523 116996 430220 ,137145 133410 276539 205355 575580 520364 979523 862174 436228 396563 
658918 30526 425018 122914 696251 904000 720746 841503 186789 524750 ,658918 30526 425018 696251 841503 186789 157123 357100 798735 125738 
343700 17061 289297 328494 195254 336708 161876 927099 138940 874960 ,343700 195254 336708 138940 874960 525842 243500 820743 860152 523348 
863095 415383 842595 807112 19822 993431 683351 241706 480749 515052 ,842595 807112 19822 241706 480749 193892 12377 505046 66781 663182 
405604 347466 353160 506312 773556 806211 748655 79670 366843 784829 ,347466 506312 806211 748655 784829 98689 588184 297274 113960 42746 
265020 734338 56442 563239 10058 775377 925938 15923 384801 527259 ,734338 56442 563239 10058 775377 925938 527259 64458 64543 57004 
672954 823572 38184 539642 685466 248161 848528 666955 410455 374931 ,672954 823572 38184 539642 685466 248161 848528 410455 374931 947969 
217909 309108 131744 47357 348247 162924 872183 669661 436230 782010 ,217909 309108 131744 47357 348247 162924 872183 121085 692584 330171 
649727 646441 800257 647221 762782 615909 762079 825007 647305 400801 ,649727 646441 800257 647221 762782 615909 762079 825007 647305 399625 
308762 44743 494610 355292 240704 20657 660253 162756 245081 267295 ,308762 44743 494610 355292 240704 20657 660253 267295 121773 73252 
672386 673574 776983 534464 776963 830663 653444 328853 677641 279269 ,673574 776983 534464 776963 653444 328853 677641 279269 277540 762089 
659090 440314 95416 61589 663374 547113 286000 792348 83906 931575 ,659090 440314 95416 61589 663374 547113 286000 83906 912832 26061 
915582 625521 992626 970292 655120 722160 995402 758472 578271 657604 ,625521 992626 970292 655120 722160 995402 758472 578271 657604 718850 
880343 889643 640179 100870 880591 969317 380269 112563 944499 640283 ,880343 889643 640179 100870 880591 969317 380269 944499 71187 471489 
144342 940477 860229 914574 172221 252149 87098 376465 978476 455606 ,940477 860229 914574 172221 252149 87098 978476 455606 400513 819168 
411186 173753 863181 562875 968778 514063 142323 980088 127381 472244 ,863181 562875 968778 514063 980088 641896 549628 311648 478269 729661 
952235 15753 15973 906257 227528 170387 634206 3913 988187 937101 ,15973 906257 170387 634206 3913 988187 937101 746776 342426 842419 
314366 464860 465531 979273 125009 12275 468690 551510 389930 323094 ,12275 551510 159243 662352 292465 798633 635392 389956 719212 668701 
13093 453268 450759 942643 76984 285384 248218 330343 685456 220351 ,13093 453268 450759 942643 76984 285384 330343 685456 220351 236115 
525170 233641 817004 157371 523854 81781 299884 689680 493122 607058 ,525170 233641 817004 157371 81781 689680 607058 788856 356689 247175 
369312 467741 795167 514389 483013 290020 338145 81766 598536 945366 ,369312 467741 483013 290020 338145 598536 327255 658542 62918 217477 
