GT,Result
4929 4455 388921 586098 117960 919609 631950 517 772587 803184 ,4929 4455 388921 586098 117960 919609 631950 517 772587 803184 
585240 11 70387 81635 92279 217175 387060 220929 291972 70309 ,585240 11 70387 81635 92279 217175 387060 220929 291972 70309 
331067 73716 223638 477939 378460 608555 438104 84582 200351 820215 ,859623 331067 73716 223638 477939 378460 608555 438104 303831 84582 
723660 362197 986066 913339 47059 619999 501112 275993 419871 878496 ,723660 362197 986066 913339 47059 619999 501112 275993 419871 878496 
834459 514209 639529 492237 934508 184748 588048 840359 14858 402543 ,834459 514209 639529 492237 934508 184748 588048 840359 14858 402543 
380689 806195 483622 577590 255508 387173 312320 443061 208165 778164 ,380689 806195 483622 577590 255508 387173 312320 443061 208165 778164 
622364 293955 868942 838091 72063 358385 376 262218 940420 621297 ,622364 293955 437075 868942 838091 72063 358385 376 262218 940420 
808298 414043 62 283232 72104 71429 309524 678583 282351 295133 ,808298 414043 62 283232 72104 71429 309524 678583 282351 295133 
621581 505452 655307 48936 543784 708407 282336 827989 42177 600483 ,621581 505452 655307 48936 543784 708407 282336 827989 42177 600483 
286600 643909 246594 961175 378028 51233 28425 114267 873094 617485 ,286600 643909 246594 961175 378028 51233 28425 114267 873094 617485 
210397 17 729757 433789 427946 793130 189401 526678 904022 878486 ,210397 17 729757 433789 427946 793130 189401 526678 904022 878486 
995940 742331 457328 870242 216141 759239 362148 446713 829638 643798 ,995940 742331 457328 870242 216141 759239 362148 446713 829638 643798 
8745 46354 36520 355197 428598 865388 41347 511728 393759 187705 ,8745 46354 36520 355197 428598 865388 41347 511728 393759 187705 
566165 229599 133184 948189 742217 319819 599979 399729 537444 506553 ,566165 229599 133184 948189 742217 319819 599979 399729 537444 506553 
131705 961084 288554 586819 776 988428 14470 719251 242593 635517 ,131705 961084 288554 586819 776 988428 14470 719251 242593 635517 
928516 515046 813817 842100 178914 888758 302362 255104 914680 275185 ,928516 515046 813817 842100 178914 888758 302362 255104 914680 275185 
233962 620728 615977 737990 113262 999323 681097 69553 458653 323282 ,233962 620728 615977 737990 113262 999323 681097 69553 458653 323282 
668013 770216 391212 256207 63835 455779 52498 688814 346848 963449 ,668013 770216 391212 256207 63835 455779 52498 688814 346848 963449 
5480 549 357134 63133 752431 785814 2970 190160 831410 743981 ,5480 549 357134 63133 752431 785814 2970 190160 831410 743981 
686735 136859 158115 311103 219749 638032 69923 117098 820455 130238 ,686735 136859 158115 311103 219749 638032 69923 117098 820455 130238 
68696 321124 75323 932058 398509 175223 921872 890298 207376 435830 ,68696 321124 75323 932058 398509 175223 921872 890298 207376 435830 
874215 370540 693939 473018 98152 106261 44 260638 281320 478685 ,874215 370540 693939 473018 98152 106261 44 260638 281320 478685 
548889 787725 884131 733023 392646 337937 697022 527743 553852 584803 ,548889 787725 884131 733023 392646 337937 697022 527743 553852 584803 
787301 462160 579129 142038 104537 313625 922793 587163 792232 860816 ,787301 462160 579129 142038 104537 313625 922793 587163 792232 860816 
283201 785023 45562 428061 183782 193893 972210 580626 595999 606234 ,283201 785023 45562 428061 183782 193893 972210 580626 595999 606234 
204955 714205 96561 478015 240236 701400 22303 107776 52077 960519 ,204955 714205 96561 478015 240236 701400 22303 107776 52077 960519 
177163 696029 604016 626062 777911 915515 125506 41749 592437 64611 ,177163 696029 604016 626062 777911 915515 125506 41749 592437 64611 
