GT,Result
53512 83164 867099 471024 471565 285070 93656 376488 433042 897155 ,53512 83164 867099 471024 471565 285070 93656 433042 897155 895922 
556029 556241 553055 556328 553076 552778 553377 555896 553467 552761 ,556241 556328 553076 552778 553377 555896 553467 552761 553366 553248 
205300 269578 81810 243293 92200 194428 273244 9176 318446 201867 ,205300 81810 273244 9176 87443 824305 458165 458194 948438 560966 
192197 982468 850414 756003 604979 604555 982919 990348 850692 858463 ,192197 982468 756003 604979 604555 982919 990348 850692 858463 857287 
705013 708616 706791 705123 195921 194281 273097 892569 863804 869529 ,705123 195921 194281 892569 869529 869937 439390 69691 473779 81672 
735593 452756 183251 128111 85900 193530 272346 459412 299375 465897 ,128111 85900 193530 299375 720833 698042 467692 97758 67078 61555 
613052 612587 612529 613296 613757 611536 612219 840516 257830 514898 ,613052 612587 612529 613296 613757 611536 612219 840516 612911 841029 
833988 926163 796174 544095 197564 127509 143370 937348 418976 543825 ,833988 926163 544095 127509 779638 822639 106193 688547 971763 56408 
434665 955311 350478 702971 337179 661291 367031 326912 956763 502288 ,434665 955311 350478 702971 661291 367031 326912 502288 645105 664594 
468226 391903 660483 470660 601308 601542 262118 6262 616065 110056 ,391903 470660 601308 262118 6262 616065 110056 637157 496710 151310 
689705 642732 799578 84430 269259 13699 282655 877267 983257 325344 ,269259 13699 282655 877267 560392 943036 867464 170057 105652 193966 
239135 725921 334073 778789 924974 156519 108557 325082 332876 493925 ,239135 725921 334073 778789 924974 156519 108557 325082 332876 493925 
982635 797056 795998 608836 688516 796383 52569 523266 305523 280084 ,795998 52569 224202 108493 777268 587733 608953 340395 158441 982486 
863048 473349 224828 24065 203441 267719 871592 911683 207593 667801 ,863048 473349 224828 24065 203441 267719 871592 911683 207593 667801 
658520 454166 761433 378038 511916 842884 512154 401617 425731 227858 ,658520 454166 761433 378038 511916 842884 512154 401617 227858 842890 
190708 853812 539729 190744 824326 403241 541687 666739 673095 539666 ,190708 853812 190744 824326 666739 673095 539666 971223 904392 903956 
555045 413980 68672 399471 412410 569212 545317 144996 616079 70135 ,555045 413980 399471 545317 850716 698165 624865 468997 414167 442971 
298964 299376 510663 300815 982691 362982 384733 63495 313319 997433 ,299376 510663 300815 982691 384733 313319 997433 341247 998018 613287 
305565 305192 774256 294170 306616 127711 774227 990281 108912 732399 ,305565 305192 774256 294170 306616 127711 990281 108912 732399 105027 
907672 259246 425300 74452 717656 108631 384188 311595 870973 904455 ,907672 259246 425300 74452 717656 108631 384188 311595 870973 904455 
647480 381233 385669 104269 427810 563786 885016 971970 646817 424210 ,381233 385669 104269 427810 646817 424210 891906 386733 214106 643371 
406475 794222 30500 829133 781148 976720 781434 742787 601792 742891 ,794222 545445 260649 892591 192432 271248 145751 713958 450217 958244 
12321 197171 275987 968326 219849 12509 661967 878475 520276 540730 ,12321 275987 197171 968326 12509 661967 520276 540800 441416 872230 
360905 362328 231637 723911 724463 566959 316378 287465 313549 783369 ,360905 566959 316378 313549 857077 522058 696421 516200 308155 313351 
527043 577166 458589 458499 395631 542468 13196 467629 746001 245219 ,527043 577166 458589 458499 13196 467629 746001 245219 455586 395077 
68951 682434 947841 206983 768176 528747 429729 600976 995072 905062 ,206983 528747 429729 530883 200924 505220 697169 444998 649856 872274 
794997 540924 571365 236982 237118 345381 322026 351091 337229 571760 ,540924 236982 237118 345381 322026 337229 61217 263074 822655 426661 
357203 159915 159116 132530 161273 952037 131207 49646 363074 869253 ,357203 159116 132530 161273 952037 49646 363074 869253 162021 861454 
318266 834026 70614 547618 57613 544345 589116 839757 687115 170700 ,834026 70614 547618 57613 544345 589116 839757 687115 170700 906731 
675678 219982 673644 817376 22953 757718 980805 181285 765749 113133 ,675678 219982 673644 817376 22953 757718 980805 181285 765749 113133 
375651 621438 60245 751338 145264 133622 242147 857024 141358 296109 ,621438 60245 751338 145264 133622 242147 857024 141358 516474 645488 
841827 392755 246094 59230 804628 668580 27250 610601 190124 69048 ,392755 246094 804628 190124 57832 49415 752427 419705 149592 693672 
467831 736251 478873 199826 264104 264070 791835 105016 839681 903193 ,199826 264104 105016 903193 104854 363691 151170 839523 504901 177013 
111243 535556 161691 217257 216739 351093 237825 822035 38253 254459 ,111243 535556 217257 351093 237825 822035 38253 254459 703807 733213 
853482 828933 912398 984256 73190 760170 915576 80047 123097 144442 ,853482 828933 912398 214428 568223 930249 841059 886320 800857 791989 
545204 993381 446390 545628 340885 674501 760148 194052 272868 757526 ,545204 993381 446390 340885 674501 760148 272868 194052 757526 672838 
649508 653903 653191 646965 647790 647173 672459 814799 650538 653160 ,649508 653903 653191 646965 647790 647173 672459 814799 650538 653160 
482544 752027 748953 314100 317000 295816 312557 844757 661013 824806 ,482544 752027 748953 314100 317000 295816 312557 844757 661013 824806 
