GT,Result
910864 382088 905695 446239 906429 392350 433045 392357 378516 388353 ,910864 382088 905695 446239 906429 392350 433045 392357 378516 388353 
383929 386089 445311 606469 376871 901298 437206 446239 596573 607448 ,383929 386089 445311 606469 376871 901298 437206 446239 596573 607448 
903269 903194 912473 382353 378183 383901 376281 432990 602930 392040 ,903269 903194 912473 382353 378183 383901 376281 432990 602930 392040 
690752 633722 747919 693378 789448 468681 969180 474748 828145 511444 ,690752 633722 747919 693378 789448 468681 969180 474748 828145 511444 
899838 432768 602911 914683 592629 596162 438985 431749 432378 432549 ,432768 602911 914683 592629 596162 431749 432378 432549 602144 376340 
905471 391717 906049 898183 444014 430435 593562 900320 602154 440715 ,391717 906049 444014 430435 593562 900320 602154 440715 909233 380389 
591813 605619 607626 912441 385904 900617 379331 390730 383321 393159 ,591813 605619 912441 385904 900617 379331 390730 383321 393159 603283 
718825 382352 389838 906049 607197 379844 433569 389425 901967 602255 ,382352 389838 906049 607197 433569 389425 602255 380416 545259 376368 
383321 443936 432972 429903 390591 376343 447815 380428 908178 430450 ,383321 443936 432972 429903 390591 376343 447815 380428 908178 430450 
432378 914683 596964 393052 901378 390645 602920 912567 906409 596154 ,432378 914683 596964 393052 901378 390645 602920 912567 906409 596154 
385904 430435 596162 445942 437911 393120 431474 900848 443879 905131 ,385904 430435 596162 445942 393120 900848 443879 905131 430210 378937 
438450 389838 604517 607053 442910 599702 904785 595834 900317 438908 ,438450 389838 604517 607053 442910 599702 904785 595834 900317 438908 
711097 431984 887599 688539 509447 738947 581175 771887 405932 676164 ,887599 509447 738947 771887 405932 970421 592181 503016 459073 850473 
937486 593652 379306 379643 914033 443483 389838 609870 380820 600285 ,443483 389838 609870 380820 600285 430888 912965 431435 381806 913941 
813293 393566 430958 905504 899424 901409 898206 381804 431775 907172 ,393566 430958 899424 901409 898206 381804 431775 907172 439262 609888 
661768 603822 387135 606695 924514 392722 383887 898191 592654 378767 ,603822 387135 606695 392722 592654 378767 378182 603866 380332 908635 
433083 600498 443868 900942 384674 598097 447323 438146 442152 430996 ,433083 600498 443868 900942 384674 603866 909247 595606 609888 387087 
600062 605701 381804 908198 601884 604898 382813 596522 378177 431775 ,600062 605701 381804 601884 604898 382813 596522 378177 431775 388581 
436289 911178 603506 592654 436236 901291 432976 606744 603822 442622 ,436289 911178 603506 592654 901291 432976 606744 603822 442622 903188 
900842 606318 608388 897942 388581 591833 378943 433083 385398 907235 ,900842 606318 608388 897942 388581 591833 378943 433083 385398 907235 
381630 989259 872701 672370 379202 906142 558080 540928 839483 830372 ,989259 872701 672370 379202 830372 929966 899424 383184 434009 430418 
438814 385910 393566 902187 433529 596522 602934 388581 899004 434729 ,438814 385910 393566 902187 433529 596522 602934 388581 899004 434729 
287770 799311 170618 374693 392619 383203 446024 382993 26062 607375 ,799311 392619 383203 446024 382993 607375 436377 441016 442697 898244 
34687 254745 111308 161412 155847 337387 186469 117583 34041 181196 ,34687 254745 111308 161412 155847 337387 186469 117583 34041 181196 
16103 221147 910021 477992 431468 596938 724279 911975 602251 910958 ,16103 910021 477992 431468 596938 911975 602251 910958 913542 393879 
528874 363328 221147 593962 302163 591896 600151 896777 901239 903704 ,363328 593962 591896 600151 896777 901239 903704 446024 434485 905709 
306263 847021 118368 381839 898220 283401 905977 899707 907249 341812 ,847021 118368 381839 898220 905977 899707 907249 341812 360402 603454 
487923 829100 510526 636805 682504 382980 815077 144022 447685 385880 ,382980 815077 447685 429869 911198 381116 594830 908933 432562 598685 
901239 389831 387169 905489 599760 443320 443504 441876 896800 386304 ,901239 389831 387169 905489 599760 443320 443504 441876 896800 386304 
590779 69789 672590 380325 602325 341812 441016 899679 447823 435536 ,672590 380325 602325 341812 441016 899679 447823 435536 604590 430821 
870132 884181 807434 495180 778785 458330 797297 509252 378972 469151 ,870132 884181 807434 495180 778785 797297 378972 376338 601391 609840 
909043 385461 430467 604349 431407 597587 438377 432365 443314 593317 ,909043 385461 430467 604349 431407 597587 438377 432365 443314 593317 
676163 914560 910906 607417 483153 385886 601164 382824 911290 383217 ,676163 910906 607417 483153 385886 601164 382824 911290 383217 393206 
701557 648757 595473 965757 732201 777417 422864 424176 707548 664614 ,701557 648757 595473 965757 732201 777417 422864 707548 664614 762668 
599517 343708 913247 341498 383292 385352 376683 600166 903559 381903 ,599517 913247 383292 376683 600166 381903 897330 592329 598983 432942 
841284 376668 378237 897889 591822 438377 388696 600216 439965 609854 ,376668 378237 897889 591822 438377 388696 600216 439965 609854 591984 
431407 440947 386141 390702 391383 444095 908210 383872 604270 438439 ,431407 440947 386141 390702 444095 908210 383872 604270 438439 898554 
518416 447757 900645 438054 598546 384337 597444 832753 393206 430356 ,447757 900645 438054 384337 393206 430356 390702 385461 593184 909242 
703031 461929 203626 697484 277818 327626 49698 71832 111862 73177 ,703031 461929 203626 277818 327626 49698 71832 111862 73177 100538 
591707 897368 381127 908958 391746 431440 432384 906982 440947 429930 ,591707 897368 381127 908958 431440 432384 906982 440947 429930 602753 
