GT,Result
910864 382088 905695 446239 906429 392350 433045 392357 378516 388353 ,910864 382088 446239 906429 392350 433045 392357 378516 388353 445633 
383929 386089 445311 606469 376871 901298 437206 446239 596573 607448 ,383929 446239 596573 908589 432555 908577 430292 385919 903936 436210 
903269 903194 912473 382353 378183 383901 376281 432990 602930 392040 ,903269 903194 912473 378183 383901 376281 432990 392040 380781 608672 
690752 633722 747919 693378 789448 468681 969180 474748 828145 511444 ,690752 633722 468681 474748 511444 471078 680776 489296 795437 681267 
899838 432768 602911 914683 592629 596162 438985 431749 432378 432549 ,602911 914683 592629 596162 432378 432549 908185 900317 602920 911362 
905471 391717 906049 898183 444014 430435 593562 900320 602154 440715 ,391717 906049 444014 430435 593562 900320 380389 380010 598168 912965 
591813 605619 607626 912441 385904 900617 379331 390730 383321 393159 ,591813 912441 385904 900617 390730 383321 596964 604241 598125 609368 
718825 382352 389838 906049 607197 379844 433569 389425 901967 602255 ,906049 607197 433569 602911 432549 439279 904693 390730 608148 446327 
383321 443936 432972 429903 390591 376343 447815 380428 908178 430450 ,432972 429903 390591 376343 447815 430450 600110 380416 901150 909932 
432378 914683 596964 393052 901378 390645 602920 912567 906409 596154 ,432378 914683 596964 390645 602920 912567 906409 384351 442910 382967 
385904 430435 596162 445942 437911 393120 431474 900848 443879 905131 ,385904 430435 596162 445942 443879 905131 608793 390730 904785 438403 
438450 389838 604517 607053 442910 599702 904785 595834 900317 438908 ,604517 442910 599702 904785 595834 900317 437240 377465 904205 903605 
711097 431984 887599 688539 509447 738947 581175 771887 405932 676164 ,509447 771887 405932 592181 503016 386624 388250 900317 380416 903542 
937486 593652 379306 379643 914033 443483 389838 609870 380820 600285 ,609870 380820 431435 381806 913941 595226 444042 388681 388250 593713 
813293 393566 430958 905504 899424 901409 898206 381804 431775 907172 ,393566 901409 898206 381804 897003 904180 909571 433011 442622 900942 
661768 603822 387135 606695 924514 392722 383887 898191 592654 378767 ,603822 387135 606695 592654 378182 603866 380332 908635 900262 601893 
433083 600498 443868 900942 384674 598097 447323 438146 442152 430996 ,433083 600498 443868 900942 384674 603866 909247 595606 434378 602129 
600062 605701 381804 908198 601884 604898 382813 596522 378177 431775 ,600062 381804 596522 388581 903228 904180 441931 378182 434378 913006 
436289 911178 603506 592654 436236 901291 432976 606744 603822 442622 ,436289 603506 592654 901291 432976 606744 603822 442622 903188 381880 
900842 606318 608388 897942 388581 591833 378943 433083 385398 907235 ,900842 606318 608388 388581 591833 378943 433083 385398 907235 609208 
381630 989259 872701 672370 379202 906142 558080 540928 839483 830372 ,906036 378943 437997 433011 430964 911413 604898 594679 911794 387078 
438814 385910 393566 902187 433529 596522 602934 388581 899004 434729 ,438814 385910 393566 902187 433529 596522 388581 899004 434729 389087 
287770 799311 170618 374693 392619 383203 446024 382993 26062 607375 ,383203 446024 607375 441016 442697 898244 905421 899679 599093 380121 
34687 254745 111308 161412 155847 337387 186469 117583 34041 181196 ,34687 254745 111308 161412 155847 337387 186469 117583 34041 181196 
16103 221147 910021 477992 431468 596938 724279 911975 602251 910958 ,910021 431468 596938 911975 602251 910958 913542 393879 435802 377525 
528874 363328 221147 593962 302163 591896 600151 896777 901239 903704 ,593962 896777 901239 903704 446024 905709 379624 440662 383203 594837 
306263 847021 118368 381839 898220 283401 905977 899707 907249 341812 ,118368 381839 898220 341812 360402 603454 379624 900914 389788 597804 
487923 829100 510526 636805 682504 382980 815077 144022 447685 385880 ,815077 447685 429869 911198 594830 432562 908720 598525 902910 393627 
901239 389831 387169 905489 599760 443320 443504 441876 896800 386304 ,901239 389831 387169 905489 599760 443504 441876 896800 386304 389729 
590779 69789 672590 380325 602325 341812 441016 899679 447823 435536 ,602325 441016 899679 604590 430821 432562 393627 393879 444012 599093 
870132 884181 807434 495180 778785 458330 797297 509252 378972 469151 ,378972 376338 601391 609840 897968 384552 899771 914407 600310 429869 
909043 385461 430467 604349 431407 597587 438377 432365 443314 593317 ,385461 604349 431407 597587 438377 443314 908958 379341 593302 596209 
676163 914560 910906 607417 483153 385886 601164 382824 911290 383217 ,607417 385886 382824 445177 391760 593302 603290 376875 445951 906982 
701557 648757 595473 965757 732201 777417 422864 424176 707548 664614 ,446435 436669 432318 439969 900886 609823 393206 390702 593670 912642 
599517 343708 913247 341498 383292 385352 376683 600166 903559 381903 ,913247 383292 376683 381903 897330 592329 598983 910033 445951 388689 
841284 376668 378237 897889 591822 438377 388696 600216 439965 609854 ,376668 378237 897889 438377 600216 609854 608129 596209 381903 443576 
431407 440947 386141 390702 391383 444095 908210 383872 604270 438439 ,431407 440947 386141 390702 444095 908210 383872 438439 597560 594763 
518416 447757 900645 438054 598546 384337 597444 832753 393206 430356 ,447757 438054 384337 393206 430356 385461 906741 596914 912642 438096 
703031 461929 203626 697484 277818 327626 49698 71832 111862 73177 ,609179 909043 441111 602296 908958 435623 906826 391760 597587 391193 
591707 897368 381127 908958 391746 431440 432384 906982 440947 429930 ,591707 381127 432384 906982 440947 602753 441981 593644 604349 601470 
