GT,Result
1880477 1177442 3068994 4745088 1731052 4151854 830172 3818620 4189374 3147426 ,1880477 1177442 3068994 4745088 1731052 4151854 830172 3818620 4189374 3147426 
783638 1221933 1689271 4044860 559147 1508004 2554951 3904918 1033490 1669845 ,1689271 4044860 1508004 2554951 3904918 1033490 1669845 3804408 4168734 2837392 
289413 4958490 156222 2735513 4834428 144864 268712 194825 2196892 1168460 ,289413 4958490 156222 2735513 4834428 144864 268712 194825 2196892 1168460 
2041687 4478824 4384824 4439221 1257038 3101366 2773819 4246211 3950818 2657312 ,2041687 4439221 3101366 3053422 1951925 1130350 514581 1239489 3603927 3663248 
3360336 1457940 2137801 4414855 624264 3679706 3410694 1166641 1017924 4604513 ,3360336 1457940 2137801 4414855 624264 3679706 3410694 1166641 1017924 4604513 
1766702 1349767 3592917 3469408 1217799 900522 3472849 4855933 4860482 1666074 ,1766702 1349767 3592917 3469408 1217799 900522 3472849 4855933 4860482 1666074 
3383389 4841301 2612933 2660116 3226790 1533443 4565259 2361751 2402328 3050069 ,3383389 4841301 2660116 3226790 1533443 4565259 2361751 2402328 3050069 2385558 
4440543 3101449 1549859 3392051 994946 2962605 1727751 4395266 3732474 1660150 ,3101449 3392051 994946 2962605 2445647 3758505 1613412 427351 2771730 1557794 
1616792 3374955 3637510 4592027 626010 1756753 420319 999830 3030110 3231825 ,420319 1118184 3917213 4013087 2170276 3816390 880515 3338127 542746 2349863 
4359101 2442445 2833021 3618087 2898974 3164247 1727600 1460622 2089032 2102461 ,4359101 2442445 2833021 3618087 2898974 3164247 1727600 1460622 2089032 2102461 
4750696 1594921 1528327 1542893 343713 2319088 1736410 467962 3841974 3273300 ,1528327 1736410 467962 3273300 3952854 3780798 661539 1184059 2992036 1408445 
2271284 2204752 1458167 3698410 1966075 4436676 631799 510059 3894352 1426522 ,2271284 2204752 1458167 3698410 1966075 4436676 631799 510059 3894352 1426522 
1106925 3287659 4676047 2636611 4737440 2258478 3544605 2811144 2508061 3015987 ,1106925 3287659 4676047 2636611 4737440 2258478 2293393 4752956 3518661 3777719 
698703 22518 185018 2753425 145165 278333 224200 241139 2278686 237032 ,22518 145165 278333 224200 241139 237032 70704 843246 2838476 291092 
