GT,Result
533119 671606 931319 319098 970165 614940 873044 74259 173115 357636 ,533119 671606 931319 319098 970165 614940 873044 74259 173115 357636 
455092 285686 567057 237782 467564 316783 287167 608517 945906 254142 ,455092 285686 567057 237782 467564 316783 287167 945906 254142 26105 
699123 806346 248876 647873 578753 287038 713013 756345 617345 769663 ,699123 806346 248876 647873 578753 287038 713013 756345 617345 769663 
968831 392506 380828 141579 838909 40126 810443 789098 698513 368039 ,968831 392506 380828 141579 838909 40126 810443 789098 698513 368039 
360373 311958 521112 206720 618377 986080 84876 804513 161300 78522 ,360373 311958 521112 206720 618377 986080 84876 804513 161300 78522 
619465 364312 513669 201722 924198 105604 982729 779008 211727 459094 ,619465 364312 513669 201722 924198 105604 982729 779008 211727 459094 
629581 44904 814035 189408 506040 568018 333280 973371 595360 715531 ,629581 44904 814035 189408 506040 568018 333280 973371 595360 715531 
300863 525298 757283 470080 95388 298686 139581 653159 906444 818380 ,300863 525298 470080 95388 298686 139581 653159 906444 818380 483095 
268030 746801 637579 333525 201677 103521 953294 115112 33852 554233 ,268030 746801 637579 333525 201677 103521 953294 115112 33852 554233 
523561 913773 289157 385583 574412 521792 626467 1000024 126600 955540 ,523561 913773 289157 385583 574412 521792 626467 1000024 126600 955540 
935959 645586 233158 256714 629833 837794 1538 419991 103333 390007 ,935959 645586 233158 256714 629833 837794 1538 419991 103333 390007 
327128 22443 563028 166113 861928 477697 723203 829825 326317 198269 ,327128 22443 563028 166113 861928 477697 723203 829825 326317 198269 
437187 846524 99148 87581 422943 337710 113317 61331 108613 202391 ,437187 846524 99148 87581 422943 337710 113317 61331 108613 202391 
288028 830761 603834 949091 258741 878910 188097 612905 843005 720518 ,288028 830761 603834 949091 258741 878910 188097 612905 843005 720518 
918044 179570 769293 856323 391004 746319 108849 193068 961271 267054 ,918044 179570 769293 856323 391004 746319 108849 193068 961271 267054 
478471 768968 487545 154223 178274 837782 1378 535779 314857 260092 ,478471 768968 487545 154223 178274 837782 1378 535779 314857 260092 
287961 826725 648262 991928 170249 571107 184703 616497 571399 122664 ,287961 826725 648262 991928 170249 571107 616497 571399 122664 277846 
431815 964942 319742 896369 426487 806358 532099 517173 372846 743327 ,431815 964942 319742 896369 426487 806358 532099 517173 372846 743327 
915531 750035 131574 913495 668677 1702 208074 645984 307149 806933 ,915531 750035 131574 913495 668677 1702 208074 645984 307149 806933 
393157 912074 883281 273168 462693 89319 654916 701746 78794 446199 ,393157 912074 883281 273168 462693 89319 654916 701746 78794 446199 
192226 913659 159160 59479 558491 206077 417586 714888 212842 440794 ,192226 913659 159160 59479 558491 206077 417586 714888 212842 440794 
563408 275920 556074 65161 240719 5807 42011 950633 576243 168694 ,563408 275920 556074 65161 240719 5807 42011 950633 576243 168694 
492278 567223 322860 956812 794462 701197 801022 534014 927994 84117 ,492278 567223 322860 956812 794462 701197 801022 534014 927994 84117 
803282 355030 645921 61278 545208 954739 992583 336407 499861 78489 ,803282 355030 645921 61278 545208 954739 992583 336407 499861 78489 
