GT,Result
591187 39669 329300 265068 144081 353957 750101 81765 81555 778863 ,81555 273859 63718 288308 543083 872695 604828 864785 457950 455187 
835598 282619 300381 930512 515966 711250 923154 881099 930703 180476 ,282619 930512 711250 923154 930703 180476 623297 49724 377760 524665 
766881 357444 285951 793713 31815 932907 621318 636146 345070 255935 ,766881 357444 31815 686263 34058 271416 317659 601882 594834 837410 
220471 299555 404638 831644 130946 18709 561471 43031 295423 439178 ,220471 404638 831644 130946 18709 561471 43031 724734 408600 732481 
185455 120967 730765 70046 399965 65862 701791 981592 414893 814143 ,814143 211729 551749 264348 737821 838799 939590 890181 211833 298345 
61346 861047 109080 514555 428549 83127 574234 979530 917878 422542 ,61346 109080 514555 574234 979530 917878 511808 65605 852604 689387 
125753 435266 841083 475801 407832 276237 597566 13515 92030 297527 ,125753 435266 475801 407832 276237 597566 297527 401438 328310 30073 
892794 820424 350021 18012 830747 772684 867629 204358 795245 34709 ,772684 795245 34709 105321 542209 347259 853625 414105 331288 670911 
68613 785467 714340 825371 159995 202230 434343 801639 4257 934641 ,393903 303080 270848 5197 567633 151936 56268 301445 247942 989336 
143066 134444 642621 50094 640321 548459 136393 334088 483180 330403 ,134444 642621 50094 136393 334088 274275 556108 378179 463350 455165 
917343 634339 478159 364138 952438 275199 360336 323723 972527 976574 ,478159 364138 952438 275199 323723 976574 930548 382991 820822 387966 
787081 625885 742087 742892 923099 7855 770912 595028 863692 911719 ,787081 742087 742892 7855 770912 507910 461831 549771 864934 312968 
211045 701783 657877 799928 510583 978257 109154 728619 884101 357589 ,211045 657877 510583 46474 19583 541589 329985 90767 859893 533065 
795480 176128 930212 207798 645985 864159 369376 518566 820292 226079 ,795480 176128 930212 369376 518566 226079 559988 683377 341228 796770 
218296 303474 872608 635701 975237 563569 30233 464463 445561 763670 ,218296 303474 635701 975237 563569 30233 464463 445561 989159 982150 
800442 495416 122783 663177 528899 282665 110732 31483 884785 648800 ,800442 122783 663177 528899 282665 31483 479282 303279 622969 467039 
312776 459172 733728 164446 285520 326462 613002 790034 555517 200445 ,312776 790034 925278 120870 154453 474614 383825 503205 182230 133770 
585544 415131 1000406 869345 368585 374076 851995 647492 198421 792 ,585544 415131 368585 374076 647492 910373 465152 971046 918916 783173 
757014 9511 931174 276745 719590 423906 328442 396329 800834 147865 ,757014 9511 276745 719590 423906 800834 598279 631882 630750 442611 
981933 700307 806319 605866 797513 14223 795043 465917 331893 530007 ,981933 806319 797513 14223 465917 776889 150506 731448 212548 515164 
673856 910069 88583 496755 651889 658327 792947 509174 210164 365452 ,88583 651889 792947 210164 365452 905094 24154 828264 790204 304150 
364012 916555 48865 316464 440640 394768 113860 648166 770198 572461 ,916555 316464 113860 572461 44055 930502 822759 230641 463450 514830 
166236 282709 142203 286346 524071 350742 610439 973356 55502 954205 ,166236 282709 286346 892788 482768 969710 33966 97546 394050 653387 
854143 934709 935139 755870 979495 422967 143781 55035 920303 845469 ,755870 920303 639252 923215 601279 755203 536948 550484 758998 447530 
883556 155571 665895 952297 138232 837011 318132 839007 84372 583744 ,883556 952297 839007 84372 583744 676026 499676 462855 866115 711283 
718214 217716 584629 797928 215634 651630 158905 951551 125917 942427 ,718214 217716 797928 651630 158905 942427 157381 410202 406387 341142 
921535 313401 632420 136795 996051 244224 677877 131835 537138 361760 ,632420 244224 677877 131835 361760 8622 790246 483698 649421 31062 
769565 780495 228102 474250 542581 246291 20226 375523 698314 179390 ,780495 228102 474250 542581 246291 20226 794809 433679 334071 803427 
924914 976477 663854 278811 387230 965491 931262 763108 873965 581748 ,278811 387230 965491 931262 873965 357393 584678 961622 125809 207843 
613085 396054 282790 801157 182199 411155 112301 486414 208423 887497 ,613085 282790 801157 182199 887497 354033 625502 728408 168761 451919 
697604 702028 962418 656256 857549 446567 393509 141855 116533 725498 ,656256 857549 446567 141855 83312 206197 3959 875719 670913 460547 
409666 628932 984346 784974 107258 736811 955428 317868 830023 808531 ,409666 984346 955428 317868 830023 771186 934378 284682 711756 495445 
8766 608959 999655 124976 790659 572644 545800 11582 198919 524698 ,608959 790659 572644 545800 11582 366667 739826 575924 832993 233316 
645166 67035 75674 941247 815777 845643 936089 257858 579519 548512 ,645166 67035 75674 941247 815777 845643 936089 548512 850528 260104 
47895 181813 97363 508180 956554 794388 491058 158493 563246 836481 ,47895 97363 508180 956554 794388 491058 158493 563246 836481 47297 
230524 823046 996711 551717 102177 923431 605948 591022 242856 414647 ,996711 551717 605948 414647 752511 285073 448017 312697 134387 625189 
310197 508078 515095 154941 298610 476188 766969 893834 519877 924383 ,310197 515095 298610 766969 519877 924383 444612 724397 377995 360113 
786535 77637 708124 215400 46635 408352 857417 403035 506054 580696 ,708124 215400 408352 857417 506054 580696 542822 321580 770683 668340 
573787 226501 586545 818029 393007 431542 366017 486732 558963 376108 ,586545 818029 247847 97492 835734 16584 768980 633755 924944 59105 
858020 912781 797782 508521 574848 493345 436134 740425 446458 950111 ,574848 436134 446458 856862 754919 978706 75905 847549 704859 330715 
88421 498537 418824 192006 630242 42500 493345 212791 341609 495278 ,498537 192006 42500 552370 692764 34939 126938 831235 219457 522109 
556733 799492 100539 171067 361870 22625 793903 544710 175287 64884 ,556733 175287 923581 204163 813482 594589 421220 984675 250369 38038 
309907 469444 191002 521219 200398 902014 359944 882748 386967 161801 ,309907 469444 521219 200398 902014 386967 161801 67742 959880 568185 
183818 438813 97152 424588 446962 329312 318493 589031 976257 286766 ,438813 446962 329312 589031 445440 720440 732830 164152 272936 392111 
139427 268486 881681 488625 102553 131960 878785 200994 152591 760788 ,268486 881681 488625 878785 200994 71594 855602 700600 459142 975930 
899216 504290 494637 604921 887825 80410 398632 503147 547238 179297 ,494637 887825 179297 626499 803082 848185 930743 975927 808540 854977 
828857 748313 841286 370532 260232 183900 354404 808540 22280 509451 ,748313 841286 354404 808540 509451 7220 211506 334835 375716 379660 
266206 754101 921009 695771 41440 911937 111776 422550 851880 290551 ,266206 754101 851880 290551 305949 689934 462855 528498 837047 858406 
365727 825631 895967 252371 241337 446485 515087 306905 231477 933834 ,365727 825631 895967 252371 241337 446485 933834 644104 634336 388393 
660929 229242 189498 296370 712105 841998 90643 646707 420109 334403 ,660929 229242 296370 712105 841998 90643 646707 44722 736681 730402 
845888 756677 977346 971328 3010 492240 751195 427429 496655 627578 ,845888 3010 492240 751195 627578 448856 889360 343996 611990 248717 
301345 60445 759206 573541 737471 277817 112293 286904 382678 481129 ,301345 60445 759206 573541 277817 112293 286904 382678 823515 662767 
667336 877769 189199 884140 712216 162435 867362 764653 436226 15120 ,667336 884140 712216 764653 15120 698657 505660 544804 142917 812560 
908253 712871 770028 410953 369776 462868 773946 10185 241750 648948 ,908253 712871 410953 369776 773946 241750 648948 498592 313886 900055 
891874 132233 773856 872911 92709 340528 231143 443399 628754 571147 ,773856 872911 92709 340528 231143 443399 628754 571147 96162 130850 
138011 892919 265910 713524 874627 13005 216688 902618 183186 615848 ,138011 265910 13005 216688 615848 233449 442569 565417 813206 868432 
163372 356147 573874 751985 902727 661832 533849 109127 27196 377515 ,356147 533849 109127 27196 676481 902151 717007 673670 283693 89035 
725376 231395 956687 300558 484707 207185 478922 193331 865906 945693 ,725376 300558 484707 865906 945693 400490 839079 559748 833643 790006 
247752 335882 802976 662385 286910 520906 303968 55376 586316 742042 ,802976 247752 662385 520906 55376 742042 202131 212411 158060 431357 
6821 63106 692451 333026 794299 115294 13139 437145 900347 661110 ,692451 794486 353039 452067 652553 127680 563376 337982 842928 915899 
841652 569195 977438 482704 427580 529128 665450 883007 636365 429674 ,841652 883007 929830 919421 470058 261005 983811 133669 381323 971193 
157224 502574 74312 925542 856700 230427 940223 407560 279034 506696 ,157224 502574 925542 145637 816620 885083 552145 128701 815701 36976 
65162 656824 536861 459935 413669 894127 499337 245984 969239 692720 ,536861 459935 413669 913716 291163 481524 448402 243860 42803 457477 
940510 608001 46043 823862 97539 444436 812009 690456 228369 662115 ,46043 823862 97539 812009 690456 523746 461799 685638 508331 19784 
