GT,Result
142848 846781 747842 966442 211880 197351 922304 986921 353698 262335 ,142848 747842 966442 197351 922304 986921 353698 1160 639567 668820 
883541 69335 760087 596203 53590 618305 721592 62165 949494 913402 ,69335 760087 836167 123779 409650 386774 329596 638621 115496 750838 
236358 88077 211211 80954 990480 739339 392132 930444 639965 350171 ,211211 930444 542575 397570 214543 533219 78235 806966 4480 354240 
773372 549226 859579 132234 15551 276450 601705 732028 478685 894629 ,773372 549226 859579 132234 15551 276450 601705 732028 894629 570130 
135527 85596 491584 888683 746773 241424 920611 437242 559534 58705 ,135527 85596 491584 746773 241424 920611 437242 58705 369589 94791 
20644 769961 782092 17369 853228 944982 22349 613468 343145 502975 ,20644 769961 782092 17369 613468 343145 76158 165264 759053 1600 
276593 579177 276563 663057 437118 831247 795404 795421 78616 440768 ,437118 795421 491343 458009 575789 377119 347403 460058 877212 179591 
703801 776929 422635 47245 913313 735404 912779 20660 47384 130888 ,703801 776929 422635 47245 913313 735404 20660 47384 130888 47506 
960469 335283 525311 362821 973713 462784 320968 502517 123020 630346 ,525311 362821 462784 320968 465632 220458 123344 993260 990530 269186 
230853 910731 707589 104801 411854 671758 637342 633347 191635 141509 ,910731 707589 104801 411854 671758 141660 157801 942972 855585 399334 
265414 875515 702039 49541 116223 932016 41617 164785 18347 223185 ,265414 875515 702039 49541 932016 164785 18347 223185 970825 888749 
277089 479375 604119 768055 772008 583497 814907 160478 212295 277203 ,403833 420785 69900 646693 36468 722870 452202 742835 442092 599972 
41393 279552 205862 615277 432417 654983 308443 825913 863567 161858 ,279552 615277 432417 654983 308443 863567 860392 562429 283928 273823 
840079 86818 322695 641191 240884 92910 539658 295 855464 549069 ,86818 322695 641191 240884 92910 539658 295 855464 549069 271314 
584859 936161 947575 418633 781053 1485 272434 36426 607321 947590 ,936161 947575 418633 781053 1485 272434 607321 527740 874724 504400 
732952 827169 990939 6092 928887 219306 177793 263101 562775 92016 ,263101 92016 940709 131101 560922 399314 842666 349824 238322 404612 
305307 247968 525728 525761 758288 403063 581734 851258 873449 688837 ,305307 247968 758288 525761 525728 581734 688837 481133 808270 543143 
48330 48353 535860 252052 673536 158483 341067 185159 788721 569817 ,535860 252052 341067 185159 788721 569817 522293 369790 337380 263912 
145018 522293 203139 522265 577767 765492 926876 343472 82971 948359 ,145018 522293 203139 577767 765492 82971 121324 159388 357915 365738 
381656 910515 471079 822494 712834 966442 900551 407766 691047 647993 ,966420 353200 148700 474078 860008 419988 404121 880986 965142 952818 
466722 595027 602207 360520 807960 665967 824903 67625 882331 928820 ,595027 602207 807960 824903 67625 882331 928820 704030 466719 799899 
984718 71765 464741 570658 944140 244496 378375 523384 722397 530579 ,71765 570658 378375 530579 928723 434146 919634 533988 789932 974316 
140530 823993 927830 716702 19188 252119 17149 110874 272537 717678 ,823993 927830 716702 19188 110874 272537 40048 774372 500713 530192 
305424 346754 484535 101573 556287 566275 405111 887512 637898 962102 ,305424 346754 101573 556287 637898 258543 872068 741472 484547 887511 
884461 120395 191206 285584 753085 153517 414936 370973 882965 149082 ,884461 120395 191206 285584 414936 910197 661479 597403 753040 362792 
246147 460425 715580 59235 349275 723907 225693 989344 172065 609995 ,246147 460425 715580 59235 349275 723907 172065 609995 189396 913547 
63310 160972 208931 944755 904023 921971 754264 567668 266027 181847 ,63310 904023 266027 189703 524622 427648 909778 955396 542803 900807 
755970 443794 229415 284310 451757 942161 527778 782900 219874 412823 ,755970 443794 229415 451757 942161 219874 234702 919938 161021 474240 
733017 739351 999263 175958 338642 825090 10157 504862 277404 591492 ,733017 739351 999263 175958 10157 504862 68315 43734 933580 77446 
807832 926380 4772 820783 549906 332267 146519 565038 697103 205208 ,807832 4772 820783 146519 565038 205208 60400 708666 664285 188598 
988745 160738 71867 69404 764157 867425 524113 563286 747768 461211 ,988745 160738 71867 69404 524113 461211 659811 867554 364205 496252 
566778 489987 470644 875775 109609 418982 656105 867534 997107 958784 ,489987 470644 875775 109609 997107 25878 925487 47437 864392 949886 
757009 532217 292832 234423 738509 938880 108544 868883 834788 475642 ,234423 938880 108544 475642 828024 834606 61335 776489 736814 292435 
270460 574623 95618 95612 358219 107464 95680 847481 729702 512660 ,574623 95612 358219 107464 95680 847481 512660 378580 95573 167028 
544812 895022 766199 979147 348641 940495 714360 672504 271544 313062 ,544812 895022 979147 348641 940495 714360 672504 134070 483458 447120 
262272 662446 167508 396574 581248 255288 431313 729312 501022 691799 ,262272 662446 167508 255288 729312 98018 825928 420765 343710 739116 
107376 526296 377769 876128 777154 308197 435490 991536 163472 669275 ,526296 991536 156122 406376 584887 344354 845918 503504 559735 799821 
9670 810979 433762 632241 634659 73236 505831 636236 78960 701801 ,9670 636236 841990 376702 35087 451757 559675 397986 860103 253722 
597702 142455 732984 277726 67097 87234 722207 457336 878058 566777 ,142455 878058 338079 973781 79322 927470 72338 919189 581002 635164 
664722 842367 221177 281265 41717 754984 208906 53950 167367 121751 ,842367 41717 121751 70113 955318 19932 579965 892813 735627 343188 
188210 886108 700742 829980 51843 85838 527769 621481 744518 256664 ,188210 886108 700742 829980 51843 85838 744518 719493 303188 408340 
85487 599990 928797 476481 995475 837169 805321 251535 421590 486231 ,85487 928797 476481 995475 837169 805321 421590 251535 486231 836560 
816452 576268 514210 625854 484351 862331 238322 562435 275152 830524 ,576268 625854 85000 958171 846879 749834 367941 627446 671057 835133 
384633 421492 497150 189420 258358 251890 233820 316912 96787 851235 ,421492 384633 497150 189420 258358 251890 233820 316912 96787 316917 
516652 424151 722642 913208 778778 17501 345328 376837 781037 75723 ,516652 722642 913208 17501 345328 376837 75723 891727 729480 749695 
328210 533541 659584 872116 795202 501176 878140 127429 277020 560282 ,328210 533541 659584 795202 501176 878140 277020 559921 200524 567165 
308968 913270 284794 451229 923005 8747 533158 443749 150650 945563 ,308968 913270 451229 923005 8747 150650 945563 965872 543933 261540 
172470 413982 141908 54107 283703 895166 541239 118793 644601 828586 ,413982 54107 541239 828586 895139 54595 226604 357285 137627 837461 
140805 983859 786923 31384 31382 31404 786900 884972 908896 250065 ,140805 31382 786900 983851 19393 789871 644307 450110 723232 611976 
136554 848924 240787 130052 466808 863764 542241 795103 245456 579012 ,136554 848924 240787 130052 466808 542241 579012 926544 721754 584658 
773908 272642 83187 193110 919256 625188 468309 769749 631070 718386 ,773908 272642 83187 193110 769749 718386 937139 420862 267210 13807 
437834 780155 37857 179474 397038 513511 758716 366707 438829 862291 ,37857 862291 103352 130052 733509 830995 669142 519815 789005 791323 
353150 353137 409463 876907 732568 788790 558959 409468 723130 555451 ,479904 660942 363620 555447 375648 409480 81927 8930 829907 249017 
58675 899758 320962 107613 663329 458381 900928 780579 784909 691903 ,58675 663329 900928 784909 905198 370323 29410 69605 575533 115955 
339098 384454 990359 328367 953729 817993 777105 912018 247668 464329 ,990359 777105 912018 691222 562333 596195 386907 706768 921452 920479 
918799 492435 316418 316409 369037 763491 433767 829852 90973 231964 ,492435 581988 809425 526272 807136 509403 911882 452692 977530 790600 
599664 128721 990243 964938 371289 995682 83454 538370 934049 505864 ,990243 995682 934049 446344 527712 860363 279478 401605 254384 501932 
323903 240161 517289 663125 241826 346110 281607 469615 678411 377903 ,663125 346110 281607 678411 542060 733740 64697 929680 561702 929685 
860690 658598 705116 110582 6415 54634 371142 762352 190259 287325 ,860690 110582 6415 54634 371142 762352 287325 818208 38745 809984 
585141 585823 244282 170945 244199 726557 652040 345932 552885 343521 ,585141 585823 170945 726557 652040 345932 552885 343521 851917 203241 
542129 664807 928630 473767 652435 722363 721523 826256 843285 994315 ,542129 664807 721523 826256 843285 994315 589243 502490 556342 384018 
791304 42560 923590 739965 782778 36148 668124 205195 542129 723552 ,36148 668124 205195 542129 723552 615281 398760 323029 553013 498899 
13499 354742 625320 289043 347410 222853 245517 564620 6601 852282 ,625320 347410 222853 564620 6601 548083 443469 725135 615221 504172 
851202 78442 609894 779526 193384 405569 528720 299020 755488 682175 ,609894 299020 682175 33046 703147 990451 337554 98202 113402 756726 
883847 770626 664518 116007 658281 812587 788245 519946 816995 209255 ,883847 770626 116007 812587 788245 519946 816995 64189 25141 373677 
59716 524851 524940 195770 849070 825233 882844 915700 901716 666773 ,915700 901716 728990 32130 329938 24635 399325 273622 72874 510381 
165864 523434 14658 844551 149573 668226 147268 87158 309243 743094 ,165864 14658 844551 149573 668226 147268 309243 743094 856409 544903 
672809 361290 758653 326430 491657 206305 747156 39073 28638 337769 ,672809 758653 206305 39073 337769 266163 161457 157472 714493 39634 
96226 405584 283081 148291 200104 2149 174096 34841 411136 381321 ,96226 405584 200104 174096 34841 381321 942262 621439 885291 704878 
728953 452754 856376 425599 452148 727005 504485 404958 856126 339935 ,728953 452754 856376 452148 727005 504485 856126 937470 205139 911628 
718533 361354 523439 764567 738987 463587 211605 663568 274761 689766 ,523439 764567 463587 211605 373838 120428 146062 258651 650471 270397 
115545 717589 182433 216836 558397 134085 85568 182434 391937 208659 ,216836 408936 627258 830353 505334 59838 325942 406043 86747 681825 
134085 344155 491919 952839 939168 827255 182433 50845 963528 827279 ,408936 681825 854146 506363 597911 216836 680516 164628 918817 627258 
873080 938614 899574 903458 965232 654468 655894 779894 418059 160968 ,938614 899574 903458 965232 779894 160968 968291 493639 175944 288115 
376448 528075 224065 729517 394658 103948 92805 734762 487363 293583 ,376448 528075 224065 729517 92805 734762 293583 279976 968130 499139 
88024 6297 976825 13773 19006 222412 111856 593912 881552 296757 ,161615 834552 555592 305423 801161 968907 517589 955134 713659 742271 
958171 100987 519190 442249 305611 561173 478049 233308 61950 784717 ,958171 100987 519190 561173 233308 61950 511975 320392 256455 611573 
991536 876128 597709 157522 377769 16643 107376 669276 669275 889859 ,991536 157522 377769 16643 354813 308197 329760 810353 910531 997643 
788138 878348 227097 942169 448365 448354 996426 150721 903799 632241 ,878348 942169 996426 632241 977132 564100 188168 535746 990065 610916 
165955 61303 49006 707473 330671 611221 595960 805554 614714 623438 ,707473 330671 611221 595960 805554 614714 623438 106083 530713 163190 
930430 627870 815500 647356 880947 228200 434923 809813 358139 213641 ,930430 627870 647356 434923 213641 305253 362472 361642 770448 301645 
769832 552652 41580 580159 90992 784334 293865 857226 862265 575122 ,225147 899087 438147 681765 209687 760426 52727 936731 292681 458546 
270897 223849 450546 311352 533556 350607 378711 997628 443620 948961 ,733163 131800 596309 269650 709187 53775 298291 562691 48503 53790 
642913 409837 209409 278500 294739 634385 880829 505031 880830 929359 ,642913 409837 209409 278500 294739 634385 505031 880830 929359 839432 
997183 48337 243632 206163 38894 588173 588153 482283 600108 484603 ,48337 243632 206163 38894 588173 482283 600108 484603 588136 142453 
628954 873944 928820 445314 190704 638375 372526 775907 666473 267700 ,628954 873944 445314 190704 775907 666473 267700 617929 775242 521584 
201124 591558 924831 533202 199099 440453 943490 228233 310863 515196 ,201124 591558 924831 533202 199099 943490 228233 515196 994519 569812 
340765 804415 864905 651125 906766 651333 642663 110702 607069 511912 ,340765 804415 864905 906766 651333 642663 110702 511912 201573 256822 
805084 919033 166731 882135 995363 63470 995412 191733 547575 898955 ,805084 995363 63470 995412 547575 86739 716543 75187 84268 688493 
174213 809696 958185 373892 958166 648907 466095 998739 917898 673755 ,958166 917898 841305 476597 126680 658030 447562 481080 880188 201540 
212126 993582 332828 472416 263168 711640 4044 332474 994365 129004 ,212126 332474 994365 129004 6264 802513 897936 599987 807155 565262 
