GT,Result
142848 846781 747842 966442 211880 197351 922304 986921 353698 262335 ,142848 747842 197351 922304 986921 353698 1160 639567 864737 439253 
883541 69335 760087 596203 53590 618305 721592 62165 949494 913402 ,69335 760087 836167 123779 409650 386774 329596 638621 115496 750838 
236358 88077 211211 80954 990480 739339 392132 930444 639965 350171 ,211211 930444 542575 397570 214543 533219 78235 4480 354240 138413 
773372 549226 859579 132234 15551 276450 601705 732028 478685 894629 ,773372 549226 132234 15551 276450 601705 732028 894629 570130 283279 
135527 85596 491584 888683 746773 241424 920611 437242 559534 58705 ,135527 85596 241424 437242 58705 369589 94791 938974 825953 549545 
20644 769961 782092 17369 853228 944982 22349 613468 343145 502975 ,20644 769961 782092 17369 613468 343145 76158 165264 759053 1600 
276593 579177 276563 663057 437118 831247 795404 795421 78616 440768 ,437118 795421 491343 458009 575789 377119 347403 877212 179591 513676 
703801 776929 422635 47245 913313 735404 912779 20660 47384 130888 ,703801 776929 422635 47245 913313 735404 20660 47384 130888 47506 
960469 335283 525311 362821 973713 462784 320968 502517 123020 630346 ,525311 362821 462784 320968 465632 220458 993260 990530 269186 907683 
230853 910731 707589 104801 411854 671758 637342 633347 191635 141509 ,910731 707589 104801 411854 671758 141660 157801 942972 855585 399334 
265414 875515 702039 49541 116223 932016 41617 164785 18347 223185 ,265414 875515 49541 18347 223185 970825 888749 292949 835133 167603 
277089 479375 604119 768055 772008 583497 814907 160478 212295 277203 ,403833 420785 69900 646693 36468 722870 452202 742835 442092 599972 
41393 279552 205862 615277 432417 654983 308443 825913 863567 161858 ,279552 615277 432417 654983 308443 863567 860392 562429 273823 110635 
840079 86818 322695 641191 240884 92910 539658 295 855464 549069 ,86818 322695 641191 240884 92910 539658 295 855464 549069 271314 
584859 936161 947575 418633 781053 1485 272434 36426 607321 947590 ,947575 418633 1485 272434 607321 874724 504400 32025 759514 457284 
732952 827169 990939 6092 928887 219306 177793 263101 562775 92016 ,263101 92016 940709 560922 399314 842666 349824 404612 185992 23017 
305307 247968 525728 525761 758288 403063 581734 851258 873449 688837 ,305307 247968 758288 525761 525728 581734 688837 481133 808270 543143 
48330 48353 535860 252052 673536 158483 341067 185159 788721 569817 ,535860 252052 341067 788721 569817 522293 369790 337380 263912 755584 
145018 522293 203139 522265 577767 765492 926876 343472 82971 948359 ,145018 522293 203139 577767 765492 82971 121324 159388 357915 653655 
381656 910515 471079 822494 712834 966442 900551 407766 691047 647993 ,966420 353200 474078 860008 419988 404121 965142 952818 462193 886767 
466722 595027 602207 360520 807960 665967 824903 67625 882331 928820 ,595027 602207 807960 67625 882331 928820 704030 466719 799899 321308 
984718 71765 464741 570658 944140 244496 378375 523384 722397 530579 ,928723 434146 159798 130047 841535 798801 533987 370889 15710 586916 
140530 823993 927830 716702 19188 252119 17149 110874 272537 717678 ,823993 927830 716702 19188 110874 272537 40048 774372 500713 530192 
305424 346754 484535 101573 556287 566275 405111 887512 637898 962102 ,305424 346754 101573 556287 637898 258543 872068 741472 484547 18482 
884461 120395 191206 285584 753085 153517 414936 370973 882965 149082 ,884461 120395 191206 285584 414936 910197 661479 597403 753040 362792 
246147 460425 715580 59235 349275 723907 225693 989344 172065 609995 ,246147 460425 59235 723907 172065 609995 189396 172081 172070 810624 
63310 160972 208931 944755 904023 921971 754264 567668 266027 181847 ,63310 904023 266027 189703 524622 427648 909778 955396 542803 900807 
755970 443794 229415 284310 451757 942161 527778 782900 219874 412823 ,755970 443794 451757 219874 919938 161021 474240 426599 199723 173331 
733017 739351 999263 175958 338642 825090 10157 504862 277404 591492 ,733017 739351 999263 175958 10157 504862 68315 933580 918541 814558 
807832 926380 4772 820783 549906 332267 146519 565038 697103 205208 ,807832 4772 820783 146519 565038 205208 60400 708666 664285 188598 
988745 160738 71867 69404 764157 867425 524113 563286 747768 461211 ,988745 71867 69404 524113 461211 659811 867554 364205 180150 170837 
566778 489987 470644 875775 109609 418982 656105 867534 997107 958784 ,489987 470644 875775 109609 997107 25878 925487 47437 864392 949886 
757009 532217 292832 234423 738509 938880 108544 868883 834788 475642 ,938880 108544 828024 834606 61335 776489 952476 977422 157219 90211 
270460 574623 95618 95612 358219 107464 95680 847481 729702 512660 ,574623 95612 358219 107464 95680 847481 512660 378580 95573 167028 
544812 895022 766199 979147 348641 940495 714360 672504 271544 313062 ,544812 348641 940495 714360 672504 134070 835534 815241 581635 850113 
262272 662446 167508 396574 581248 255288 431313 729312 501022 691799 ,262272 662446 167508 255288 729312 98018 825928 420765 343710 739116 
