GT,Result
142848 846781 747842 966442 211880 197351 922304 986921 353698 262335 ,142848 846781 747842 966442 211880 197351 922304 986921 353698 262335 
883541 69335 760087 596203 53590 618305 721592 62165 949494 913402 ,883541 69335 760087 596203 53590 618305 721592 62165 949494 913402 
236358 88077 211211 80954 990480 739339 392132 930444 639965 350171 ,236358 88077 211211 80954 990480 739339 392132 930444 639965 350171 
773372 549226 859579 132234 15551 276450 601705 732028 478685 894629 ,773372 549226 859579 132234 15551 276450 601705 732028 478685 894629 
135527 85596 491584 888683 746773 241424 920611 437242 559534 58705 ,135527 85596 888683 491584 746773 241424 920611 437242 559534 58705 
20644 769961 782092 17369 853228 944982 22349 613468 343145 502975 ,20644 769961 782092 17369 944982 22349 613468 343145 502975 76158 
276593 579177 276563 663057 437118 831247 795404 795421 78616 440768 ,276593 579177 663057 437118 831247 795421 78616 440768 491343 237693 
703801 776929 422635 47245 913313 735404 912779 20660 47384 130888 ,703801 776929 422635 47245 913313 735404 20660 47384 130888 47506 
960469 335283 525311 362821 973713 462784 320968 502517 123020 630346 ,960469 335283 525311 362821 973713 462784 320968 502517 123020 465632 
230853 910731 707589 104801 411854 671758 637342 633347 191635 141509 ,910731 707589 104801 411854 671758 637342 141660 157801 942972 797663 
265414 875515 702039 49541 116223 932016 41617 164785 18347 223185 ,265414 875515 702039 49541 116223 932016 41617 164785 18347 223185 
277089 479375 604119 768055 772008 583497 814907 160478 212295 277203 ,277089 479375 604119 768055 583497 814907 160478 212295 277203 403833 
41393 279552 205862 615277 432417 654983 308443 825913 863567 161858 ,41393 279552 205862 615277 432417 654983 308443 825913 863567 161858 
840079 86818 322695 641191 240884 92910 539658 295 855464 549069 ,840079 86818 322695 641191 240884 92910 539658 295 855464 549069 
584859 936161 947575 418633 781053 1485 272434 36426 607321 947590 ,584859 936161 947575 418633 781053 1485 272434 36426 607321 947590 
732952 827169 990939 6092 928887 219306 177793 263101 562775 92016 ,990939 6092 928887 263101 562775 92016 822494 940709 131101 560922 
