GT,Result
364849 363978 351820 337328 363458 231211 341581 351019 849973 848379 ,364849 351820 337328 363458 231211 341581 351019 849973 848379 63198 
581532 754013 466577 764027 250694 112537 431902 588536 514408 764733 ,754013 466577 250694 112537 431902 588536 514408 569922 42132 2071 
983296 12966 416662 98801 967110 439050 840781 199069 134627 966746 ,888105 168490 989171 987743 277523 691990 833208 390465 542148 407703 
544174 377570 798671 823516 377582 177510 146843 242064 517174 524988 ,544174 377570 798671 377582 177510 146843 242064 524988 351225 429693 
373559 953735 105870 372045 611256 463494 611906 963661 218868 651810 ,373559 953735 105870 372045 611256 463494 611906 963661 218868 651810 
182823 61407 204934 269212 717785 497396 664124 523205 917897 208712 ,182823 204934 497396 664124 523205 208712 159765 85180 30247 503642 
557643 40662 396629 40735 926542 898804 413033 199706 278522 926844 ,557643 396629 40735 413033 926844 894496 130197 1090 252913 317894 
738548 854011 953092 845464 68473 854005 422756 560500 257463 421105 ,738548 854011 953092 68473 854005 422756 560500 257463 421105 905126 
488285 247772 364579 497809 236552 498569 235842 34417 829718 344450 ,497809 236552 498569 235842 34417 440883 773588 101197 877773 938592 
46371 47127 657926 824187 602787 443274 657844 995728 427022 421730 ,657926 443274 476989 657506 657537 536733 558525 655800 789668 654792 
835990 835661 100365 709110 942611 577514 244134 567213 709078 891811 ,835661 709110 942611 244134 567213 709078 891811 372588 230236 943002 
555313 555121 555258 555638 375695 651579 832322 606534 967983 871298 ,555313 555121 651579 832322 606534 871298 870459 457011 457618 870323 
481791 239656 990017 708805 282819 16732 787843 366429 977781 365326 ,990017 708805 480501 152477 813467 633315 272963 226610 433645 93931 
712967 809263 807088 500962 575318 91435 419122 419220 616285 231680 ,712967 809263 807088 500962 575318 616285 513681 55655 25211 255072 
850061 407692 850165 477432 139788 440848 400367 540670 800088 118151 ,850061 407692 850165 477432 139788 440848 400367 118151 407763 147013 
519544 235011 183495 579834 963427 696735 365717 714824 462621 695585 ,519544 235011 579834 696735 714824 462621 695585 248856 606364 114846 
731691 603579 723767 237861 110634 958491 228189 379376 941598 5006 ,237861 228189 470876 473899 54680 510011 723631 762846 731078 289506 
726473 186222 901894 187410 851273 186251 459821 478071 572668 651587 ,726473 901894 186251 459821 651587 674653 821709 931128 673220 673787 
822791 796180 932408 603916 869182 660419 563813 278897 73574 573711 ,603916 563813 278897 281895 297954 247180 947898 17897 278910 63541 
38527 39530 769158 426120 39372 38518 38550 389614 541515 38381 ,38448 638988 108534 521831 39498 512543 39457 38203 412552 541383 
