GT,Result
364849 363978 351820 337328 363458 231211 341581 351019 849973 848379 ,364849 363978 351820 337328 363458 231211 341581 351019 849973 848379 
581532 754013 466577 764027 250694 112537 431902 588536 514408 764733 ,581532 754013 466577 250694 112537 431902 588536 514408 764733 773634 
983296 12966 416662 98801 967110 439050 840781 199069 134627 966746 ,888105 168490 989171 987743 277523 691990 833208 390465 542148 407703 
544174 377570 798671 823516 377582 177510 146843 242064 517174 524988 ,544174 377570 798671 823516 377582 177510 146843 242064 524988 605328 
373559 953735 105870 372045 611256 463494 611906 963661 218868 651810 ,373559 953735 105870 372045 611256 463494 611906 963661 218868 651810 
182823 61407 204934 269212 717785 497396 664124 523205 917897 208712 ,182823 61407 204934 717785 497396 664124 523205 917897 208712 159765 
557643 40662 396629 40735 926542 898804 413033 199706 278522 926844 ,557643 40662 396629 40735 926542 898804 413033 278522 199706 926844 
738548 854011 953092 845464 68473 854005 422756 560500 257463 421105 ,738548 854011 953092 68473 854005 422756 560500 257463 421105 905126 
488285 247772 364579 497809 236552 498569 235842 34417 829718 344450 ,247772 364579 497809 236552 498569 235842 34417 344450 440883 773588 
46371 47127 657926 824187 602787 443274 657844 995728 427022 421730 ,657926 824187 443274 476989 657506 657537 536733 558525 655800 789668 
835990 835661 100365 709110 942611 577514 244134 567213 709078 891811 ,835990 835661 100365 709110 942611 577514 244134 567213 709078 891811 
555313 555121 555258 555638 375695 651579 832322 606534 967983 871298 ,555313 555121 555258 375695 651579 832322 606534 967983 871298 870459 
481791 239656 990017 708805 282819 16732 787843 366429 977781 365326 ,990017 708805 366429 484277 480501 781395 152477 813467 529216 633315 
712967 809263 807088 500962 575318 91435 419122 419220 616285 231680 ,712967 809263 807088 500962 575318 91435 419122 419220 616285 231680 
850061 407692 850165 477432 139788 440848 400367 540670 800088 118151 ,850061 407692 850165 477432 139788 440848 400367 800088 118151 407763 
519544 235011 183495 579834 963427 696735 365717 714824 462621 695585 ,519544 235011 183495 579834 963427 696735 365717 714824 462621 695585 
731691 603579 723767 237861 110634 958491 228189 379376 941598 5006 ,237861 228189 5006 470876 101333 473899 54680 510011 723631 762846 
726473 186222 901894 187410 851273 186251 459821 478071 572668 651587 ,726473 901894 186251 459821 478071 572668 651587 678918 674653 210534 
822791 796180 932408 603916 869182 660419 563813 278897 73574 573711 ,822791 796180 932408 603916 869182 660419 563813 278897 73574 573711 
38527 39530 769158 426120 39372 38518 38550 389614 541515 38381 ,38448 190457 638988 108534 521831 39498 512543 921637 39457 38203 
69246 330319 298011 344160 817889 341326 506816 829069 299923 474497 ,69246 330319 298011 344160 341326 506816 829069 299923 474497 388664 
935808 767114 976181 934196 413282 983331 983125 758960 982897 58104 ,935808 767114 976181 934196 413282 983331 983125 758960 982897 58104 
955813 340372 351187 211305 304343 956080 467321 348253 777586 5737 ,955813 340372 351187 211305 304343 956080 467321 348253 777586 5737 
218054 218160 304522 901014 736873 900551 643797 898252 405093 56396 ,218054 218160 304522 901014 736873 900551 643797 898252 405093 56396 
989268 64264 974840 916844 226534 844566 844489 125163 208310 966128 ,989268 916844 634647 75042 171652 919037 696621 147396 634501 202082 
950747 950124 943919 563897 586090 590694 804731 965830 563652 679295 ,950747 950124 943919 563897 586090 804731 563652 679295 87104 965509 
658757 659285 796713 250427 419305 844709 663090 482817 362977 749848 ,658757 659285 796713 250427 419305 663090 482817 749848 362977 662937 
725057 693918 328346 769441 321985 330740 862797 514015 864426 291765 ,725057 693918 328346 769441 321985 330740 862797 514015 864426 672136 
