GT,Result
994242 994241 994239 994238 994235 994237 994234 994233 994231 994232 ,994242 994241 994239 994238 994235 994237 994234 994233 994231 994232 
3217838 3217836 3217827 3217839 3217829 3217825 3217837 3217835 3217828 3217832 ,3217838 3217836 3217827 3217839 3217829 3217825 3217837 3217835 3217828 3217832 
2960325 2960321 2960327 2960323 2960328 2960324 2960326 2960314 2960316 2960315 ,2960325 2960321 2960327 2960323 2960328 2960324 2960326 2960314 2960316 2960315 
2976126 2976127 2976129 2976131 2976128 2976119 2976121 2976130 2976120 2976124 ,2976126 2976127 2976129 2976131 2976128 2976119 2976121 2976130 2976120 2976124 
1836731 1836732 1836722 1836736 1836730 1836724 1836723 1836728 1836733 1836726 ,1836731 1836732 1836722 1836736 1836730 1836724 1836723 1836728 1836733 1836726 
3393878 3393869 3393867 3393871 3393874 3393880 3393879 3393877 3393876 3393872 ,3393878 3393869 3393867 3393871 3393874 3393880 3393879 3393877 3393876 3393872 
2461259 2461271 2461263 2461258 2461264 2461265 2461269 2461262 2461261 2461257 ,2461259 2461271 2461263 2461258 2461264 2461265 2461269 2461262 2461261 2461257 
3195952 3195966 3195965 3195958 3195954 3195953 3195964 3195961 3195957 3195960 ,3195952 3195966 3195965 3195958 3195954 3195953 3195964 3195961 3195957 3195960 
2656576 2656568 2656565 2656575 2656566 2656572 2656571 2656562 2656564 2656570 ,2656576 2656568 2656565 2656575 2656566 2656572 2656571 2656562 2656564 2656570 
2463845 2463843 2463842 2463847 2463846 2463848 2463850 2463841 2463849 2463844 ,2463845 2463843 2463842 2463847 2463846 2463848 2463850 2463841 2463849 2463844 
516734 516722 516733 516732 516730 516723 516731 516728 516720 516727 ,516734 516722 516733 516732 516730 516723 516731 516728 516720 516727 
2994955 2994947 2994956 2994954 2994945 2994948 2994953 2994952 2994950 2994944 ,2994955 2994947 2994956 2994954 2994945 2994948 2994953 2994952 2994950 2994944 
4721556 4721559 4721568 4721565 4721555 4721564 4721567 4721560 4721557 4721566 ,4721556 4721559 4721568 4721565 4721555 4721564 4721567 4721560 4721557 4721566 
4125031 4125028 4125024 4125020 4125027 4125021 4125023 4125022 4125030 4125033 ,4125031 4125028 4125024 4125020 4125027 4125021 4125023 4125022 4125030 4125033 
4668392 4668389 4668395 4668394 4668396 4668391 4668403 4668393 4668402 4668399 ,4668392 4668389 4668395 4668394 4668396 4668391 4668403 4668393 4668402 4668399 
1993321 1993329 1993323 1993327 1993325 1993328 1993326 1993319 1993333 1993332 ,1993321 1993329 1993323 1993327 1993325 1993328 1993326 1993319 1993333 1993332 
817465 817472 817471 817462 817470 817468 817466 817476 817474 817467 ,817465 817472 817471 817462 817470 817468 817466 817476 817474 817467 
977338 977340 977337 977344 977342 977346 977343 977348 977339 977341 ,977338 977340 977337 977344 977342 977346 977343 977348 977339 977341 
3145110 3145105 3145107 3145104 3145117 3145109 3145116 3145111 3145103 3145106 ,3145110 3145105 3145107 3145104 3145117 3145109 3145116 3145111 3145103 3145106 
4601297 4601296 4601286 4601289 4601294 4601287 4601291 4601288 4601293 4601285 ,4601297 4601296 4601286 4601289 4601294 4601287 4601291 4601288 4601293 4601285 
3716660 3716662 3716659 3716658 3716667 3716669 3716656 3716663 3716668 3716655 ,3716660 3716662 3716659 3716658 3716667 3716669 3716656 3716663 3716668 3716655 
3071059 3071056 3071065 3071057 3071054 3071060 3071058 3071063 3071062 3071055 ,3071059 3071056 3071065 3071057 3071054 3071060 3071058 3071063 3071062 3071055 
2872817 2872821 2872823 2872818 2872824 2872811 2872820 2872822 2872815 2872819 ,2872817 2872821 2872823 2872818 2872824 2872811 2872820 2872822 2872815 2872819 
