GT,Result
117001 164611 786183 20450 129617 58967 42089 612795 106676 395500 ,117001 164611 786183 20450 129617 58967 42089 612795 106676 395500 
50958 83321 32002 150477 83715 161127 135356 145286 77239 169211 ,50958 83321 32002 150477 83715 161127 135356 145286 77239 169211 
123334 130042 131704 89063 117852 100395 173932 62108 90216 172451 ,123334 130042 131704 89063 117852 100395 173932 62108 90216 172451 
173932 130042 131704 90216 117852 123334 89063 62108 100395 172451 ,173932 130042 131704 90216 117852 123334 89063 62108 100395 172451 
136943 200370 102255 886758 177410 99445 16257 62108 77710 189619 ,136943 200370 102255 886758 177410 99445 16257 62108 77710 189619 
57408 202666 166490 70324 38848 170573 52562 156467 161404 266109 ,57408 202666 166490 70324 38848 170573 52562 156467 161404 266109 
90216 131704 130042 117852 173932 89063 123334 100395 172451 62108 ,90216 131704 130042 117852 173932 89063 123334 100395 172451 62108 
123334 89063 130042 117852 90216 131704 100395 173932 62108 172451 ,123334 89063 130042 117852 90216 131704 100395 173932 62108 172451 
123334 89063 130042 100395 117852 131704 172451 90216 62108 173932 ,123334 89063 130042 100395 117852 131704 172451 90216 62108 173932 
130042 143114 62055 81400 18436 159036 453014 120246 154629 25000 ,130042 143114 62055 81400 18436 159036 453014 120246 154629 25000 
158060 49409 106515 175140 94927 37293 44970 93785 117895 189511 ,158060 49409 106515 175140 94927 37293 44970 93785 117895 189511 
25000 120246 130042 81400 18436 159036 62055 453014 428167 154629 ,25000 120246 130042 81400 18436 159036 62055 453014 428167 154629 
119668 39584 20189 155923 66793 37759 38021 66265 1004284 717874 ,119668 39584 20189 155923 66793 37759 38021 66265 1004284 717874 
126531 131193 106383 172840 106998 77716 138819 38641 77479 117473 ,126531 131193 106383 172840 106998 77716 138819 38641 77479 117473 
126808 66426 5758 38980 40658 135654 66424 787095 118171 116637 ,126808 66426 5758 38980 40658 135654 66424 787095 118171 116637 
66993 67740 446664 129617 76969 177291 20450 32121 118505 165146 ,66993 67740 446664 129617 76969 177291 20450 32121 118505 165146 
123485 95596 120236 1049013 149274 169337 1024434 16006 66950 95471 ,123485 95596 120236 1049013 149274 169337 1024434 16006 66950 95471 
123485 149274 1049013 120236 16006 95596 770250 1024434 169337 66950 ,123485 149274 1049013 120236 16006 95596 770250 1024434 169337 66950 
126808 135654 38980 40658 5758 66426 787095 116637 66424 118171 ,126808 135654 38980 40658 5758 66426 787095 116637 66424 118171 
106998 38641 126531 77716 72973 172840 131193 106383 138819 31948 ,106998 38641 126531 77716 72973 172840 131193 106383 138819 31948 
717874 1004284 119668 20189 66793 37759 155923 176905 66265 39584 ,717874 1004284 119668 20189 66793 37759 155923 176905 66265 39584 
139211 163399 134923 165352 80534 156101 52285 51084 73359 45949 ,139211 163399 134923 165352 80534 156101 52285 51084 73359 45949 
153283 10994 123976 130108 79799 137505 38795 170019 162150 170796 ,153283 10994 123976 130108 79799 137505 38795 170019 162150 170796 
54908 43389 168059 100231 73117 944704 1003103 41618 106814 172007 ,54908 43389 168059 100231 73117 944704 1003103 41618 106814 172007 
38021 80534 163399 134923 52285 139211 51084 156101 45949 69381 ,38021 80534 163399 134923 52285 139211 51084 156101 45949 69381 
120236 128570 155923 432058 66265 139873 193202 15918 776197 164106 ,120236 155923 432058 66265 139873 193202 15918 776197 164106 43383 
175253 166518 290535 172854 174279 151415 144517 38119 803272 172184 ,175253 166518 290535 172854 174279 151415 144517 38119 803272 172184 
1021192 159604 173940 39359 77474 376409 159255 41155 42896 122424 ,1021192 159604 173940 39359 77474 376409 159255 41155 42896 122424 
171403 124951 21393 52413 159648 832821 152576 157444 159726 170573 ,171403 124951 21393 52413 159648 832821 152576 157444 159726 170573 
168959 157362 68531 166050 162534 16642 153020 123653 164089 126263 ,168959 157362 68531 162534 16642 153020 123653 164089 126263 101707 
78296 368308 92720 88080 159726 649665 120389 136862 147086 52674 ,78296 368308 92720 88080 159726 649665 120389 136862 147086 52674 
164728 46924 79642 88458 165718 75605 20463 24693 117473 60920 ,164728 46924 79642 88458 165718 75605 20463 24693 117473 60920 
116628 24693 165718 60920 59546 164728 20463 117473 79642 46924 ,116628 165718 60920 59546 164728 20463 117473 79642 46924 106383 
57387 46924 66553 8117 94932 46758 190259 47002 106630 165575 ,57387 46924 66553 8117 94932 46758 190259 47002 106630 165575 
164728 46924 60920 24693 20463 229690 79642 165718 116628 106383 ,164728 46924 60920 20463 229690 79642 165718 116628 106383 32317 
51748 164619 76955 73914 39668 158599 173787 49381 66441 535176 ,51748 164619 76955 73914 39668 158599 173787 49381 66441 535176 
166518 176146 221141 80901 106211 166050 133732 175879 188323 81051 ,166518 176146 221141 80901 106211 166050 133732 175879 188323 81051 
158870 89687 47803 169014 66500 152585 102244 73059 151521 163036 ,158870 169014 66500 152585 102244 73059 151521 163036 560537 106530 
15420 29930 851317 769601 128639 172707 20308 100593 18438 168029 ,15420 29930 851317 769601 128639 172707 20308 100593 18438 168029 
66651 150393 194326 171932 117367 160173 23717 78652 176190 60765 ,66651 150393 194326 171932 117367 160173 23717 78652 176190 60765 
175574 189718 69577 165304 152833 176266 100734 155365 174533 124256 ,175574 189718 69577 165304 152833 176266 100734 155365 174533 124256 
146501 60251 49263 50927 379649 165572 49622 162141 38215 173060 ,146501 60251 49263 50927 379649 165572 49622 162141 38215 173060 
994435 92720 34427 128570 155863 155777 106230 15787 69972 65801 ,994435 92720 34427 128570 155863 155777 106230 15787 69972 65801 
75469 159556 134557 91656 89065 148814 66231 59927 92306 100593 ,75469 159556 134557 91656 89065 148814 66231 59927 92306 100593 
49263 146501 124840 162342 49622 379649 165572 50927 60251 38215 ,49263 146501 124840 162342 49622 379649 165572 50927 60251 38215 
20189 620384 558997 163369 155777 38824 63840 95596 157464 166295 ,20189 620384 558997 163369 155777 63840 95596 157464 166295 174903 
52674 176982 177463 15918 265855 134923 169337 38824 658200 176141 ,52674 176982 177463 265855 134923 169337 38824 658200 176141 349546 
153020 103933 120238 552869 82155 939074 92622 120207 75138 164193 ,153020 103933 120238 552869 82155 939074 92622 120207 75138 164193 
47676 71396 49216 80681 106680 108806 76009 106143 205592 139423 ,47676 71396 49216 80681 106680 108806 76009 106143 205592 139423 
124960 38298 157433 160210 150684 5582 49378 80703 141117 172840 ,124960 38298 157433 160210 5582 49378 80703 141117 146653 71608 
89063 124960 5582 80703 131193 141117 38298 71608 70326 160210 ,89063 124960 80703 141117 38298 71608 70326 160210 49378 116637 
81828 137256 29930 348613 47714 177090 145770 211175 654501 92589 ,81828 137256 29930 348613 47714 177090 145770 211175 654501 92589 
654501 137256 78288 149851 29930 29779 81828 211175 803783 47714 ,654501 137256 78288 149851 29930 29779 81828 211175 803783 47714 
926125 729964 165192 78288 387683 164875 21559 149851 159728 73359 ,926125 729964 165192 78288 387683 164875 21559 149851 159728 73359 
83776 70179 7654 161172 174796 62557 19774 124951 168817 156567 ,83776 70179 7654 161172 174796 62557 124951 168817 156567 149950 
148949 41469 184704 171550 46924 18296 39627 41282 18469 167272 ,148949 41469 184704 171550 18296 39627 41282 18469 167272 153321 
68717 14343 82434 124517 106271 174095 47185 92725 76633 157023 ,68717 14343 82434 124517 106271 174095 47185 76633 157023 4437 
52666 482696 39134 164452 123156 18508 158871 73054 151415 76680 ,52666 482696 39134 164452 123156 18508 158871 73054 151415 76680 
151415 73054 74171 39134 52666 123156 39373 76680 164452 18508 ,151415 73054 74171 39134 52666 123156 76680 164452 18508 5819 
47128 10720 42771 124998 189850 47002 133770 130560 46629 74525 ,47128 10720 42771 124998 189850 47002 133770 130560 46629 74525 
76680 73054 74171 39134 170321 158871 17895 46223 52666 5819 ,76680 73054 74171 39134 170321 158871 17895 46223 52666 5819 
78288 149851 159728 387683 164875 123486 73359 21559 729964 926125 ,78288 149851 159728 387683 164875 123486 73359 21559 729964 926125 
69774 94168 129480 9153 32115 60839 64364 302019 50548 106383 ,69774 94168 129480 9153 32115 60839 64364 302019 50548 106383 
696519 166813 166819 153575 66396 94145 122607 102244 43625 90724 ,696519 166813 166819 153575 66396 94145 122607 102244 90724 92342 
175578 129643 359453 9849 155864 47439 151110 45097 7790 169014 ,175578 129643 359453 9849 155864 47439 151110 45097 7790 169014 
73054 176982 280859 4112 129025 79830 42070 172754 19973 43570 ,73054 176982 280859 4112 129025 79830 42070 172754 43570 136109 
93306 43625 66396 153575 166813 166819 92342 102244 94145 90724 ,93306 66396 153575 166813 166819 92342 102244 94145 90724 83739 
171678 97480 123290 189045 38119 84698 175879 131704 95694 5819 ,171678 97480 123290 38119 84698 175879 131704 95694 5819 681063 
138803 67627 103904 155923 173526 138291 155341 43625 64715 81859 ,138803 67627 103904 155923 173526 138291 155341 43625 64715 81859 
31677 30507 149851 154572 176982 169518 151415 78296 517550 91656 ,31677 30507 149851 154572 176982 169518 151415 78296 517550 164106 
6144 510271 326422 154070 167879 168392 132038 90409 71127 164985 ,510271 326422 154070 167879 168392 132038 71127 164985 153416 157753 
46758 188328 8531 25042 171746 47714 92589 139417 161381 19556 ,46758 188328 8531 25042 171746 47714 92589 161381 19556 9010 
81859 138803 172661 43625 100605 64715 62575 168344 41282 155341 ,81859 138803 172661 100605 64715 62575 168344 41282 155341 138291 
30507 176982 164106 78288 31677 154572 151415 78296 352327 149851 ,30507 176982 164106 78288 31677 154572 151415 78296 352327 149851 
62575 138291 100605 43625 251242 164884 172661 155341 103904 155923 ,62575 138291 100605 251242 164884 172661 155341 103904 155923 138803 
163999 138291 155341 155923 43625 168344 164884 100605 62575 173526 ,163999 138291 155341 155923 43625 168344 164884 100605 62575 173526 
155341 43625 168344 13517 62575 81859 138291 172661 100605 465034 ,155341 168344 13517 62575 81859 138291 172661 100605 465034 41282 
60987 89054 105723 43193 161951 172854 175879 106211 73054 26624 ,60987 105723 43193 161951 172854 175879 106211 73054 26624 40441 
157464 163369 52578 160251 622976 119668 29206 161379 177065 177753 ,157464 163369 52578 160251 622976 29206 161379 177065 177753 155997 
163961 142514 66231 17622 174305 126263 65941 76075 154547 101707 ,163961 142514 66231 17622 174305 126263 76075 154547 101707 103933 
157714 106861 10331 164188 39104 168817 73400 174476 138180 220164 ,157714 106861 10331 164188 39104 168817 73400 174476 138180 220164 
