GT,Result
913267 896739 599059 443432 439341 592861 898741 379910 594275 603501 ,913267 896739 599059 443432 439341 592861 898741 379910 594275 603501 
594351 896897 897005 383242 383287 899692 596431 383855 601481 910129 ,594351 896897 897005 383242 383287 899692 596431 383855 601481 910129 
644679 595644 385359 597556 380103 434952 899809 594862 434427 390335 ,644679 595644 385359 597556 380103 434952 899809 594862 434427 390335 
437552 911301 381860 377496 900238 381878 435265 597465 908971 382841 ,437552 911301 381860 377496 900238 381878 435265 597465 908971 382841 
386135 387658 906920 900332 905815 903302 431838 595923 381838 436584 ,386135 387658 906920 900332 905815 903302 431838 595923 381838 436584 
393022 898239 903567 597849 438837 607010 600173 444107 431772 898564 ,393022 898239 903567 597849 438837 607010 600173 444107 431772 898564 
596557 901322 907251 431912 903565 440314 382165 443600 390366 446214 ,596557 901322 907251 431912 903565 440314 382165 443600 390366 446214 
926334 386680 434360 378241 599490 905776 908724 913691 905527 442480 ,926334 386680 434360 378241 599490 905776 908724 913691 905527 442480 
387386 386232 447188 440399 387817 599505 913269 443933 609476 385239 ,387386 386232 447188 440399 387817 599505 913269 443933 609476 385239 
908235 435059 603298 903468 444872 910076 383818 383659 600018 381801 ,908235 435059 603298 903468 444872 910076 383818 383659 600018 381801 
436295 912546 607002 599112 430809 591909 437174 386580 439234 607037 ,436295 912546 607002 599112 430809 591909 437174 386580 439234 607037 
382783 599450 378223 905472 433821 592800 431662 901854 601401 444818 ,382783 599450 378223 905472 433821 592800 431662 901854 601401 444818 
228789 911319 904821 605159 115995 360192 383898 601110 380817 378796 ,911319 904821 605159 115995 360192 383898 601110 380817 378796 366898 
900307 444886 591782 375766 443378 592740 904694 604344 442473 600337 ,900307 444886 591782 375766 443378 592740 904694 604344 442473 600337 
391403 378879 442450 387780 606111 903496 429979 393101 430209 592630 ,391403 378879 442450 387780 606111 903496 429979 393101 430209 592630 
389050 436380 897888 600572 392376 377985 382973 896843 594726 386654 ,389050 436380 897888 600572 392376 377985 382973 896843 594726 386654 
591691 908499 442198 599011 601468 381788 608690 905132 906754 602958 ,591691 908499 442198 599011 601468 381788 608690 905132 906754 602958 
385215 393950 606381 386306 437135 377920 899943 446023 897496 903442 ,385215 393950 606381 386306 437135 377920 899943 446023 897496 903442 
378976 378440 595593 438423 909058 911238 391727 897342 601474 603908 ,378976 378440 595593 438423 909058 911238 391727 897342 601474 603908 
900278 901901 599828 441953 388526 447831 898297 607392 909315 598786 ,900278 901901 599828 441953 388526 447831 898297 607392 909315 598786 
608698 437092 445983 594804 593943 911394 597312 605710 912465 443311 ,608698 437092 445983 594804 593943 911394 597312 605710 912465 443311 
747980 898491 911304 442190 903472 438350 446382 377914 389020 389412 ,747980 898491 911304 442190 903472 438350 446382 377914 389020 389412 
596919 606632 604285 388564 909603 391133 899017 593732 391348 603376 ,596919 606632 604285 388564 909603 391133 899017 593732 391348 603376 
667723 644383 433953 387818 900660 606671 393915 602222 605545 609195 ,433953 387818 900660 606671 393915 602222 605545 609195 379697 382954 
392096 377377 446260 380392 914051 431706 446004 597374 899417 594330 ,392096 377377 446260 380392 914051 431706 446004 597374 899417 594330 
604291 911439 914535 434764 386332 437197 384237 390108 393537 381087 ,604291 911439 914535 434764 386332 437197 384237 390108 393537 381087 
434800 390112 439947 432449 382782 596746 597318 376588 606323 390771 ,434800 390112 439947 432449 382782 596746 597318 376588 606323 390771 
897375 378825 900299 383319 430772 384622 913380 390112 597605 378300 ,897375 378825 900299 383319 430772 384622 913380 390112 597605 378300 
904775 908269 376862 602167 384342 435261 444339 438455 905813 375764 ,904775 908269 376862 602167 384342 435261 444339 438455 905813 375764 
444320 442527 384561 609425 431396 447282 444339 442552 602167 906935 ,444320 442527 384561 609425 431396 447282 444339 442552 602167 906935 
904775 384561 605704 599712 384342 447282 445957 446847 442527 609425 ,904775 384561 605704 599712 384342 447282 445957 446847 442527 609425 
594357 377501 906770 391778 439029 913974 598177 385422 432363 435799 ,594357 377501 906770 391778 439029 913974 598177 385422 432363 435799 
602798 382082 596883 376169 379575 598998 380767 384625 387775 905996 ,602798 382082 596883 376169 379575 598998 380767 384625 387775 905996 
437983 393547 442574 440677 603813 379689 913281 593256 435551 392054 ,437983 393547 442574 440677 603813 379689 913281 593256 435551 392054 
721320 392649 904235 605647 431364 911371 383256 908586 606315 608664 ,721320 392649 904235 605647 431364 911371 383256 908586 608664 436227 
171176 910853 608356 596131 906806 437093 380355 431362 908594 384769 ,910853 608356 596131 437093 380355 431362 908594 384769 435583 376330 
604236 907453 392649 902679 393126 434422 597831 603331 596131 607076 ,604236 907453 392649 902679 393126 434422 597831 596131 607076 389434 
391187 900301 379717 598509 383247 903241 591829 595120 431773 443999 ,391187 900301 379717 598509 383247 903241 591829 595120 431773 443999 
598509 592858 383247 387191 591829 900843 377282 438092 436622 431943 ,598509 592858 383247 387191 591829 900843 377282 438092 436622 431943 
387831 445704 445186 603816 605508 445968 595619 902574 443438 447249 ,445186 603816 605508 445968 595619 902574 443438 447249 387913 910650 
