GT,Result
517868 2723465 3479313 3482246 4186091 2926524 756178 741653 3522644 3257900 ,517868 2723465 3479313 3482246 4186091 2926524 756178 741653 3522644 3257900 
1680364 906858 3983719 3805425 2656160 4437234 3645739 349399 987121 479435 ,1680364 906858 3983719 3805425 2656160 4437234 3645739 349399 987121 479435 
209585 2698014 1012941 1574517 3842990 2398571 4313274 966053 4691600 929818 ,209585 2698014 1012941 1574517 3842990 2398571 4313274 966053 4691600 929818 
4407984 1402684 739677 4115125 2351139 126635 3561585 2303283 3340292 3800167 ,4407984 1402684 739677 4115125 2351139 126635 3561585 2303283 3340292 3800167 
3672818 1827363 1276447 3024337 2717006 4193670 2254361 4469233 412877 270503 ,3672818 1827363 1276447 3024337 2717006 4193670 2254361 4469233 412877 270503 
3799317 3236270 1908658 3938176 3142145 4306809 2268623 2091551 695498 3166913 ,3799317 3236270 1908658 3938176 3142145 4306809 2268623 2091551 695498 3166913 
1071198 1331489 3399457 2226504 2373612 2853885 381272 2472427 78120 2149299 ,1071198 1331489 3399457 2226504 2373612 2853885 381272 2472427 78120 2149299 
3663732 4342833 1190363 3055476 4654458 911760 3315880 4186636 1786606 1686351 ,3663732 4342833 1190363 3055476 4654458 911760 3315880 4186636 1786606 1686351 
2441891 3226480 1554995 4801500 4790583 1132558 4059077 4859636 4958232 1347015 ,2441891 3226480 1554995 4801500 4790583 1132558 4059077 4859636 4958232 1347015 
2595117 1311965 3705810 1876547 3212349 3386502 2262809 2061047 3176498 935708 ,2595117 1311965 3705810 1876547 3212349 3386502 2262809 2061047 3176498 935708 
876187 1695453 1321793 4827110 4163182 1753230 4843813 3913787 2311356 1050534 ,876187 1695453 1321793 4827110 4163182 1753230 4843813 3913787 2311356 1050534 
4561268 1010420 1842390 638229 2310641 4419530 3156999 406055 328884 4651557 ,4561268 1010420 1842390 638229 2310641 4419530 3156999 406055 328884 4651557 
280510 4885488 2182993 1308290 286379 1441764 3137376 852931 3983659 3821773 ,280510 4885488 2182993 1308290 286379 1441764 3137376 852931 3983659 3821773 
1762362 2682259 1029124 3023581 979105 148689 3005168 3905919 736276 3076890 ,1762362 2682259 1029124 3023581 979105 148689 3005168 3905919 736276 3076890 
436251 4359420 2054199 4537594 3889619 2826206 3627791 1864370 1817485 2761434 ,436251 4359420 2054199 4537594 3889619 2826206 3627791 1864370 1817485 2761434 
3922279 762070 1570880 4784521 4715120 614441 2943910 1187654 4167871 47954 ,3922279 762070 1570880 4784521 4715120 614441 2943910 1187654 4167871 47954 
1678110 3226676 4920677 2117424 2306655 4277231 1798576 2293599 969540 1472784 ,1678110 3226676 4920677 2117424 2306655 4277231 1798576 2293599 969540 1472784 
914048 4413955 833069 2666698 1599426 4900741 1676446 2258696 2892014 4670541 ,914048 4413955 833069 2666698 1599426 4900741 1676446 2258696 2892014 4670541 
649178 4179333 4269929 1841715 3801158 2787598 4169710 920571 3224221 1264225 ,649178 4179333 4269929 1841715 3801158 2787598 4169710 920571 3224221 1264225 
1671769 3418834 422631 1625231 2365143 1841812 1773355 2673283 3158950 4396942 ,1671769 3418834 422631 1625231 2365143 1841812 1773355 2673283 3158950 4396942 
3299131 4313076 261313 2301345 2040259 4549525 737482 56395 691654 2704484 ,3299131 4313076 261313 2301345 2040259 4549525 737482 56395 691654 2704484 
2502060 2105389 3620338 2798020 4775110 1005316 2385317 3245261 2156858 2793110 ,2502060 2105389 3620338 2798020 4775110 1005316 2385317 3245261 2156858 2793110 
140533 4087342 2713467 4114187 3174814 2446307 3055710 4682225 4702065 4127682 ,140533 4087342 2713467 4114187 3174814 2446307 3055710 4682225 4702065 4127682 
2595580 1001251 2729168 1079871 3252952 1454801 2020104 1821122 466922 3957958 ,2595580 1001251 2729168 1079871 3252952 1454801 2020104 1821122 466922 3957958 
4809550 3362087 4884696 3073802 4184873 1791751 940068 2778990 2552326 4841990 ,4809550 3362087 4884696 3073802 4184873 1791751 940068 2778990 2552326 4841990 
4610221 846780 2499951 2845322 2403453 1782621 4382929 952550 3841733 4936572 ,4610221 846780 2499951 2845322 2403453 1782621 4382929 952550 3841733 4936572 
3704877 828054 993533 2863371 2846740 4756985 1442299 2823112 4155400 3767381 ,3704877 828054 993533 2863371 2846740 4756985 1442299 2823112 4155400 3767381 
2535453 1342902 1500091 94298 735245 2156505 2706560 815661 3315201 4900232 ,2535453 1342902 1500091 94298 735245 2156505 2706560 815661 3315201 4900232 
607618 4328169 4924204 3776729 4233164 921864 4388591 892656 4709464 2821768 ,607618 4328169 4924204 3776729 4233164 921864 4388591 892656 4709464 2821768 
4610221 846780 2403453 2499951 4936572 572334 2845322 1782621 952550 4382929 ,4610221 846780 2403453 2499951 4936572 572334 2845322 1782621 952550 4382929 
4094621 3784326 4089847 1892044 3029685 709120 982576 2689776 767552 3556071 ,4094621 3784326 4089847 1892044 3029685 709120 982576 2689776 767552 3556071 
3460223 131512 4526171 2083315 649621 1182778 1955526 4002197 2514796 4180845 ,3460223 131512 4526171 2083315 649621 1182778 1955526 4002197 2514796 4180845 
1590272 1910067 4148348 591371 4821852 1751201 4267506 4620239 179839 3837013 ,1590272 1910067 4148348 591371 4821852 1751201 4267506 4620239 179839 3837013 
810125 2851714 797404 4606449 2931049 1552101 3771211 3428872 494079 2399772 ,810125 2851714 797404 4606449 2931049 1552101 3771211 3428872 494079 2399772 
2809422 2006591 2013011 1716734 4719113 1555740 3138514 2498409 2560289 514529 ,2809422 2006591 2013011 1716734 4719113 1555740 3138514 2498409 2560289 514529 
3604978 4302000 1396761 446752 1598439 3133823 514744 858828 3970281 1419815 ,3604978 4302000 1396761 446752 1598439 3133823 514744 858828 3970281 1419815 
4549454 2095708 1031017 2599702 2279681 4820871 4785495 2502750 1122952 2335872 ,4549454 2095708 1031017 2599702 2279681 4820871 4785495 2502750 1122952 2335872 
291575 3875649 3975102 581094 1817026 772846 3704151 3279567 858157 1581139 ,291575 3875649 3975102 581094 1817026 772846 3704151 3279567 858157 1581139 
1071773 592646 3794332 4903352 1195076 1694159 4003827 211039 553011 3693022 ,1071773 592646 3794332 4903352 1195076 1694159 4003827 211039 553011 3693022 
3266759 2409787 2098519 4028664 465377 1519229 1879131 3094298 1633900 2146484 ,3266759 2409787 2098519 4028664 465377 1519229 1879131 3094298 1633900 2146484 
1058256 2605604 2330984 277815 133386 4974048 240734 2964574 4784230 4531228 ,1058256 2605604 2330984 277815 133386 4974048 240734 2964574 4784230 4531228 
2019586 442245 4469484 4701427 701120 715239 3818447 2112171 1726660 656903 ,2019586 442245 4469484 4701427 701120 715239 3818447 2112171 1726660 656903 
1244426 345959 3618129 3328714 4265657 218575 1726770 825720 1479182 714191 ,1244426 345959 3618129 3328714 4265657 218575 1726770 825720 1479182 714191 
246473 4222604 4162104 1545275 4333646 3953501 2001484 1397713 444289 4345152 ,246473 4222604 4162104 1545275 4333646 3953501 2001484 1397713 444289 4345152 
3018628 4606170 670713 1788888 1875692 4017745 3340208 1565462 3974436 4981640 ,3018628 4606170 670713 1788888 1875692 4017745 3340208 1565462 3974436 4981640 
2007048 2905739 3560618 1470896 4156179 4083643 2645791 2833089 782148 1079018 ,2007048 2905739 3560618 1470896 4156179 4083643 2645791 2833089 782148 1079018 
1278981 127851 2440993 4827776 2343670 3502951 968112 3106018 89770 2561443 ,1278981 127851 2440993 4827776 2343670 3502951 968112 3106018 89770 2561443 
4102790 4498007 4467385 2728897 3719656 3763827 406293 689075 1057923 3345274 ,4102790 4498007 4467385 2728897 3719656 3763827 406293 689075 1057923 3345274 
3442779 1336161 3330636 4686921 1914427 1706298 3758797 556181 3000535 1459252 ,3442779 1336161 3330636 4686921 1914427 1706298 3758797 556181 3000535 1459252 
3304260 2129929 3198111 2111029 4445215 4459132 4617686 3297452 202659 3390921 ,3304260 2129929 3198111 2111029 4445215 4459132 4617686 3297452 202659 3390921 
1076926 292706 4515077 43433 4062515 300501 816703 692544 1659327 1111592 ,1076926 292706 4515077 43433 4062515 300501 816703 692544 1659327 1111592 
2893603 2132188 2116643 3817454 658202 475540 2067454 2508195 1167400 250402 ,2893603 2132188 2116643 3817454 658202 475540 2067454 2508195 1167400 250402 
4594816 3472140 2243191 4147122 1643463 1885672 2574878 1413112 4411599 2261831 ,4594816 3472140 2243191 4147122 1643463 1885672 2574878 1413112 4411599 2261831 
4209159 2784898 1031395 505790 3371476 650333 2711580 1766301 1676837 4898189 ,4209159 2784898 1031395 505790 3371476 650333 2711580 1766301 1676837 4898189 
1479580 4659585 4803284 4661870 680604 968933 1925848 781870 359273 2233166 ,1479580 4659585 4803284 4661870 680604 968933 1925848 781870 359273 2233166 
1739530 2062062 1146468 2660362 746612 3318683 3339619 830897 10486 4354850 ,1739530 2062062 1146468 2660362 746612 3318683 3339619 830897 10486 4354850 
3254360 2001383 908627 2471502 2443162 942290 368570 2155138 1374252 867522 ,3254360 2001383 908627 2471502 2443162 942290 368570 2155138 1374252 867522 
2652908 616773 4424598 623597 740163 2338875 2612546 4022213 2976773 373096 ,2652908 616773 4424598 623597 740163 2338875 2612546 4022213 2976773 373096 
434459 4647480 4724580 1137631 424545 1929543 1098260 3377219 4407636 1451778 ,434459 4647480 4724580 1137631 424545 1929543 1098260 3377219 4407636 1451778 
3408528 2015763 2091138 2650800 1308459 2388660 2901443 2222955 3488293 2053981 ,3408528 2015763 2091138 2650800 1308459 2388660 2901443 2222955 3488293 2053981 
4856597 4218877 194003 1537760 404897 3114939 891656 4675168 1489367 2010823 ,4856597 4218877 194003 1537760 404897 3114939 891656 4675168 1489367 2010823 
905510 3451126 3292628 851913 2011384 579228 851354 640926 2213386 2842697 ,905510 3451126 3292628 851913 2011384 579228 851354 640926 2213386 2842697 
1218512 3124184 3337278 2174283 2973951 1863704 2507927 4674181 2895368 2860363 ,1218512 3124184 3337278 2174283 2973951 1863704 2507927 4674181 2895368 2860363 
