GT,Result
4911705 4911701 4911703 4911702 4911682 4911681 4911673 4911692 4911693 4911691 ,4911705 4911701 4911703 4911702 4911682 4911681 4911673 4911692 4911693 4911691 
1120688 1120668 1120677 1120669 1120676 1120690 1120689 1120648 1120678 1120675 ,1120688 1120668 1120677 1120669 1120676 1120690 1120689 1120648 1120678 1120675 
402132 402142 402164 402146 402155 402159 402156 402123 402147 402161 ,402132 402142 402164 402146 402155 402159 402156 402123 402147 402161 
2317226 2317221 2317230 2317236 2317234 2317222 2317231 2317237 2317223 2317238 ,2317226 2317221 2317230 2317236 2317234 2317222 2317231 2317237 2317223 2317238 
2276901 2276889 2276906 2276905 2276871 2276912 2276872 2276883 2276900 2276869 ,2276901 2276889 2276906 2276905 2276871 2276912 2276872 2276883 2276900 2276869 
3317588 3317626 3317622 3317599 3317594 3317611 3317610 3317632 3317624 3317592 ,3317588 3317626 3317622 3317599 3317594 3317611 3317610 3317632 3317624 3317592 
3727487 3727501 3727474 3727495 3727484 3727476 3727462 3727496 3727471 3727503 ,3727487 3727501 3727474 3727495 3727484 3727476 3727462 3727496 3727471 3727503 
1281566 1281570 1281571 1281563 1281577 1281539 1281538 1281572 1281575 1281555 ,1281566 1281570 1281571 1281563 1281577 1281539 1281538 1281572 1281575 1281555 
2982465 2982454 2982456 2982497 2982490 2982491 2982499 2982493 2982495 2982494 ,2982465 2982454 2982456 2982497 2982490 2982491 2982499 2982493 2982495 2982494 
1136298 1136300 1136288 1136302 1136291 1136289 1136303 1136297 1136282 1136283 ,1136298 1136300 1136288 1136302 1136291 1136289 1136303 1136297 1136282 1136283 
3129490 3129509 3129530 3129524 3129499 3129492 3129513 3129510 3129520 3129502 ,3129490 3129509 3129530 3129524 3129499 3129492 3129513 3129510 3129520 3129502 
3804976 3804956 3804938 3804962 3804953 3804975 3804951 3804964 3804934 3804973 ,3804976 3804956 3804938 3804962 3804953 3804975 3804951 3804964 3804934 3804973 
1933129 1933115 1933137 1933142 1933117 1933141 1933136 1933138 1933104 1933135 ,1933129 1933115 1933137 1933142 1933117 1933141 1933136 1933138 1933104 1933135 
1431780 1431767 1431775 1431790 1431763 1431783 1431792 1431779 1431749 1431791 ,1431780 1431767 1431775 1431790 1431763 1431783 1431792 1431779 1431749 1431791 
1945334 1945347 1945333 1945363 1945355 1945359 1945341 1945353 1945337 1945358 ,1945334 1945347 1945333 1945363 1945355 1945359 1945341 1945353 1945337 1945358 
4263438 4263395 4263412 4263410 4263403 4263428 4263397 4263424 4263435 4263425 ,4263438 4263395 4263412 4263410 4263403 4263428 4263397 4263424 4263435 4263425 
4771255 4771213 4771209 4771245 4771251 4771211 4771252 4771241 4771228 4771230 ,4771255 4771213 4771209 4771245 4771251 4771211 4771252 4771241 4771228 4771230 
1091411 1091405 1091433 1091420 1091429 1091388 1091410 1091404 1091403 1091401 ,1091411 1091405 1091433 1091420 1091429 1091388 1091410 1091404 1091403 1091401 
503750 503762 503763 503751 503788 503748 503765 503758 503749 503746 ,503750 503762 503763 503751 503788 503748 503765 503758 503749 503746 
2074433 2074438 2074439 2074451 2074447 2074429 2074426 2074430 2074415 2074450 ,2074433 2074438 2074439 2074451 2074447 2074429 2074426 2074430 2074415 2074450 
95006 95008 95020 95002 94994 94998 94997 95005 94989 94996 ,95006 95008 95020 95002 94994 94998 94997 95005 94989 94996 
1869421 1869412 1869418 1869383 1869390 1869406 1869385 1869394 1869398 1869413 ,1869421 1869412 1869418 1869383 1869390 1869406 1869385 1869394 1869398 1869413 
3265378 3265394 3265367 3265354 3265362 3265365 3265361 3265363 3265366 3265359 ,3265378 3265394 3265367 3265354 3265362 3265365 3265361 3265363 3265366 3265359 
89629 89590 89630 89628 89627 89594 89592 89596 89631 89625 ,89629 89590 89630 89628 89627 89594 89592 89596 89631 89625 
2541370 2541362 2541342 2541374 2541386 2541381 2541348 2541380 2541371 2541378 ,2541370 2541362 2541342 2541374 2541386 2541381 2541348 2541380 2541371 2541378 
3095605 3095618 3095632 3095624 3095636 3095617 3095621 3095633 3095627 3095647 ,3095605 3095618 3095632 3095624 3095636 3095617 3095621 3095633 3095627 3095647 
1942352 1942343 1942329 1942332 1942339 1942325 1942351 1942319 1942344 1942328 ,1942352 1942343 1942329 1942332 1942339 1942325 1942351 1942319 1942344 1942328 
857826 857815 857813 857832 857825 857821 857809 857835 857794 857811 ,857826 857815 857813 857832 857825 857821 857809 857835 857794 857811 
409110 409117 409101 409076 409116 409108 409094 409082 409115 409109 ,409110 409117 409101 409076 409116 409108 409094 409082 409115 409109 
696783 696738 696739 696781 696737 696747 696742 696745 696777 696757 ,696783 696738 696739 696781 696737 696747 696742 696745 696777 696757 
667088 667113 667111 667077 667101 667117 667074 667081 667095 667112 ,667088 667113 667111 667077 667101 667117 667074 667081 667095 667112 
274800 274785 274788 274789 274767 274771 274773 274798 274775 274806 ,274800 274785 274788 274789 274767 274771 274773 274798 274775 274806 
1696273 1696240 1696281 1696271 1696241 1696266 1696272 1696259 1696244 1696280 ,1696273 1696240 1696281 1696271 1696241 1696266 1696272 1696259 1696244 1696280 
411181 411220 411222 411221 411223 411216 411180 411183 411211 411199 ,411181 411220 411222 411221 411223 411216 411180 411183 411211 411199 
3844474 3844506 3844471 3844504 3844512 3844492 3844468 3844464 3844491 3844486 ,3844474 3844506 3844471 3844504 3844512 3844492 3844468 3844464 3844491 3844486 
4547064 4547031 4547030 4547046 4547040 4547062 4547041 4547026 4547037 4547039 ,4547064 4547031 4547030 4547046 4547040 4547062 4547041 4547026 4547037 4547039 
3225672 3225667 3225656 3225661 3225685 3225652 3225649 3225669 3225675 3225673 ,3225672 3225667 3225656 3225661 3225685 3225652 3225649 3225669 3225673 3225665 
2515201 2515184 2515177 2515185 2515181 2515189 2515206 2515190 2515203 2515188 ,2515201 2515184 2515177 2515185 2515181 2515189 2515206 2515190 2515203 2515188 
902059 902014 902051 902045 902053 902056 902030 902023 902012 902015 ,902059 902014 902051 902045 902053 902056 902030 902023 902012 902015 
