GT,Result
3351813 1517245 1666991 3064977 3579219 2482510 3504777 3206601 3624790 2834838 ,3351813 1517245 1666991 3064977 3579219 2482510 3504777 3206601 3624790 2834838 
592811 1679325 3582300 1256171 1985643 1991193 1278409 3445464 2389634 2418985 ,592811 1679325 3582300 1256171 1985643 1991193 1278409 3445464 2389634 2418985 
3608767 2893157 1670028 2003087 2342650 4828309 3369492 4943700 2168845 2004446 ,3608767 2893157 1670028 2003087 2342650 4828309 3369492 4943700 2168845 2004446 
914601 3634336 2008971 2620348 828566 599496 3682482 906014 3474500 2598593 ,914601 3634336 2008971 2620348 828566 599496 3682482 906014 3474500 2598593 
1245565 387646 608357 4848277 1311023 1248980 1476990 3592505 1252919 3682984 ,1245565 387646 608357 4848277 1311023 1248980 1476990 3592505 1252919 3682984 
3056550 376389 599441 1989330 3450897 4301845 438058 438816 4643740 3377951 ,3056550 376389 599441 1989330 3450897 4301845 438058 438816 4643740 3377951 
1773838 3294161 433564 1763574 4217641 3589090 4065115 1320466 3503436 2679224 ,1773838 3294161 433564 1763574 4217641 3589090 4065115 1320466 3503436 2679224 
599441 3056550 1989330 4301845 438058 376389 438816 3450897 4822555 486160 ,599441 3056550 1989330 4301845 438058 376389 438816 3450897 4822555 486160 
2589477 2547545 4847522 4508787 2892497 3672571 2901833 1762807 1458237 4727056 ,2589477 2547545 4847522 4508787 2892497 3672571 2901833 1762807 1458237 4727056 
1644525 2054333 3061492 1248207 4493258 433488 2934594 2374730 1916451 2334706 ,1644525 2054333 3061492 1248207 4493258 433488 2934594 2374730 1916451 2334706 
4621099 898523 1289066 1253573 913340 1363764 603514 2071262 4418369 4097273 ,4621099 898523 1289066 1253573 913340 1363764 603514 2071262 4418369 4097273 
3407286 1346534 2541502 3063467 906028 914496 914586 1666882 1678170 4104239 ,3407286 1346534 2541502 3063467 906028 914496 914586 1666882 1678170 4104239 
1987719 1762428 1068272 4206458 3291053 2611969 1361705 3442261 1997062 3579589 ,1987719 1762428 1068272 4206458 3291053 2611969 1361705 3442261 1997062 3579589 
1244372 3453431 3253803 4858593 1293024 2614405 1018936 2759040 653311 3459465 ,1244372 3453431 3253803 4858593 1293024 2614405 1018936 2759040 653311 3459465 
406694 2171065 1466911 1365664 3842192 2547403 4858581 3586907 430242 2001360 ,406694 2171065 1466911 1365664 3842192 2547403 4858581 3586907 430242 2001360 
3659418 3062046 3685694 2896610 1256460 2002194 1408861 1987226 4109243 555172 ,3659418 3062046 3685694 2896610 1256460 2002194 1408861 1987226 4109243 555172 
3450090 4508571 2598582 3415499 2612117 2284355 4873846 1210811 1637126 2479393 ,3450090 4508571 2598582 3415499 2612117 2284355 4873846 1210811 1637126 2479393 
1415469 3473471 897006 438458 2592751 1339839 3298062 823207 1463591 628385 ,1415469 3473471 897006 438458 2592751 1339839 3298062 823207 1463591 628385 
